Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Thymus_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.10
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: thymus
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
HSPA1A_8841	24472	hspa1a	0.022052927024859663	0.21394129979035642	-1.1220615	1.1220615	1.0986996	1.0291836	1.0021298	1.0121794	-1.0014913	1.0509568	-1.0460209	-1.1220615	-1.0424168	0.038405485	0.49856585	0.96111953	0.7023781	0.97104126	0.35172278	0.5526189	0.05935858	0.33378825			
HSPA1L_33069	24963	hspa1l	0.0025979216626698643	0.09523689877961233	-1.3657464	1.3657464	-1.0579422	1.0329801	-1.0451435	1.0401936	1.0115702	-1.0004169	-1.0462679	-1.0518695	-1.3657464	0.40282527	0.68092483	0.6223145	0.58758307	0.89303344	0.9942366	0.63444597	0.4107835	0.023273418			
HSPA2_32402	60460	hspa2	3.9690414764834294E-4	0.052162134532815374	-1.1458879	1.1458879	-1.0619211	1.04119	-1.016407	1.0007746	-1.0030035	-1.0025251	1.0370489	-1.0407387	-1.1458879	0.047767464	0.19386117	0.5634649	0.9883125	0.91226953	0.9356268	0.3816445	0.14901271	0.001948909			
HSPA8_8845	688655;688932;689955;680121;24468	hspa8-ps22;hspa8-ps23;hspa8-ps25;haus8l2;hspa8	0.0024125452352231603	0.09523689877961233	1.040573	1.040573	1.0186914	1.0060196	1.011129	1.0094283	1.0038785	1.0202423	1.0012563	1.0058591	1.040573	0.13132967	0.557116	0.31856498	0.09808427	0.64245135	0.16885594	0.8543299	0.39388973	0.01691344			
HSPD1_8849	63868	hspd1	0.005002000800320128	0.1195233588816221	-1.0656514	1.0656514	-1.0210447	1.0316789	-1.0050685	1.0083605	1.004331	-1.0167178	1.0226842	-1.0015913	-1.0656514	0.10664157	0.22743858	0.82298905	0.6820821	0.8189173	0.32950774	0.22585462	0.9025334	0.022744508			
HTRA1_8856	65164	htra1	0.03763440860215054	0.2849155443878713	1.0846653	1.0846653	1.0846653	1.0060178	-1.0555965	1.0259523	-1.0053296	1.027577	1.0178533	-1.0683093	1.0018244	0.039815743	0.76629597	0.02775127	0.26224428	0.87336075	0.2871464	0.6656189	0.07246328	0.9526457			
HYOU1_8857	192235	hyou1	0.04682207611077904	0.3083118750956021	1.1649953	1.1649953	1.0540085	1.0981458	1.0443335	1.0893471	1.0123758	1.0360141	1.0689843	-1.0027846	1.1649953	0.46085244	0.38519505	0.48189974	0.13128582	0.8613596	0.6381236	0.21111622	0.9618257	0.0033018498			
IDH2_33002	361596	idh2	0.019904458598726114	0.2011138613861386	1.1822709	1.1822709	1.0945989	1.1343176	1.0811768	1.067805	1.0215104	1.0706855	1.0389374	-1.0491905	1.1822709	0.07107304	0.25339755	0.19049081	0.2775654	0.6305506	0.20714457	0.562273	0.48592758	0.0045795385			
IGF2R_8879	25151	igf2r	0.002997002997002997	0.09544072948328267	1.1284423	1.1284423	1.0501896	1.1111133	1.058834	1.064504	1.0050155	1.0583609	1.054931	-1.0211611	1.1284423	0.21910141	0.066385776	0.122767806	0.09890233	0.8662065	0.13971792	0.15839328	0.2979435	0.0069297934			
IKBKB_8889	84351	ikbkb	0.027711323763955343	0.24713268484139278	-1.086656	1.086656	-1.008785	1.0446979	-1.0332369	1.0042619	-1.0306337	-1.0073018	1.0032196	-1.0136755	-1.086656	0.79020834	0.42215395	0.2549112	0.891941	0.3380856	0.8027166	0.9304179	0.577156	0.08824304			
IL1B_8892	24494	il1b	0.008992805755395683	0.14040117968195423	-1.1056961	1.1056961	-1.0316619	-1.0818644	-1.0776159	-1.0680155	-1.0523082	-1.0471089	-1.0294769	-1.0425512	-1.1056961	0.15031455	0.15059565	0.02698557	0.049031954	0.07591001	0.05296334	0.45018372	0.119475916	0.02294926			
IMPDH2_8901	301005	impdh2	0.01763423816128393	0.18842070557204088	-1.0686702	1.0686702	-1.0279945	-1.014242	-1.0196346	-1.002742	1.011424	-1.0216621	1.007467	1.0042442	-1.0686702	0.057832304	0.63374794	0.53885806	0.86344314	0.54017764	0.25360563	0.58382255	0.78937954	0.10037303			
ITGB1BP1_8926	298914	itgb1bp1	0.007886435331230283	0.13913814113215905	-1.0695293	1.0695293	1.008682	1.0151097	1.0421331	1.0174975	1.0049304	-1.0287323	-1.0012592	-1.0236375	-1.0695293	0.59895205	0.37816593	0.2874503	0.4267018	0.8167979	0.46392882	0.9708609	0.2226552	0.02393613			
JMJD6_8937	360665	jmjd6	0.016823552974163828	0.18424695221555445	1.1110467	1.1110467	-1.0535918	1.0500711	-1.0519592	1.079612	1.0210378	1.0673614	1.0151807	1.0003352	1.1110467	0.4694848	0.20457225	0.3218404	0.14614184	0.7389482	0.14564961	0.7439682	0.9944376	0.031502947			
KAT3_32958	541589	kyat3	0.04066022544283414	0.2932421205965529	-1.1148155	1.1148155	-1.0065615	-1.070846	1.0331198	-1.0600394	-1.048021	-1.0499661	-1.0815053	-1.0722685	-1.1148155	0.91522664	0.31579623	0.6442292	0.3408702	0.42074862	0.43226945	0.18299183	0.26662114	0.08577984			
KIF20A_8961	361308	kif20a	0.044897959183673466	0.3064773735581189	1.0377077	1.0377077	-1.0102173	1.0263175	1.0155456	1.0317659	-1.007655	1.0084022	-1.0231874	-1.0166717	1.0377077	0.5225275	0.20573892	0.4822965	0.053261623	0.45951214	0.57534117	0.40901956	0.44052428	0.045867015			
KIF20B_8962	309523	kif20b	0.016168148746968473	0.18236789865088898	-1.0652599	1.0652599	-1.0348899	-1.0216601	-1.0144602	-1.017459	-1.0024806	-1.0111495	1.035903	-1.0313829	-1.0652599	0.12564163	0.47936144	0.50690824	0.29870936	0.89245033	0.5822321	0.06438229	0.16334611	0.024285108			
KIF22_8963	293502	kif22	0.04668794892258579	0.3083118750956021	1.0844523	1.0844523	1.0165035	1.0844523	1.0365944	1.0554683	1.0295922	1.0301361	1.0187534	-1.000299	1.0834879	0.29754397	0.21881424	0.18824926	0.16579697	0.22025895	0.15686698	0.5425909	0.98922867	0.014140366			
KIF23_32798	315740	kif23	0.01004530234390388	0.14512560012742043	1.1720817	1.1720817	1.0969993	1.1252601	1.0910739	1.1057037	1.0379281	1.0611123	1.0565938	1.0158234	1.1720817	0.003280606	0.18818521	0.10817817	0.123480156	0.42491132	0.27761057	0.32771486	0.74818194	0.0012070863			
KLHDC2_8970	299113	klhdc2	0.0042228031369394734	0.11340448950649296	-1.1283325	1.1283325	-1.0392745	-1.0367925	-1.0471039	-1.0569737	1.0167214	-1.0515834	1.0290105	-1.01261	-1.1283325	0.1753915	0.048349585	0.35683137	0.08496571	0.5069607	0.1411426	0.12298157	0.68441325	0.048500415			
KLHL9_8972	313348	klhl9	0.03701480592236895	0.2849155443878713	1.0570428	1.0570428	1.0256648	1.0570428	1.0345788	1.0009918	1.0046283	1.0550269	1.0355514	-1.0291255	-1.0343764	0.013565946	0.056408517	0.19631334	0.9759984	0.8542006	0.08611536	0.17064269	0.30561215	0.06894537			
KLKB1_32603	25048	klkb1	0.04399921429974465	0.30545032784278514	2.2381988	2.2381988	-1.1177149	1.2163	1.1919565	1.1363093	1.2088766	1.4245661	2.2381988	1.7062302	1.8679527	0.81585974	0.6375638	0.7247845	0.7664781	0.61598927	0.47128892	0.014306793	0.20037515	0.10848393	10.0	30.0	
KNG1L1_32433	288001	kng1	0.008366533864541833	0.14040117968195423	-1.9620073	1.9620073	-1.9620073	1.520906	1.045633	1.0581018	1.3262625	1.1145118	1.7945029	1.4535323	1.5337222	0.11533749	0.20847246	0.87316144	0.76714003	0.2667956	0.6023509	0.010798985	0.099086456	0.01879696			
KPNB1_32711	24917	kpnb1	0.005879967558799676	0.12609610735159046	-1.0660076	1.0660076	-1.0111591	1.0332901	1.0004674	-1.0002321	1.0041767	-1.0112511	1.0300169	-1.0126308	-1.0660076	0.35092562	0.059220504	0.98618996	0.99401486	0.8435433	0.44818166	0.210505	0.22296016	0.03215546			
KRT18_8977	294853	krt18	0.015940274414850686	0.1817547490542472	-1.0796809	1.0796809	1.0089854	-1.0399771	-1.0327764	-1.024055	-1.04179	-1.011681	-1.0229155	-1.0796809	-1.0270885	0.7852579	0.12170484	0.11531739	0.17487068	0.055383697	0.5941098	0.3073575	0.0074017784	0.13092221			
KRT7_33211	300242	krt7	0.04235764235764236	0.2981101656963726	-1.0507044	1.0507044	-1.006177	-1.0157936	-1.0159746	-1.0087172	-1.0381143	-1.0216651	-1.0063181	-1.0507044	-1.0378362	0.59993684	0.2737881	0.28399366	0.49457416	0.056713413	0.461816	0.7973434	0.007997886	0.079510264			
KRT8_8978	25626	krt8	0.04779774837053131	0.3083118750956021	1.0515691	1.0515691	1.0207391	1.0281745	1.0045228	1.0066792	-1.0309701	1.0255096	-1.0060325	-1.034669	1.0515691	0.31648237	0.2219918	0.85805213	0.6820373	0.21077637	0.3224635	0.8009757	0.14125676	0.050568864			
LAMB1_32926	298941	lamb1	6.061830672863204E-4	0.06511682317533579	-1.2479638	1.2479638	1.0814967	1.0076549	-1.0702734	1.0178592	-1.015533	-1.1156003	1.0173901	-1.1046154	-1.2479638	0.063208036	0.8730821	0.23159875	0.75049406	0.8010411	0.08371158	0.71051216	0.16365102	0.016914772			
LAMP3_32979	303801	lamp3	0.0030205396697543293	0.09544072948328267	-2.2115257	2.2115257	-1.097159	-1.0886104	-1.0690404	-1.0957708	-1.439736	-1.0406235	-1.1687171	-1.4590284	-2.2115257	0.5748112	0.5070938	0.73279124	0.35186878	0.12160431	0.7391452	0.4183166	0.16882919	1.4949529E-4	100.0	300.0	
LAP3_8984	289668	lap3	0.029529130087789304	0.2556920449432074	-1.0343583	1.0343583	-1.0145789	-1.0108993	-1.0089241	-1.0160667	-1.0107102	-1.0053782	1.0168599	-1.0179753	-1.0343583	0.3001929	0.42205006	0.44423836	0.06787691	0.46999303	0.7164501	0.100514084	0.13361603	0.061343268			
LIPA_9004	25055	lipa	0.030116901129383793	0.258747680310265	1.155157	1.155157	1.0814843	1.1536291	1.0922614	1.0851363	1.0553755	1.0579323	1.0352027	1.0117658	1.155157	0.04729531	0.15146895	0.08678624	0.25729188	0.25369474	0.35705563	0.53341657	0.8167981	0.005997528			
LOC100910973_9069	100910973	loc100910973	0.012607564538723234	0.1670911637891826	-1.0403502	1.0403502	1.0059863	-1.0235226	-1.0224822	-1.024172	-1.0106084	-1.0007844	-1.0161549	-1.0088828	-1.0403502	0.72277904	0.2948318	0.150308	0.068233125	0.37689394	0.954675	0.14289707	0.5408007	0.036737062			
LOC100912247_9104	100912216	prcd	0.006654922685457036	0.1318708466118234	1.140726	1.140726	1.0365489	-1.0046899	1.0416528	1.0329686	-1.0195775	1.0139151	-1.0143346	1.0007411	1.140726	0.59366465	0.88041687	0.4774408	0.31865066	0.6433874	0.7410093	0.7715816	0.98107195	4.851966E-4			
LOC102549726_32764	102549726	loc102549726	0.005585477757829643	0.12600321027287317	-1.0477825	1.0477825	-1.0150044	1.0048504	-1.0168688	1.0123357	-1.0035282	-1.0046245	1.0196292	-1.0013516	-1.0477825	0.15411007	0.6638974	0.3438592	0.37393883	0.8114183	0.79714596	0.06683986	0.8543906	0.029859144			
LOC501110_33182	501110	gsta6	0.0026130653266331657	0.09523689877961233	-1.1194122	1.1194122	-1.0385606	1.0648052	1.0045643	-1.010214	1.0586066	-1.0320024	1.0422497	-1.002597	-1.1194122	0.2111656	0.0073729623	0.91468847	0.7079214	0.035054326	0.1470356	0.09421809	0.90613866	0.091371186			
LOC606294_9128	606294	kifbp	0.03760886777513856	0.2849155443878713	-1.0768787	1.0768787	-1.0215942	1.0353276	-1.0018784	-1.0030102	1.0100873	1.0036359	1.038078	-1.0459826	-1.0768787	0.32121468	0.39001232	0.9608422	0.9306595	0.78138494	0.87853456	0.20544171	0.055152047	0.070032515			
LSM3_33166	297455	lsm3	0.0019904458598726115	0.09232954545454544	-1.0817068	1.0817068	-1.0132014	1.0012758	-1.0148059	-1.0042841	1.0130441	-1.00847	1.0132675	1.000334	-1.0817068	0.5102513	0.9396307	0.5899193	0.7270896	0.31138098	0.62827057	0.22102657	0.980202	0.0058196755			
LSP1_32853	361680	lsp1	0.012069647803719826	0.16206678399600108	-1.0363873	1.0363873	-1.028969	-1.0206567	-1.0224233	-1.0269315	-1.0215153	-1.0151889	-1.0079304	-1.0224102	-1.0363873	0.086863324	0.15825327	0.06961986	0.010777397	0.17235632	0.3035549	0.639456	0.025951985	0.033634216			
LYPD8_32327	691259	lypd8	0.0070657507360157015	0.1334837559882932	-1.5590999	1.5590999	-1.5590999	-1.2763653	-1.203469	-1.0943809	-1.1333096	-1.0616932	-1.1478884	-1.1596737	-1.5430415	0.012523323	0.15704146	0.19133963	0.4820463	0.43281272	0.6289532	0.31676987	0.38967595	0.01331295			
MAFK_9173	246760	mafk	0.02021379980563654	0.2032333271098728	-1.1960183	1.1960183	-1.0578259	-1.1164699	-1.0398636	-1.0980698	-1.0952929	-1.0534179	1.0065758	-1.1162544	-1.1960183	0.48853055	0.11451394	0.55574036	0.21760993	0.31437132	0.37906343	0.9252504	0.12568948	0.064096354			
MAP2K5_9180	29568	map2k5	0.04792079207920792	0.3083118750956021	1.0866394	1.0866394	-1.0056399	1.0866394	1.029942	1.0336071	1.0281634	1.0218753	1.0356808	1.0028429	-1.0479105	0.7984533	0.1280988	0.33499223	0.47288445	0.23425935	0.34746563	0.19593348	0.8903153	0.2794845			
MARCKSL1_32320	103689966;81520	loc103689966;marcksl1	0.013360323886639677	0.17149950347567033	-1.0505096	1.0505096	-1.0360302	-1.0238397	-1.0237392	-1.0345811	-1.0454012	-1.0259647	-1.0182124	-1.0298578	-1.0505096	0.057349056	0.076015085	0.15389676	0.13561304	0.036387138	0.07933059	0.39975107	0.06694872	0.045094725			
MAST2_9198	313819	mast2	0.031530632608261826	0.2634252008960684	1.4472985	1.4472985	1.0481161	1.240874	1.4472985	1.2086357	1.3350762	1.1803312	1.3553671	1.0152372	1.3544662	0.8339379	0.19921188	0.017569626	0.14282057	0.04446756	0.22108842	0.1092882	0.9023209	0.023152368			
MCCC1_32646	294972	mccc1	9.98402555910543E-4	0.07162559571018481	1.1731254	1.1731254	1.0513568	1.1057007	1.0891798	1.0815766	1.0393363	1.0317641	1.0164067	1.0094395	1.1731254	0.15672515	0.101147875	0.022131292	0.012458089	0.288974	0.59363055	0.7603348	0.7917685	9.8664794E-5			
MCL1_9205	60430	mcl1	0.0025953284088640447	0.09523689877961233	-1.0487527	1.0487527	-1.0119145	1.0164386	-1.0069344	-1.0018898	-1.0024605	-1.0063683	1.0065886	-1.0126699	-1.0487527	0.06360818	0.14528042	0.70581675	0.9047384	0.87618595	0.5308856	0.678379	0.14899711	0.00870571			
MCM10_32579	307126	mcm10	0.01444972288202692	0.1742777754699825	-1.0918459	1.0918459	-1.0212367	-1.0088717	-1.0088425	-1.0103545	1.0003501	-1.039343	1.0086514	-1.0205871	-1.0918459	0.31346753	0.6633906	0.80311084	0.7089845	0.98932225	0.33345553	0.74968296	0.480201	0.05580975			
MCM2_9206	312538	mcm2	0.034157122764717704	0.2744672738692474	1.0482837	1.0482837	1.0062349	1.0359702	1.0081059	1.0185626	1.0011812	1.0045173	1.0145947	-1.0045103	1.0482837	0.6715497	0.32488915	0.6089072	0.36106735	0.94150865	0.6789561	0.16138452	0.75346833	0.003343849			
MCM3_9207	316273	mcm3	0.009798040391921616	0.14491159739066678	1.0595437	1.0595437	1.0018593	1.0311006	1.0240086	1.0136063	-1.0092683	1.0078626	1.0084075	-1.0129328	1.0595437	0.9205037	0.35304257	0.17153186	0.5154676	0.58310914	0.6019371	0.44182315	0.39586914	0.0050062			
ME1_9215	24552	me1	0.003997601439136518	0.10915897847305792	-1.1650572	1.1650572	1.0266937	-1.0243486	-1.1008674	1.0249306	-1.0368671	-1.0132648	1.0208167	-1.090856	-1.1650572	0.6269181	0.5667431	0.16441803	0.5690596	0.33352247	0.7743426	0.5897622	0.07581365	0.011342163			
MGC108823_9225	307414	ifgga2l1	0.0022172949002217295	0.09278729717889586	-1.063883	1.063883	-1.0089295	-1.0173519	-1.0225958	-1.0194272	-1.0168328	-1.0120388	1.001579	-1.0131958	-1.063883	0.58929306	0.4001931	0.29027113	0.17076257	0.34423444	0.4611195	0.93127275	0.22001633	0.005964648			
MLF1_32449	310483	mlf1	7.955449482895784E-4	0.06560064282844516	-1.1050305	1.1050305	-1.0199429	1.0349402	1.0046912	1.0731376	1.0333441	1.0214034	1.0694591	1.0256802	-1.1050305	0.51216054	0.25493175	0.8685503	0.12936796	0.16379963	0.39912623	0.015590105	0.37556168	0.012311604			
MMS22L_33129	313108	mms22l	0.016351457840819542	0.18236789865088898	1.1688552	1.1688552	1.0738999	1.1224577	1.063633	1.046135	1.0723873	1.0378497	1.0294596	1.0007807	1.1688552	0.09696798	0.2481684	0.38620755	0.45653608	0.15662576	0.50076926	0.61511487	0.98789966	0.0014327079			
MPZL1_9243	360871	mpzl1	0.02524850894632207	0.23212705747497003	-1.4980868	1.4980868	-1.4669856	-1.1462373	-1.4980868	-1.3184094	-1.0315824	-1.0805944	-1.0604094	-1.2380781	-1.3740578	0.07322121	0.19695605	0.016712753	0.088218465	0.6549318	0.17458436	0.5390659	0.08090745	0.02658928			
MRPL12_9245	303746	mrpl12	0.04462355022606644	0.3062668150418434	-1.0182828	1.0182828	-1.0131525	-1.0165389	1.0012358	-1.0133384	-1.0137845	-1.0093226	-1.0117105	-1.0106448	-1.0182828	0.15745758	0.009001717	0.8173517	0.17328364	0.18293874	0.17238967	0.2894978	0.10649999	0.06043377			
MS4A1_34110	309217	ms4a1	0.014311270125223614	0.1742777754699825	-1.1370236	1.1370236	1.0861393	-1.0971584	-1.0645763	-1.0821097	-1.1118753	1.0149708	-1.0586069	1.0179844	-1.1370236	0.07179537	0.23179863	0.37498716	0.10531267	0.020344548	0.7744581	0.46959767	0.6628213	0.050830666			
MYCBP2_9273	290447	mycbp2	0.007109486085720089	0.1334837559882932	-1.1886126	1.1886126	-1.0355998	1.0599357	-1.0165952	1.0486895	1.0057939	-1.0147926	1.079285	1.0303694	-1.1886126	0.33589402	0.14663479	0.85200727	0.3507671	0.88894266	0.7176409	0.059298445	0.2841742	0.07025095			
MYL2_32406	363925	myl2	0.0010177081213108082	0.07162559571018481	1.5426706	1.5426706	1.0265727	-1.1228591	-1.2228853	1.1697847	1.1413106	-1.1140617	-1.2244781	-1.0882441	1.5426706	0.8394707	0.40523317	0.20463131	0.4566925	0.241748	0.43843532	0.019644925	0.60562325	4.3387763E-6			
NCAPD2_9284	362438	ncapd2	0.012848825537040755	0.16919001884580762	1.2174418	1.2174418	1.0840315	1.1978848	1.1399156	1.1463122	1.0520793	1.0882024	1.0831493	1.0313435	1.2174418	0.12677881	0.16782402	0.032111835	0.07038442	0.19086736	0.031972103	0.006471842	0.5792349	0.021450443			
NIT1_9319	289222	nit1	0.0011978438810141745	0.07899065348220678	-1.2027401	1.2027401	-1.101646	-1.0515136	-1.0271752	-1.0445346	-1.0454365	-1.0526421	-1.0583179	-1.0334134	-1.2027401	0.025141917	0.017789071	0.5961295	0.106269225	0.2792436	0.32107532	0.3259168	0.4822217	0.0077183954			
NIT2_9320	288174	nit2	0.004601840736294518	0.1163493330293011	1.1769533	1.1769533	1.0673937	1.0774968	1.0433583	1.035024	1.0259784	1.016798	1.0437925	-1.0806872	1.1769533	0.16447048	0.22511338	0.4801703	0.63141024	0.5421139	0.7989727	0.399704	0.2996374	0.004593238			
NMT1_9325	259274	nmt1	0.008113991688106075	0.14034455114766525	-1.0344199	1.0344199	1.0146255	-1.0041504	1.0182916	-1.0041997	-1.010645	1.003783	-1.0022899	-1.0212319	-1.0344199	0.19721366	0.7064623	0.16540211	0.72207075	0.5593307	0.82154804	0.8960925	0.068839595	0.08943391			
NOC2L_9327	313777	noc2l	0.016530571599283013	0.1823724142385764	1.0718676	1.0718676	1.007898	1.0110899	1.0067601	-1.0007051	-1.0061805	-1.008709	-1.0117612	-1.044178	1.0718676	0.75011843	0.7935072	0.8127559	0.97663826	0.7117657	0.7190841	0.58730364	0.04653197	0.024089137			
NOP58_9344	60373	nop58	0.03055276381909548	0.258747680310265	-1.0607276	1.0607276	-1.0354211	-1.0159271	-1.0307438	-1.0048378	-1.0089067	-1.0141442	1.0332799	-1.0002791	-1.0607276	0.090340786	0.56711704	0.23654485	0.672992	0.576355	0.40425622	0.14168102	0.9874348	0.14470619			
NOX4_9349	85431	nox4	0.04868839427662957	0.3091332637360712	2.160655	2.160655	1.3966963	1.6918505	1.669788	1.2053639	1.5492934	1.2102334	2.160655	1.6276826	2.1146681	0.5197791	0.16234317	0.21113783	0.7072737	0.25234562	0.6217067	0.2434025	0.21116179	0.024844395	100.0	300.0	
NR3C1_9361	24413	nr3c1	0.041084962106102914	0.29422599178440717	1.0379895	1.0379895	1.0379895	1.0052242	1.0313187	1.0188922	1.0189798	1.0318991	1.0131724	1.0130471	1.0313808	0.035452086	0.6916588	0.009839975	0.15943593	0.060756933	0.022924935	0.4045934	0.4034766	0.05263597			
NS5ATP9_9367	300795	pclaf	0.0011997600479904018	0.07899065348220678	1.1061869	1.1061869	1.0173932	1.0304441	1.0047146	1.0223362	1.1061869	1.0105586	1.0310423	1.0645759	-1.0998322	0.68554235	0.13417666	0.8954628	0.32291085	0.008295045	0.7148289	0.36894053	0.09473622	0.030810438			
NUP153_9379	25281	nup153	0.03849931251227657	0.2857348975911145	1.0965515	1.0965515	1.0549617	1.0841831	1.0271373	1.0273525	1.0268885	1.0288948	1.0148832	-1.0091498	1.0965515	0.12735464	0.17837365	0.43434685	0.3800048	0.31505325	0.60818815	0.76172787	0.8164318	0.003533424			
NUP85_9382	287830	nup85	0.017412431666329217	0.18812734010971896	1.0339752	1.0339752	-1.0303524	1.0295081	-1.002612	1.0072411	1.0044793	-1.0109768	1.0088869	-1.0047644	1.0339752	0.06779826	0.31723797	0.8153967	0.675161	0.590626	0.31542033	0.44085836	0.7998983	0.046629988			
NUSAP1_9385	311336	nusap1	0.04937272359368677	0.31198058468951917	1.1284397	1.1284397	1.0693127	1.1134318	1.0770937	1.0557019	1.0402775	1.0740767	1.0497172	1.0205685	1.1284397	0.037956677	0.30882552	0.1377563	0.29110536	0.1988164	0.12109462	0.19431953	0.51612943	0.021151325			
ORM1_9400	24614	orm1	0.03292755936938735	0.26886196603077944	-1.1882966	1.1882966	-1.0271062	-1.0150889	-1.0856812	-1.1882966	1.0130247	-1.0120734	1.0400207	-1.0721185	1.1503906	0.70786685	0.8493596	0.40398028	0.09690131	0.88861907	0.87275875	0.6017551	0.23913518	0.12777522			
OSTF1_33042	259275	ostf1	0.004621257785814748	0.1163493330293011	-1.0451943	1.0451943	1.0013299	-1.0451943	-1.0257236	-1.0280085	-1.0094817	-1.0099417	-1.0189044	-1.0301849	-1.042399	0.8961357	0.07935351	0.049864937	0.02477673	0.23585996	0.11456403	0.042897034	0.006219273	0.032542508			
OXA1L_9402	691393	oxa1l	0.021285140562248995	0.21118402878442238	1.1140003	1.1140003	1.0317426	1.0685773	1.0316644	1.0131088	-1.0079681	1.0190847	1.0019892	-1.009572	1.1140003	0.40726185	0.39764497	0.46139985	0.69886136	0.743967	0.5793433	0.9149013	0.6387903	0.0036140806			
PAFAH1B1_9413	83572	pafah1b1	0.004750593824228029	0.1163493330293011	1.0824251	1.0824251	1.0252818	1.0123935	1.0208932	1.0127078	-1.008054	1.0227757	1.0113719	-1.0105045	1.0824251	0.36390862	0.6583314	0.54324293	0.5129874	0.6449837	0.38923118	0.39419603	0.61812735	0.007689905			
PAK1_9416	29431	pak1	0.030266825965750695	0.258747680310265	-1.18802	1.18802	-1.096144	1.0063792	-1.071984	-1.0665255	-1.0447304	-1.18802	-1.0030395	1.0070941	-1.1855017	0.16030884	0.9308784	0.29076576	0.25434405	0.6179459	0.014359344	0.97023433	0.8880274	0.049316432			
PARP1_9425	25591	parp1	0.01501200960768615	0.17608914717981283	1.0943351	1.0943351	1.0468302	1.0752628	1.0363163	1.0537097	1.0144958	1.0358566	1.0101252	-1.0023124	1.0943351	0.09985516	0.18121974	0.2381709	0.13154458	0.5702768	0.3609354	0.6348957	0.9252785	0.0013278248			
PDK1_32702	116551	pdk1	0.02772826302238067	0.24713268484139278	1.1216056	1.1216056	1.040753	1.0790747	1.0509311	1.0228146	-1.0026082	1.0018584	-1.0187585	-1.0289222	1.1216056	0.26413774	0.29237652	0.090170205	0.60744387	0.90779084	0.97354037	0.71874654	0.4422158	0.016038978			
PEBP1_33087	29542	pebp1	0.005890717042453788	0.12609610735159046	-1.0302212	1.0302212	-1.01241	1.0072995	1.0000341	1.0099264	1.003701	1.0017374	1.0063646	1.000809	-1.0302212	0.2562464	0.44752702	0.99543595	0.24745831	0.37312838	0.74167085	0.3008674	0.9504207	0.0516322			
PFDN4_33123	100366237	pfdn4	0.04055916518999803	0.2932421205965529	-1.0328577	1.0328577	-1.0075556	-1.0328577	-1.0195047	-1.0158297	-1.0096512	-1.0129706	-1.004629	-1.0087657	-1.0300854	0.42023197	0.13277553	0.09686432	0.17756185	0.33345956	0.24588169	0.56845516	0.41692019	0.04170935			
PGAM1_9465	24642	pgam1	0.012397520495900819	0.16538130282440244	1.0381224	1.0381224	1.0336664	1.032507	1.0243747	1.0179095	1.0034384	1.0087492	1.0139425	-1.008156	1.0381224	0.004144642	0.04741211	0.051232543	0.37770694	0.75940937	0.4461859	0.499771	0.5119398	0.0013439156			
PGAM2_32589	24959	pgam2	2.002002002002002E-4	0.0413744171903507	-1.7206726	1.7206726	-1.0404323	1.0637697	1.0408812	1.1981831	1.2041016	1.1197468	1.0978014	1.0338337	-1.7206726	0.47499943	0.5639194	0.63995904	0.22638214	0.008335936	0.084848456	0.33797944	0.65000504	0.0032326889			
PGM1_9466	24645	pgm1	0.0022039671408535366	0.09278729717889586	1.1311084	1.1311084	-1.0143707	1.0791929	-1.012739	1.0594598	-1.0034598	1.0155275	-1.0068117	-1.0053375	1.1311084	0.7496066	0.1168355	0.7019965	0.2429506	0.9066421	0.69343406	0.8497688	0.9154456	0.002566237			
