Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Adrenal_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.21
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: adrenal
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
ARHGDIB_32723	362456	arhgdib	0.02790604296326039	0.17345049117681674	-1.1527808	1.1527808	-1.0318257	-1.0188109	1.0427743	-1.0414886	-1.0422175	-1.0166482	1.0107349	-1.0118817	-1.1527808	0.6065123	0.6916763	0.3837305	0.48697516	0.40738872	0.7402252	0.81534284	0.8691037	0.061526515			
ARHGEF12_8080	367072	arhgef12	0.036686151985486797	0.19354182132831205	1.0823745	1.0823745	1.034314	1.0823745	1.0759314	1.0392538	1.0554144	1.0477878	1.0410304	1.054974	-1.0479014	0.4924905	0.009679282	0.021969123	0.107351676	0.11026415	0.23948957	0.28605205	0.051185917	0.4097548			
ARNT_32339	25242	arnt	0.015934627170582225	0.14085264295941327	-1.3752718	1.3752718	-1.0073222	1.0967443	1.1518211	-1.0277054	-1.0458025	-1.0145863	1.1112573	-1.0191556	-1.3752718	0.9500053	0.3029533	0.069090374	0.7952364	0.6350052	0.90240616	0.180099	0.88202614	0.113122486			
ASAH1_8089	84431	asah1	0.007216494845360825	0.10546809696294233	-1.0480298	1.0480298	-1.0136402	1.0083832	1.0093392	-1.0331489	-1.02099	-1.002327	1.0076976	-1.0168313	-1.0480298	0.30672914	0.29982507	0.3558638	0.039470073	0.19800755	0.8462051	0.52183	0.17839703	0.057458647			
ATF4_8096	79255	atf4	0.01083743842364532	0.12257040856802856	1.0946274	1.0946274	-1.0009426	1.0329212	1.0276437	1.0171124	1.0226405	1.0273664	1.0326426	1.0946274	-1.0870749	0.98450404	0.2655041	0.08550408	0.63284355	0.58410084	0.14016485	0.18138033	0.00920874	0.10833108			
ATP1A1_32617	24211	atp1a1	0.038153846153846156	0.1965569466882068	-1.0705308	1.0705308	1.0000749	1.052365	1.0471754	1.0260402	1.0052634	-1.0019923	1.023085	1.0393506	-1.0705308	0.99829936	0.018719304	0.10611486	0.2588865	0.82412565	0.9651546	0.38220918	0.22588614	0.119939804			
ATP1B1_8103	25650	atp1b1	0.029688779688779688	0.1803843552439058	-1.0674087	1.0674087	-1.0363288	1.0217023	1.0295733	-1.0172799	-1.0262794	-1.0012764	1.0223373	1.005649	-1.0674087	0.34356347	0.2909195	0.20560959	0.4615464	0.16111286	0.9447667	0.2655345	0.8312787	0.044348028			
B3GNT2_32526	305571	b3gnt2	0.0022375915378356386	0.06628056628056628	-1.0801628	1.0801628	-1.035649	1.0108489	1.0241758	-1.0058697	-1.0101585	1.0097414	-1.0025617	1.0013952	-1.0801628	0.08386406	0.5097666	0.39241868	0.76448816	0.532394	0.5451031	0.8926521	0.9600472	0.0032901394			
B4GALT1_8124	24390	b4galt1	0.02304147465437788	0.1635392609699769	-1.087268	1.087268	-1.0016632	1.0583919	1.0536803	1.0614563	1.0263741	1.034251	1.0608158	1.0296804	-1.087268	0.9692386	0.09453164	0.11689703	0.12658186	0.39455518	0.36931515	0.058487404	0.48116437	0.32616037			
BAD_8128	64639	bad	0.007337953526294333	0.10586111111111111	-1.3261031	1.3261031	-1.1427276	-1.0730265	-1.0375861	-1.0458503	-1.0616857	1.0280682	-1.1200441	-1.0317867	-1.3261031	0.059253033	0.29011035	0.342801	0.42554647	0.4677834	0.60025483	0.23969418	0.74260247	0.015610197			
