Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Uterus_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:29.41
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: uterus
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
LOC259245_33313	259244	mup4l4	0.02554380363200958	0.8693920173267327	1.6262928	1.6262928	1.0891825	1.3530804	1.0273256	1.6262928	-1.0449364	1.1882784	1.2073511	1.324144	1.61806	0.77846	0.13821188	0.8809888	0.020651763	0.8445629	0.33046496	0.42626402	0.32416287	0.007833069			
LOC287167_9118	287167	hba-a3	0.023103659783275405	0.8693920173267327	-1.175937	1.175937	-1.0719721	-1.0878396	-1.0161854	-1.0478234	-1.0398241	-1.0354124	-1.0630442	-1.0525415	-1.175937	0.29250732	0.018275978	0.7644406	0.21382576	0.46800512	0.40926167	0.1542635	0.19867851	0.177775			
LOC679794_32681	100363502;25309	cycs-ps9;cycs	0.022411288649097322	0.8693920173267327	-1.0862176	1.0862176	-1.0104221	-1.0258763	-1.0350213	-1.0387597	-1.0363938	-1.0011511	-1.005201	-1.0284199	-1.0862176	0.36395884	0.30324388	0.18377824	0.2487697	0.26416716	0.9225537	0.7847316	0.30908844	0.07513419			
MGC112715_33057	690899	vsir	0.03914807302231237	0.8693920173267327	1.0957875	1.0957875	-1.0547398	-1.0480204	1.0400789	1.0673633	-1.0194482	1.0007373	1.0273567	1.0083166	1.0957875	0.21461946	0.40091792	0.29632697	0.09647397	0.7264392	0.9876234	0.5871605	0.87517667	0.043577105			
MRPL12_9245	303746	mrpl12	0.03309741881765196	0.8693920173267327	-1.0795197	1.0795197	1.0125068	-1.0028422	-1.022199	-1.0462711	-1.0322773	1.0155123	1.0167373	-1.0061256	-1.0795197	0.19923133	0.9079628	0.45562762	0.13899274	0.27811915	0.2191846	0.47119567	0.82067937	0.14926249			
MTNR1B_33301	192646	mtnr1b	0.024347143137639898	0.8693920173267327	4.43993	4.43993	3.8849766	2.9362285	2.5167434	-1.4294641	2.089983	2.299434	2.2520268	1.6114843	4.43993	0.05804108	0.15085468	0.2470977	0.6991973	0.3381588	0.22175787	0.35001865	0.56234276	0.029155552	100.0	300.0	
NCKAP1L_33041	315348	nckap1l	0.02678219771563608	0.8693920173267327	1.2062229	1.2062229	-1.0418878	-1.1821934	-1.1267731	1.1622291	-1.0553088	1.0523115	-1.1077622	1.0550864	1.2062229	0.46495727	0.14391081	0.36525643	0.13961858	0.62639004	0.56714624	0.28750774	0.58673155	0.0010853944			
NDRG1_32364	299923	ndrg1	0.00622740056247489	0.7562441418095606	1.1536244	1.1536244	1.0609165	1.0746723	1.055389	1.0360072	1.0846313	1.0512357	1.0383687	1.0787226	1.1536244	0.19770576	0.0923215	0.19141804	0.40396073	0.11616366	0.12073453	0.24014239	0.030512344	0.05806025			
NDUFV3_32394	64539	ndufv3	0.04832935560859188	0.8693920173267327	1.0558542	1.0558542	1.0015472	1.0170634	1.0226144	1.001181	1.005938	1.0375953	1.034093	1.0558542	1.0353267	0.94736636	0.29108134	0.25455874	0.9409107	0.7091495	0.039234053	0.08060794	0.025933284	0.23487632			
NENF_9296	289380	nenf	0.04753236245954692	0.8693920173267327	1.0925293	1.0925293	1.0925293	1.0839133	-1.0371017	-1.0292441	1.0461153	-1.009064	-1.0104452	-1.0249826	-1.0671338	0.02620002	0.06257376	0.5082861	0.41191676	0.4003565	0.8673045	0.82547873	0.63293207	0.28412893			
NEURL3_9298	316326	neurl3	0.013303769401330377	0.8495048367014654	1.3950211	1.3950211	-1.2301035	-1.1178027	1.114317	1.1875044	1.1725212	1.092383	1.177065	1.12546	1.3950211	0.05724828	0.6995003	0.23251441	0.19840568	0.3150883	0.42457274	0.21239266	0.31620914	0.0016376538			
NGB_34114	85382	ngb	0.04512635379061372	0.8693920173267327	-3.695031	3.695031	-1.4456321	2.7136984	1.4169139	-3.695031	1.3815067	1.5954401	1.3562107	-2.059506	2.998087	0.6396251	0.024978561	0.53356045	0.19518085	0.7164873	0.49280798	0.7262414	0.36300942	0.11601554	0.01	0.1	
NIPSNAP1_9317	360971	nipsnap1	0.04126659856996936	0.8693920173267327	1.1286263	1.1286263	1.1286263	1.0935321	1.0275528	-1.0631112	1.0384004	1.015991	1.0053637	-1.0052187	-1.1006725	0.019107848	0.11749043	0.7011924	0.20439099	0.50223637	0.7833886	0.930717	0.94952655	0.34998465			
NLRX1_33261	315599	nlrx1	0.009701202949165696	0.8495048367014654	1.1693707	1.1693707	1.114421	1.0693913	1.0517877	1.0544906	1.0724827	1.0393662	1.0681975	1.0621299	1.1693707	0.024852036	0.04883196	0.26614305	0.31836563	0.1392947	0.5171408	0.17535315	0.4615417	0.05597021			
NPDC1_9352	296562	npdc1	0.04782694979162532	0.8693920173267327	1.0984721	1.0984721	1.0331099	1.0067285	1.0070058	1.0554634	1.0266865	1.0682523	1.0482652	1.0032979	1.0984721	0.25698775	0.8440345	0.8594265	0.13470647	0.6383396	0.039952695	0.14468554	0.9523456	0.017451342			
PAN2_9420	408200	pan2	0.012189995796553174	0.8495048367014654	-Infinity	Infinity	-Infinity	-1.6929466	-1.1415235	1.1941148	-4.2745767	1.2335471	-2.004537	1.089999	3.5240712	0.17835824	0.6555089	0.8750667	0.8358299	0.30885634	0.8229221	0.51175404	0.9270696	0.10434926			
PDIA6_33272	286906	pdia6	0.044172542513479886	0.8693920173267327	-1.0699601	1.0699601	1.0497944	1.0327823	-1.0404332	1.0191265	1.0168481	-1.0113622	-1.0192764	-1.0595393	-1.0699601	0.09392498	0.21368057	0.1795116	0.3591792	0.37592766	0.60365003	0.47568476	0.30345422	0.0065487074			
PDK2_32491	81530	pdk2	0.02922465208747515	0.8693920173267327	1.2537962	1.2537962	1.0151572	1.0877079	1.0602901	1.0490472	1.0795894	1.034654	1.1005327	1.0716825	1.2537962	0.8666325	0.19074987	0.50060254	0.651801	0.3025059	0.6889816	0.3756666	0.44911075	0.02104402			
PFDN4_33123	100366237	pfdn4	0.03731494625836544	0.8693920173267327	-1.0464971	1.0464971	-1.0008142	-1.0027668	-1.0206499	-1.0128673	-1.0213403	1.0032452	-1.0014292	-1.0317132	-1.0464971	0.9310368	0.83059233	0.3009779	0.34733036	0.3740982	0.7385782	0.9122091	0.070154704	1.06225205E-4			
PGM1_9466	24645	pgm1	7.817080320500293E-4	0.2696708741299988	1.1185405	1.1185405	1.0339832	1.0339189	1.0063096	1.0176611	1.0623966	1.0489364	1.0572901	1.0360793	1.1185405	0.29005373	0.1811983	0.8619181	0.4629303	0.16295502	0.0873131	0.031634104	0.17219575	0.0021802601			
PHGDH_9470	58835	phgdh	0.03405383360522023	0.8693920173267327	-1.2085854	1.2085854	1.1453003	1.0230051	-1.2028736	-1.1216849	1.0304459	-1.0541946	-1.2035092	-1.2085854	-1.0958481	0.028004926	0.7807455	0.084631115	0.16159955	0.6889059	0.57449895	0.08003745	0.05392038	0.26501945			
PKM_33240	100362738;100364062	pkml1;pkm-ps20	0.027312599681020733	0.8693920173267327	2.3524294	2.3524294	-1.2497141	-1.6043291	1.1077049	1.5767137	1.0902606	1.6110452	1.9005425	1.572625	2.3524294	0.7346754	0.34729195	0.8536279	0.31380346	0.7748378	0.32509646	0.07541055	0.383706	0.01428034	100.0	300.0	
POLR3D_9526	306012	polr3d	0.018997574777687955	0.8495048367014654	-1.2849025	1.2849025	1.0557498	1.0139207	-1.0360417	1.0050659	1.003398	1.0091866	1.0395199	1.0424955	-1.2849025	0.29838437	0.7679312	0.6856809	0.94728017	0.9464158	0.8854168	0.5786675	0.5816361	0.1661465			
PPAN_9534	298699	ppan	0.020224719101123594	0.8561797752808988	-1.1263881	1.1263881	1.0842365	1.0693606	-1.0211846	-1.031589	1.0152596	1.1082639	1.0863303	1.0115659	-1.1263881	0.019756781	0.2367719	0.70988965	0.47418302	0.7213348	0.004205689	0.0726067	0.85163593	0.24949822			
PPARGC1A_33189	83516	ppargc1a	0.006302934804018121	0.7562441418095606	2.8280091	2.8280091	2.2697735	2.158297	1.7389101	1.3625335	1.9836794	2.6937	1.289786	2.0924242	2.8280091	0.053224966	0.006095339	0.35494256	0.43708327	0.14632888	7.3519675E-4	0.6624235	0.039558195	0.026662722	0.01	0.1	
PPP1R3B_9545	192280	ppp1r3b	0.02822011691191292	0.8693920173267327	1.1153584	1.1153584	-1.0112858	1.0459595	1.0592818	1.0854148	1.0607212	1.0448003	1.0041101	-1.0228126	1.1153584	0.8288366	0.17766991	0.1684771	0.037159316	0.30561364	0.18139052	0.9143737	0.649569	0.24176665			
PRKAG1_33315	25520	prkag1	0.03985722784057109	0.8693920173267327	1.1061662	1.1061662	1.0933136	1.0353713	1.0402657	1.012922	1.0476539	1.0528023	1.0649061	1.0141329	1.1061662	0.024472855	0.36291736	0.3565064	0.6734983	0.16992009	0.23143859	0.110269845	0.7873552	0.17836402			
PRL_32948	24683	prl	0.005622837370242215	0.7562441418095606	-Infinity	Infinity	-Infinity	-Infinity	2.235598	2.0534806	-Infinity	1.6570786	3.0581698	5.2953014	8.225512	0.35061666	0.35061666	0.49970293	0.6610564	0.35061666	0.74430484	0.36863062	0.1257211	1.082688E-4	100.0	300.0	
PRMT1_32372	100361025;60421	prmt1l1;prmt1	0.04867986798679868	0.8693920173267327	-1.0707701	1.0707701	1.0335629	1.0065198	-1.0233591	-1.044775	-1.0049053	1.0110086	1.0162838	-1.0132807	-1.0707701	0.006142652	0.83745784	0.39057985	0.2634067	0.87505877	0.5527801	0.52443445	0.61621135	0.17515862			
PYCARD_33242	282817	pycard	0.008110300081103	0.806093303713107	1.0868348	1.0868348	-1.0806012	-1.0112898	1.0446842	1.0536221	-1.0097691	-1.0069249	1.0142103	1.0371733	1.0868348	0.015528197	0.8274201	0.17560835	0.0841247	0.8531552	0.82897955	0.6500064	0.21052328	0.010917389			
PYGL_9632	64035	pygl	0.041387465510445406	0.8693920173267327	-1.1032907	1.1032907	-1.1032907	-1.0220163	1.0202724	1.0374248	1.0026922	-1.0213302	-1.0088964	-1.04726	1.0743909	0.027565157	0.6555241	0.58186984	0.3099598	0.93139464	0.6106798	0.81887037	0.48592097	0.13552834			
RAB4A_9643	25532	rab4a	0.027611044417767107	0.8693920173267327	1.0655758	1.0655758	1.0126177	1.0168827	1.0110184	1.0233666	1.0257058	1.0370531	1.038242	1.0655758	1.0279678	0.61018854	0.34659111	0.5537718	0.285911	0.2417339	0.026046455	0.07827332	0.0063829767	0.11401488			
RCN1_33000	362182	rcn1	0.03737373737373737	0.8693920173267327	-1.0699228	1.0699228	1.0304077	1.0471666	1.0002669	1.0006835	1.0119331	1.0281061	-1.0177845	-1.033933	-1.0699228	0.19496104	0.338937	0.9904482	0.9827732	0.5834564	0.3429271	0.4370923	0.44188902	0.14662792			
RT1-CE11_32928	414791;368153	rt1-ce11;rt1-ce7	0.013370035391270154	0.8495048367014654	1.3116071	1.3116071	-1.1085892	-1.0126903	1.1228819	1.0517197	-1.006688	-1.1088377	-1.0123142	1.091005	1.3116071	0.29780763	0.907923	0.3406077	0.71452886	0.9554927	0.30226007	0.91206646	0.4712077	0.0047011217			
RT1-DMA_32874	294274	rt1-dma	0.021102926537925542	0.8614516083160318	1.1241624	1.1241624	-1.024478	1.0159981	1.1227818	1.0998143	1.0191407	1.0213313	1.0160146	1.0624835	1.1241624	0.6555436	0.76379275	0.04819516	0.041124776	0.75338066	0.6860031	0.7695351	0.20322862	0.02163557			
RT1-DMB_32359	294273	rt1-dmb	0.035954168312919796	0.8693920173267327	1.1181093	1.1181093	-1.0318124	-1.0268414	1.0711088	1.0774316	1.0016788	1.0214281	1.0043433	-1.0167482	1.1181093	0.41555443	0.6107405	0.25889477	0.09979365	0.9717299	0.7402668	0.9244214	0.76734495	0.011052548			
SCCPDH_9785	305021	sccpdh	0.03867962737950587	0.8693920173267327	1.0580913	1.0580913	1.0580913	1.0427395	-1.0194309	-1.0316969	1.0253272	1.003003	-1.003016	-1.0013056	-1.0518625	0.016917879	0.31253287	0.5614404	0.13539603	0.37874416	0.9258195	0.893713	0.96686834	0.28577352			
SDC2_9793	25615	sdc2	0.03465645778762845	0.8693920173267327	1.067537	1.067537	1.067537	1.0369473	-1.0223242	1.0042343	1.0197403	-1.0205518	-1.0071036	-1.024862	-1.0601034	0.025270939	0.3309625	0.42268708	0.9076323	0.5980263	0.49281865	0.8141327	0.5728467	0.09232073			
SERPINH1_9815	29345	serpinh1	0.042971147943523635	0.8693920173267327	-1.063254	1.063254	1.0374342	1.0201589	-1.011875	-1.0183705	1.0074749	-1.0337828	-1.0092138	-1.0346069	-1.063254	0.24250478	0.48463884	0.4532053	0.61467004	0.7779737	0.079574496	0.70614535	0.38018745	0.06374205			
SLAMF9_32467	289235	slamf9	0.013424163494289721	0.8495048367014654	1.3577222	1.3577222	-1.1744211	-1.068775	1.1393337	1.2828866	1.0688082	1.0139111	1.0620296	1.0920858	1.3577222	0.3686284	0.7470636	0.15950653	0.019212043	0.6567239	0.90541095	0.67984694	0.42494717	0.03601655			
SLC10A2_9833	29500	slc10a2	0.0018075918859208676	0.4591283390239004	4.6412444	4.6412444	1.6007942	-3.0775378	-1.1376768	1.4747362	1.4376931	2.819673	1.0576777	1.7158341	4.6412444	0.5171045	0.26645803	0.86991036	0.5743595	0.60329956	0.14566171	0.9493202	0.37842947	1.08598964E-4	100.0	300.0	
SLC1A2_33059	29482	slc1a2	0.049655451965950545	0.8724435874140136	1.3596822	1.3596822	-1.3079348	-1.0159533	1.0688465	1.3596822	1.2374172	1.2570826	1.1082262	1.0186557	-1.048807	0.16145478	0.8515327	0.44408494	0.0014526235	0.006075709	0.020668428	0.3756081	0.8605714	0.68013006			
SLC22A5_9846	303140;29726	slc22a21;slc22a5	4.027386226339106E-4	0.2696708741299988	2.0254486	2.0254486	1.6137174	1.5675628	-1.1509852	1.1646274	1.5184932	1.5288389	1.2305113	1.521742	2.0254486	0.044089492	0.0071529346	0.36371127	0.3266507	0.0062736194	0.04154196	0.4437928	0.10256072	5.0590625E-5	100.0	300.0	
SLC2A1_9862	24778	slc2a1	0.04114308877178759	0.8693920173267327	1.1711242	1.1711242	-1.0734499	1.0610647	1.1251516	1.1131668	1.0572367	1.0640861	1.0358856	1.131867	1.1711242	0.37183598	0.34476265	0.16899943	0.1155913	0.57202744	0.32248482	0.6696803	0.14471318	0.19178592			
SNAP25_9907	25012	snap25	0.003904644471845458	0.7052181826595301	2.0832894	2.0832894	1.0625513	-1.0471102	1.063178	2.0832894	1.9214238	1.5973212	1.5501387	1.2150282	-1.0522119	0.6925769	0.79271257	0.6301684	4.7561145E-5	3.6775653E-4	4.5846882E-5	0.020862026	0.23183933	0.71248233	0.3	1.0	
SPDEF_9927	689210	spdef	0.042136624813790165	0.8693920173267327	-Infinity	Infinity	1.2290536	-Infinity	-Infinity	2.8067224	1.8806462	1.8426234	-2.0109675	1.8791636	4.4162593	0.8709489	0.11322153	0.11322153	0.36698544	0.51985914	0.582814	0.5132238	0.5407474	0.03399426	100.0	300.0	
SQRDL_9936	691966	sqor	0.013179237631792377	0.8495048367014654	1.0976164	1.0976164	-1.0448406	-1.0362159	1.0155206	1.061848	1.0410429	1.0054325	1.0156044	1.0512764	1.0976164	0.18736297	0.47163236	0.6931289	0.17894846	0.27033648	0.90145344	0.66555566	0.11667864	0.12699036			
STAR_32299	25557	star	0.005299313052011776	0.7562441418095606	-1.6358453	1.6358453	-1.3761791	-1.3180164	-1.4307997	-1.6358453	-1.4029385	-1.5024171	-1.3089719	-1.19772	-1.1833991	0.017404461	0.05754324	0.00552256	5.1651E-4	0.005065241	0.0011452837	0.014436982	0.14470042	0.2709581			
STXBP2_9969	81804	stxbp2	0.018921668362156665	0.8495048367014654	1.1517928	1.1517928	-1.0405746	1.0386059	1.0840877	1.0498834	1.037409	1.1517928	1.1368843	1.1130399	1.0954833	0.30177888	0.421794	0.09659499	0.37966987	0.4952344	0.016329683	0.023019273	0.04741531	0.021315036			
SULT1C2_33309	171072;316153	sult1c2;sult1c2a	0.04488188976377953	0.8693920173267327	1.6207864	1.6207864	-1.0878263	1.1215005	-1.070846	-1.0005721	-1.090098	1.0775651	1.2773403	-1.0425404	1.6207864	0.78673244	0.36257708	0.80141777	0.99805135	0.78194946	0.6847725	0.3676966	0.88442135	0.010593739			
SULT2A2_33196	361510	sult2a2	0.04714342788653616	0.8693920173267327	6.434177	6.434177	2.7928739	1.4623681	6.434177	2.0585403	-1.6423465	2.6642225	4.4846783	4.1200833	4.814459	0.23670572	0.55849653	0.063571714	0.25535485	0.46153614	0.233986	0.036231246	0.020608144	0.008807995	10.0	30.0	
SVS5_33083	171027	svs5	0.014242115971515769	0.8495048367014654	2.9929066	2.9929066	1.3548527	-1.382018	-2.93322	-2.3932197	-1.1650908	1.6259316	-1.1108934	1.1998522	2.9929066	0.72215104	0.54258406	0.1916436	0.30101946	0.78270245	0.3716122	0.8504221	0.80191946	4.1436378E-4	100.0	300.0	
TMA16_10034	290686	tma16	0.0342691990090834	0.8693920173267327	-1.1989045	1.1989045	1.0917913	-1.1540391	-1.0636494	-1.0617421	-1.1065506	1.0260072	1.0201924	-1.0569669	-1.1989045	0.1513068	0.06180499	0.39939848	0.5029278	0.30099303	0.6840193	0.7645267	0.5797971	0.029709736			
TMC7_33312	499254	tmc7	0.014939852541715173	0.8495048367014654	2.1683147	2.1683147	-1.0226352	1.5199759	-1.6371421	1.2462904	1.5541302	1.9884853	1.9300891	1.3834234	2.1683147	0.9656355	0.33270213	0.43291	0.56717855	0.022788528	0.023594204	0.0053300443	0.16461894	1.950437E-4	100.0	300.0	
TMEM119_32949	304581	tmem119	0.047354333950998556	0.8693920173267327	-1.2776072	1.2776072	1.2775459	1.1319696	-1.0835489	-1.2075224	-1.0215564	-1.2266465	-1.0638163	-1.0512985	-1.2776072	0.008077882	0.17356592	0.4883021	0.4223714	0.8635863	0.13970251	0.58069247	0.6115066	0.18538494			
TNFRSF17_33028	287034	tnfrsf17	0.015738498789346248	0.8495048367014654	-6.467126	6.467126	-2.026478	1.2736694	-6.467126	1.7282982	-3.492874	1.0671014	1.4403474	1.624754	2.9870071	0.29047173	0.7687397	0.044265185	0.24944858	0.13170715	0.9161628	0.48470026	0.30562449	0.18283893	0.1	0.3	
TNIP1_10051	363599	tnip1	0.048057669203043656	0.8693920173267327	1.077538	1.077538	1.0143731	1.0046409	1.0419899	1.0302905	1.0021834	1.0077046	1.0207446	1.0224563	1.077538	0.5348596	0.8819367	0.18364324	0.2824497	0.93568176	0.83183014	0.56402856	0.4938123	0.04547455			
TNNT1_33317	171409	tnnt1	0.025560361777428233	0.8693920173267327	1.3503584	1.3503584	1.1450285	1.2129294	1.0784283	1.0924325	1.2193894	1.1816052	1.0568737	1.1815903	1.3503584	0.35905868	0.112149075	0.6079087	0.444593	0.12877865	0.1625506	0.67913365	0.23331931	0.10186101			
TOMM70A_10058	304017	tomm70	0.0356780863571863	0.8693920173267327	-1.054599	1.054599	1.0241904	1.0050821	-1.0284559	-1.0221744	-1.0188044	1.0220343	1.0043819	-1.0351902	-1.054599	0.23630062	0.8314608	0.26180774	0.4178742	0.51341623	0.2914952	0.8215626	0.12337931	0.10339971			
TOPORS_33193	362501	topors	0.026071499111198895	0.8693920173267327	1.1071205	1.1071205	1.1028569	1.0671531	1.0173558	1.0416368	1.0505248	1.0778729	1.0918535	1.0752801	1.1071205	0.008310189	0.06131903	0.6824534	0.3155827	0.1947872	0.09236661	0.018650757	0.11181045	0.21069895			
TTC17_32457	311224	ttc17	0.019249094720792833	0.8495048367014654	1.1093259	1.1093259	1.0249323	1.0825965	-1.0091518	1.0370222	1.03919	1.0848846	1.0667105	1.0734282	1.1093259	0.53886306	0.016302941	0.88088334	0.404562	0.34655207	0.0069199963	0.14644036	0.054519676	0.016089132			
TUBA1C_32945	64158;300218	tuba1a;tuba1c	0.03772418058132344	0.8693920173267327	-1.1388966	1.1388966	1.0376871	-1.0068467	1.0107274	-1.0538856	-1.0205023	1.0250384	1.0111856	-1.0053372	-1.1388966	0.0054103215	0.8734332	0.42937073	0.5077529	0.60025513	0.41944098	0.7030105	0.89255846	0.2881204			
UGT1A1_33117	396552;574523;24861;113992;396527;301595;154516;396551	ugt1a9;ugt1a5;ugt1a1;ugt1a6;ugt1a2;ugt1a8;ugt1a7c;ugt1a3	0.01879248300679728	0.8495048367014654	1.1546972	1.1546972	-1.1107553	1.0003148	-1.0142074	1.1441802	-1.0191281	1.1468186	1.1134068	1.0945513	1.1546972	0.10118133	0.9960489	0.87440896	0.0411369	0.82308406	0.007749028	0.044273574	0.2748411	0.0046085934			
UGT2B1_33224	286954	ugt2b1	0.030694668820678513	0.8693920173267327	-Infinity	Infinity	-Infinity	1.9390546	1.3233566	1.3105098	-1.1320244	1.5127037	-1.2297181	1.6119808	2.4546165	0.09494478	0.22464567	0.64980155	0.68753326	0.86700076	0.4842142	0.79151744	0.39935103	0.06315045			
UGT2B7_33032	286989	ugt2b7	0.018605562083822955	0.8495048367014654	2.2700932	2.2700932	1.5068336	1.8674731	1.4006152	1.1473732	1.3965966	1.563674	-1.0006852	1.5550257	2.2700932	0.22716624	0.058463678	0.48728636	0.7581384	0.3990072	0.34550878	0.99869734	0.26018173	0.008958225	100.0	300.0	
ZFAND2A_10197	360772	zfand2a	0.04061406917994559	0.8693920173267327	1.2361299	1.2361299	1.1330081	1.2294283	1.061755	1.1433634	1.2023411	1.1371661	1.2009891	1.0755743	1.2361299	0.19897668	0.016053881	0.5629381	0.26018342	0.039065156	0.23204009	0.08603678	0.4434543	0.021890193			
ZMYM2_10211	305913	zmym2	0.04027105517909003	0.8693920173267327	1.6767081	1.6767081	1.6767081	1.2583132	1.1126912	-1.2100791	1.3543314	1.132346	1.0065562	1.0303633	1.6474437	0.005296222	0.3192461	0.7134724	0.49967045	0.10458792	0.7260737	0.9813903	0.91790164	0.10384291			
