Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Ovary_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:30.46
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 17 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: ovary
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
RGS10_32464	54290	rgs10	0.030734785263586403	0.5171071937397665	-1.090069	1.090069	1.0270851	-1.0327508	1.0119448	-1.0480881	-1.0081322	-1.0110136	1.0103959	1.0279919	-1.090069	0.3595314	0.44255581	0.70816135	0.2806653	0.74874127	0.625813	0.594824	0.20045753	0.1227088			
RPA3_9723	296883	rpa3	0.0014008405043025814	0.20777822634907817	-1.0825509	1.0825509	-1.0058961	-1.025601	1.0212988	-1.013457	1.0073478	1.0099372	1.0130501	-1.0038271	-1.0825509	0.68693274	0.34288773	0.23524539	0.47056764	0.67650104	0.41955703	0.39298558	0.77107984	0.0020407843			
RPF2_9724	294436	rpf2	7.958615200955034E-4	0.15678310316815597	-1.1071094	1.1071094	-1.0268016	-1.0328485	-1.0203712	1.001517	-1.0058832	-1.0095154	-1.0118383	-1.0335335	-1.1071094	0.35334873	0.14433612	0.068992086	0.9524106	0.68433553	0.5461667	0.4785974	0.025067398	0.0069841826			
RPL19_9731	81767	rpl19	0.012470308788598575	0.40677795992104643	-1.0263492	1.0263492	-1.0141445	-1.0156169	-1.011297	-1.0257428	-1.008833	-1.0141234	-1.0098838	-1.0263492	-1.0099235	0.032242596	0.0581468	0.09538224	0.002007586	0.21188882	0.022368375	0.20449387	0.0015690292	0.4519746			
RPS27A_32458	100912032	rps27a	0.0038060897435897435	0.23197115384615383	-1.024623	1.024623	-1.0072718	-1.0073804	1.0010816	-1.0136255	1.0064149	-1.0010397	1.0058148	-1.0151399	-1.024623	0.35295558	0.38867462	0.8382954	0.03299168	0.4021835	0.8522495	0.35133073	0.056058493	0.049536794			
RT1-A2_33098	24974	rt1-a2	0.004469727752945957	0.24534331467716589	-1.1897461	1.1897461	1.0346038	1.0248529	-1.0045129	-1.0357757	1.0116804	1.0366241	-1.0240723	1.020357	-1.1897461	0.28368142	0.5931984	0.90414965	0.52637565	0.7830316	0.2671857	0.5509351	0.7408502	5.453407E-4			
RT1-A2_9758	24974	rt1-a2	0.01144661535425301	0.3898582523595584	-1.1900221	1.1900221	1.0021536	1.0233653	-1.0025929	-1.0397389	1.0025408	1.0306349	-1.04885	1.0298942	-1.1900221	0.9479122	0.6624836	0.93453187	0.49955446	0.9596442	0.41351387	0.33739573	0.68308574	0.009682305			
RT1-CE11_32928	414791;368153	rt1-ce11;rt1-ce7	0.0466864490603363	0.5602373887240356	1.2563523	1.2563523	1.0836619	-1.0214857	-1.0058532	1.1455418	1.0090138	-1.1707833	-1.0404979	1.0540565	1.2563523	0.32801104	0.841073	0.964405	0.12248325	0.94048303	0.094505146	0.73521245	0.62747216	0.010623804			
RUP2_9767	619560	rup2	3.9039625219597894E-4	0.13252839689851506	-2.3633144	2.3633144	-1.4549026	-1.8858027	-1.517675	-2.3633144	-2.25944	-2.3525844	-1.6580521	-1.816627	-1.8474917	7.836518E-6	0.001146372	0.16489714	0.0035863467	8.562292E-5	8.4640575E-4	2.0343989E-5	0.049403716	0.10261465	0.3	1.0	
SCYL3_9790	360866	scyl3	0.04625984251968504	0.5580093503937008	-1.0369779	1.0369779	1.0029603	1.010443	-1.0065231	1.012182	1.0103946	-1.0034083	-1.0239668	-1.0259012	-1.0369779	0.8650816	0.58192736	0.6090279	0.3966007	0.51037806	0.83850497	0.105161995	0.15748762	0.19068594			
SEC24D_32308	310843	sec24d	0.0031415668564696644	0.23017292784734644	1.0832745	1.0832745	1.0379262	1.081789	1.0513035	1.0740826	1.0270673	1.0519934	1.0553002	1.0832745	1.0575409	0.108028196	0.014649752	0.034939222	3.1071977E-4	0.30206075	0.04915313	0.009824116	1.2514165E-4	0.09156184			
SERPINA3C_32925	24794	serpina3c	0.012091179385530228	0.40006909656244605	-3.3849902	3.3849902	-1.8174365	-2.0829573	-1.686724	-3.1718454	-3.3849902	-2.819021	-2.6144798	-3.0586278	-1.6892825	0.007452578	0.0031464004	0.37256703	0.0049383054	0.002421856	0.008861473	0.01724149	0.022732709	0.0019002096	0.01	0.1	
SERPINC1_32513	304917	serpinc1	0.03218163869693978	0.5171071937397665	-2.2639031	2.2639031	-1.2197927	-1.5718906	-1.3231019	-2.0645864	-2.2639031	-1.4547429	-1.484857	-1.227435	-1.2982262	0.018138083	3.5983903E-4	0.36991706	0.0024816066	0.0031516512	0.036534972	2.590021E-4	0.26034397	0.30240592	0.3	1.0	
SGK2_32380	171497	sgk2	0.027240590559367853	0.5171071937397665	-Infinity	Infinity	-1.4744692	-6.2246184	-1.2596375	-2.0755246	-1.9166068	-Infinity	-1.1620573	-1.3971022	2.174319	0.5956751	0.08476807	0.7270696	0.4304636	0.386929	0.041965175	0.81323874	0.68565524	0.0401994	3.0	10.0	
SGK3_33138	171498	sgk3	0.002173054128802845	0.23017292784734644	-1.1131057	1.1131057	1.0052387	-1.026271	-1.0332241	-1.0524569	1.0340177	1.0025159	-1.0146601	-1.0499017	-1.1131057	0.81631887	0.3966268	0.25920781	0.15004095	0.025600074	0.9294095	0.31695274	0.10929488	0.037249032			
SLC26A2_33072	117267	slc26a2	0.03297145154804986	0.5171071937397665	1.0789199	1.0789199	-1.0069473	1.0067981	1.0140749	1.0644993	-1.064243	1.0162004	-1.0350109	1.0419436	1.0789199	0.7787778	0.73436445	0.49406844	0.021061454	0.042775538	0.64509946	0.13559848	0.20070305	0.27960318			
SLC39A1_32758	361986	slc39a1	0.010043041606886656	0.3751561993798305	1.0313588	1.0313588	-1.0110689	1.0042082	-1.0106099	1.0251743	-1.0053513	-1.0113281	-1.0128694	1.009848	1.0313588	0.19341777	0.7820669	0.09998237	0.066766225	0.6383837	0.24426495	0.07454535	0.2285834	0.025411759			
SLCO1B2_32950	58978	slco1b2	0.016366273047441475	0.43073054974857333	-4.4933753	4.4933753	-1.7838107	-2.6525393	1.470759	-1.1775346	1.2361193	-4.4933753	1.3407804	1.4526515	3.2645457	0.37750915	0.12673463	0.67933303	0.7579595	0.6692708	0.060673986	0.6151674	0.6576756	4.7782157E-4	100.0	300.0	
SMAD4_9892	50554	smad4	0.028340877779964573	0.5171071937397665	-1.1611513	1.1611513	-1.0370188	-1.0191886	-1.0994496	-1.0340294	-1.093852	-1.0988176	-1.1611513	-1.0640004	-1.1586468	0.60231984	0.8099883	0.036390133	0.36654997	0.04958436	0.10854496	0.009633502	0.052029688	0.044095486			
SNCA_9908	29219	snca	0.045745105872952455	0.5564025793833483	-1.583166	1.583166	1.0683926	1.0306486	1.0859003	-1.254593	-1.0439093	-1.4855001	-1.0367979	1.0151652	-1.583166	0.5353263	0.88547456	0.64467347	0.04812329	0.69970167	0.1436375	0.73487896	0.8845105	0.04086722			
ST3GAL2_9946	64442	st3gal2	0.034652450276809514	0.5233558441558441	-1.8472332	1.8472332	-1.0109835	1.0543867	-1.3790153	1.1089301	-1.4150646	-1.1309332	1.0524994	1.0220646	-1.8472332	0.92405134	0.7276346	0.052775357	0.33320475	0.168423	0.48182198	0.6658151	0.87159145	0.22884822			
STAMBP_9954	171565	stambp	0.022364217252396165	0.4795882144124955	-1.4487981	1.4487981	-1.0815579	-1.1324512	-1.1583654	-1.1678364	-1.1281501	-1.4487981	-1.3324791	-1.133601	-1.2537093	0.21301311	0.11313211	0.05537462	0.027691623	0.18674836	0.011170159	0.010487247	0.19990475	5.528517E-4			
STAT1_32366	25124	stat1	0.028724247226624405	0.5171071937397665	-1.1075721	1.1075721	-1.014005	-1.0492674	-1.0544573	-1.0066715	-1.0290198	-1.0654371	-1.08329	-1.000249	-1.1075721	0.61772186	0.16594112	0.03931569	0.8374681	0.5905495	0.016314475	0.10138306	0.99195516	0.007339511			
STX4_9967	81803	stx4	0.00351150994927819	0.23017292784734644	-1.0818824	1.0818824	-1.0162864	1.0062287	-1.0318385	-1.0152426	-1.0366607	-1.0299814	-1.0611645	-1.020522	-1.0818824	0.53630674	0.85718125	0.14882085	0.64676744	0.09850514	0.15852855	0.016952474	0.44969094	0.008038933			
SULT1C2_33309	171072;316153	sult1c2;sult1c2a	7.979253939756633E-4	0.15678310316815597	-2.232121	2.232121	-1.0790275	-1.219201	-2.232121	-1.2063985	-1.7533284	-1.9091115	-1.6202987	-1.3011559	1.2750282	0.59066325	0.19069639	0.022547659	0.20402671	3.346473E-4	0.0014983233	0.009279649	0.060474645	0.051576573	0.1	0.3	
SULT1E1_32446	360268	sult1e1	0.04410297345839154	0.5524096851551017	-5.850852	5.850852	-1.6900126	-2.600427	-3.2470102	-1.4735641	-5.850852	-1.7418586	-5.0431905	-2.3748107	-1.448823	0.09679292	0.029211357	0.017501906	0.3816233	1.37779225E-5	0.103579395	7.747124E-4	0.058861654	0.40923563	0.01	0.1	
TBP_9986	117526	tbp	0.025830997196635962	0.5171071937397665	-1.1727755	1.1727755	1.0483762	1.0235527	-1.0339305	-1.0471524	-1.0122116	-1.0837035	-1.1058283	-1.0464201	-1.1727755	0.41965404	0.6799975	0.49021432	0.366201	0.85817987	0.25201362	0.081864856	0.47692838	0.17134537			
TCFL5_9994	311715	tcfl5	0.006203722233340004	0.302538430420712	1.6815202	1.6815202	1.1787952	-1.0853579	-1.1472516	1.0015526	-1.0341746	1.0335169	-1.1109806	-1.071011	1.6815202	0.3679783	0.7076046	0.45848212	0.9937407	0.8660875	0.84803665	0.58685404	0.79902446	0.03224874			
TERT_9999	301965	tert	0.040392156862745096	0.5470555920942141	2.0511916	2.0511916	1.482663	1.1280788	1.2223533	1.3794334	1.0467958	1.3565955	1.0822163	2.0511916	1.9628654	0.22300148	0.77003926	0.60183376	0.49825236	0.91135144	0.21479602	0.85189134	0.003023737	0.03550706	30.0	100.0	
TG_32506	24826	tg	0.004661099242571373	0.24534331467716589	-1.5867994	1.5867994	-1.2593929	-1.3420042	-1.17932	1.1794204	1.4115883	1.3566059	-1.0849398	-1.2566488	-1.5867994	0.051596977	0.0338301	0.24674028	0.39057374	6.4462295E-4	0.0016796655	0.62120444	0.044850446	0.06180732			
TIMM9_10021	171139	timm9	0.04433094994892748	0.5524096851551017	-1.0956551	1.0956551	-1.0443244	-1.0010456	-1.0349793	-1.0146554	-1.0299262	1.0158617	-1.0373067	-1.0171558	-1.0956551	0.28015295	0.9673371	0.26785043	0.658183	0.45768914	0.47648007	0.13488917	0.6049637	0.1276339			
TIPARP_10024	310467	tiparp	0.016043866774979692	0.42709879828566627	-1.1166487	1.1166487	1.013708	-1.0030061	1.0210687	-1.0035685	1.0131798	-1.0346054	-1.0109353	-1.0278102	-1.1166487	0.5639487	0.9545631	0.5525833	0.8772048	0.5773507	0.44575864	0.748223	0.33670714	0.06999323			
TLR2_10029	310553	tlr2	0.020970394736842105	0.46492558920609184	-1.4427924	1.4427924	1.0458127	-1.1024097	1.0489024	-1.0876163	-1.0726433	-1.0802789	-1.0183578	-1.0237108	-1.4427924	0.48963803	0.41298273	0.53171	0.28494942	0.6235583	0.27827644	0.84903955	0.81634176	0.06663474			
TMCO1_10035	289196	tmco1	0.041536050156739814	0.5470555920942141	-1.0257379	1.0257379	1.0161195	-1.0025876	1.0016899	1.0114233	1.0087433	-1.0071641	-1.009956	1.000107	-1.0257379	0.23729488	0.8214072	0.8771522	0.39659008	0.61925733	0.5627231	0.38442072	0.99079895	0.03881429			
TNFRSF1A_32996	25625	tnfrsf1a	0.014611338398597311	0.422607665369358	1.2328928	1.2328928	1.0875039	1.2328928	1.0292815	1.1596633	1.0634394	1.1452913	1.1217401	1.1514894	1.1849071	0.23106126	0.004435103	0.7642877	0.1729568	0.3776102	0.042111073	0.09213041	0.043743495	0.03705209			
TOMM70A_10058	304017	tomm70	0.009954210631096954	0.3751561993798305	-1.0622187	1.0622187	1.0009475	-1.0194714	-1.0099251	1.0218762	1.0159954	-1.015424	-1.0137583	1.0014693	-1.0622187	0.952098	0.33275324	0.5361956	0.23632388	0.4564363	0.2840041	0.45586848	0.9025087	0.12972303			
TRAPPC3_10075	362599	trappc3	0.004033884630899556	0.23255124533209653	-1.0591037	1.0591037	1.0144266	1.0383804	1.0488085	1.0229582	1.0457882	1.0182043	1.0310735	1.0335752	-1.0591037	0.39366984	0.08803732	0.026431797	0.15248588	0.11062211	0.45772052	0.26352414	0.21854405	0.022978697			
TTR_10102	24856	ttr	0.0037015390609779855	0.23169633689797337	-1.6755701	1.6755701	-1.3956554	-1.6755701	-1.3422133	-1.4441143	-1.5598953	-1.4560057	-1.4013575	-1.4947613	-1.5404809	0.0022397912	2.5210105E-5	0.1901289	5.7981466E-5	1.464678E-4	3.08364E-4	3.0622786E-4	0.094878644	0.09410126			
TXNDC9_10111	280671	txndc9	0.004116839835326407	0.23255124533209653	-1.0252382	1.0252382	1.0039753	-1.0066723	-1.0146793	1.0032686	-1.0021336	-1.0123029	-1.0090312	-1.0183083	-1.0252382	0.58507913	0.4048859	0.079424195	0.68536884	0.75816196	0.14697304	0.36013615	0.050871063	0.027828097			
UBA3_32850	117553	uba3	0.013352215253894396	0.4123164070402589	-1.0401182	1.0401182	-1.0084884	1.0062126	-1.0238934	-1.0051008	-1.0061483	-1.000165	-1.0041859	-1.012093	-1.0401182	0.6144135	0.52955395	0.021426167	0.6996188	0.67145365	0.9861776	0.7315501	0.42550606	0.0011781964			
UBE2A_10117	298317	ube2a	0.03275414419812263	0.5171071937397665	1.195341	1.195341	1.069205	1.0891616	1.195341	1.0228903	1.1460937	1.0050681	1.068843	1.0772611	-1.1065347	0.3150767	0.36972764	0.002865738	0.72665066	0.05069161	0.9108562	0.12642391	0.13856265	0.25231445			
UBE3C_10127	362294	ube3c	0.04582155833669762	0.5564025793833483	-1.0577863	1.0577863	1.0464779	1.004072	1.0290129	-1.0118924	1.0252359	-1.0129464	-1.0254745	1.020283	-1.0577863	0.0039201276	0.8872828	0.17786267	0.49759892	0.4731809	0.6538401	0.322852	0.4730609	0.24691829			
UBR7_10129	314399	ubr7	0.039672544080604534	0.5470555920942141	-1.1311816	1.1311816	1.0100724	-1.0030884	-1.0278153	1.0090576	1.0332152	1.0086098	1.0343845	1.003201	-1.1311816	0.7783518	0.9261951	0.5874602	0.8482094	0.45575997	0.849241	0.35870028	0.95189786	0.10606436			
UFM1_10130	365797	ufm1	0.015720180782078996	0.42709879828566627	-1.0606064	1.0606064	1.0091833	1.0025041	1.0118961	1.0126637	1.0435137	-1.0049556	-1.0013942	1.0095443	-1.0606064	0.78221685	0.88404524	0.5274836	0.57664627	0.17642823	0.8380282	0.93456566	0.62219316	0.017405827			
VEGFA_32415	83785	vegfa	0.030191004313000615	0.5171071937397665	1.1398836	1.1398836	-1.0021585	1.0299274	-1.0223522	1.1231418	-1.0206659	1.0202047	1.0089633	1.0979218	1.1398836	0.95117784	0.41267353	0.4594426	0.12340794	0.6332484	0.40605995	0.6612788	0.0058171046	0.2503948			
VPS37A_10159	290775	vps37a	0.00457190357439734	0.24534331467716589	-1.0480508	1.0480508	1.0106224	1.0431864	1.0090232	1.016731	-1.0068234	1.0074118	1.0037163	1.0153705	-1.0480508	0.33481067	8.8500296E-4	0.5864009	0.13533631	0.764494	0.59912914	0.8438385	0.17911385	0.1318289			
WDR12_10166	363237	wdr12	0.009236947791164659	0.36864305610823717	-1.1341721	1.1341721	-1.0049218	1.008769	-1.0090103	1.0218325	-1.0115607	1.0011085	-1.0033011	-1.0166177	-1.1341721	0.8767959	0.76448643	0.7404995	0.17392848	0.75474477	0.96645427	0.93306077	0.53875625	0.06321176			
YME1L1_32545	114217	yme1l1	0.015953307392996108	0.42709879828566627	-1.0710108	1.0710108	-1.0015985	1.0029718	1.0016215	1.0152451	1.0299054	-1.0133321	1.012556	1.0390346	-1.0710108	0.9389677	0.88031554	0.951984	0.42188248	0.32236156	0.5424988	0.6970523	0.03440306	0.09234954			
ZCCHC18_32845	102555659	zcchc18	0.0348	0.5233558441558441	-1.2617688	1.2617688	1.0048716	-1.1554967	-1.0284079	-1.1380528	1.0137246	-1.0618969	-1.0545634	-1.0320776	-1.2617688	0.9317736	0.06927724	0.49787748	0.21885358	0.77755386	0.36476704	0.23194519	0.70218873	0.24631496			
ZDHHC6_10196	361771	zdhhc6	0.01054936305732484	0.3878146800121322	-1.0704613	1.0704613	1.0208606	1.0386245	-1.0309625	1.0206094	1.0128108	-1.0063318	-1.0179962	1.0002434	-1.0704613	0.5082846	0.1382829	0.28475037	0.41084227	0.6007665	0.8658921	0.4803869	0.9927851	0.016261453			
ZEB2_33022	311071	zeb2	0.019020639417239985	0.45888362589393517	-1.1491581	1.1491581	-1.016226	1.0097758	-1.0156548	-1.0168664	1.0098814	1.0208012	-1.0219313	1.0309631	-1.1491581	0.76272315	0.7464697	0.67849267	0.69563055	0.80812865	0.6051677	0.41117975	0.47979197	0.02589192			
ZFAND2A_10197	360772	zfand2a	0.0028237192416296895	0.23017292784734644	-1.3208992	1.3208992	-1.1389039	-1.1535853	-1.1023676	1.0284488	-1.2320583	-1.0498664	-1.0392131	-1.0357064	-1.3208992	0.096167244	0.080972575	0.12581621	0.63812786	0.048683472	0.27661374	0.30017233	0.46855134	4.074862E-4			
