Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Kidney-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.34
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: kidney
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CRELD2_8381	362978	creld2	0.015655965120887832	0.21861302824764692	-1.070561	1.070561	-1.0076249	1.0185575	1.0403532	1.0392194	-1.0033468	-1.0177155	1.0066112	1.0170425	-1.070561	0.81023544	0.3646948	0.36324126	0.069339	0.8769716	0.15066755	0.6119663	0.48782527	0.14597498			
CRK_8382	54245	crk	0.004001600640256103	0.12707274466945814	-1.0680116	1.0680116	-1.001328	1.0221432	1.0266165	1.00921	1.0047877	-1.0070289	1.0251685	1.0316402	-1.0680116	0.95011795	0.31461126	0.27132133	0.6727332	0.8154986	0.76479197	0.3490406	0.19500981	0.0075941887			
CRYZ_8389	362061	cryz	0.04447546868767451	0.31814833422844374	-1.1061139	1.1061139	-1.0494379	1.0478003	1.081271	-1.0514977	-1.0472914	-1.0044007	-1.0069023	1.0169492	-1.1061139	0.4158204	0.21131656	0.10113705	0.32254186	0.34842655	0.9170686	0.89110184	0.6612842	0.045444448			
CSNK1A1_8393	113927	csnk1a1	0.03837697381571057	0.2983593302665017	-1.0266794	1.0266794	-1.0061299	-1.0043377	1.007973	-1.0074503	-1.0076557	-1.0062045	-1.006347	1.0073019	-1.0266794	0.62012815	0.6592105	0.24080099	0.4717583	0.3780636	0.2926385	0.40737712	0.49174637	0.15846187			
CTH_32463	24962	cth	0.03658295432074352	0.2898603430471173	-1.0585185	1.0585185	-1.0069844	1.0118947	1.0002816	-1.0145922	1.0018477	1.0150019	-1.0075154	-1.009852	-1.0585185	0.77239394	0.5743054	0.9855302	0.46396872	0.920124	0.60622936	0.7394322	0.6721497	0.08371357			
CTNND1_8401	311163	ctnnd1	0.02943485086342229	0.2658134130373681	1.0343341	1.0343341	-1.0062612	1.0079043	1.0343341	1.0117656	1.0088814	1.0085291	1.0005087	1.008606	-1.0227838	0.5703341	0.46697965	0.017973695	0.37568676	0.3250811	0.49858686	0.96162486	0.5611918	0.134503			
CXCL12_32815	24772	cxcl12	0.0450761421319797	0.31814833422844374	-1.0656763	1.0656763	-1.0338734	-1.0153142	-1.0552484	-1.04959	-1.0150307	-1.0023853	-1.0053476	1.0194685	-1.0656763	0.26936653	0.5004125	0.04107379	0.0069667697	0.594592	0.9120871	0.8305574	0.24814975	0.17827933			
CYB561_8412	303601	cyb561	0.022430668841761828	0.2377618804292284	-1.164156	1.164156	-1.0240245	1.0731888	1.0820366	1.0484463	1.0654249	1.0401955	1.0050628	1.0544124	-1.164156	0.59193873	0.20784564	0.2841593	0.44146207	0.23652886	0.43071517	0.9354593	0.30126682	0.2885276			
CYCS_8414	100363502;25309	cycs-ps9;cycs	1.9876764062810574E-4	0.03362437604669691	-1.1021776	1.1021776	1.0071943	-1.0319253	-1.0212755	-1.010001	-1.0279067	-1.0352895	-1.0270364	-1.032234	-1.1021776	0.6916401	0.029987449	0.15689272	0.42945382	0.060256213	0.017563721	0.21040702	0.07191186	5.541009E-4			
CYP2C6V1_33169	293989;100911718	cyp2c6;loc100911718	0.043203586712859184	0.31685152404001016	1.9660995	1.9660995	1.4596424	1.2253343	1.1696044	1.2454345	1.5307992	-1.3804767	1.5829042	-1.171061	1.9660995	0.397559	0.33552295	0.46600088	0.26225233	0.34539193	0.33303112	0.046101686	0.49343035	0.05122706			
CYP2E1_8421	25086	cyp2e1	0.006493506493506494	0.15435139573070608	1.0785816	1.0785816	1.0273104	1.0110615	1.03937	1.0188413	1.0139979	-1.0325592	-1.0085189	1.0021502	1.0785816	0.23551506	0.5411252	0.15143853	0.2656129	0.58754814	0.14209636	0.7549197	0.8977018	0.08660647			
CYP2J4_32580	65210	cyp2j4	0.03428571428571429	0.28069444444444447	-1.1965737	1.1965737	-1.0592196	1.0415949	-1.0394003	-1.0241047	-1.0362874	-1.0424095	1.0224844	-1.0011327	-1.1965737	0.38603067	0.35047626	0.36124218	0.5534188	0.35182786	0.6136778	0.65919715	0.9841613	0.1388702			
CYP3A2_32374	266682	cyp3a2	0.027931854199683043	0.25935009196811776	-2.2513847	2.2513847	1.0410848	1.0121232	1.2535182	-1.3904763	-1.055401	-2.2513847	1.0226989	-1.1787142	1.4871755	0.8377717	0.9675656	0.13584442	0.17965727	0.8114735	0.05067604	0.8966659	0.4433442	0.09238013			
CYP4A1_33111	50549	cyp4a1	0.03272435253965067	0.27509740265039667	1.0682104	1.0682104	-1.0226994	1.0094129	1.0372856	1.0336412	1.0046694	-1.0413326	1.0172298	1.0121025	1.0682104	0.4462506	0.73135036	0.10299755	0.15441392	0.89569545	0.13787945	0.62750167	0.6657142	0.20796908			
CYP4A2_8425	24306	cyp4a2	0.01892622634221707	0.22591628279591427	-2.434961	2.434961	-2.434961	-1.144477	1.1207168	1.1374328	1.0653069	-1.5360283	1.1216315	1.2098552	1.2490076	0.036610954	0.6606689	0.375555	0.27652988	0.7781159	0.057031207	0.3216127	0.08768697	0.08678428	0.0	0.01	
DCUN1D4_8444	360928	dcun1d4	0.009325396825396825	0.16913800454185554	-1.0467262	1.0467262	1.0167348	1.0253905	1.0052245	-1.0037831	-1.016264	1.0023853	1.013426	-1.0299672	-1.0467262	0.37619773	0.27919805	0.81319106	0.85057914	0.3926628	0.9082267	0.58177704	0.11349761	0.049710892			
DDX21_8454	685025;317399	ddx21-ps1;ddx21	0.004818309576390283	0.13005634936606963	-1.0916941	1.0916941	-1.0161283	-1.0001645	1.0242213	1.0058966	-1.0159633	-1.0244015	1.0032935	1.0143764	-1.0916941	0.43320206	0.99181706	0.33202025	0.741563	0.38954532	0.36876926	0.89588237	0.52105063	0.044995904			
DECR1_8458	117543	decr1	0.002260583641594739	0.10155383589168573	1.083086	1.083086	1.0225825	1.007295	-1.0157927	-1.0066663	1.0195931	1.01927	1.0258746	1.0355588	1.083086	0.26681662	0.54618204	0.42104098	0.5709977	0.30152985	0.19575448	0.19358051	0.10345701	0.13796163			
DHDDS_8467	298541	dhdds	0.00975808091075422	0.17057880844645548	1.0897357	1.0897357	-1.0341225	-1.0091294	1.0506858	1.0226488	-1.0168734	-1.0239614	-1.0069612	-1.0525904	1.0897357	0.28187332	0.73308367	0.045872435	0.4438361	0.5430103	0.29424664	0.8184559	0.22320932	0.22089845			
DNM1L_8487	114114	dnm1l	8.215239268843705E-4	0.06614425075963537	-1.1376586	1.1376586	-1.0432724	-1.0235281	-1.0164738	-1.0464959	-1.0359974	-1.0150594	-1.0177745	-1.0436591	-1.1376586	0.013907806	0.15461883	0.5569405	0.008769347	0.21992514	0.5306554	0.31665596	0.20430928	0.07778001			
DNMT3A_8489	444984	dnmt3a	0.008244520410215162	0.16237779246023767	-1.0813607	1.0813607	-1.0812038	1.0160668	1.0345252	-1.0232981	-1.0343843	1.0086899	1.0032387	1.000845	-1.0813607	0.030852636	0.32466236	0.079495594	0.37038004	0.06807105	0.6304887	0.81392527	0.9728283	1.8462125E-6			
DPP7_8492	83799	dpp7	0.03831269349845201	0.2983593302665017	1.0596489	1.0596489	1.0034797	-1.001547	1.0596489	1.0283955	1.0288099	-1.004612	1.011317	-1.0005883	-1.0279241	0.7888671	0.91706294	0.017429752	0.15470521	0.11134378	0.81666523	0.52952516	0.9807715	0.013660597			
DPYSL2_8495	25416	dpysl2	0.04311209143773812	0.31685152404001016	-1.0479391	1.0479391	-1.0076296	1.008905	1.0075109	1.0040642	1.0107098	-1.0057386	-1.0046602	1.0374788	-1.0479391	0.7938712	0.6622357	0.64109474	0.7168536	0.31355605	0.5789335	0.76898223	0.106348045	0.2507481			
DTX3L_8500	498089	dtx3l	0.01919934640522876	0.22591628279591427	-1.1578022	1.1578022	-1.0443026	1.0263371	-1.0407009	-1.0754544	-1.0222214	1.0283512	-1.0148258	1.0296952	-1.1578022	0.23281851	0.49679068	0.39592275	0.039076854	0.65863	0.667322	0.66366154	0.37913275	0.20543344			
DUSP11_8501	297412	dusp11	0.031663326653306616	0.2730830146183746	-1.0259353	1.0259353	1.0005643	1.0224457	1.0234655	1.0142089	-1.0100819	-1.0185034	1.0121424	1.021751	-1.0259353	0.95992523	0.13355908	0.1987195	0.20952573	0.45566985	0.16613027	0.41310722	0.15025786	0.2525816			
E2F1_8509	399489	e2f1	0.0440251572327044	0.31814833422844374	-1.6898	1.6898	-1.4198749	-1.0900211	1.0843319	-1.2334533	-1.1218143	-1.0120519	-1.4167318	-1.6440362	-1.6898	0.020808682	0.6058904	0.5873826	0.17263316	0.3157403	0.9450942	0.028177695	0.12931453	0.0091258325			
ECHS1_8519	140547	echs1	0.0015816528272044287	0.08204802666164115	1.034103	1.034103	1.032558	1.0177974	1.034103	1.0228007	1.0221767	1.0311251	1.0202752	1.0125647	1.0088272	1.9233393E-4	0.030404564	5.377772E-4	0.0030765901	0.0025006824	1.783733E-4	0.02793869	0.08051277	0.22359717			
ECI1_8520	29740	eci1	0.005021971123666039	0.13005634936606963	1.0833892	1.0833892	1.010846	-1.0004728	1.0040921	-1.0109936	-1.0128975	-1.013413	-1.0157914	1.0048912	1.0833892	0.5425929	0.9689616	0.85386425	0.47261927	0.27723053	0.31582996	0.3167972	0.70046616	0.2229511			
ECT2_8523	361921	ect2	0.015082644628099174	0.2144385884382898	-1.6744698	1.6744698	-1.060985	-1.1044494	1.0411155	-1.0904942	-1.0719296	-1.138643	1.0053624	-1.2902956	-1.6744698	0.5411777	0.24776193	0.63637996	0.44327423	0.5766866	0.32358977	0.95186204	0.12881769	0.16516538			
EEF1E1_8529	291057	eef1e1	0.00345388053636733	0.12707274466945814	-1.0851058	1.0851058	-1.0121427	1.0037308	1.0277194	-1.003315	-1.0110215	-1.0053241	1.0136695	1.006276	-1.0851058	0.5759203	0.8763428	0.18148012	0.8577296	0.4338566	0.7532244	0.2977394	0.7898951	0.06300707			
EHHADH_8534	171142	ehhadh	0.022792022792022793	0.2377618804292284	1.0853759	1.0853759	1.0324796	1.0033354	-1.0133736	-1.046671	-1.0199476	1.001121	1.0070797	1.0185784	1.0853759	0.17919482	0.8992142	0.708536	0.10346865	0.50057817	0.9543443	0.85486805	0.43302533	0.17780487			
EI24_32946	300514	ei24	0.008959875340864823	0.16844565640825868	-1.0337397	1.0337397	-1.0111876	-1.0068917	1.0013465	-1.0038362	-1.0096489	-1.010735	-1.0162876	1.0045834	-1.0337397	0.41409704	0.53392655	0.9160082	0.7010411	0.38044202	0.2543262	0.09092279	0.75574017	0.0062420415			
EIF1A_8536	317163	eif1a	0.018747337025990626	0.22591628279591427	-1.1244403	1.1244403	1.0216917	1.0794913	1.0749793	1.0429478	1.0347658	1.0779837	1.0717914	1.0766164	-1.1244403	0.70001996	0.13882892	0.17290522	0.4351556	0.50489044	0.14621499	0.17626038	0.1761323	0.32292733			
EIF4E_32598	117045	eif4e	8.143322475570033E-4	0.06614425075963537	-1.0244356	1.0244356	1.0136919	1.007919	1.0062498	1.00423	-1.0009973	1.0003672	1.0026075	-1.0021183	-1.0244356	0.09161828	0.40486342	0.43024883	0.4604111	0.86568785	0.94549274	0.638815	0.8001358	0.004745894			
EIF4G1_8551	287986;682402	eif4g1;eif4g1-ps1	0.019707317073170732	0.22895916689503976	-1.0481533	1.0481533	-1.0250057	-1.0037227	1.034111	1.0131494	-1.0006645	-1.0093997	1.0015378	1.0144416	-1.0481533	0.2632061	0.79300964	0.15449977	0.42153615	0.9732859	0.48039672	0.894354	0.48135746	0.0077659665			
EIF5_8552	108348073;295660	eif5;eif5-ps1	0.038223140495867766	0.2983593302665017	1.0159148	1.0159148	1.0095129	1.0133269	1.0080645	1.0123794	1.0047172	1.0159148	-1.0018742	1.002709	-1.014828	0.21513477	0.0595387	0.5090551	0.033768617	0.5100362	0.032009937	0.79402816	0.7391052	0.391809			
ENPP3_8562	54410	enpp3	0.008443908323281062	0.16319628422939472	-1.1329482	1.1329482	1.0001943	-1.0056837	-1.0446212	1.0069386	-1.010007	1.037177	-1.0546141	-1.0451512	-1.1329482	0.99209636	0.82507014	0.33244318	0.75731313	0.6937681	0.29922277	0.22241923	0.25102818	0.024049168			
ERO1LB_32533	364755	ero1b	0.020035707200952192	0.22934225914425133	-1.157998	1.157998	-1.157998	-1.0240235	-1.0241044	-1.1389506	-1.0436606	-1.1519263	-1.1407685	-1.0212417	1.1148461	0.102062054	0.4734988	0.6944014	0.12838432	0.2525958	0.20436998	0.0031590112	0.4990753	0.32074112			
ESR1_33192	24890	esr1	0.0033716779055930186	0.1267750892502975	-1.072771	1.072771	1.006236	-1.0112149	1.0152465	-1.0071976	1.0031863	-1.0046705	-1.0027443	1.0263093	-1.072771	0.5630693	0.34966427	0.50615084	0.43766692	0.78092957	0.7688189	0.8985515	0.21953882	0.05618437			
EVI2A_32378	685433	evi2a	0.04435079269516356	0.31814833422844374	-1.1227936	1.1227936	-1.0879678	1.0160731	1.0236115	-1.033288	1.040175	-1.0446842	1.0020987	1.0551275	-1.1227936	0.06284223	0.6203612	0.5575601	0.46197137	0.43034154	0.38418669	0.9630663	0.12905405	0.03698976			
F11R_8586	116479	f11r	0.005665168978316077	0.14287279813606887	1.0821337	1.0821337	-1.0014048	1.0077897	1.0821337	1.0192847	1.0020103	-1.0033052	1.0029259	1.0156307	-1.0550495	0.9392184	0.6467318	0.012440603	0.3631317	0.9485128	0.8166096	0.9068625	0.44422066	0.028061535			
FASTKD5_8612	366192	fastkd5	0.04184761152783261	0.3124218795651908	-1.1057751	1.1057751	1.0020688	1.0231079	1.0906999	1.0326777	1.0121824	-1.008642	1.0129778	1.0598303	-1.1057751	0.949541	0.64243233	0.16004157	0.41703102	0.7551987	0.79975563	0.60058904	0.33698353	0.14114644			
FBXO11_8619	301674	fbxo11	0.004749122444765641	0.13005634936606963	1.0463953	1.0463953	1.0120484	1.0231297	1.0463953	1.0337268	1.0220684	1.0250566	1.0137573	1.0243878	-1.0191149	0.35559636	0.0104686925	0.0025059555	0.013826906	0.08926006	0.0026316363	0.17756781	0.13836913	0.28892604			
FCN1_32819	83517	fcna	0.016673205178501373	0.22439121532263417	-1.6538402	1.6538402	-1.2762525	-1.4773502	-1.2840328	-1.1796386	-1.1836528	-1.2943983	-1.235888	1.3643159	-1.6538402	0.1854842	0.07779659	0.2313577	0.42206186	0.40081057	0.16922462	0.35664174	0.08461683	0.028505862			
FGF9_32781	25444	fgf9	0.017934568387859676	0.22591628279591427	-1.1038725	1.1038725	-1.0234785	1.0179442	1.0484616	1.0240893	-1.0050328	1.0359696	1.0023532	-1.0189435	-1.1038725	0.599074	0.59469354	0.29149577	0.3415284	0.85879034	0.25952527	0.94449073	0.6277196	0.04047171			
FIS1_8645	288584	fis1	0.010528406833531982	0.17740998838559813	-1.0503789	1.0503789	-1.0202245	-1.0143948	1.0137612	-1.0056677	-1.0064653	-1.0142885	1.0068653	1.0109134	-1.0503789	0.090140626	0.4671825	0.30653635	0.4651074	0.57675695	0.14793134	0.667204	0.37327024	0.07272071			
FKBP5_8650	361810	fkbp5	0.01936404402772116	0.22624205112614326	1.161947	1.161947	1.0994996	1.0303665	1.0669962	1.0672637	1.0877268	1.0298703	1.0386609	1.0291123	1.161947	0.011211343	0.21386105	0.12640065	0.10236047	0.0056013595	0.50858563	0.27293614	0.45472336	0.2776426			
FMO3_8654	84493	fmo3	0.023667462211614955	0.2377618804292284	-1.067664	1.067664	1.0267799	-1.0016537	-1.0078349	-1.0608635	1.018831	1.0308889	1.014763	1.0419699	-1.067664	0.24218667	0.96291715	0.6329398	0.0065667355	0.5332715	0.09656543	0.5323074	0.03695254	0.17451504			
FMO5_33281	246248	fmo5	6.285355122564425E-4	0.05651354084114449	1.114671	1.114671	1.0391716	1.0216879	1.0261029	1.0227716	1.0594208	1.0271143	1.0252663	1.037626	1.114671	0.10831568	0.100942515	0.064359605	0.11084776	0.0044855983	0.05506492	0.22002438	0.0049687503	0.1392517			
FSTL1_32837	79210	fstl1	0.043513458814005264	0.31685152404001016	1.2014235	1.2014235	-1.0521668	1.0380669	1.0766525	1.2014235	1.1796514	1.0470957	1.0270422	1.0791311	1.1947072	0.39083803	0.6297581	0.44887435	0.071222074	0.060471863	0.40627846	0.6850438	0.21679614	0.014764615			
G3BP1_8673	171092	g3bp1	0.04484304932735426	0.31814833422844374	-1.0187275	1.0187275	1.0013812	1.0067812	-1.0066737	-1.0076998	-1.0130603	1.0002276	-1.0015043	-1.0084946	-1.0187275	0.85624677	0.2942096	0.4793658	0.27987024	0.16760744	0.9722487	0.86549073	0.38282105	0.06689938			
GALM_32658	313843	galm	0.022092789716810605	0.2377618804292284	-1.3230054	1.3230054	-1.1216261	1.0776094	1.2443981	-1.0600098	-1.067283	-1.0013505	1.1915767	1.1153611	-1.3230054	0.12661004	0.39342946	0.0264326	0.6169562	0.58060825	0.9852599	0.118114695	0.30164808	0.113386735			
GAMT_8681	25257	gamt	0.0020387359836901123	0.09582059123343528	1.076843	1.076843	1.0266083	1.002345	1.0185757	1.0292484	-1.0125264	-1.0162921	-1.0050477	-1.0098053	1.076843	0.2650369	0.9187533	0.37166896	0.16638431	0.5817519	0.34252673	0.7666135	0.57655185	0.040523387			
GAR1_8683	499709	gar1	0.03318100536459368	0.2766867705402408	1.7794728	1.7794728	1.0710822	1.2113839	1.2354234	1.7794728	1.7361331	1.2154602	1.321867	1.5593524	1.4405887	0.6687116	0.20194815	0.32446593	4.5948397E-4	0.003707884	0.16927671	0.12555285	0.07356491	0.16730994			
GCDH_8693	364975	gcdh	0.004239854633555421	0.12707274466945814	1.0375724	1.0375724	1.0150917	1.0019169	1.0095589	1.0061669	1.0084953	1.0158356	1.0104241	-1.0001786	1.0375724	0.14339973	0.8218133	0.2974661	0.47325552	0.23693398	0.04509111	0.4046331	0.983914	0.15710226			
GCLC_8699	25283	gclc	0.012018741087797923	0.1920929248077137	-1.1064059	1.1064059	-1.0510625	1.006102	1.0219676	-1.0139667	-1.004038	1.0030658	-1.00662	1.0044255	-1.1064059	0.2702681	0.81514835	0.046181664	0.4228728	0.7970214	0.9023887	0.75636095	0.7802613	0.16178682			
GCLM_8700	29739	gclm	0.018791675085875936	0.22591628279591427	-1.0798522	1.0798522	-1.0337535	1.0148572	1.0093459	-1.0036613	-1.0075455	1.0268204	-1.009626	1.0030458	-1.0798522	0.3711841	0.41763437	0.40840492	0.75491166	0.5503916	0.36666423	0.5785986	0.86197853	0.085410886			
GFPT1_8705	297417	gfpt1	0.023517587939698492	0.2377618804292284	-1.1183676	1.1183676	-1.0525542	-1.0167592	1.0736285	1.0244225	1.0238814	-1.0228631	1.0074501	1.0764724	-1.1183676	0.34027004	0.68221253	0.16062278	0.53943366	0.5060191	0.5657277	0.8321939	0.060682863	0.05936197			
GHR_8706	25235	ghr	0.01424272818455366	0.208893346706787	-1.0268201	1.0268201	1.0051622	-1.0007579	1.021499	1.0212687	1.0010612	1.0149543	1.0078593	1.0184515	-1.0268201	0.6701396	0.9298569	0.03805473	0.11595454	0.9249786	0.39756218	0.49993196	0.17639035	0.051448207			
GM2A_32907	282838	gm2a	0.009101701622477245	0.16880703989665166	-1.0953072	1.0953072	-1.0564559	-1.0207534	1.0028006	-1.037889	-1.0108823	-1.063634	-1.0287508	1.0058092	-1.0953072	0.10894999	0.5150057	0.9150095	0.04576368	0.6416446	0.053354587	0.16766906	0.86979586	0.018414			
GNA15_8722	89788	gna15	0.009611451942740287	0.17057880844645548	-2.3765976	2.3765976	-1.4728628	-1.1005899	1.028109	-1.3630996	-1.0167197	-1.5109919	-1.3298023	-1.0293931	-2.3765976	0.042770322	0.5684532	0.851847	0.15260488	0.8951002	0.121003404	0.03140084	0.7068732	0.19836816			
GNPDA1_8737	683570	gnpda1	0.020526106018333996	0.2327702179839756	-1.1302495	1.1302495	-1.0080963	1.0078206	1.058585	1.0162008	1.0005262	-1.0025437	1.0025638	1.0002371	-1.1302495	0.86956686	0.7664728	0.24899991	0.6896672	0.98989636	0.9451136	0.9594037	0.9960346	0.019619716			
GSTA3_33275	494500;24421	gsta3;gsta1	4.0346984062941297E-4	0.04999879113174246	-1.2751812	1.2751812	1.0250894	1.0526023	1.1211072	1.0309092	1.0456129	1.0780369	1.0874586	1.1367178	-1.2751812	0.68074304	0.4691968	0.010328628	0.65954137	0.402782	0.07937241	0.15081699	0.003483218	0.054272752			
GSTM7_8761	81869	gstm7	0.007806244995996798	0.1617318129917257	1.4736948	1.4736948	1.4136384	1.0353348	1.2003573	-1.0090822	1.1018777	-1.1676269	1.22661	1.2174013	1.4736948	0.007569694	0.81499684	0.119149536	0.93876964	0.56570405	0.24847862	0.25054684	0.112741284	0.07145185			
GSTP1_8762	24426	gstp1	0.008120178643930167	0.16237779246023767	-1.0944428	1.0944428	-1.0306627	-1.0223986	-1.0589418	-1.0161548	-1.042385	-1.016225	-1.0396162	-1.0291177	-1.0944428	0.27876386	0.3127399	0.068178535	0.37044764	0.019589458	0.47498903	0.2611912	0.41344354	0.0070709107			
GTF2E2_8766	306516	gtf2e2	9.97207818109294E-4	0.0707008547008547	-1.0969154	1.0969154	-1.0136366	1.0270756	1.0554062	1.0246032	-1.0110205	-1.019609	-1.0102074	1.0149497	-1.0969154	0.52619225	0.106765755	0.0774141	0.29892218	0.6608302	0.40284514	0.7381495	0.5523375	2.4884305E-4			
H2AFZ_33045	58940	h2az1	0.02143981117230527	0.23709908825843476	-1.0486721	1.0486721	-1.0285611	-1.004362	-1.0305429	-1.023611	-1.0153861	-1.022729	-1.0166037	-1.0391158	-1.0486721	0.074892215	0.80326253	0.12401116	0.29028746	0.33285055	0.1192699	0.41066968	0.033537276	0.11902059			
HIBADH_32345	63938	hibadh	0.0014014014014014013	0.08050272494716938	-1.037559	1.037559	1.0125434	1.0149947	1.0252107	1.0238354	1.0250448	1.0126264	1.015551	1.0182765	-1.037559	0.30606556	0.22789063	0.027455004	0.06193211	0.0645836	0.38980037	0.21083951	0.14270288	0.0049261427			
HIST1H4A_32934	102551184	h4cl2	0.001002004008016032	0.0707008547008547	1.048326	1.048326	1.0108958	-1.0125464	1.0065856	1.0227895	-1.0009879	-1.0006062	-1.0004169	-1.0023727	1.048326	0.48615873	0.35909146	0.4325873	0.017181728	0.9356378	0.95624363	0.9715663	0.79900014	0.0067836787			
HMGCS2_8812	24450	hmgcs2	2.113718030014796E-4	0.03362437604669691	1.4381092	1.4381092	1.0143924	-1.0139046	-1.0736084	-1.0217843	1.069328	-1.045601	1.0380391	1.0751035	1.4381092	0.68069834	0.6975031	0.15163612	0.6495473	0.34699342	0.33169323	0.25377575	0.11885037	0.08079276			
HMOX1_8815	24451	hmox1	0.029197080291970802	0.26482264054296323	-1.1565769	1.1565769	-1.0800158	-1.0067749	-1.0996518	-1.0643805	-1.0762118	-1.0120275	1.0108204	-1.0243554	-1.1565769	0.18544506	0.84451586	0.10376529	0.31019104	0.07130437	0.7338361	0.7768831	0.71668315	0.02126723			
HNF4A_32734	25735	hnf4a	0.034725010036130065	0.28069444444444447	1.0486698	1.0486698	1.0189713	1.0194308	1.0264448	1.0418069	1.0187004	1.0018978	1.0040909	-1.0061799	1.0486698	0.2642142	0.35681224	0.20461398	0.043510094	0.34645882	0.89975977	0.81276083	0.7917847	0.1614113			
HSD11B2_32369	25117	hsd11b2	0.023573692551505546	0.2377618804292284	1.0537611	1.0537611	1.0064565	1.0184326	1.0537611	1.0051856	-1.0094663	1.0012766	-1.0022037	-1.0370156	-1.0518055	0.74848413	0.34501904	0.030363416	0.77886474	0.64438504	0.95130837	0.91801286	0.23397999	0.056926377			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	8.316008316008316E-4	0.06614425075963537	2.0724008	2.0724008	-1.007019	1.1434114	-1.0996039	-1.031147	1.0357642	1.0383804	1.013799	1.0557587	2.0724008	0.9334035	0.61816365	0.5653437	0.80958575	0.78676206	0.73490685	0.8844261	0.5917481	1.8528892E-6	100.0	300.0	
HSP90AA1_8838	299331;100362895	hsp90aa1;hsp90aa1-ps17	0.0027711797307996833	0.11236862124105382	-1.1174557	1.1174557	-1.0266219	-1.0127379	-1.048991	-1.0351832	-1.0420176	-1.0611367	-1.0454702	-1.0479943	-1.1174557	0.15924355	0.60749775	0.23863602	0.29853487	0.21864821	0.0061774626	0.0363073	0.16498522	0.082032144			
HSP90B1_8840	362862	hsp90b1	0.008365758754863813	0.16319628422939472	-1.069549	1.069549	-1.021238	1.00106	1.0572854	1.0217314	1.002163	-1.0177904	1.01385	1.0101221	-1.069549	0.32229194	0.9438527	0.18308407	0.2000515	0.9342548	0.26606256	0.41175878	0.72245044	0.13281794			
HSPA4_8843	266759	hspa4	0.01704996034892942	0.22439121532263417	-1.0326763	1.0326763	-1.0042294	-1.0046227	1.018118	1.0026898	-1.0020838	1.0056561	-1.001958	-1.0065666	-1.0326763	0.7440109	0.58811355	0.1575014	0.6985319	0.8508034	0.546414	0.83812904	0.6365303	0.11601595			
HSPA5_8844	25617	hspa5	0.03642987249544627	0.2898603430471173	-1.0682448	1.0682448	1.0045378	1.0000495	-1.0191126	1.0152832	-1.0203309	-1.0164909	1.0053552	-1.0186455	-1.0682448	0.8130944	0.9985648	0.28400528	0.57174724	0.2602171	0.2945577	0.7573212	0.3721769	0.2534085			
HTATSF1_8852	317612	htatsf1	0.02912231371761398	0.26482264054296323	1.0282546	1.0282546	1.0082222	1.0174423	1.0135098	1.005219	1.0089773	1.0282546	1.0092797	1.0169524	-1.0140178	0.4657592	0.0029905683	0.09745641	0.38506538	0.49322593	0.0038905237	0.25377607	0.02653303	0.27501395			
IARS_33171	306804	iars1	0.00498603909054647	0.13005634936606963	-1.0818182	1.0818182	-1.0369016	-1.0195429	1.0303341	1.0079174	-1.0214361	1.0047122	-1.02741	-1.02688	-1.0818182	0.22597308	0.42591316	0.28853893	0.5388936	0.35301983	0.7490593	0.17763789	0.107749075	0.0062293303			
