Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Ovary
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
IKBKE_8890	4.849492	4.889772	4.255587	4.985979	4.2070055	4.765497	4.47493	5.105485	4.5039873	4.443303	4.4192514	5.161371	4.6094465	4.6544943	5.1089334	5.0905366	4.4265847	4.9438605	4.005708	4.52275	5.056976	4.5667915	3.9031017	3.9003966	3.8195205	5.023094	4.3632536	5.270845	4.1956325	4.1534963	4.9226623	4.849795	4.439514	4.6032915	4.6066337	4.1540747	5.134564	4.5820436	4.112931	4.984003	3.7300832	3.7539265	4.732641	4.625264	4.6595225	5.062278	4.4896693	4.771145	4.265638	3.7044556	3.6358762
IL11_32565	0.0	1.3737607	1.9040401	1.780627	2.4241586	1.1683757	2.6202374	1.4889706	0.66559047	2.0187297	1.9685245	0.0	0.0	3.0850575	0.65787303	0.6087719	1.0970403	0.0	1.0030472	1.4765033	1.517442	0.0	0.0	1.4000642	3.129592	0.0	0.7063324	1.7443887	1.134045	0.6246273	1.5023866	0.0	1.1976438	0.0	2.182655	0.6980809	0.0	1.4443289	0.0	1.7473754	1.1550937	1.7566988	1.0789323	0.0	0.55266	0.0	1.3840207	2.0731506	0.0	2.0428214	2.3547843
IL13RA1_8891	9.801228	9.982384	9.632288	10.033938	9.85277	9.646245	9.720117	9.734783	9.64705	9.835464	9.617927	9.782048	9.902595	9.974997	9.820228	9.693161	10.008744	10.202952	9.834218	9.680296	9.860017	9.585663	9.8232155	9.694815	9.851857	10.153586	9.793126	9.5064335	9.860012	9.575139	9.474995	9.855912	10.222058	9.732007	10.201704	10.11556	9.845317	9.460381	9.668946	9.913283	9.504124	9.616475	9.943953	9.950053	9.920527	9.739906	9.963032	9.93961	9.830845	9.7601595	9.449579
IL18_32962	7.0902824	6.166306	7.408916	6.4547167	6.664549	7.2826304	6.113071	6.015532	6.7507615	6.1162567	6.2803407	5.732833	5.880462	5.928056	7.2785473	6.608702	6.3043656	6.891137	6.906904	6.7858257	6.7687683	6.407055	6.6160345	6.4302006	7.6190147	6.603896	6.4095535	5.9292817	6.3084297	5.6680837	6.3076596	6.5330253	7.3346066	6.4165463	7.4111414	6.388395	6.9983582	6.4908433	6.3007197	6.723446	5.9043736	5.9184103	6.518322	6.8444796	7.5379786	6.898135	5.384925	7.0076466	6.469687	7.040185	5.65484
IL1A_32861	1.1981245	0.0	0.6308896	0.98134255	0.0	0.0	0.0	0.0	0.0	1.7831694	0.97909284	1.2579081	0.6924925	0.6561155	0.0	0.0	0.0	1.2738342	1.0030472	0.0	1.1647133	0.70535415	0.0	0.0	0.67472994	0.0	0.0	0.6668766	0.0	0.0	0.0	0.0	1.5560476	0.0	0.0	0.0	2.0771253	0.6542406	0.0	0.55728203	2.0241315	1.1306806	0.0	0.0	0.55266	0.0	0.0	0.0	0.0	1.877634	0.0
IL1B_8892	3.9296522	5.377888	5.1741366	4.985979	4.9804873	4.4319677	5.2358475	5.726504	5.6338973	4.9501057	3.9605472	4.623825	5.6520805	4.896838	4.659108	3.9725912	5.8137546	4.910238	5.2538557	4.5954766	5.0836387	5.3024373	5.779756	3.9774814	4.489718	5.9481483	5.133775	4.390908	5.727127	5.2211595	5.491681	5.6465206	5.9495687	3.802013	5.213612	5.163955	4.9958777	5.9765706	4.6846557	4.725779	5.092912	5.3311844	5.2788787	4.957908	4.7118545	5.641018	5.228516	5.9679637	4.745908	4.334055	4.9834595
IL1R1_8893	7.999995	8.422747	7.687525	8.097002	7.278972	8.33205	7.315754	7.635566	7.736136	7.7417927	8.029499	8.092946	7.986354	8.776873	7.436053	8.376126	7.9815845	7.6607857	8.050459	7.7986555	8.069458	7.262958	7.526634	8.040352	7.9324484	8.198768	7.9280977	8.243379	7.6941233	7.3678007	7.8501854	8.146736	7.5688877	8.177356	8.175656	8.014863	7.33395	7.86301	7.765992	7.9435525	7.531757	7.38329	7.8810015	7.9052	8.181939	7.8067164	8.126812	7.8418026	8.444899	7.629631	7.259852
IL20_32840	0.0	0.84456724	0.0	0.0	1.9676995	0.0	1.5512414	1.2358279	0.0	0.0	0.0	0.76191807	0.6924925	0.0	0.0	0.0	0.0	1.6448023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65354145	0.0	0.0	0.6756951	1.6632307	0.0	0.5908247	0.0	1.0256387	0.77228826	0.0	0.0	1.1027083	0.0	0.0	0.0	1.7566988	0.63806087	0.0	0.55266	0.0	0.0	2.0731506	0.0	0.53185457	1.2459372
IL2RG_8894	3.801585	5.2019343	4.651618	4.985979	4.9804873	4.3896604	4.595044	4.9454966	4.7750387	4.702026	4.4192514	5.161371	5.4226694	4.0978928	4.196343	6.528933	4.9628997	4.729259	5.4488916	4.5954766	4.425669	4.96653	5.216098	4.1867304	4.370013	4.5093756	4.449197	4.264281	6.0337653	4.9192386	5.586459	4.947682	5.242944	4.5722184	4.765277	4.8888836	4.936442	5.4976645	4.624411	4.800909	5.1186156	5.2432966	4.5041885	5.3909364	5.033051	5.8259187	5.3473835	4.2932725	4.5097156	4.2688274	4.4616027
IL36B_33203	1.1981245	0.84456724	0.0	0.98134255	1.2961458	0.0	1.1935371	0.0	0.0	0.0	0.0	0.0	0.0	1.7239234	1.9593154	0.0	1.0970403	1.6448023	0.0	0.0	0.0	0.0	1.8230569	0.0	1.479693	1.7190078	1.5335398	0.6668766	0.6756951	0.0	0.68798935	0.0	0.0	0.0	0.0	1.1665167	0.0	0.0	0.0	0.9582776	0.0	1.1306806	1.0789323	0.0	0.55266	0.0	2.4041383	2.4571385	0.0	1.6910574	1.5002757
IL36G_32760	2.6270578	1.7600838	3.2892904	3.4253275	5.0769734	2.9748447	4.6329584	4.253147	4.5766716	5.0597897	5.12899	5.295205	4.5725684	3.506527	4.2845254	0.0	3.8176508	0.7731665	2.4644146	5.219127	3.8114514	6.2723203	4.020574	4.1202965	1.1326399	1.9505148	3.6287405	4.3077364	3.0300527	1.3925579	4.769485	3.1029289	3.9888618	3.631624	4.9746666	3.45385	3.7262528	4.649562	2.7623174	4.007897	1.788258	5.023474	3.307396	4.2898283	0.0	4.38556	4.5895185	2.0731506	2.3368979	3.4922495	4.5766487
IL4R_8896	7.549941	6.939533	6.761682	7.2247834	7.8102694	6.988754	8.287643	8.046326	7.0541854	7.0202103	7.9064183	7.4099483	7.763157	7.034947	7.4740543	5.638692	7.0506353	7.695742	7.4572644	7.7831707	7.7160163	8.169414	7.2482023	8.026814	7.784227	7.183906	8.08063	7.9530644	6.637573	5.6370053	7.600564	7.8908854	7.8371987	7.2153883	7.8210506	7.6039925	7.491956	7.487421	6.751635	7.3252163	6.5863376	7.5528255	7.48378	7.5972266	6.7219253	8.484204	8.084655	6.8798637	6.832304	7.521777	8.463836
IL6_8897	4.156021	3.0288403	2.6971502	1.5600319	3.5750577	4.6266794	4.5160894	4.3521957	4.427446	4.559907	4.047853	2.7150035	3.2667902	1.1054553	3.7772205	4.9987674	3.4172192	2.1843069	2.0045683	2.7954445	3.1814625	1.8164684	3.706744	3.324124	3.6921995	1.7190078	4.9395833	4.6150208	1.48135	1.8910545	5.726235	2.3359575	3.0206022	2.9510455	2.182655	3.3694916	2.8951693	3.7680066	1.6339345	3.6766465	2.4044828	2.667504	3.307396	2.0703845	3.4943295	2.316254	1.3840207	3.409274	2.0140386	2.0428214	3.8339038
ILK_8899	4.3966656	5.4052353	4.7723575	4.917864	4.418195	4.980292	5.107074	5.3959765	4.427446	5.0859556	5.602589	4.582528	4.8747654	5.264131	4.9291043	4.7400136	4.7655635	5.5131135	5.005898	5.26444	4.6563125	4.746976	4.650412	4.8512626	5.1040297	4.861867	5.026027	5.226246	4.8318186	4.062861	4.8933	5.2838497	5.242944	5.115427	4.4750395	4.826965	3.3240957	5.383321	4.770553	4.6998405	4.409072	5.0496197	4.981532	5.0161333	4.298035	4.986672	5.669831	4.771145	4.7184134	4.905742	4.758239
IMPDH2_8901	8.988009	7.688581	8.91796	8.474298	9.179034	9.357512	9.37336	9.076559	8.4956045	9.215196	9.579985	8.132829	8.615469	8.290488	9.291651	9.00825	8.84037	8.933111	8.336986	9.2173395	8.708304	8.933814	8.765036	9.309533	9.452154	8.506703	8.992879	7.8648963	8.739846	8.570875	9.558033	8.856682	8.93091	8.754614	9.043669	9.029357	8.6768465	8.865243	8.7644205	8.846229	8.493885	8.8756275	8.436389	8.824888	8.416819	8.892491	9.066195	9.069813	8.840421	8.894098	9.385928
INHA_33038	10.990015	11.175786	10.351465	11.110934	11.911431	10.465454	10.660242	9.898728	10.363103	9.461179	10.825952	10.391339	11.662466	11.245636	9.513144	8.122591	11.142797	10.770918	11.326604	11.670059	9.577692	11.4263	11.6221895	10.032854	10.839855	11.975105	11.454382	9.742465	11.281714	11.404975	11.090488	11.807452	10.745694	10.125594	10.78568	11.734326	10.129479	11.272308	11.404298	11.454016	12.384841	11.760197	11.287168	11.510184	10.869196	12.367285	11.755313	10.765205	9.252276	10.784341	11.741238
INHBA_33300	11.929173	12.714782	11.613604	12.566652	13.325076	10.975833	11.407714	11.408626	11.660667	6.190487	11.486347	11.769362	12.953864	12.874683	7.387099	6.382301	12.249292	11.487388	12.810118	12.145781	9.014031	13.096387	13.095676	10.575741	10.9827385	13.330032	12.753678	9.646297	12.400337	12.213872	12.289619	12.500825	11.770868	10.244312	11.990722	13.458581	10.40975	12.810851	12.316454	12.7635565	13.632159	12.891048	12.606113	12.830168	11.854696	13.821877	13.290243	12.377021	9.306371	11.734016	13.8428955
INPP1_8904	5.406713	5.804908	5.2592473	5.3383965	5.5275493	6.3146577	5.484214	5.6245165	5.054933	4.831392	6.367772	5.9594326	5.222971	5.7997146	5.507386	4.900762	4.98901	4.767317	4.9600883	6.052393	5.6454287	5.4553947	5.0873747	4.891654	5.291422	5.1449227	5.6873984	6.160191	4.8318186	5.241964	5.491681	5.6610236	5.4277253	5.66452	6.016093	5.556232	5.354866	4.714061	4.742485	5.2212996	4.8988957	5.220462	5.397853	5.758084	5.312642	5.796701	5.6234694	4.99083	5.618218	5.213686	5.5175815
INPP4B_8905	3.5052936	3.398995	2.9226232	3.9190898	3.95951	2.8555763	3.725492	4.1467934	3.291789	2.5567064	1.5570184	5.044578	3.5956607	3.71067	3.184053	3.8200784	2.9699192	2.5760667	3.3978267	3.0234218	3.0791767	3.5508099	3.634867	3.732649	2.7997048	3.5713701	3.7005913	3.2058382	3.4002454	3.2733667	3.8522792	4.4761558	3.0206022	3.044573	3.0143135	2.4212682	3.4139957	3.939667	2.9702358	3.0948966	4.1841083	3.875842	3.5321279	3.0071898	2.722783	3.6938906	2.9957447	2.7601109	4.0619564	3.3731635	3.1330888
INS1_32525	1.1981245	0.0	0.0	0.0	0.0	0.0	1.1935371	0.0	1.1193128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4000642	1.479693	0.65354145	1.8182794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.643362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2632525	0.0	0.0	1.8344835	0.0	0.53185457	0.0
INSIG1_8906	10.728498	10.940205	11.359071	10.62023	10.67704	10.162747	11.4806795	10.471071	11.654121	10.262826	10.145267	10.567691	11.19812	10.066933	9.771469	11.84998	11.472137	11.25477	10.759301	10.431327	10.76766	10.915676	10.950072	10.736147	11.489125	10.755446	11.415878	11.35798	10.791318	10.0923195	10.227908	10.754753	10.996033	11.682673	10.528583	11.078422	11.279197	11.3593235	11.453824	10.413224	11.676023	10.755161	10.626864	10.821481	10.737339	11.252566	11.325107	10.552404	10.933437	10.585652	10.061587
INTS3_8907	7.076513	6.739194	6.0262866	7.039538	6.5346584	6.878348	6.682055	6.6098204	6.0200953	6.6511083	7.6019483	6.6608815	6.3193536	7.1505527	7.0460362	6.3548036	7.038185	6.950234	6.5758796	6.3332233	6.916979	5.928412	6.447947	6.9049315	7.3609405	6.78722	7.198802	7.436097	6.2302303	6.180292	7.5637627	7.0397496	5.9190493	7.033428	6.781732	6.964014	6.100405	6.161401	6.348056	6.6508408	6.135962	6.560488	6.140155	6.852492	6.2240486	6.6347685	6.632367	6.3434286	6.4107842	6.584249	6.779044
IPO13_8908	4.943522	5.904092	4.7723575	5.4710712	4.8770833	4.892122	4.2494297	4.383756	5.054933	4.2252097	4.130176	5.770096	4.455918	5.6913495	4.241108	4.7956104	5.392645	5.833202	5.005898	4.234758	4.855115	4.360848	4.7215376	4.3694386	4.859274	4.5802054	5.2096133	6.124182	5.081303	4.8395786	4.077837	5.1667724	4.439514	5.2974424	5.267639	4.8888836	5.134564	4.5470614	4.71386	4.591154	5.092912	4.2360563	3.6645916	4.5484304	5.1323915	5.110566	5.6849594	4.245272	4.745908	4.7230034	4.431348
IQGAP1_8911	6.309466	6.388112	5.6386023	6.4864163	5.9232564	6.209136	6.6638565	6.2304015	5.794889	5.8523035	6.6307225	6.276716	5.6870046	6.6773214	6.335036	5.999893	6.1509247	6.5085096	6.3006315	6.026323	6.4885616	5.8828907	6.106423	6.2399435	6.410714	6.364039	6.6279845	7.051259	5.836743	5.416825	6.329747	6.3301797	6.0374346	6.249822	6.3398743	6.010762	6.3139644	5.0992813	5.771921	6.3341846	5.9043736	5.7210574	5.905953	6.491205	6.361436	6.4023786	6.6166735	6.0679345	6.0845	6.026651	6.101646
IQGAP2_32488	2.082713	2.52966	0.0	1.780627	1.9676995	0.69936734	1.1935371	0.0	2.7786655	0.0	1.5570184	1.2579081	2.2315671	1.9557477	1.9593154	0.0	2.74325	1.9396279	2.5900376	0.0	2.2405157	0.0	0.7089159	0.8635949	1.9933083	2.62228	1.178429	0.0	1.48135	1.6632307	0.0	2.0131567	2.28716	1.0256387	1.643362	2.9719203	0.0	1.9519371	2.0549781	1.936955	2.834901	1.1306806	0.63806087	2.7570179	0.55266	0.6495003	2.6704984	3.0103683	1.597448	1.877634	2.2196906
IQGAP3_32777	0.0	1.7600838	1.6753997	2.9671893	2.4241586	1.8053627	1.1935371	0.9286115	1.4639635	2.9476643	1.9685245	1.2579081	1.1584315	2.8746343	1.7272754	0.0	1.4376171	2.7381482	1.8117061	0.0	1.1647133	0.0	0.7089159	1.4000642	0.0	1.7190078	2.055978	1.9775219	0.6756951	2.415353	0.0	3.8742955	2.770071	0.6021055	2.736348	2.2430816	0.0	0.6542406	1.6339345	1.7473754	1.788258	1.4773821	2.2909114	2.6135263	2.6169841	2.316254	1.8809776	2.4571385	2.7162683	3.1007037	2.3547843
IRAK3_8912	0.0	0.84456724	1.9040401	0.98134255	0.78898615	1.1683757	1.5512414	1.2358279	1.9749281	2.398672	0.97909284	2.371409	1.5100602	1.9557477	2.1591542	0.0	0.6503758	1.2738342	2.3268006	2.3672912	0.0	0.0	2.9964483	0.0	1.7592375	1.1016835	2.055978	2.6527593	2.6727185	1.0590956	1.5023866	2.4737782	2.28716	1.0256387	1.2725925	0.6980809	0.0	1.1027083	0.6096563	0.0	1.1550937	2.1918342	1.0789323	2.4541707	2.502808	2.316254	1.6537921	1.5483516	1.597448	1.6910574	2.478304
IRF7_8913	2.6270578	3.7794294	3.0233893	1.5600319	2.6076305	2.2457254	2.6202374	2.4639404	1.4639635	0.68746716	2.549947	3.9644556	0.6924925	1.7239234	2.3346493	4.352161	1.9440656	2.3934438	2.8125749	3.3094196	2.4186225	2.257997	2.9964483	2.0970263	0.0	1.7190078	2.9906209	3.6046655	2.196669	2.7990744	1.7841465	2.1835666	4.101868	1.3526403	1.9380623	1.1665167	2.4614024	1.1027083	2.2268999	1.7473754	1.5061356	1.4773821	4.050903	3.31614	3.1595306	3.252381	2.8952618	2.2778823	2.4747398	2.666629	2.0706275
IRGM2_8916	3.3306851	4.209919	3.2892904	3.8718657	2.2139068	3.612148	1.837643	2.4639404	2.8969288	3.9681726	1.9685245	3.7573845	3.9231188	4.0485425	4.001949	4.153703	3.1657636	5.18788	4.005708	4.188488	5.553047	1.5318853	3.2093723	3.732649	4.4509096	4.041915	3.769033	1.9775219	3.2269905	3.1901703	2.8299239	4.103954	3.6602473	3.4383826	4.6881347	3.9367738	4.4757156	2.623887	2.6459222	4.1678233	1.1550937	3.474017	3.0410798	3.4905643	4.6859255	4.498745	4.7127337	3.3194056	4.3396873	2.8561914	2.8877957
IRS1_33296	3.4206293	3.0288403	3.0233893	2.9671893	2.9166176	2.4239943	3.014213	2.577474	1.7419498	1.1511492	4.3522296	2.860306	2.9591775	2.6281915	3.5822358	2.2248812	2.3181834	2.8838456	2.8125749	3.2202413	2.4186225	1.8164684	2.4441442	2.9177246	1.1326399	3.5000942	4.0696397	3.458086	2.8019164	2.0877597	2.700291	3.2636094	2.0820618	2.851032	3.0143135	2.7227082	0.7171499	3.5018432	3.7678132	2.2545805	2.0241315	2.667504	2.8315928	3.6461568	2.3788135	2.7411969	2.6704984	1.8344835	3.1865485	2.5616078	3.0558674
ISG15_8918	4.3051662	5.825298	4.682763	5.1132593	4.6023803	6.0140615	6.529604	6.03554	4.6116853	4.443303	4.9134526	5.2431517	4.5725684	4.780749	5.1089334	5.7413607	5.8988476	5.661954	5.4488916	4.3652782	5.3483872	6.1105895	4.536683	5.551385	5.8037286	5.2133694	6.4308352	6.60543	5.7433057	6.008811	6.104862	4.4429703	6.99749	4.721295	5.213612	3.9942436	5.696844	5.0992813	4.0224543	4.3456283	4.3232484	5.2432966	6.6440005	5.9791045	6.072188	6.0280075	5.439466	5.102813	4.82538	5.5382347	5.884347
ISG20_33257	9.356068	4.636438	5.8726945	7.7986574	6.6331563	10.674822	9.69793	9.214587	5.289249	9.811161	10.449761	8.774547	5.463528	8.709013	10.358741	4.875184	6.844428	6.1392164	5.2347445	8.762231	8.55716	8.421035	6.5294905	10.036236	9.563214	5.2133694	9.216144	9.219825	7.888498	5.1786275	10.96689	7.7178717	7.391291	8.848379	5.794785	5.112977	7.963228	5.169966	3.9259217	7.890074	5.240682	8.060048	7.352449	7.9013433	5.617038	7.2176423	7.3445745	5.828327	7.975715	7.7390394	9.066017
ISOC1_8919	0.0	6.9016294	0.0	6.525086	0.78898615	6.7997518	1.1935371	6.03554	5.810043	1.1511492	6.2622	0.76191807	5.9539924	5.5026875	0.65787303	6.9025693	6.4803367	1.2738342	1.3255839	1.7557334	6.153128	0.70535415	0.0	5.672243	0.0	6.088394	7.0554457	6.2296195	1.7610575	5.7429714	7.353462	1.5966632	0.7196862	1.0256387	0.0	6.2418675	7.257084	6.126281	0.0	6.0251007	5.395889	6.091986	1.4161415	7.403602	1.2632525	1.0957553	5.714749	6.453143	0.59121877	6.3441463	5.6935945
ITFG1_8921	8.857211	8.99735	8.613038	9.055267	8.880188	9.125854	9.096415	8.693047	8.936359	9.143816	9.508682	9.058652	8.761882	8.946432	9.128481	9.2224455	9.193244	8.581803	8.854698	8.839123	9.043191	8.839661	9.047033	8.705079	8.72309	8.907037	8.987503	9.090503	9.071548	8.744941	9.215088	9.116832	9.208357	8.957616	8.894977	9.266499	8.712717	8.8985815	8.886472	8.612491	8.833562	8.800634	9.040682	9.101916	8.836213	8.781288	8.995145	8.416563	8.84837	8.574616	8.681902
ITGAE_8923	4.8167357	5.001501	4.936405	4.846373	4.0885587	4.6977572	4.904984	4.765527	4.9217634	4.9501057	5.20693	4.778117	5.222971	4.4793506	4.8733206	5.576567	5.2487817	4.875813	5.4322114	5.491023	4.7918434	5.7707314	5.2881565	5.525949	5.4375324	5.6353803	4.815626	4.6150208	5.660535	4.395547	4.9226623	4.9711504	5.6107287	5.2193666	5.5767174	5.005277	4.741858	5.4976645	5.3377886	4.9623475	5.263903	4.699442	5.1032524	5.368762	4.5197315	5.896474	4.9813504	5.349782	5.4105635	5.178601	4.8061833
ITGAX_32980	2.2878375	2.8808439	1.4035724	1.5600319	1.2961458	2.2457254	1.837643	0.0	2.3514931	1.5014957	3.1325445	1.2579081	1.1584315	0.6561155	1.7272754	1.6321948	2.8610315	1.6448023	3.0053284	0.6728732	1.1647133	1.5318853	3.7752094	1.7902299	1.9933083	2.4813504	1.8182794	2.3542898	1.48135	2.5549111	0.68798935	2.3359575	3.0206022	0.6021055	3.1354926	1.1665167	2.2820208	1.9519371	0.6096563	0.55728203	1.1550937	0.0	1.6892742	0.0	2.6169841	1.7112743	2.077207	1.8344835	1.597448	1.2248797	1.2459372
ITGB1_8925	9.139729	9.522493	9.183223	9.340793	9.265178	9.398094	9.501856	9.605228	9.1789055	9.315359	9.614356	9.399119	9.251909	9.509486	9.4656	10.18005	9.193244	9.318331	9.514865	9.1853	9.274866	9.036126	8.9223795	9.491372	9.613501	9.206141	9.412121	9.559079	9.434947	9.196478	9.357621	9.503321	9.376432	9.289152	9.352605	9.645143	9.249993	9.246724	9.2288065	9.255297	9.037649	9.165904	8.947856	9.397198	9.29116	9.284579	9.353372	9.381522	9.8672905	9.486591	9.562064
ITGB1BP1_8926	6.7258415	6.56827	6.4807763	6.8575783	6.579267	6.988754	7.0545297	6.534489	6.906916	6.8626466	7.196566	6.756817	6.655407	6.390944	6.745599	6.8898525	6.498627	6.8562474	7.3897557	6.68111	6.3526635	6.7320113	6.5877595	6.622468	6.7907567	6.772172	6.8731213	6.399919	6.947901	6.0565686	6.616987	7.0003715	6.9148326	6.6125436	6.8803935	7.152512	6.869225	6.97826	6.6570706	6.508673	6.921779	6.7478037	6.2809668	6.511588	6.6432643	7.029524	6.9960403	6.9859037	6.2852335	6.6108136	6.356352
ITGB2_8927	2.6270578	2.0645049	3.442725	2.2919593	2.9166176	1.5217432	2.281367	2.9589956	2.3514931	3.5081387	2.549947	2.553411	1.1584315	2.3307984	1.9593154	2.5171862	1.4376171	3.0161695	0.0	1.9895838	1.1647133	2.257997	2.2652724	2.3498843	1.1326399	2.4813504	3.2034302	1.4661814	2.5308022	1.6632307	2.3997881	2.5995736	3.2339969	1.3526403	3.5384946	2.9719203	1.5517836	1.4443289	2.0549781	2.6291091	2.834901	2.5256882	3.0410798	2.275002	2.6169841	3.561188	3.260987	2.4571385	1.597448	2.3254092	1.9043691
ITGB5_8928	7.8174987	8.190989	7.1879377	8.530497	7.5661736	8.035454	7.5318437	7.5124803	8.035914	7.4510403	7.497267	7.484705	7.9722657	7.9510336	7.4456477	8.264804	8.153042	8.293133	7.723736	7.996258	7.577494	7.365812	7.7850475	7.307035	7.610236	7.5749435	7.761715	7.857604	7.771102	7.4460907	7.8192945	7.452043	8.101222	7.6579037	8.680221	8.156901	7.9407177	7.3521037	7.56831	8.120179	7.6641946	7.7289925	7.186078	7.809665	7.352636	8.124418	8.118479	7.5523486	7.5731783	7.705539	7.445385
ITIH1_33132	1.8435112	3.398995	2.2748988	1.9719225	3.5750577	2.582638	3.577802	2.0572946	0.0	1.1511492	2.7713263	1.9195211	2.0286984	1.4475801	1.108029	0.0	0.0	0.0	0.5869947	0.0	6.2504716	1.8164684	0.0	0.8635949	1.479693	1.4431157	0.7063324	1.9775219	0.0	1.3925579	0.0	0.5908247	3.1312416	0.6021055	1.2725925	1.1665167	1.5517836	0.0	2.2268999	0.0	1.788258	2.368397	2.1168358	1.8318726	0.0	4.7327094	1.0519277	1.1910689	3.7721994	0.91958654	0.9369555
ITIH3_32422	2.082713	2.3157487	2.6971502	1.5600319	3.95951	3.4568956	3.014213	2.6827214	1.1193128	1.7831694	3.1325445	1.9195211	2.2315671	0.6561155	3.0892968	2.5171862	0.0	0.7731665	0.0	2.3672912	5.029811	0.0	2.8769104	0.8635949	0.0	1.4431157	2.055978	2.1781704	0.0	0.6246273	2.8299239	2.0131567	1.5560476	2.851032	1.643362	0.0	3.1255145	2.1514444	1.8597621	0.9582776	0.69018817	1.9906101	0.0	1.1890302	1.5196176	5.086624	1.6537921	1.5483516	2.0140386	2.7645214	2.0706275
ITIH4_32725	2.2878375	3.0288403	2.5696554	3.3583777	3.95951	3.5366092	3.8594573	1.8915473	2.649835	1.1511492	3.1325445	2.163086	1.7925607	1.7239234	2.3346493	2.5171862	2.1432176	0.0	1.0030472	2.6663485	7.381905	0.0	1.1821524	1.4000642	1.1326399	1.7190078	0.7063324	1.9775219	0.6756951	1.3925579	0.0	1.5966632	0.0	1.3526403	2.391729	1.51956	0.0	0.0	1.036884	2.6291091	0.69018817	2.368397	0.63806087	3.0071898	0.55266	5.538848	1.6537921	0.7151108	4.017527	1.6910574	0.5432404
ITPKC_32806	2.9015062	3.1630576	2.4297917	2.1407971	4.2070055	3.3725188	3.1247861	3.040462	3.3756618	3.428579	4.047853	1.6263134	2.409394	2.8746343	3.4358728	3.5878656	4.2216363	3.706341	2.4644146	2.1907632	3.6060843	1.8164684	1.8230569	4.4255376	2.1946507	3.5713701	3.4733212	3.7377164	2.6727185	3.2733667	3.7247303	3.7166154	4.046471	3.1324046	0.77228826	4.428772	3.4139957	2.3266845	2.6459222	3.4464393	2.0241315	1.7566988	1.9188366	3.1176894	2.2431514	3.8154085	3.4849544	3.8553712	3.875388	2.666629	2.69753
ITPR1_32307	4.482706	5.350013	4.6197853	5.30323	4.3682246	4.8301983	4.3889117	4.0712695	4.6458693	5.603341	5.168486	4.778117	5.0459585	4.951558	5.202449	4.4933515	5.332737	4.226926	4.7607503	4.698123	4.506717	3.4710207	5.3567863	4.8097076	4.5275097	5.1449227	5.080907	5.376659	3.9940507	4.5369425	5.3036094	5.9120407	5.0592337	5.389446	5.4884686	5.4160676	3.578556	4.186946	4.8251023	4.6998405	4.2319946	4.9697175	4.876175	4.8338957	4.3649282	5.157291	5.121384	4.1441965	4.5414424	4.1287966	4.3365808
ITPR2_8931	6.5870543	7.0213423	6.4173803	6.77656	6.08668	7.023755	6.3703847	6.569219	6.156762	6.141427	6.9240046	6.700024	6.436864	7.279132	7.39207	5.5116467	6.293931	6.6167	6.740741	5.95901	7.064817	6.2723203	5.860759	5.9459805	6.216157	7.0215974	7.013743	7.156026	6.2642646	5.8952	6.495237	6.501137	7.239008	6.6723742	7.1981325	7.0879817	6.700842	6.3355055	5.990537	6.54555	5.731916	6.5048795	6.3514557	6.884103	6.401818	6.68347	7.1887894	5.9679637	6.739611	5.986641	6.3803062
IVD_8932	5.950407	4.490865	4.7723575	5.3895903	4.558491	6.1469965	5.260278	5.471359	4.6116853	4.891969	6.7656145	5.133047	5.1497507	6.2669754	6.665753	5.1768155	5.159637	4.6901703	5.114436	5.6868033	5.8916297	4.360848	5.0324874	5.0064564	5.4572477	4.803856	5.457865	5.58528	5.4984136	4.893171	6.155207	5.4600587	5.5522695	5.003414	5.8130674	5.005277	5.3995676	4.8637195	5.0930285	5.4091024	4.566771	5.7210574	4.274693	5.557036	5.0736117	5.409717	5.4747143	3.5737813	4.6618013	4.541597	5.3975215
JAG1_32778	6.852442	5.941932	5.8861375	6.6770487	6.6541605	7.1174684	6.2896075	6.8990674	5.9534187	7.0202103	7.206087	6.8024936	5.737855	6.7485857	6.50985	7.2938237	6.443045	5.269702	6.2633963	5.81416	6.4985037	4.995335	5.8764277	6.6104174	6.30588	6.0263305	6.6822333	7.038418	5.910235	5.786106	7.055108	7.0341897	6.093173	6.459633	6.7909856	5.9098406	6.002371	5.7645326	5.7438803	6.317224	6.4812846	6.3131537	6.311599	6.449555	5.4879375	5.9768243	5.920485	4.900742	6.3313375	5.4961066	6.7669806
