Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Heart-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.50
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: heart
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
MAFF_9172	366960	maff	0.034181078331637846	0.22811095218635064	1.2595477	1.2595477	-1.0428499	-1.0738976	1.019486	1.1654755	1.0856662	1.1389874	1.1175565	1.2595477	1.2495016	0.6705243	0.5473097	0.84185773	0.09893306	0.3769768	0.18733703	0.24957515	0.004979099	0.3094277			
MCM10_32579	307126	mcm10	0.03157686994276692	0.2191243399058674	1.6013014	1.6013014	1.3417038	-1.195929	1.2958804	-1.0197389	-1.03522	1.3358692	1.326206	1.1024698	1.6013014	0.10552756	0.60800016	0.13884361	0.9278817	0.8714761	0.12974013	0.2479864	0.77858424	0.020471696			
MCM2_9206	312538	mcm2	0.012091898428053204	0.14159887875123667	1.1169524	1.1169524	-1.0001426	-1.0278416	1.0375719	1.0190756	-1.0190344	1.0879008	1.0761329	1.0820967	1.1169524	0.99630797	0.50080085	0.1597061	0.5592598	0.5261544	0.05664435	0.2240399	0.008988939	0.04811769			
MCM3_9207	316273	mcm3	0.029317269076305223	0.21243847027641047	1.2011914	1.2011914	1.0095644	-1.046686	-1.0240713	-1.0373926	-1.0560591	1.1069275	1.1572932	-1.039747	1.2011914	0.90973204	0.5123444	0.78316313	0.5114168	0.36387897	0.07783718	0.1466472	0.61887854	0.08408787			
MCM5_9209	291885	mcm5	0.03728546064312488	0.23371763371763374	2.1059086	2.1059086	1.2571658	-1.1259398	1.1034057	1.4100592	1.3025547	1.0710586	2.1059086	1.6259109	2.0919516	0.6406365	0.7928141	0.8141428	0.2694318	0.43782383	0.9069074	0.0062956866	0.14415936	0.0117004225	10.0	30.0	
MCM6_9210	29685	mcm6	0.0026041666666666665	0.07756756365531317	1.5786102	1.5786102	-1.0423825	-1.0381968	1.0712228	1.1373756	-1.0686226	1.4191192	1.4907196	1.0844444	1.5786102	0.8156892	0.8340162	0.6428217	0.23878609	0.71461743	0.0030330298	0.016799066	0.64524966	0.022099791			
MCPT8L2_32783	408240	mcpt8l2	0.0039231881065455295	0.08887988063099972	-3.0343947	3.0343947	-1.5988576	-1.1489145	-1.1146461	1.0300697	1.0209335	-1.1192698	-1.2235777	1.0084008	-3.0343947	0.099586435	0.46887788	0.41435775	0.7732671	0.75193244	0.27956498	0.45514098	0.94552183	2.8603026E-6	100.0	300.0	
MEF2C_9217	499497	mef2c	0.03072289156626506	0.2168489024591517	-1.1180904	1.1180904	1.0007695	-1.0165547	1.0016575	1.0389761	1.0209123	1.0548888	-1.0096594	1.0680206	-1.1180904	0.975386	0.73680526	0.9679299	0.3027027	0.46094388	0.18341555	0.85382	0.15510884	0.15223326			
MET_9220	24553	met	0.04785348562426152	0.2581833347424162	1.4650807	1.4650807	1.0926375	1.1931996	1.0459226	1.1406908	-1.0239583	1.0433724	-1.0382432	1.4650807	1.4599073	0.71855444	0.33787653	0.8242729	0.5170135	0.90722626	0.8513333	0.8849337	0.052106265	0.08346741			
MKI67_9232	291234	mki67	0.016243654822335026	0.16116933165108877	1.2767762	1.2767762	-1.0826176	-1.0527221	1.0555274	-1.0246154	-1.1023426	1.1321822	1.2252791	-1.0276352	1.2767762	0.49226028	0.392974	0.55578524	0.77694315	0.2674451	0.124168016	0.08895435	0.8056429	0.08439755			
MLF1_32449	310483	mlf1	0.0051260145237078175	0.10061634222249345	-1.1341798	1.1341798	-1.0058521	-1.0050664	1.0135502	-1.0178828	-1.0475054	-1.0099006	-1.0013597	-1.0067699	-1.1341798	0.711348	0.6443582	0.5136774	0.21154657	0.059170846	0.4131772	0.9231702	0.75271636	0.24431667			
MPC2_33219	100359982	mpc2	0.0018255578093306288	0.0734881620233907	-1.2010218	1.2010218	-1.0205353	-1.0418463	1.0315355	-1.0118718	1.0556816	1.0012621	-1.0256968	1.00926	-1.2010218	0.62573487	0.3614137	0.52313703	0.747152	0.1154041	0.9642744	0.62897915	0.81085825	0.025454475			
MPZL1_9243	360871	mpzl1	0.0030156815440289505	0.07971563834395692	-2.7971332	2.7971332	1.0825775	-1.0771805	1.1755168	1.0590436	-1.017299	-1.5739299	1.1113166	-1.0257629	-2.7971332	0.5857842	0.66524845	0.21536522	0.7351632	0.92204475	0.102030076	0.4453932	0.9022531	0.04890364	100.0	300.0	
MRPL12_9245	303746	mrpl12	0.028313758389261746	0.21063905059016497	-1.0332578	1.0332578	1.0162789	1.0083008	1.0098276	1.0110997	1.0049785	1.0124792	1.0053464	1.0033591	-1.0332578	0.12962465	0.22525842	0.4431528	0.26012972	0.57816094	0.04700646	0.55083936	0.7839549	0.36484712			
MTF2_9259	360905	mtf2	0.006892357591729171	0.10969767936981052	1.140442	1.140442	-1.0056847	-1.0007111	1.0224116	1.0310051	1.0425564	1.0898209	1.1006991	1.0629166	1.140442	0.8956347	0.98095137	0.64507073	0.31207806	0.04353934	0.08496789	0.08956795	0.06332304	0.053926613			
MTHFD2_9261	680308	mthfd2	0.0019813750743015654	0.0735924243722684	2.1896179	2.1896179	1.2623776	1.2399839	1.3866518	1.4410464	-1.043896	1.3132546	1.6751249	1.133853	2.1896179	0.52857524	0.51190346	0.2604925	0.26720864	0.89960945	0.368407	0.049568806	0.6912754	0.016408063	100.0	300.0	
MUT_9264	688517	mmut	0.037345240511467426	0.23371763371763374	-1.1120838	1.1120838	1.0083836	-1.002152	1.048049	1.0830965	1.1070799	1.0609425	-1.004569	1.0859566	-1.1120838	0.8331355	0.9446042	0.3291007	0.019625217	0.10525281	0.11821295	0.91096044	0.1065278	0.40835372			
MYBL1_32391	297783	mybl1	0.04486166007905138	0.24893596955138372	1.3838234	1.3838234	-1.1989107	1.1678575	1.1179097	1.0438486	-1.025591	1.0389421	1.0631118	1.1611094	1.3838234	0.45042524	0.2417392	0.58351016	0.75691396	0.8569031	0.7879226	0.7427927	0.45080337	0.22134662			
MYC_9271	24577	myc	0.007001166861143524	0.10969767936981052	-1.5151719	1.5151719	-1.5151719	-1.4115272	-1.1147398	-1.1066564	-1.1523513	1.1002384	1.2206104	-1.366264	1.2075166	0.0915039	0.09231222	0.2441254	0.39973325	0.2959865	0.3772629	0.012855088	0.0022025057	0.16476348			
MYH11_32622	24582	myh11	0.023143277929728593	0.19079318325268252	-6.8816485	6.8816485	1.7145399	-1.213552	-5.262917	1.9592216	1.5263704	1.0800995	-6.8816485	1.5802518	4.2303615	0.40499288	0.8282995	0.092934184	0.17024565	0.5208341	0.8948182	0.07165363	0.54305124	0.30469647			
MYH6_32981	29556	myh6	0.04345226230815228	0.24651722391084094	1.151843	1.151843	1.0538968	1.0049422	1.1163867	1.151843	1.1247069	1.0678551	1.1159027	1.0958098	-1.1131513	0.4248923	0.93588656	0.05267209	0.09303649	0.07282534	0.23483004	0.026725613	0.15415066	0.45317975			
MYH7_33103	29557	myh7	0.01563118322121092	0.15967730400648414	-1.1011333	1.1011333	-1.0114242	1.0730215	-1.000611	1.0367101	1.0887626	1.0732807	1.0319374	1.094165	-1.1011333	0.6895093	0.104553126	0.99095505	0.21276276	0.057694264	0.0606918	0.42452788	0.0697894	0.25822225			
MYL3_33076	24585	myl3	0.03451196273554944	0.22811095218635064	-1.0941719	1.0941719	1.032599	1.0199726	1.0176549	1.0171345	1.0485281	1.0353775	1.0145892	-1.0098698	-1.0941719	0.097726904	0.3045425	0.41228494	0.45128185	0.08247645	0.060697217	0.4154111	0.8097736	0.42652774			
MYOZ2_33236	295426	myoz2	0.009351620947630923	0.12547506353610482	-1.1579306	1.1579306	-1.0055835	-1.0107068	-1.0004494	1.0201415	-1.0060095	-1.0275906	-1.0186516	-1.0180643	-1.1579306	0.6923917	0.5807264	0.97467655	0.27576372	0.8567075	0.16160892	0.23273663	0.51946944	0.25220102			
NCL_9288	25135	ncl	0.025667141984110818	0.20346146011250923	1.0607885	1.0607885	-1.0135685	-1.0051872	1.0073454	1.0298358	1.0260133	1.037703	1.0341083	1.0607885	1.0502505	0.40438733	0.78377545	0.6336892	0.30695584	0.22478479	0.03664422	0.1620248	0.016179988	0.18357056			
NDRG2_32998	171114	ndrg2	0.007788481246156999	0.11548244495201133	-1.0693406	1.0693406	1.0654657	1.0633588	1.0489339	1.0445124	1.0639701	1.0328676	1.0197836	1.0465684	-1.0693406	0.011292071	0.04494073	0.1710346	0.082519054	0.019280963	0.11642628	0.37429965	0.027608797	0.36401397			
NDUFB8_33155	293991	ndufb8	0.008715986394557822	0.12005825242718447	-1.0904248	1.0904248	-1.0004961	1.0123332	1.0113225	1.0080948	1.0030165	-1.0061753	1.0067476	1.0064029	-1.0904248	0.9753452	0.42263794	0.4181071	0.5970438	0.8420388	0.5948008	0.59168804	0.5830291	0.2651922			
NDUFV3_32394	64539	ndufv3	0.011155546200799832	0.13604485633046423	1.1188977	1.1188977	1.0099432	-1.0028459	-1.0069716	1.0092391	1.0020797	1.0307016	1.0344175	1.0498546	1.1188977	0.6772454	0.8978895	0.696367	0.5717045	0.91467404	0.34440717	0.2767026	0.21972874	0.1771929			
NET1_9297	307098	net1	0.026499894000423997	0.20637660625734194	1.164593	1.164593	-1.0428892	-1.0325013	-1.0136915	1.0338016	-1.01859	1.0072694	1.0155139	1.0743645	1.164593	0.13487743	0.42401776	0.58173573	0.48361462	0.5821615	0.8084516	0.47776285	0.21917908	0.38442746			
NFATC3_9299	361400	nfatc3	0.015240804714488925	0.15912249354774666	1.0833498	1.0833498	-1.0287306	-1.029772	-1.0304984	1.0200841	-1.0096879	1.0626247	1.0710013	1.0330286	1.0833498	0.48055792	0.34050804	0.22766982	0.4539717	0.7685686	0.05642126	0.14258805	0.2814325	0.05870946			
NGRN_33016	499191	ngrn	0.03435948361469712	0.22811095218635064	1.1355437	1.1355437	1.0616349	1.0428233	1.03271	1.0425775	1.134432	1.0910158	1.1165631	1.1124543	1.1355437	0.2852336	0.47937992	0.6392453	0.42044818	0.0032600139	0.027260225	0.034943588	0.07342489	0.027777376			
NIPSNAP1_9317	360971	nipsnap1	0.035315243415802076	0.22939727036860771	1.5038964	1.5038964	1.2510458	1.2051699	1.1700028	1.0172746	1.0481893	1.270009	1.3140268	1.3271793	1.5038964	0.25046	0.36717784	0.34162894	0.9407978	0.68860877	0.040813714	0.13872147	0.14540972	0.015479304			
NNT_9326	310378	nnt	0.03204601479046836	0.21990127915645827	-1.1015435	1.1015435	-1.0039858	-1.0044671	1.0017445	1.0255737	1.0531156	1.0298526	-1.0166154	1.0163021	-1.1015435	0.81897473	0.86649674	0.9507339	0.38404566	0.029904285	0.06570201	0.36732608	0.45169297	0.37658057			
NR1H2_9359	58851	nr1h2	0.049380287231949635	0.26366003104934765	1.1358029	1.1358029	-1.0188346	1.022099	-1.0918653	-1.0141234	-1.0255781	-1.0377324	1.0273793	1.0106994	1.1358029	0.80254966	0.5950488	0.29547203	0.79407173	0.6708248	0.45798826	0.65993416	0.8763341	0.2128969			
NR4A3_32375	58853	nr4a3	0.008737864077669903	0.12005825242718447	-1.5507071	1.5507071	-1.0473453	-1.0939506	-1.5507071	1.203737	-1.0099899	1.3289087	1.2126985	1.2210972	1.5068914	0.83004177	0.7699738	0.058413375	0.2351994	0.9730151	0.104224496	0.33739728	0.27434406	0.036637675			
NUF2_33136	304951	nuf2	0.01528687710939051	0.15912249354774666	1.3089554	1.3089554	1.0315733	-1.1351943	-1.0186055	-1.0398562	-1.1202818	1.1596999	1.1530285	-1.0174059	1.3089554	0.66684633	0.36584982	0.8748231	0.6342918	0.29773295	0.13080838	0.25248146	0.9017951	4.1571784E-5			
NUP85_9382	287830	nup85	0.030069077610727347	0.2144372628225227	1.1308575	1.1308575	-1.006831	1.0380015	1.0667353	1.0520686	1.0101911	1.0624093	1.0199453	1.1308575	1.1211482	0.8534251	0.20170085	0.060413186	0.3414273	0.78436214	0.3124816	0.69750816	0.01691052	0.17877989			
NUP93_9384	291874	nup93	0.036689930209371883	0.23271700776287935	1.1772798	1.1772798	1.066093	1.0850749	1.047666	1.076995	1.0812646	1.1407251	1.0914342	1.1772798	1.1148827	0.14522605	0.30672485	0.41427878	0.13498446	0.0888551	0.07998053	0.18747406	6.2462146E-4	0.1689633			
ORM1_9400	24614	orm1	0.007551020408163266	0.11277284826974268	1.4829148	1.4829148	-1.2638828	1.1687928	1.2241195	1.1688352	-1.1487685	1.0508304	-1.2324485	1.21798	1.4829148	0.16978562	0.33211517	0.13232516	0.34006584	0.22711979	0.73857886	0.38488764	0.26002812	0.060979515			
OXCT1_9403	690163	oxct1	0.021419828641370868	0.1836075717167725	-1.0749291	1.0749291	1.036643	1.008608	1.0201505	1.0191175	1.054644	1.0299816	1.0105325	1.026935	-1.0749291	0.08331854	0.7324259	0.4804622	0.4309863	0.19218946	0.16111785	0.57578385	0.18116613	0.30922148			
OXSR1_9404	316064	oxsr1	0.0024052916416115455	0.076434774546466	1.1395481	1.1395481	-1.0059431	1.0088723	-1.0026932	1.0686052	1.0462245	1.0660295	1.0610623	1.0886406	1.1395481	0.81543845	0.85865045	0.93023014	0.18228921	0.37501723	0.008181221	0.021262478	0.010960052	0.051499892			
P2RY10_32285	317219	p2ry10	0.012635735439289239	0.14455920471342967	1.488431	1.488431	-1.0823694	-1.4161104	-1.2369642	-1.0770735	1.0085014	1.0530168	1.2671772	1.0931773	1.488431	0.6426419	0.30549264	0.2737177	0.76391655	0.95478034	0.69960505	0.29173374	0.40685695	0.020853192			
PACSIN3_9411	311187	pacsin3	0.0033418517790446234	0.0829826086338671	-1.11928	1.11928	-1.0006971	-1.0033239	1.0195632	-1.0003364	1.0354838	1.0389109	-1.0465081	1.0474428	-1.11928	0.9789502	0.9111818	0.5086887	0.99190253	0.14175968	0.1486161	0.08025491	0.2968923	0.08638251			
PCNA_9442	25737	pcna	0.008107012565869477	0.11684302726053841	1.0822554	1.0822554	1.0047607	-1.0172831	1.0047911	-1.0168884	1.0019333	1.0337096	1.0627004	1.0217005	1.0822554	0.814092	0.3870272	0.8721739	0.48822856	0.8532013	0.19115046	0.06829976	0.22449966	0.031278208			
PDE1B_32328	29691	pde1b	0.021842732327243843	0.1836075717167725	-1.240534	1.240534	-1.240534	-1.2317369	-1.1273594	-1.1426231	-1.0343004	1.03559	-1.0013651	-1.1264168	1.0758749	0.11600955	0.0132762315	0.008106371	0.09465263	0.6255661	0.3177196	0.98018235	0.12978743	0.35029343			
PDK1_32702	116551	pdk1	0.031166700840680746	0.21737371633637192	-1.0880722	1.0880722	1.0112833	-1.0105033	1.021035	1.0179014	1.0482311	1.0334058	-1.0097808	1.0042024	-1.0880722	0.49429527	0.68708587	0.44545743	0.41496858	0.18176304	0.08930642	0.51706403	0.81673217	0.3525732			
PEBP1_33087	29542	pebp1	0.023429610179761664	0.19160244789535405	-1.0549654	1.0549654	1.0141599	1.0094295	-1.0013437	1.0045985	1.0103616	1.0047842	1.006568	1.0217901	-1.0549654	0.48479718	0.6207412	0.94216394	0.796532	0.6584229	0.7761038	0.7188857	0.22899504	0.18013681			
PGAM2_32589	24959	pgam2	0.001053740779768177	0.06405076823628861	-1.1294827	1.1294827	1.0071315	-1.0191008	-1.0183246	-1.0086925	1.0076568	-1.0000399	-1.024661	-1.0268714	-1.1294827	0.6225285	0.081383005	0.20178066	0.3945224	0.452238	0.99617803	0.030853013	0.011173955	0.26264837			
PIK3R1_32562	25513	pik3r1	0.0058991049633848654	0.10543986033439169	1.0676446	1.0676446	-1.0112894	-1.0116092	-1.0210146	1.0172582	1.0047393	1.0242354	1.016429	1.0275754	1.0676446	0.52902156	0.39748886	0.31885755	0.55725163	0.82799417	0.19149189	0.466507	0.20837851	0.028295387			
PLA1A_9490	85311	pla1a	0.018452380952380953	0.1717323035708686	-1.1166162	1.1166162	-1.0913758	-1.026754	-1.0723227	-1.0214938	1.0007585	-1.0242264	-1.0988405	1.0308143	-1.1166162	0.0021151921	0.51718926	0.13581698	0.57355034	0.9829517	0.60899043	0.0020181658	0.27912152	0.06145894			
PLAC8_32356	360914	plac8	0.002224469160768453	0.07557050380335868	1.217071	1.217071	-1.0262834	-1.0167812	1.0622641	1.0337825	-1.0101609	1.0607281	1.143368	1.1419926	1.217071	0.58196217	0.7652982	0.26043463	0.5133188	0.85008436	0.3145253	0.03544856	0.1413761	0.004730801			
PLK4_9505	310344	plk4	5.97609561752988E-4	0.05634611441459914	1.2800691	1.2800691	-1.0707169	1.0111829	1.0636004	-1.0220863	-1.1165631	1.1095374	1.2071863	1.02457	1.2800691	0.43650728	0.8126945	0.4607523	0.7965997	0.10866227	0.12084237	0.0041198223	0.75181895	2.6671047E-4			
PNPLA2_32913	361676	pnpla2	0.0028606456885982836	0.07971563834395692	1.2793435	1.2793435	1.1159927	1.1058534	1.0886647	1.1244122	1.1843897	1.1198244	1.0584817	1.1290255	1.2793435	0.064415306	0.14120652	0.16400337	0.08820536	0.038290072	0.04738059	0.2806676	0.10788289	0.10048264			
POLE2_9520	299112	pole2	0.03888888888888889	0.23810701831273678	1.7219695	1.7219695	1.1111579	1.1450074	-1.2394183	1.0613422	1.0792303	1.1872869	1.261565	1.0359991	1.7219695	0.73666763	0.57937884	0.6069661	0.7686355	0.65145737	0.5226899	0.45354325	0.8827857	0.028769886			
POLG2_9521	303612	polg2	0.0316908607646698	0.21917739609390757	-1.6256126	1.6256126	1.0232108	1.0359423	1.0197018	-1.1993213	-1.0239866	1.0009526	1.0798397	-1.055467	-1.6256126	0.8394486	0.75255007	0.8654919	0.20957187	0.8466465	0.9907494	0.49021643	0.6998034	0.25257474			
POLR2K_9525	100361574	polr2k	0.046101423130887956	0.25277637767235595	-1.1529624	1.1529624	-1.0067426	-1.0256906	-1.1112651	1.0375698	1.0029001	-1.0189046	1.0057448	1.0200175	-1.1529624	0.92204505	0.58025813	0.122546926	0.41075894	0.94546473	0.6098474	0.88699996	0.55296427	0.051204138			
PPP1R3A_32479	500036	ppp1r3a	0.008532778355879293	0.12005825242718447	-1.1928059	1.1928059	1.0088086	-1.0087835	1.0068957	-1.0168257	1.0127826	-1.0390649	-1.0456927	1.0041679	-1.1928059	0.6908113	0.7153663	0.7242779	0.49345917	0.405301	0.011075398	0.029597757	0.8974435	0.27696404			
PRC1_9556	308761	prc1	0.026735833998403832	0.20637660625734194	1.3630579	1.3630579	-1.1765944	-1.11527	1.0454304	1.0696996	-1.1746707	1.1377587	1.2972736	1.093348	1.3630579	0.45155013	0.51059914	0.8012374	0.6812619	0.16556837	0.43005934	0.06869813	0.3334143	0.004491399			
PRDX1_32791	117254	prdx1	0.0010090817356205853	0.06405076823628861	-1.0662683	1.0662683	-1.00229	1.0095955	1.0171609	1.0086966	-1.0070301	-1.0055134	1.0062927	1.0237353	-1.0662683	0.862907	0.5024588	0.18039331	0.34812745	0.5795849	0.6332197	0.6944229	0.25513148	0.026170254			
PRDX3_32368	64371	prdx3	0.01186692095783005	0.14081096667060386	-1.0859157	1.0859157	1.0078639	1.0051726	1.0069155	1.0016607	1.0071654	1.0068363	-1.0266366	1.0128374	-1.0859157	0.51170355	0.7093151	0.67315406	0.8946974	0.6678262	0.5365838	0.10388196	0.3894858	0.29230648			
PRKAG1_33315	25520	prkag1	0.04966953735229321	0.263837413616176	-1.0785749	1.0785749	-1.0192981	-1.0005577	1.0122107	-1.0097467	-1.0029652	1.0232702	-1.013313	1.0035614	-1.0785749	0.43622172	0.984204	0.6193355	0.71072954	0.91921896	0.2561393	0.6784605	0.9267125	0.0020310455			
PRKAR2B_33052	24679	prkar2b	2.0466639377814163E-4	0.047688463140358184	1.303379	1.303379	-1.0351964	-1.000508	1.011103	1.0290344	-1.0266229	1.1355915	1.1292276	1.0683197	1.303379	0.39938894	0.9908013	0.8421156	0.5973795	0.4714797	0.06141502	0.025324635	0.18615083	0.057040766			
PRPF4_9578	298095	prpf4	0.03948919449901768	0.23947902142223348	-1.1272863	1.1272863	-1.0354238	-1.1272863	-1.0628339	-1.0023594	-1.020309	-1.007901	1.0267428	1.0557376	1.0627164	0.3485422	0.106171824	0.14049517	0.95956284	0.6251846	0.8810295	0.44810903	0.25312558	0.14445262			
PSIP1_9585	313323	psip1	0.039527302363488184	0.23947902142223348	1.0672945	1.0672945	-1.0031327	-1.0008587	1.011821	1.0109262	-1.0140406	1.03652	1.0637766	1.0494944	1.0672945	0.89650065	0.9594901	0.6431014	0.61563534	0.5126467	0.20641099	0.08708284	0.08920236	0.02853475			
PSMA5_33243	29672	psma5	0.0031840796019900496	0.08081719080856403	-1.0436397	1.0436397	-1.0074403	-1.001998	1.0013992	-1.0018817	-1.0049356	-1.0043559	-1.0058709	1.0218259	-1.0436397	0.50665146	0.85274327	0.90923905	0.82596576	0.621326	0.76511574	0.58371896	0.21641505	0.0027865563			
PTBP1_32416	29497	ptbp1	0.018012548067192876	0.16951534961865078	1.0839093	1.0839093	-1.0292441	-1.0157375	-1.0295614	-1.0002768	-1.025051	1.044023	1.0760503	1.0364965	1.0839093	0.41033685	0.61518484	0.14964342	0.993315	0.12654561	0.12849332	0.067968994	0.33726773	0.13316119			
PTGER4_9610	84023	ptger4	0.04196642685851319	0.24356467554791578	-1.1921225	1.1921225	-1.1921225	-1.0192015	-1.0691386	1.0052645	-1.0538986	1.0656667	1.0270762	1.0218036	1.0906237	0.027067477	0.7640792	0.16715449	0.94134116	0.54013395	0.23110633	0.5721206	0.72876066	0.20616132			
PTGS1_32494	24693	ptgs1	0.02684017893452623	0.2064089880002185	-1.4415525	1.4415525	-1.2253273	-1.0108494	-1.4415525	-1.0491389	-1.210412	1.0162959	-1.0472329	1.1215615	1.2338451	0.05774556	0.8641111	0.011478751	0.6686976	0.14425758	0.7547019	0.53332406	0.24526805	0.47307405			
PXMP2_9629	29533	pxmp2	0.013062700964630225	0.14455920471342967	-1.2757593	1.2757593	-1.0279967	-1.0918618	1.0005494	1.0867277	1.025779	-1.0748438	1.060779	1.0180333	-1.2757593	0.5200161	0.20814563	0.9947991	0.040913362	0.68401116	0.22398752	0.29089442	0.804396	0.14619736			
PYGL_9632	64035	pygl	0.04105453813644597	0.24175258028347182	1.1671818	1.1671818	-1.0478437	-1.0458081	-1.1107682	-1.0061121	-1.1037964	1.0127091	1.1272832	1.108397	1.1671818	0.2712323	0.66638196	0.13273293	0.9174275	0.102778606	0.85059416	0.009947806	0.2611137	0.36471158			
PYGM_32527	24701	pygm	0.012884455527847049	0.14455920471342967	-1.0994878	1.0994878	1.0070231	-1.0041367	1.0087357	1.0008192	1.0249022	1.0169619	-1.0167425	1.0220457	-1.0994878	0.64826125	0.8551363	0.77082026	0.9697977	0.30572644	0.33430755	0.3073958	0.21969669	0.2340211			
RAB27A_9638	50645	rab27a	0.018730283911671926	0.17233533545516	1.1132509	1.1132509	-1.0444553	1.0037538	-1.0105221	1.0305505	-1.0448608	1.0480285	1.0545845	1.0484452	1.1132509	0.31588256	0.92064464	0.79166114	0.57429254	0.120534815	0.24565308	0.33200067	0.13054316	0.057267245			
RAC2_9646	366957	rac2	0.019815577790857367	0.17452951208101297	1.1438439	1.1438439	-1.0668237	1.0422703	1.0354211	1.0263197	1.0224707	1.0854405	1.1437169	-1.0009407	1.1438439	0.21679756	0.36004797	0.5093283	0.4741449	0.6788156	0.107206404	0.08943092	0.9906063	0.11666899			
RB1_9662	24708	rb1	0.009217533797623925	0.12547506353610482	1.0770679	1.0770679	-1.0144389	-1.0103444	-1.0024682	1.0123541	-1.0039253	1.0397396	1.0309575	1.0308213	1.0770679	0.51863635	0.61737627	0.91226834	0.6019291	0.847294	0.055933498	0.21070243	0.30470097	0.19083187			
RFC5_9679	304528	rfc5	0.0013803983435219877	0.0673554567864346	1.1633025	1.1633025	1.0034395	1.0187641	1.0132898	-1.0133713	-1.0127372	1.0830107	1.0533141	1.0223316	1.1633025	0.92375803	0.5775388	0.68633115	0.7674051	0.78928745	0.088085756	0.25281376	0.5875595	0.0013351674			
RFX5_9681	310659	rfx5	0.01038604742308446	0.1305222179205919	1.2149106	1.2149106	-1.0162294	-1.1064076	1.1211156	1.0791684	1.0401717	1.1072444	1.027352	1.1539161	1.2149106	0.8081572	0.24261345	0.12751225	0.20601504	0.65515476	0.35407317	0.73687685	0.041593455	0.02580418			
RHOC_9707	295342	rhoc	0.016235718580877932	0.16116933165108877	1.1319987	1.1319987	-1.0290737	1.0475178	1.0737476	1.0209879	1.0057915	1.0152245	1.0112424	1.1319987	1.0294188	0.43337172	0.10703014	0.04289853	0.6274002	0.8666681	0.65965086	0.72288924	0.0028694484	0.6395002			
RNF167_9717	360554	rnf167	0.04223948993823471	0.24356467554791578	1.0481409	1.0481409	1.0140553	-1.0008438	-1.0060394	1.0184556	1.0194895	1.0158746	1.0296725	1.0257847	1.0481409	0.5336286	0.9610258	0.7147407	0.33511367	0.26127174	0.3329184	0.16082488	0.26548484	0.05192456			
RNPS1_9720	287113	rnps1	0.039739027283511266	0.23947902142223348	1.0779963	1.0779963	-1.0053812	-1.0083922	-1.0214827	1.0307673	-1.0081375	1.0641937	1.036493	1.0561754	1.0779963	0.87066096	0.83002406	0.5525438	0.26790896	0.7946043	0.046538923	0.2440283	0.07385244	0.16828576			
RPA2_9722	59102	rpa2	0.030929946743138058	0.21737371633637192	1.1827086	1.1827086	-1.0396395	-1.0129269	1.0572767	1.039705	1.0667764	1.0601209	1.1119692	1.0445563	1.1827086	0.34684545	0.85414696	0.23471296	0.55386835	0.44609955	0.36312512	0.15088406	0.4750217	0.18731333			
RPA3_9723	296883	rpa3	0.003615183771841735	0.08677772943537634	1.1101478	1.1101478	-1.0297203	1.0160729	1.0511065	1.0284843	-1.0341051	1.0277123	1.0959749	1.0607662	1.1101478	0.36303112	0.4141266	0.14757912	0.37314054	0.39279136	0.50938874	0.007870438	0.14468141	0.002775125			
RPL6_9738	117042	rpl6	0.02851445663010967	0.21063905059016497	1.03361	1.03361	-1.0145184	1.0104016	1.0026968	1.0113109	1.0051591	1.0149392	1.024566	1.03361	1.0321722	0.34410903	0.41087672	0.8063041	0.39880848	0.70204824	0.20048817	0.068716876	0.10949161	0.038861725			
