Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Kidney-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:34.08
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: kidney
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
LYRM1_9169	365361	lyrm1	0.001008267795926598	0.011001615776151587	1.0549601	1.0549601	-1.0201089	-1.0275705	-1.0174527	-1.0241354	1.0161537	-1.0027407	1.0146301	-1.0042702	1.0549601	0.31898084	0.29878572	0.24960874	0.4540896	0.47114572	0.87537473	0.28963894	0.8051991	0.0030706087			
MAFF_9172	366960	maff	0.00910010111223458	0.03359844071797931	1.6997985	1.6997985	-1.1333327	1.2524493	1.3085569	1.1823107	1.089627	1.3253992	1.5048404	1.155834	1.6997985	0.60730135	0.2947896	0.3667573	0.48509076	0.68110555	0.17443985	0.018740237	0.62092733	0.041860748			
MAK16_9175	306526	mak16	0.042388059701492536	0.09164020422460434	1.2607946	1.2607946	-1.0364431	1.0242864	1.1398736	1.063518	1.1977648	-1.0012021	1.0208256	-1.0660199	1.2607946	0.8397141	0.6900422	0.050045017	0.61879706	0.023853377	0.9930246	0.85007	0.54562384	0.10122915			
MALT1_9176	307366	malt1	0.028708133971291867	0.06984478935698449	1.1975317	1.1975317	1.0831863	-1.0098069	1.0391151	-1.0168952	1.0583632	1.1188068	1.0185242	1.1526246	1.1975317	0.40888754	0.91946083	0.5447551	0.8862747	0.37893474	0.06789261	0.81768966	0.061515927	0.0027170838			
MAN2B1_9177	361378	man2b1	0.01	0.03598192787381976	1.0639192	1.0639192	1.0447499	1.0203043	1.021169	1.0107355	-1.0103421	1.0572819	1.03282	1.0094925	1.0639192	0.08269685	0.4336694	0.40533298	0.71469676	0.6995987	0.06403171	0.20590067	0.6827037	0.08198031			
MAOA_32516	29253	maoa	0.011377245508982036	0.03838816440525147	1.1383101	1.1383101	1.0289215	1.0651008	1.0829245	1.0164789	1.0455548	1.077158	1.0041198	1.0110507	1.1383101	0.33612782	0.26915842	0.018858418	0.7084507	0.36001384	0.047416788	0.9441922	0.8433554	0.06662181			
MAOB_9179	25750	maob	0.004042854255104104	0.021393883922898375	-1.1545267	1.1545267	-1.0399328	-1.0157715	-1.0991993	-1.0406393	-1.074287	1.0066482	-1.0823846	-1.0822477	-1.1545267	0.104203925	0.52369034	0.072478004	0.22847898	0.023431115	0.8023344	0.13774218	0.005795062	0.08220647			
MAP1LC3A_33215	362245	map1lc3a	8.017638805371818E-4	0.01042891868579942	1.0866654	1.0866654	-1.0079622	1.0059167	1.0219448	1.0236905	-1.0107257	1.0346283	1.0168524	1.019171	1.0866654	0.7876183	0.6802229	0.35755286	0.11991756	0.5635367	0.19143143	0.35399786	0.5551032	1.4081401E-4			
MAP3K4_9182	308106	map3k4	0.04061818902318209	0.08946919041718926	1.112447	1.112447	1.0245411	1.0191056	1.0798702	-1.0004836	-1.0626084	-1.0066102	1.0235407	1.008454	1.112447	0.5891618	0.66378385	0.21943346	0.9939269	0.3005125	0.8882086	0.6419366	0.8934536	0.058035042			
MAP7_9184	293016	map7	0.015885783229438972	0.047514449089551346	1.0444473	1.0444473	-1.0041586	-1.0319723	1.008512	1.010934	-1.0079265	-1.0095984	1.0130491	1.029684	1.0444473	0.8792976	0.16412884	0.71187377	0.6346063	0.58450013	0.6406287	0.394621	0.1262222	0.055803534			
MAPK1_9185	116590	mapk1	0.025807722616233254	0.0646814153509866	1.06996	1.06996	1.0116185	-1.0065427	1.0489383	-1.0023023	-1.0361584	1.0169128	1.0003223	1.0093172	1.06996	0.69033	0.830705	0.15817948	0.9283794	0.24938104	0.49105212	0.98978966	0.80091065	0.09242905			
MAPK12_9186	60352	mapk12	0.0020242914979757085	0.015836148648648646	1.2795389	1.2795389	-1.0223874	-1.0027523	1.0920281	-1.0217324	-1.0217484	-1.1168131	-1.099315	-1.051004	1.2795389	0.75008804	0.9802582	0.18922816	0.8177523	0.8224354	0.18874377	0.2681598	0.5892326	0.025146857			
MAPK3_9190	50689	mapk3	0.03771337832473204	0.08453729186274204	1.0741247	1.0741247	-1.0296144	-1.0530252	-1.0069311	-1.0627805	-1.0518837	-1.0239688	-1.0622844	-1.0305327	1.0741247	0.36948103	0.179073	0.906601	0.1277551	0.33836454	0.66538286	0.25982496	0.32805115	0.20384355			
MAPK9_9192	50658	mapk9	8.123476848090983E-4	0.01042891868579942	1.0394144	1.0394144	-1.0169455	-1.0139986	-1.0100712	-1.0223538	-1.0254115	-1.0055239	-1.0144249	-1.0224867	1.0394144	0.19230157	0.13244697	0.14438675	0.06987265	0.172518	0.77114785	0.3792492	0.020323072	0.07584816			
MAPKAPK5_9195	498183	mapkapk5	0.003572846367606193	0.020469726352079293	1.2828251	1.2828251	1.0578117	1.0113184	1.1696484	1.008247	-1.0025321	1.0776876	1.0164696	1.0549445	1.2828251	0.2947225	0.8577619	0.09532099	0.9283929	0.97883576	0.20059963	0.71150535	0.5444845	0.025303844			
MAPT_32343	29477	mapt	0.04430253442426661	0.0950360819101203	1.035573	1.035573	1.0132037	-1.0173064	1.0118005	1.0026611	-1.0083033	-1.001708	1.0191357	1.0137496	1.035573	0.4908057	0.3644625	0.55356437	0.8661103	0.6322783	0.93609107	0.2348796	0.417002	0.027813008			
MAT2A_9199	171347;498211	mat2a;mat2al1	0.01664636622005684	0.04876578650369074	1.1114147	1.1114147	1.011004	1.0025003	1.1114147	1.0448369	-1.0007935	1.009829	1.0507652	1.0092963	1.0815386	0.6993389	0.94143945	0.036840532	0.17667337	0.9739552	0.68303895	0.03828119	0.79926807	0.006558317			
MBL1_9200	24548	mbl1	0.02221316486651722	0.059147286821705426	1.1486325	1.1486325	1.0346756	1.0151236	1.1486325	1.1470412	1.0417104	1.1337535	1.0182815	1.1378798	1.1437624	0.57109714	0.73335683	0.021563286	0.020253045	0.26062396	0.04864091	0.765103	0.024271026	0.08013632			
MBOAT7_33082	308309	mboat7	8.011215701982776E-4	0.01042891868579942	1.1299304	1.1299304	1.0340066	-1.0193094	1.0496753	1.0258602	-1.0302794	1.0294498	1.0285305	1.0257028	1.1299304	0.38019288	0.71369493	0.100162156	0.4511596	0.2862837	0.30754378	0.33459604	0.44732466	0.0023549695			
MBTPS1_9203	89842	mbtps1	5.986828976252245E-4	0.009340324921578725	1.13281	1.13281	1.0234767	1.0121268	1.0835425	1.0148964	-1.0050806	-1.0035272	1.026402	1.0209191	1.13281	0.34787974	0.72966146	0.014594366	0.66508216	0.89648855	0.882078	0.36369237	0.5762508	0.0048376964			
MCCC1_32646	294972	mccc1	0.010962726729120988	0.03751396196328709	1.0673549	1.0673549	1.0214661	1.0040143	1.065156	1.0239452	-1.014283	1.0305291	1.0248713	-1.0004537	1.0673549	0.46169037	0.88099086	0.04260344	0.3835611	0.6316596	0.13908526	0.3196747	0.98741376	0.0063292705			
MCL1_9205	60430	mcl1	0.015942028985507246	0.04761129914084874	-1.0565957	1.0565957	-1.0041442	-1.0015445	-1.0228729	-1.0144179	-1.0141082	-1.00337	-1.0204617	-1.0367653	-1.0565957	0.738838	0.8908239	0.35140932	0.2239345	0.17094912	0.78212065	0.18090446	0.02341846	0.16771096			
MCM2_9206	312538	mcm2	0.008246612998232868	0.03175521984069397	1.1018306	1.1018306	1.0133653	1.0128117	1.074041	1.0217499	-1.0387	1.024985	1.0256568	-1.0293168	1.1018306	0.6593803	0.7493294	0.031988993	0.6117529	0.3538141	0.2246784	0.33850574	0.54552114	8.2627E-4			
MCM3_9207	316273	mcm3	0.004370282081843465	0.02247090915793225	1.232619	1.232619	1.0906692	1.0501493	1.0907023	1.0814528	1.0182052	1.0695797	1.0826925	-1.1048571	1.232619	0.08106519	0.3649602	0.2219478	0.17512271	0.82746136	0.3165152	0.09117764	0.48401016	0.0075202733			
MCM6_9210	29685	mcm6	0.007027132539527621	0.02866897631156974	1.2455047	1.2455047	-1.0423703	1.1568359	1.177018	1.042797	-1.0389451	-1.0222043	1.0895771	-1.0066795	1.2455047	0.66168445	0.0029145277	0.013608888	0.45066103	0.72462815	0.80035	0.36476046	0.95374423	0.01766322			
MCUR1_32908	291034	mcur1	0.03790796675451044	0.08478295255072683	-1.0672202	1.0672202	-1.0183705	-1.0034248	-1.0510333	-1.0105729	-1.0018661	-1.0056335	-1.0127368	-1.0195342	-1.0672202	0.2226303	0.77454776	0.16440146	0.43153647	0.9063564	0.6204138	0.3752829	0.22773401	0.26025045			
ME2_9216	307270	me2	0.0125	0.04052186265479216	1.1617124	1.1617124	1.0432706	-1.0147024	1.0953038	1.0158881	-1.0472398	1.0366131	1.0145048	-1.0538577	1.1617124	0.49635127	0.7871566	0.119470365	0.73482525	0.36656648	0.55109704	0.84463197	0.41475508	0.0104936715			
MEP1B_32655	25727	mep1b	0.017525983289178725	0.05068328045516581	1.2019384	1.2019384	1.0630847	1.0577683	1.2019384	1.1447268	1.0332459	1.0656691	1.1374719	1.0949582	1.1877106	0.5265063	0.3095948	0.055349234	0.04343315	0.4809025	0.36396906	0.057574272	0.24623127	0.002752615			
METRN_9221	287151	metrn	0.005030181086519115	0.023836606336355422	-1.104053	1.104053	-1.0262975	-1.0222919	-1.0737338	-1.0368829	-1.015197	-1.0033555	-1.0299176	-1.031794	-1.104053	0.24106301	0.5205899	0.058158617	0.21895528	0.5043163	0.8597107	0.1406287	0.25972795	0.06951409			
MGC109340_32287	100360464;317409	arxes2;arxes1	2.028809089064719E-4	0.005244396776076087	-2.1880348	2.1880348	-1.1501153	-1.5112398	-1.1664844	1.0824808	-1.1201055	-2.1880348	-1.0403291	1.012986	1.8665512	0.53433377	0.059473798	0.43691242	0.73566103	0.5342795	0.04770517	0.9245156	0.93481284	2.453342E-4	3.0	10.0	
MGC112715_33057	690899	vsir	0.025373721479150277	0.06407667639355039	1.1139091	1.1139091	1.0123373	1.0392559	1.0897746	-1.0053532	-1.0504098	1.01672	1.0426949	-1.0510916	1.1139091	0.7604361	0.45115033	0.10611264	0.91921467	0.4960581	0.706084	0.38163137	0.39772508	0.019699713			
MGLL_9227	29254	mgll	0.012900624874017335	0.04096990706221044	1.1231484	1.1231484	1.0042851	-1.0435616	1.0291606	-1.0168227	-1.0575638	-1.0264508	-1.002602	1.0162096	1.1231484	0.9160908	0.32637453	0.6504705	0.6952967	0.12643936	0.43429813	0.93809825	0.71656877	0.108824894			
MGST1_33167	171341	mgst1	0.012291831879460745	0.040262361251261355	1.1448321	1.1448321	1.0377508	1.039962	1.1323853	1.0065732	-1.004881	1.0142773	1.0469656	1.0314337	1.1448321	0.51103944	0.48445266	0.0448059	0.9027749	0.91779214	0.7452577	0.29668468	0.5843373	0.017230224			
MICALL1_9229	362958	micall1	0.001012965964343598	0.011001615776151587	1.2121602	1.2121602	-1.0799731	1.0756791	-1.0081058	1.0000715	-1.1061391	-1.0764205	1.0144835	-1.0402098	1.2121602	0.40184957	0.2584073	0.9260292	0.9992576	0.22163168	0.18160897	0.8159782	0.5154506	0.004720983			
MIF_9231	81683	mif	0.023982265215638857	0.06189472070530339	1.0394448	1.0394448	1.0054337	1.0000622	1.0015295	1.0221809	1.0175984	1.0054166	1.0272919	1.0394448	1.0278904	0.7399007	0.9966231	0.9292451	0.0920494	0.25463772	0.6803398	0.06351818	0.020186443	0.08160018			
MKNK1_9234	500526	mknk1	0.019627279936558287	0.05400885996335694	-1.4619136	1.4619136	-1.223657	-1.2956004	-1.4619136	-1.0728941	-1.2177866	-1.12133	-1.0025558	-1.0006282	1.1534978	0.17373891	0.18650019	0.050428275	0.49066296	0.086436845	0.44525605	0.9796845	0.9945536	0.3355321			
MLF1_32449	310483	mlf1	0.009776536312849162	0.03528386265443796	2.481138	2.481138	1.3890201	1.4035817	2.1322198	1.7477393	1.5788703	1.5873636	1.8087755	-1.0429655	2.481138	0.5047847	0.22185083	0.059379485	0.18603002	0.27344364	0.3589766	0.103880025	0.90602547	0.0010802915	100.0	300.0	
MMP9_32531	81687	mmp9	0.018950728106922003	0.05295056382816442	1.6917948	1.6917948	1.2244358	1.0183448	1.1731521	-1.0111583	1.0219786	1.1210968	1.3007352	-1.0496217	1.6917948	0.40878305	0.95013374	0.5872815	0.96819407	0.94291747	0.6381533	0.2785663	0.8896057	0.055465437			
MMRN2_32997	306288	mmrn2	0.02302044056360389	0.06003369794037877	1.2920159	1.2920159	-1.2109042	1.0417861	1.2300198	1.0070708	-1.214802	1.0118254	1.0604883	-1.0884669	1.2920159	0.32310438	0.7117234	0.070571356	0.9565196	0.344155	0.928751	0.5298969	0.6186536	0.032115716			
MNAT1_9239	266713	mnat1	0.0025979216626698643	0.017333958919820668	1.0365034	1.0365034	-1.017354	1.009089	-1.0051531	-1.0113119	1.0037866	1.0168699	1.0048641	-1.0147028	1.0365034	0.23309532	0.42191178	0.7468791	0.47616503	0.7625305	0.20733029	0.8281304	0.21879576	0.017079193			
MRPS16_9249	688912	mrps16	0.008518225039619652	0.03261777150487755	1.1464705	1.1464705	1.0030953	1.0147327	1.0925679	-1.07855	-1.0763483	-1.0010846	-1.018029	1.0359201	1.1464705	0.9273131	0.7398654	0.09418278	0.16313544	0.17493942	0.97805095	0.76046693	0.50688857	0.070567794			
MRPS2_9250	362094	mrps2	0.035664195551993585	0.08140740289042014	1.1258525	1.1258525	-1.0102111	-1.010059	-1.0275836	1.0167289	-1.0024936	-1.0133319	-1.0029929	1.0457336	1.1258525	0.8187593	0.7604265	0.7223696	0.75550884	0.9648582	0.7158916	0.96399164	0.30252352	0.15416752			
MSMO1_9252	140910	msmo1	0.011867088607594937	0.03939241559426273	-1.4835387	1.4835387	-1.4835387	-1.0429484	-1.2260151	1.0195221	1.0632544	-1.2276247	1.0418048	-1.3513894	1.156437	0.040053125	0.606517	0.029832356	0.87997836	0.26317096	0.028097443	0.4507281	0.079414725	0.30150163			
MSN_9253	81521	msn	8.228759514503189E-4	0.010456289956327301	1.0853668	1.0853668	-1.0068697	-1.0099146	1.0301156	1.0133765	1.0083226	-1.0008134	1.0086352	1.0044509	1.0853668	0.4584934	0.3532588	0.39821026	0.12058788	0.183101	0.87602454	0.13340358	0.7594559	0.03858093			
MSRA_9254	29447	msra	0.04704944178628389	0.0992216029213915	-1.0653714	1.0653714	1.0073503	-1.0075887	-1.048579	1.004316	1.0365224	1.0178849	1.0109671	1.027308	-1.0653714	0.8028278	0.7869376	0.1426857	0.8808893	0.14630418	0.33364284	0.5907161	0.3789854	0.20888925			
MTA1_9257	64520	mta1	0.0020044097013429546	0.015836148648648646	1.2111988	1.2111988	1.0674112	1.024755	1.1046258	1.0293297	-1.0134643	1.0395522	1.0222864	1.0548089	1.2111988	0.21179749	0.6562236	0.10657051	0.62620187	0.8333074	0.45050642	0.6613065	0.4759468	0.020989902			
MVD_9265	81726	mvd	9.869719699960521E-4	0.011001615776151587	-1.206998	1.206998	-1.0510557	-1.206998	1.0059044	1.0140991	-1.0048964	1.0069005	1.0139023	1.0613282	1.1800084	0.422563	0.15374051	0.9260581	0.8493283	0.92739624	0.8927341	0.8182187	0.30826896	0.023544025			
MVP_9266	64681	mvp	0.017077045274027005	0.04995411337490304	1.1429851	1.1429851	1.030284	-1.0124139	1.0741743	-1.0211895	-1.066776	1.0380062	1.0152756	1.013735	1.1429851	0.55700415	0.82163674	0.14233321	0.74828815	0.38626087	0.46811137	0.7355335	0.81234753	0.034554206			
MX1_9267	24575	mx1	0.019847634322373697	0.05431554248715435	1.1309547	1.1309547	1.0075837	-1.0137656	1.0669388	-1.012742	1.0004311	1.0253633	1.0381825	-1.0209774	1.1309547	0.8994895	0.8250491	0.31040946	0.8527089	0.99518764	0.66121805	0.49339694	0.7437967	0.051800974			
MX2_9268	286918	mx2	2.0008003201280514E-4	0.005244396776076087	1.3398231	1.3398231	-1.0271531	-1.10357	1.0895869	1.0549103	1.0388012	-1.0473126	1.0525852	1.0274516	1.3398231	0.7177109	0.29983675	0.38928744	0.6077484	0.74107003	0.5605093	0.53467155	0.7217689	0.0015087865			
MYC_9271	24577	myc	0.0012101653892698668	0.012203439596032506	1.3114631	1.3114631	1.3114631	1.2127327	1.1971995	1.2371143	1.0777767	1.118825	1.1029137	1.0434889	1.3096304	0.031291615	0.09593838	0.121380314	0.07385241	0.492874	0.3839989	0.37676013	0.74547803	0.026209302			
MYCBP_9272	100361133	mycbp	0.019785988289925296	0.054221217909891435	1.2443128	1.2443128	-1.0861726	1.0391672	-1.0038401	1.0069121	-1.1140816	-1.0098903	1.0005801	-1.0558938	1.2443128	0.44605103	0.72692335	0.9677598	0.9471225	0.525041	0.93547124	0.9968583	0.67176056	0.023236282			
MYL12B_32708	50685	myl12b	0.011674718196457327	0.03889890319279616	1.0806777	1.0806777	1.000651	1.002592	1.0301703	-1.0034043	-1.0070664	-1.0025709	-1.009373	1.0141959	1.0806777	0.96115196	0.8675073	0.39800194	0.8392519	0.69196224	0.87625366	0.33134583	0.38657302	0.12497312			
MYL2_32406	363925	myl2	0.009525739764896636	0.03480558760250694	-6.008432	6.008432	-6.008432	-1.1158274	-1.9743211	-3.0026093	-3.243533	-2.889423	-1.2365205	-2.4043286	1.4578639	0.006245166	0.82667565	0.10538579	0.04600942	0.06528917	0.02565696	0.66424114	0.041380808	0.22715513	0.0	0.01	
MYLK_9277	288057	mylk	0.03341384863123994	0.07827168407140386	1.1105006	1.1105006	1.0457836	1.0463061	1.0778091	1.0176203	1.0089064	1.0506378	1.0117981	-1.0426633	1.1105006	0.23836349	0.18794209	0.078199245	0.7451016	0.8784934	0.36226237	0.80225044	0.30796143	0.012172435			
MYO10_9278	310178	myo10	0.0034109149277688606	0.02007308342448046	1.1311041	1.1311041	1.0520271	1.0268611	1.0849445	1.0257459	-1.016213	1.0176562	1.03045	1.0242447	1.1311041	0.18689209	0.55697113	0.07850351	0.6027711	0.7225735	0.6525322	0.40429875	0.6115681	0.022462264			
MYOF_33305	309499	myof	0.04726617264169838	0.0994683696415488	1.2120878	1.2120878	-1.0483396	-1.0804251	1.0840122	1.0141355	-1.1181746	-1.0813553	-1.0972049	-1.2049664	1.2120878	0.5717642	0.5807308	0.5065077	0.87700903	0.34892097	0.46096098	0.5248504	0.18152742	0.21519253			
NAA10_32633	363518	naa10	0.003189792663476874	0.01945831275945941	1.372935	1.372935	1.133444	1.009413	1.1181399	-1.0967592	-1.0493765	-1.0014651	1.0748439	1.1008765	1.372935	0.07067109	0.9384647	0.4450479	0.30576125	0.51355326	0.98397255	0.29556426	0.17911494	0.06820433			
NADK2_32534	365699	nadk2	0.0345171588188348	0.07951701136671527	1.3467821	1.3467821	-1.1599408	-1.1866093	-1.020551	1.0819006	-1.2995927	1.0112894	-1.1190671	-1.3064219	1.3467821	0.53619105	0.47798446	0.9138746	0.6105528	0.4077233	0.9350985	0.46520486	0.17802235	0.060850002			
NAT2_33165	116632	nat2	4.0225261464199515E-4	0.007576131577848074	1.2810246	1.2810246	1.0553892	-1.038218	1.0711812	-1.1016593	-1.0071322	-1.0303643	1.0384285	-1.0019042	1.2810246	0.41302362	0.6332665	0.30859488	0.26804247	0.9230886	0.7068301	0.5979061	0.9768715	0.0039561773			
NCAPD2_9284	362438	ncapd2	0.04176516942474389	0.09109453055231877	1.396922	1.396922	1.1460729	1.1272697	1.2323219	-1.0419084	-1.0940557	1.0307288	1.0881466	1.0154777	1.396922	0.3336255	0.32294196	0.15418035	0.83011335	0.7159689	0.82184654	0.60521346	0.9317282	0.036927424			
NCL_9288	25135	ncl	0.009780439121756487	0.03528386265443796	1.0718608	1.0718608	1.001206	-1.0058311	1.0426812	1.0017961	-1.0135591	1.0088058	1.008251	1.0068955	1.0718608	0.9565812	0.8125055	0.16242495	0.9330676	0.53166467	0.6718767	0.68220234	0.8141177	0.06644469			
NCOA1_9289	313929	ncoa1	0.013566653558788833	0.04222382815878896	1.1650232	1.1650232	1.0332661	-1.0051272	1.0336628	-1.0082078	-1.0674392	1.0486743	1.0198462	-1.0164376	1.1650232	0.50344545	0.9371138	0.64532924	0.91263896	0.37109452	0.38828325	0.70823795	0.8305057	0.026196094			
NDUFV3_32394	64539	ndufv3	0.006246222043119081	0.02656975048192445	-1.0437219	1.0437219	-1.0355376	-1.0345217	-1.0437219	-1.0110217	-1.0104235	-1.0093288	-1.0113333	1.0101613	1.0186733	0.027083203	0.031242488	0.06938863	0.38476762	0.5234467	0.5368169	0.46301615	0.4283165	0.25022465			
NEB_32342	311029	neb	0.02831122549990101	0.06913206226720013	1.5409794	1.5409794	1.1314871	-1.1395015	1.3422993	1.0550736	-1.1746006	1.1043403	1.041826	1.1250038	1.5409794	0.4024852	0.63750064	0.09132568	0.8262916	0.50727576	0.7114392	0.8316372	0.59771687	0.040538397			
NEFH_33218	24587	nefh	2.0092425155716296E-4	0.005244396776076087	2.847176	2.847176	1.6831852	1.5659736	1.9648052	2.345492	1.7907776	1.7183481	2.1657295	1.6982505	2.847176	0.08529394	0.14494215	0.011430454	0.0016630007	0.111666754	0.15178366	0.0022367102	0.1880588	1.0090505E-4	0.3	1.0	
NENF_9296	289380	nenf	0.004741209008297116	0.02330743618201998	1.1596023	1.1596023	1.0063688	1.0548556	1.0893822	1.0090046	-1.009105	1.0284872	1.0546294	-1.00695	1.1596023	0.8592972	0.23210374	0.07164401	0.8871793	0.84661853	0.28359032	0.14203389	0.9113528	0.021883301			
NEURL3_9298	316326	neurl3	0.014658634538152611	0.044921621971758	1.37915	1.37915	1.0462651	1.0645865	1.3405316	1.11019	1.0003903	1.1393698	1.212598	1.014274	1.37915	0.69243807	0.63153785	0.070861846	0.41458523	0.99734735	0.21431135	0.13488197	0.94249964	0.017347798			
NFIA_9302	25492	nfia	0.04704704704704705	0.0992216029213915	1.0246632	1.0246632	-1.0047059	-1.0137074	-1.0081263	-1.0089597	-1.0233854	1.0022129	-1.0110826	-1.0015008	1.0246632	0.8446938	0.33641267	0.59738785	0.5208498	0.1496118	0.8913007	0.41089618	0.92956734	0.12528518			
NFIL3_9304	114519	nfil3	0.0191699604743083	0.05319064137168993	1.4975022	1.4975022	1.4015093	1.114646	1.4726028	-1.1321982	-1.2728162	1.0449133	1.2113495	1.1331404	1.4975022	0.09752382	0.6229202	0.057313867	0.6662766	0.37954593	0.85955256	0.4308644	0.5792317	0.041121364			
NFKB1_9305	81736	nfkb1	0.010459838168541543	0.03667106435046071	1.0657992	1.0657992	1.020901	1.0034451	1.0260352	-1.0027179	-1.007471	1.0122596	1.0094234	-1.0005794	1.0657992	0.2455714	0.84420824	0.04539484	0.91723824	0.8333659	0.6068358	0.4273987	0.95552707	0.0075094835			
NGRN_33016	499191	ngrn	1.9952114924181964E-4	0.005244396776076087	1.1372446	1.1372446	-1.0252924	-1.0071844	1.0152028	-1.0117183	-1.0116906	-1.0172421	-1.0234858	-1.0188737	1.1372446	0.56133103	0.836964	0.6552816	0.72038245	0.7285139	0.7159422	0.5987775	0.5595441	7.723143E-4			
NGRN_9311	499191	ngrn	0.031802822500496916	0.07533845660013971	1.0808157	1.0808157	1.0062655	1.0177208	1.0690885	1.0125393	-1.0592346	-1.0358592	-1.0260595	1.0013939	1.0808157	0.8425622	0.6495233	0.07497252	0.6742319	0.118893765	0.25869334	0.6688458	0.9675128	0.048356242			
NGRN_9312	499191	ngrn	0.006779661016949152	0.028119384051587436	1.0944084	1.0944084	-1.0325212	-1.0119544	1.0273869	-1.0102049	-1.0218279	-1.0305017	1.0426192	-1.0521538	1.0944084	0.48068726	0.6776678	0.36681417	0.7998919	0.6047564	0.29870614	0.30302432	0.27578783	0.010971746			
NID2_32818	302248	nid2	0.010286844708209694	0.03658913372563016	1.1688285	1.1688285	1.0773718	1.0502717	1.1142663	-1.0074508	-1.0726434	-1.0085915	1.0201335	-1.0263461	1.1688285	0.21612862	0.43920228	0.079927385	0.93281764	0.42242837	0.9149162	0.73783773	0.6983126	0.01671447			
NIP7_9316	192180	nip7	0.04154418969233784	0.09087791495198903	-1.1376972	1.1376972	1.0295306	1.0024799	1.0669376	1.0156066	-1.1376972	1.0104742	1.1063414	-1.0277971	1.1201785	0.64264905	0.9608377	0.23232546	0.767077	0.06936785	0.8526515	0.06922923	0.72386223	0.09798747			
NIT2_9320	288174	nit2	0.005430410297666935	0.024603687195851105	1.0721256	1.0721256	1.0364403	1.054041	1.060001	1.0138416	1.0264783	1.0521244	1.038795	1.0018915	1.0721256	0.20617521	0.06185389	0.03798428	0.6522909	0.28684062	0.0761972	0.23199607	0.96101123	0.031547856			
NLRX1_33261	315599	nlrx1	0.015163607342378291	0.04597476694231716	1.0859876	1.0859876	-1.0439805	-1.0750632	-1.0003821	-1.0129913	-1.077985	-1.0178357	1.0248532	1.0030116	1.0859876	0.38325486	0.12967116	0.990063	0.6570257	0.24507865	0.6998403	0.64158267	0.95751995	0.017889395			
NOC2L_9327	313777	noc2l	0.003208985158443642	0.01945831275945941	1.1199241	1.1199241	-1.0115455	-1.0414827	1.0301365	-1.0190294	-1.0662653	-1.0244727	-1.0308951	-1.0695941	1.1199241	0.7658838	0.14905475	0.5184275	0.58551043	0.23097172	0.43560886	0.406199	0.1132161	0.06561587			
NOLC1_9330	64896	nolc1	9.994003597841295E-4	0.011001615776151587	1.1335025	1.1335025	1.0287611	1.0060445	1.0552057	1.0426903	-1.0295771	1.022068	-1.0171347	1.016586	1.1335025	0.25025308	0.77934206	0.06569769	0.4816836	0.380705	0.5220176	0.7171957	0.5697521	0.0028178797			
NOS1_32409	24598	nos1	0.011657775143252322	0.03889890319279616	-1.8293774	1.8293774	-1.0328335	-1.8293774	1.2589386	-1.5698738	-1.3947213	-1.3238156	-1.2393845	-1.1410496	1.3874475	0.8376038	0.010450643	0.1195639	0.197099	0.22026645	0.35917455	0.37600514	0.54548687	0.062704034			
NOTCH4_32539	406162	notch4	7.947546195112259E-4	0.01042891868579942	1.6871861	1.6871861	1.2022761	1.1126287	1.4055672	1.0440453	1.0629895	1.2020124	1.2574333	1.1986078	1.6871861	0.17569865	0.4641021	0.066676795	0.8273843	0.7307975	0.20155096	0.14945915	0.1944559	0.019262655			
