Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Spleen_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:30.31
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: spleen
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
EIF2S1_8541	54318	eif2s1	0.007704160246533128	0.3912448700410397	1.0366644	1.0366644	-1.0001227	1.002054	-1.0014764	1.0003253	-1.0272077	1.0111339	1.0056612	-1.0020086	1.0366644	0.99367595	0.8867128	0.92768484	0.9814271	0.12568295	0.38154373	0.7083725	0.883319	0.024565408			
EMP1_32450	25314	emp1	0.029230135858377932	0.5520635093252134	1.1303197	1.1303197	1.1119	1.1271979	1.0130905	1.0652089	1.109554	1.111704	1.0888819	1.1303197	-1.1231518	0.06748765	9.1001776E-4	0.830157	0.32756728	0.04887404	0.04842133	0.15055834	0.018330738	0.45678064			
EVI2A_32378	685433	evi2a	0.013859066952957251	0.4602716127737013	1.0650873	1.0650873	1.0278614	1.023449	1.027805	1.0287366	-1.0187706	1.0400128	1.0269446	1.0153705	1.0650873	0.3194006	0.24487652	0.27597228	0.2639583	0.42030486	0.066623375	0.29572716	0.50172687	0.009972306			
EXOSC5_32543	308441	exosc5	0.01024428684003152	0.4456543064547773	1.1611325	1.1611325	1.0782022	1.1326177	1.0950807	1.1238629	1.0718808	1.1112492	1.1611325	1.0849767	1.094505	0.055265184	0.0074129766	0.061366815	0.001141899	0.16828747	0.014516211	0.0012113157	0.05324537	0.0046302397			
FAIM_8596	140930	faim	0.030108780108780108	0.5578411247257671	1.0599972	1.0599972	1.0057774	-1.0143665	1.0072086	1.0141671	-1.0181805	1.0305678	1.021347	1.0284067	1.0599972	0.83409595	0.46641454	0.78959525	0.6185161	0.56009454	0.23571199	0.33210254	0.27015564	0.014074609			
FAM103A1_33078	293058	ramac	0.026879626022594468	0.5520635093252134	1.0478868	1.0478868	1.0336609	1.0381413	1.0222226	1.0317061	-1.0049912	1.023736	1.027976	1.0104501	1.0478868	0.06695386	0.064734004	0.37852922	0.07882026	0.79050493	0.20401227	0.23922431	0.6252583	0.023111623			
FAM20B_8600	304885	fam20b	0.023350253807106598	0.5089269826205588	-1.0942683	1.0942683	1.0076269	-1.0020275	1.0114678	-1.0221484	-1.0246959	1.0364432	-1.0159062	1.0202647	-1.0942683	0.74071705	0.9296546	0.58528256	0.43595564	0.34727782	0.28756887	0.44279093	0.592198	0.16281046			
FAS_8609	246097	fas	0.023227132579650565	0.5089269826205588	-1.8896865	1.8896865	1.0313342	1.1778443	-1.0693858	1.2375504	-1.0082827	1.070305	1.0713052	1.0836056	-1.8896865	0.90275127	0.2342711	0.74783033	0.066814475	0.95362324	0.6293645	0.73742765	0.6003373	0.057775408			
FCER1A_32292	25047	fcer1a	0.04284263959390863	0.6170572983237775	-1.6808678	1.6808678	-1.124806	1.2075676	-1.0434138	-1.0418618	1.1523441	1.0372815	1.0732021	-1.0103589	-1.6808678	0.41438752	0.062184975	0.6625631	0.7388993	0.49114898	0.77328426	0.5746857	0.93296486	0.30686343			
FMO3_8654	84493	fmo3	0.023387253946599105	0.5089269826205588	1.3391187	1.3391187	1.0405349	1.1399161	1.012889	1.1192873	1.1411147	1.0064121	1.0722737	1.0702878	1.3391187	0.79687613	0.29384866	0.9086435	0.24351041	0.18968582	0.9671631	0.5336056	0.31507462	2.1370989E-4			
FSTL1_32837	79210	fstl1	0.017906884202148827	0.4867506039089378	-1.3861659	1.3861659	-1.3100743	-1.3861659	-1.2042348	-1.3151406	-1.2071596	-1.0751566	-1.280913	-1.1881473	1.0314004	0.0014586293	0.011424333	0.02062805	0.0014426322	0.006921945	0.35845798	0.0013833082	0.049458567	0.7385385			
GAR1_8683	499709	gar1	0.001597125174685566	0.16828655788002647	1.3404932	1.3404932	-1.1006913	-1.1395664	-1.321624	-1.2354814	-1.2491817	1.0332973	-1.0973824	-1.223391	1.3404932	0.46541247	0.23766766	0.0351273	0.2120776	0.10360951	0.8150771	0.431489	0.24342853	0.009112159			
GAS5_8688	81714	gas5	0.021863305101437858	0.5089269826205588	1.043208	1.043208	1.0114112	1.0012734	-1.0097302	-1.0000558	-1.0255775	-1.0002793	-1.0022979	-1.0105764	1.043208	0.45796633	0.94816774	0.59664685	0.9972216	0.17305523	0.9851177	0.9168285	0.54467356	0.08922218			
GMFG_32344	113940	gmfg	0.007817080320500294	0.3912448700410397	1.049493	1.049493	1.0221262	1.018619	1.0053412	1.0198183	-1.0070857	1.0119263	1.0133866	1.0043396	1.049493	0.1748265	0.34220424	0.75601184	0.25573042	0.7165898	0.48344797	0.50041115	0.82021254	0.013700009			
GNB2L1_8731	83427	rack1	0.010510223581119816	0.4456543064547773	1.0371257	1.0371257	1.0157409	1.0195367	1.0096028	1.0140616	-1.0147032	1.0193849	1.0149747	1.0157808	1.0371257	0.27927625	0.09397053	0.5347018	0.3900341	0.27999166	0.073283516	0.21003337	0.2626678	0.00427258			
