Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Adrenal
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
GNAS_8728	11.188478	11.381347	11.581642	11.247601	12.000794	11.480915	11.578365	11.411099	11.649627	11.30662	12.0187025	11.8987055	10.744147	11.30206	11.322496	11.636577	10.994643	11.36617	11.333155	11.560999	12.1670885	11.816242	11.8654375	11.872507	11.690018	11.345031	11.40409	11.492877	12.082192	11.127701	11.392573	11.542743	11.235578	11.090004	11.797038	11.673332	12.001424	11.472032	11.584617	11.776041	11.637129	11.237274	11.432078	10.956111	12.154346	12.193848	11.540987	11.242932	11.63543	10.852681	10.43837
GNAS_8729	1.1128526	0.6835204	0.93602186	1.7368406	0.0	0.0	0.0	0.0	0.0	0.70321316	0.0	1.1416163	0.0	0.0	1.4397624	0.0	0.7909272	1.2157825	0.0	1.8848615	1.4176913	0.0	0.762748	0.0	1.2281728	1.3854885	1.1057057	0.0	0.0	0.0	0.0	1.8551383	0.6687916	2.4627342	1.6371087	0.0	1.3388488	0.0	0.0	2.1379254	0.0	1.9056778	0.62145245	0.697313	1.4963619	0.0	0.0	0.0	1.1004546	0.0	0.0
GNB1_8730	4.3761783	5.747567	5.120604	5.3456006	5.060976	5.1821427	5.4859915	4.9089193	4.7131047	4.3555756	5.4270005	3.894549	4.6712823	5.653665	5.613453	5.216717	5.509105	5.0620074	5.6685305	5.1153946	5.128818	4.9305215	4.4981427	4.444462	5.4135847	5.3401637	5.388791	5.080987	4.399381	5.019402	4.690385	4.9284167	4.9848866	4.6903796	5.119634	5.543865	5.7486634	5.386608	5.6536436	4.746838	4.613374	4.9641833	5.2938137	5.003337	4.8842926	5.530802	5.070288	4.935186	5.4750996	4.812187	4.706819
GNB2L1_8731	12.177587	12.025218	12.158689	12.11603	12.156964	12.147318	12.4487095	12.245952	12.114276	11.886494	12.084456	11.772318	11.849983	12.1063795	12.15349	12.125956	11.988338	12.236639	12.243807	12.118975	11.915676	12.199934	12.000603	11.990803	12.344092	12.122258	11.974389	12.020544	12.074838	12.230678	12.024181	11.972068	11.996729	12.007992	11.9630785	11.932789	11.959376	12.0022545	11.939027	11.980999	12.145505	12.089968	12.050217	11.804538	12.087091	12.152151	11.875077	11.8688965	11.955451	12.117775	12.276235
GNB3_8732	2.395978	3.901035	3.0541475	1.7368406	2.8868117	3.1830316	3.873559	3.2061162	3.0014646	3.2918653	3.8759336	3.0422387	2.672112	3.3010163	2.7461421	3.649496	1.9711275	1.577248	2.3660307	3.920214	3.388502	4.037213	1.2590849	2.8668723	2.6714754	1.3854885	3.711102	3.6261349	1.8455682	3.5769222	3.1302834	3.0354702	1.9813794	4.1936393	3.6958869	3.2861664	2.66749	2.3653069	1.7439635	3.2991486	3.7519276	1.9056778	1.3869597	3.0802798	3.2478387	3.194794	1.851124	1.6157509	2.8665564	2.4635327	3.001604
GNB5_8733	6.3644147	7.016624	6.3300624	6.662788	5.9012623	6.8076515	6.814237	6.5461392	6.710397	6.768685	6.8978186	6.625106	5.9930444	6.9059854	7.2067857	6.4080744	6.627095	6.6275687	6.551511	6.3299966	6.3926888	6.249432	5.993329	6.415329	7.28616	6.6808033	6.4963856	6.5294523	6.3924246	6.553562	6.957932	6.3487163	6.9084244	6.570047	6.845021	6.71165	6.5591726	6.8906612	6.647719	6.9236903	6.6124115	6.417272	6.5568466	6.641194	6.8008018	6.989307	6.7625113	6.4547987	5.6331244	6.450264	6.4308696
GNGT2_33125	4.711079	5.1999545	4.006168	4.380652	5.060976	5.2958627	4.9079485	4.7098374	4.9604626	4.6722527	4.2165	4.989146	5.080605	4.4923444	4.7383046	5.673712	4.5628996	5.4371395	4.576138	5.394751	4.470752	5.4114857	5.0157995	3.9521549	3.7819533	4.8689127	3.9978826	4.737738	4.819485	5.0494823	3.745206	5.444279	5.113335	5.596409	3.9135554	5.119768	4.155784	5.565931	3.532683	4.1148815	4.8881583	5.026303	4.803287	3.934902	4.9136486	5.0393333	5.15192	4.6489425	5.0460644	5.18904	4.067813
GNL3_8735	8.644589	9.015019	8.410539	8.996531	8.613151	8.693625	8.917557	8.579019	8.901631	9.132601	9.315586	9.107655	8.890189	9.385868	8.962441	9.197014	9.18363	9.2276325	9.0854845	9.211463	8.58627	8.97852	9.157136	8.786718	8.911952	8.478079	8.530028	8.452778	9.226181	8.73944	9.043402	8.914945	9.241946	9.069444	9.091404	8.764892	8.982232	9.152836	8.898963	9.112098	8.973921	9.45842	8.829376	9.101049	9.022566	9.044956	9.002205	9.07468	8.723306	9.19659	8.995239
GNPDA1_8737	3.4694927	4.512097	3.4654129	3.5233989	4.052336	3.9507267	4.032506	3.3500307	4.2646213	4.0620503	4.7753596	4.0070615	3.625773	4.176292	4.3512964	4.225615	4.153342	4.8795757	3.7512093	3.8545816	3.8452504	3.9143128	3.9005663	4.313569	4.35538	3.4162486	3.0854702	4.453063	4.605583	4.1765857	3.25273	3.747909	5.381703	3.0910242	4.6391206	3.7556758	4.6268573	3.1065395	3.8589618	3.8684049	4.27364	4.338278	4.0543513	4.1008544	4.308895	3.7661157	4.3616695	3.815217	4.2276983	3.728659	3.7296152
GNRHR_33263	3.1920521	2.3902214	3.6861856	3.5233989	3.2319236	3.1830316	4.3468156	2.959124	3.6103458	2.5909648	3.9689033	3.328708	3.131242	4.0716305	3.8208094	3.8932414	3.6648214	3.8305264	4.081365	3.3821292	2.9422903	4.305228	3.5173755	1.5302933	3.553558	3.0455685	3.5782614	3.3159242	3.1345222	1.2428546	3.745206	2.7845447	2.5154922	2.9577117	3.5300822	3.539937	4.026352	3.3215456	3.2943678	3.2991486	3.9010758	2.356221	3.4892914	3.4520304	3.5762587	3.3071349	2.9106424	2.5404387	2.8665564	3.728659	3.001604
GOLT1B_8738	4.5048914	5.3787065	5.082227	4.638868	4.688506	4.943747	4.764299	4.6554575	5.171552	5.4499784	4.7753596	4.208757	5.054922	4.6091285	4.9923024	3.8932414	5.4857864	4.9736733	5.628699	4.6575584	5.3018165	4.531168	4.5419497	4.6023397	5.2450495	4.7001824	4.8111095	4.975392	4.6804633	4.8588066	4.5541344	4.7644014	4.3548365	4.511653	5.785744	5.4643564	5.3761373	4.3490047	4.7146616	5.043174	4.429125	4.796067	4.494219	5.0848527	5.402002	4.9727592	4.574002	5.088963	5.095184	4.203008	5.0241446
GOT1_8739	9.831966	10.05284	9.275481	9.740586	9.5418215	9.855167	9.273791	10.18445	10.147477	10.407006	10.49235	10.071998	9.739456	10.1350155	9.613166	9.755042	10.082942	9.447178	9.585579	9.688445	10.275055	9.430705	10.102929	10.210739	10.290477	10.0646925	10.473165	9.814471	10.373415	10.131425	10.180571	10.109086	9.870872	10.0333185	10.421397	9.725365	9.278936	10.017347	9.5289545	10.310249	9.220952	10.162076	8.980037	10.553746	10.001661	9.613386	9.942727	11.105038	9.905818	10.122093	9.524248
GP1BB_32425	0.82794285	0.0	0.0	0.0	1.5844126	0.0	0.0	0.56952703	0.7662242	0.70321316	1.5629183	0.6809007	1.7605504	1.1796107	1.0988516	1.7267407	0.0	1.577248	0.7591854	1.2305641	0.0	1.590268	1.2590849	1.5302933	0.0	2.3309915	1.7242497	2.3731246	0.72114176	0.0	0.0	0.72636575	1.7480161	1.3243507	1.6371087	0.0	0.0	0.0	0.6666524	1.6044376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2488226	0.0	0.0	0.6636406
GPATCH4_8740	6.229339	6.1059723	6.210615	6.9067135	6.3602514	6.0180626	6.5332284	6.604714	6.5252175	6.7350526	6.426619	6.9893246	6.252299	6.7019687	6.8261843	6.892384	6.516379	6.977189	7.0279503	6.8085585	6.3734264	6.5050497	6.5601096	6.350032	6.8471146	6.4738994	6.5146785	6.2861943	6.789131	6.564019	6.444474	6.470837	7.0880003	6.581422	7.003699	6.5283194	6.4498324	6.5183086	6.2952614	6.5259824	6.4763813	7.0758414	6.6134753	6.8184767	6.4159455	6.3544407	6.0767984	5.911413	6.668056	6.8876114	6.220977
GPATCH8_8741	3.1295342	4.2616525	4.334722	3.10138	2.962755	2.6098747	3.4909632	3.2061162	4.0975003	3.8268702	4.290412	2.005652	2.372807	4.3202934	4.2248535	4.035502	3.5792756	4.6327343	3.5946147	4.156424	2.8337228	4.15046	3.3301787	3.3843577	4.1524887	3.521293	3.9978826	3.0297668	3.9323158	3.874466	4.1749935	2.7845447	3.6094093	4.361391	3.615365	4.735529	4.670835	4.2475247	4.12489	3.2991486	4.524189	3.4983382	4.687479	3.5317175	4.308895	4.9029636	3.7427723	2.3587961	3.3439448	3.580941	3.001604
GPD1_32517	7.1307235	7.4101467	7.2622075	7.2429967	7.427121	7.058444	7.8617506	7.549625	7.9109597	7.292556	7.8798347	7.8766303	6.868283	7.6994205	7.0907283	8.2238245	7.520002	7.681956	7.811784	7.5246267	7.315082	7.687392	7.842501	7.696759	7.582432	7.083771	7.4172287	7.67284	8.101509	7.524604	7.1513762	7.435667	6.84323	6.615019	7.1249914	7.5253887	7.44789	7.4200234	7.3288436	7.58099	6.6015525	7.460346	7.6531563	7.175548	7.586741	8.263217	7.001474	7.8680453	7.669079	7.0579295	7.176746
GPNMB_32856	2.1661322	2.9385858	1.7150645	1.7368406	0.48519117	1.8287344	2.1422024	1.5539246	1.264011	0.0	0.0	0.0	0.6754261	2.5994668	3.1687846	2.4904635	2.6114798	1.577248	1.6218076	1.2305641	1.9206594	2.9455159	3.1150188	0.70441335	2.6714754	1.3854885	1.956095	0.0	0.72114176	0.7513195	1.3511838	1.5672525	1.469481	0.8090858	0.0	1.5241174	0.0	0.0	2.1776984	2.3452668	1.6785226	2.8440664	1.0543946	1.8015428	2.214935	2.4459894	2.476037	0.75551736	1.1004546	0.0	1.738249
GPR56_8744	3.064184	1.1454219	1.9029365	3.2852418	3.0348995	1.4337618	3.4160295	1.965035	1.9272329	2.2536147	2.2954342	0.6809007	1.1336535	2.9924715	2.4769948	2.0284712	2.77431	2.7974286	2.3660307	3.071459	2.8337228	1.590268	1.9210088	0.70441335	3.3783598	2.0790224	2.1557894	2.1964145	0.72114176	2.8379405	2.2863	3.8165302	3.3834767	4.251751	3.615365	2.7286434	2.2701507	1.2535099	3.008742	1.6044376	2.78017	2.148466	2.8993843	2.038229	2.0127494	2.2349591	2.635899	2.3587961	1.4416606	2.2840886	1.738249
GPX1_33050	4.910167	5.811238	5.9264164	4.8578086	5.89158	5.3719306	5.310922	5.462029	5.937106	4.707363	5.611334	5.6910815	5.028774	5.1358314	5.711023	5.9856005	5.2291765	5.2492437	5.5877357	4.9680085	5.579064	5.7891665	5.8612356	6.068146	6.430645	5.3685975	5.286044	6.02023	5.1177483	4.471401	5.6172876	5.5079117	4.5490623	5.3526645	5.670913	5.690833	5.642234	6.0903044	6.240275	5.409245	5.669291	5.5758095	5.0102673	4.7603407	5.889515	6.380355	6.1044016	4.7991514	6.0240636	5.18904	4.382567
GPX2_8745	0.82794285	2.3902214	2.4766996	1.7368406	1.9253916	1.6447227	1.7120394	1.7740742	1.9272329	1.8125013	2.2954342	0.6809007	1.1336535	1.8197962	1.7153146	1.3447499	1.6738088	2.3126657	0.0	2.126467	0.0	1.590268	0.762748	0.0	2.123253	0.85303915	0.6562864	1.4811409	0.72114176	1.9004619	0.0	1.5672525	2.5154922	2.6472468	0.76847893	1.1703981	1.7199461	2.1572115	0.6666524	1.2391014	2.2229073	2.148466	2.674513	2.038229	1.146787	1.9876828	1.5635774	2.1509445	2.620352	2.2840886	3.001604
GPX3_33214	4.7322707	4.758107	4.827685	3.906724	2.4322872	4.53104	4.9350386	3.657284	4.9604626	3.2918653	4.9220853	3.0422387	1.1336535	5.35235	4.3910956	1.3447499	4.606795	3.689747	4.911042	4.803834	4.434035	4.0949473	1.9210088	2.736678	5.8595915	3.7108924	2.1557894	3.93862	3.8042314	4.6780686	2.4991803	2.0950232	3.3834767	2.6472468	5.0600367	3.687286	4.5814962	3.2180443	4.024321	1.8957018	1.9762412	2.8440664	4.857882	3.8126135	5.1539984	5.860352	3.244185	3.6667597	2.8665564	2.6231062	2.7741544
GPX4_32827	10.819465	10.778684	10.620279	10.608461	10.753896	11.108704	10.811791	10.920799	10.68458	10.7409525	10.736663	10.570723	10.548677	10.73409	10.850355	10.584467	10.632053	10.540129	10.825003	10.631729	10.576626	10.6676445	10.5913725	10.526125	10.706193	10.900209	10.2901535	10.778784	10.597666	10.770027	10.733593	10.580392	10.903798	10.765377	10.826517	10.787121	10.539578	10.851384	10.741017	10.652674	10.603292	10.7312565	10.614536	10.54717	10.6823	10.677921	10.671437	10.8291855	10.539079	10.880593	10.677348
GPX7_33289	4.2348466	5.811238	5.2123046	4.0659213	4.688506	5.1128945	5.5221705	5.258174	5.2265954	5.297035	4.6120048	4.0070615	4.4128036	5.329836	3.4203005	5.216717	4.8815303	5.0902896	5.288706	6.2170177	4.735026	5.137007	4.9194455	3.4688063	5.6246047	4.7001824	4.621574	4.5664983	4.158712	5.780919	3.8263264	3.8820353	3.6774876	5.7655125	4.756409	4.925636	4.2745547	4.842182	4.746579	4.1148815	4.9915895	4.4782004	5.057684	4.201751	4.9136486	6.081827	4.6878567	4.186336	3.4979956	4.4782014	4.706819
GRB10_8746	4.89145	5.3787065	5.1579866	5.2157636	5.111899	5.2482185	5.642097	4.6554575	5.253349	4.707363	5.552468	4.426719	4.147137	5.3745184	5.1397657	4.63621	5.995394	5.7873635	5.7262893	5.0870976	4.9839315	5.3176064	5.3959694	5.1546764	5.193045	5.3964815	4.978612	4.861453	5.776745	4.9572926	5.035619	5.3777103	4.512253	4.886542	5.0292883	5.3362207	6.187574	5.456492	5.4746475	5.623465	5.178555	5.5548873	5.191244	5.495862	5.482567	5.410203	4.8917074	5.378719	5.616397	4.6731925	4.1649613
GRB14_32726	4.0781507	4.99588	4.756356	4.6722536	4.915679	5.1128945	4.9616294	4.2410293	4.5062203	4.4826107	4.056243	4.426719	3.625773	4.6820426	4.4298263	4.9554663	4.6493936	5.1981807	5.038111	4.494761	3.388502	5.478092	4.4529634	3.764435	4.35538	3.8784444	3.8327355	3.3159242	4.6804633	4.515171	4.6463823	3.8820353	4.584956	4.463284	4.679286	4.593273	5.2072334	4.842182	5.43602	4.9509964	5.881656	3.5834465	5.3895726	3.8126135	4.694387	4.829619	5.0980153	3.5863793	4.182957	2.6231062	3.2870474
GRB7_8748	0.47256696	2.2129815	1.2448068	0.6628992	0.0	0.51134205	1.4367893	0.56952703	1.6334022	1.1739293	0.0	1.770855	2.1961067	0.7071522	0.65161026	0.823693	0.0	1.2157825	1.6218076	1.2305641	0.0	0.0	0.0	1.1756612	1.2281728	1.3854885	0.6562864	1.7608279	0.0	0.0	0.82831216	0.0	1.7480161	2.9577117	0.0	2.5856721	0.0	2.3653069	1.9770699	1.6044376	0.0	2.148466	0.62145245	0.0	1.146787	0.0	0.0	1.6157509	0.6527032	0.0	0.0
GREB1_33127	3.9752536	5.2467613	4.681316	5.122223	4.7962174	4.8188524	4.9350386	4.598947	4.316286	2.7340357	5.7223153	3.4128146	3.8212514	4.6820426	3.3412356	4.6801996	4.6907706	4.743731	4.943874	3.285819	4.5756073	4.353336	4.704977	4.778116	5.1113453	3.179992	4.89729	5.1554017	4.852244	4.331511	4.892267	4.693192	4.584956	4.307612	4.4662476	4.983818	5.619972	4.975106	5.156062	4.8525257	5.088099	4.9320908	4.7173142	4.7930493	4.8543277	4.7523446	5.3722935	4.4812565	4.7717333	4.392174	3.7917776
GRIA2_33071	5.3951683	5.4604096	5.2123046	4.5696845	4.4717	5.499497	5.1811686	5.0206976	5.4511967	5.3424125	5.6678915	4.989146	4.529292	5.962551	6.177222	5.583934	4.770126	4.381284	5.1826634	6.0065136	5.3420086	5.8904595	5.106119	4.5255594	5.4135847	4.7870126	4.322554	4.602411	5.409497	5.1911383	4.6463823	4.4980836	5.2537503	4.463284	5.7672296	4.9550204	4.6268573	5.647872	2.899415	4.746838	5.1188855	4.009676	5.169825	5.1620083	5.442847	5.9496026	4.3616695	4.072916	4.9154096	4.203008	4.60662
GRIK2_32967	4.529311	5.5564327	5.0428014	4.33968	3.827052	5.1821427	5.310922	4.165212	4.992576	5.176925	4.6685367	3.6391935	3.6939182	4.751448	5.5620766	5.5368586	2.6114798	3.6138465	3.41893	5.686417	4.3179216	5.2429566	3.2266061	2.8668723	5.0830503	4.6077895	3.0854702	3.554609	3.9323158	4.716073	2.9964721	4.2226954	5.208447	4.5584526	4.9657536	4.8956404	3.5492327	5.2357845	3.008742	4.1148815	5.0244823	3.2079782	4.8844237	3.1825757	3.8436046	3.9153752	4.057179	3.501255	4.271094	3.017215	4.341593
GRIK4_32724	2.4984841	0.6835204	2.3532114	2.5023532	2.4322872	2.50567	1.9430943	0.9767844	1.9272329	0.70321316	2.9709973	1.1416163	1.9947035	4.12491	1.4397624	4.225615	1.2988765	3.358772	1.2540312	0.7426907	3.1376166	3.1769946	0.0	2.5935583	1.2281728	2.0790224	3.1801937	1.4811409	2.084891	0.7513195	2.2863	2.915456	2.7860544	3.213053	2.3842812	3.6154919	2.66749	0.0	2.1776984	1.6044376	3.671142	1.9056778	1.8844479	0.0	2.3922372	2.9398825	0.7241726	1.9080242	1.4416606	2.4635327	3.9636474
GRIN2C_33254	1.8925982	1.7757736	0.0	0.6628992	1.9253916	1.9919086	0.0	0.0	3.1224968	0.70321316	0.9834985	1.770855	0.6754261	1.5349256	2.6178358	3.356027	0.0	0.0	0.0	0.0	1.0802376	0.7401512	1.6276808	2.8668723	0.7410143	1.7735348	1.4478763	2.1964145	1.1997335	1.9004619	1.7341441	1.2072258	0.0	2.4627342	1.2672036	0.7007673	0.0	0.7588181	2.781119	1.8957018	2.61722	0.0	0.0	1.8015428	1.146787	0.0	2.476037	1.2488226	1.1004546	2.0791116	2.171351
GRN_8752	5.4215	6.382379	6.6904655	5.9732823	6.2882824	5.998998	6.4417477	5.8728385	6.5252175	5.846278	6.289154	5.724379	5.225783	6.8517075	6.5110483	6.197187	6.43349	6.3164845	6.551511	5.9128857	6.3140454	6.42852	6.198864	6.508047	6.18655	6.136314	5.6756406	5.693896	6.7286654	6.3750362	6.129881	6.02542	6.2233763	5.8987856	6.08385	6.3182535	6.7143226	6.1894054	6.5057316	5.6819844	6.5795875	6.06446	6.295226	6.407694	6.4663424	6.6702147	5.7321672	6.3970613	6.8072205	5.5284643	5.0998116
GRWD1_8753	3.9392564	3.2456107	4.1614876	4.88654	4.391532	3.8690834	3.9285102	3.6008465	3.9084527	4.1666694	4.056243	4.208757	4.147137	4.3202934	3.7613122	4.2837987	4.3726053	3.8960788	4.576138	3.3821292	3.9529855	4.2039156	4.4981427	3.9521549	4.307269	3.7970994	3.5069537	3.1315908	3.9923317	4.331511	4.6463823	3.6000228	3.9216058	4.0037837	4.555272	4.593273	4.026352	4.943005	4.349345	3.799594	4.524189	4.009676	4.594083	4.546793	3.4213738	4.443737	3.7427723	4.13074	3.9886746	3.017215	4.1172047
GSK3B_8754	4.576945	5.023025	4.756356	4.9147105	4.7107015	4.7058206	5.1116357	4.165212	4.6338744	4.561483	4.9220853	4.54326	4.637073	5.689474	5.5445366	5.0590563	4.845343	4.846795	4.975975	4.043148	4.9839315	4.7625446	4.625765	4.964174	4.7285366	4.7870126	4.1460524	4.195325	5.03456	4.9886813	4.690385	4.57932	4.3548365	4.307612	5.4095573	4.8337116	5.4537096	4.8069453	5.08294	4.8861017	4.524189	5.302169	5.313481	5.1868362	5.272033	5.278596	4.9837594	4.998677	4.9154096	4.8769655	4.461181
GSR_8755	2.2856276	3.2456107	4.046593	3.3690724	3.4052453	3.113827	3.4909632	3.128391	3.2341566	3.196237	4.3607216	3.328708	2.1961067	3.7709944	3.7613122	3.356027	2.9206123	3.4489017	4.2483754	3.5573733	3.226182	3.0658927	4.029261	3.6241798	3.2820773	2.897321	2.3311732	3.3159242	3.2373066	2.8379405	2.0364778	3.8165302	3.2104468	1.3243507	4.102648	3.6154919	4.3304634	4.08052	3.2052977	3.6512668	1.6785226	3.5834465	2.7913256	2.2415023	3.647881	2.6300538	3.030598	3.2108319	2.620352	2.897422	3.7917776
GSTA2_8756	3.1920521	3.9584062	2.2181554	2.9998436	0.8476303	0.0	3.9285102	1.5539246	4.5062203	1.8125013	3.7765574	0.6809007	0.6754261	2.742697	1.4397624	0.823693	2.6114798	2.6532135	1.6218076	4.5372148	0.63894695	0.7401512	0.0	0.70441335	3.7097657	0.0	1.1057057	0.6755733	1.5584922	3.2016308	0.0	1.2072258	2.5154922	2.0030277	3.1273363	0.0	1.7199461	2.5471356	3.4575353	4.671818	0.79382646	0.0	3.4184084	2.2415023	2.9407518	3.194794	0.0	2.3587961	3.880751	0.7181699	1.4605983
GSTA3_33275	4.982698	5.7146463	5.515669	6.125668	5.7051687	5.552763	6.1496305	4.34777	5.704853	5.226176	5.611334	5.740744	5.105839	5.653665	5.4345655	6.003025	5.6832147	5.145243	5.8698807	5.795372	5.474468	5.7715707	4.4981427	6.350032	6.696503	5.3685975	6.1436076	5.9382944	5.4740653	4.925205	5.3691716	5.7552013	6.539152	5.378978	5.839905	5.775623	5.2941556	5.287831	6.2062483	6.094774	6.1285543	5.636815	5.3709226	5.282084	5.0520835	5.983812	5.659594	4.2914853	4.8877964	4.636246	4.2111874
GSTA4_8757	7.3960304	7.347102	7.397294	6.9684896	7.410267	7.9599667	8.018772	4.736278	7.968605	7.292556	7.4264283	4.0070615	7.1965747	7.255678	7.3038096	5.560588	5.0499873	6.363592	7.676699	7.7398534	6.8827696	6.8864455	7.282363	8.08575	7.00626	7.668047	7.6747947	6.713122	6.3924246	4.824425	8.02266	7.7700543	8.389666	7.629724	7.188988	7.968795	4.754962	8.063179	7.738994	7.4355044	6.8693695	7.268068	7.5533056	6.5674815	7.8674006	7.4348593	5.6026635	7.5078444	7.0815754	7.530225	7.5583296
GSTM2_8759	3.5670748	4.0667267	3.523853	3.906724	3.2319236	2.6098747	3.4909632	3.542111	3.6103458	3.2918653	3.1404572	2.5422883	2.5302074	5.109638	3.6344087	3.9661245	3.0534346	2.6532135	3.8235617	3.7858205	3.0432568	3.5515916	3.9663482	1.5302933	4.1524887	2.897321	2.7570672	0.6755733	2.6294475	3.9401636	2.0364778	4.3669505	1.1239852	3.4299252	3.4394395	3.3758087	3.7263901	2.9856894	2.5107298	2.5265198	3.671142	4.4330506	4.006823	3.1825757	2.9407518	4.791499	4.1659746	2.5404387	1.9488086	2.0791116	2.3472474
GSTM3_8760	0.0	1.4947546	1.499012	0.0	1.1370536	0.0	0.0	0.0	0.0	0.0	0.0	2.005652	0.0	0.0	1.4397624	0.0	0.0	0.0	0.7591854	0.7426907	1.0802376	0.7401512	0.0	0.70441335	0.7410143	0.0	0.0	0.0	0.0	1.9004619	0.0	0.0	1.469481	0.0	0.76847893	0.0	0.0	0.7588181	0.6666524	0.0	0.0	0.0	0.0	0.0	1.4963619	0.0	0.0	0.0	0.6527032	0.0	0.0
GSTM5_32667	2.0358384	3.2456107	2.8861048	3.2852418	2.2009883	1.8287344	2.4731302	0.9767844	2.3798637	1.5282615	3.7765574	2.005652	1.1336535	2.9924715	2.1458483	2.6757066	2.9206123	2.1065722	2.8545568	2.126467	2.44825	2.3282924	2.1646566	1.5302933	4.1524887	1.7735348	2.3311732	2.8016374	1.1997335	1.9004619	3.25273	2.4805915	1.1239852	1.7032347	1.2672036	2.858715	2.2701507	1.2535099	2.6522496	1.8957018	3.494586	2.148466	2.2536755	1.1654065	2.8219166	3.4113562	2.7798011	3.5863793	2.975508	2.0791116	3.9086015
GSTM7_8761	5.8379064	5.747567	6.3624496	6.149571	5.4910464	5.9796786	6.333929	5.276306	5.6454964	5.9229603	6.252639	5.804409	5.3150387	5.791859	6.3587956	5.778607	5.598785	6.304463	6.3701487	6.094434	5.174051	6.249432	4.625765	5.664741	5.7736807	5.6258	5.770034	5.3154225	6.324006	4.892388	5.570961	5.7376137	5.934365	5.4551544	5.8040247	6.163231	6.4243665	5.2620425	6.1113796	5.6432366	6.244773	6.1082006	6.295226	5.766793	5.798027	6.0975347	5.394824	5.6399503	4.9154096	4.300689	4.01667
GSTP1_8762	7.8913064	8.09658	8.166427	8.335213	8.470853	8.172697	8.183145	8.1107025	7.988647	7.920059	8.401531	8.030979	7.9793725	8.092803	8.543961	7.8288326	8.071346	8.715226	8.665808	8.666483	7.9597154	8.34926	8.163172	7.8103538	7.708178	7.621549	7.934615	7.521622	8.477234	7.3543196	7.98782	8.184521	7.8332076	7.814589	8.4508915	8.461305	8.405219	8.044391	8.453247	7.5073857	8.042495	8.081499	8.682082	7.8080764	8.12125	8.433781	8.074701	7.880739	8.103504	7.5650444	7.0804152
GSTZ1_8764	5.6723495	6.502967	6.455464	5.8327146	6.0652766	5.4441886	6.0416093	5.6123424	6.6000814	6.156846	6.459032	6.289133	5.080605	6.648391	6.4369297	6.670457	5.2569914	5.622853	6.712599	7.7623973	5.579064	6.2746344	5.596247	5.2532115	6.7514734	5.019959	5.723609	6.308108	5.922691	5.9814687	5.2855773	5.4870114	6.636432	5.662167	5.839905	5.9752526	6.187574	5.999582	5.914706	5.8948693	6.36522	5.6953454	5.999899	5.392929	6.3205414	6.838565	5.563422	5.6597266	5.905145	5.0832043	5.217721
GTF2E2_8766	5.8669395	6.52212	5.1763206	5.847404	5.2241635	5.9201164	5.9648232	5.3466387	5.7803774	5.6794844	5.800285	5.724379	5.336516	5.871958	5.01795	6.2994466	5.703572	5.642086	6.270133	6.094434	5.527714	6.249432	5.046539	6.172557	6.361653	5.220469	5.829697	6.1713376	6.041081	6.1154737	5.19684	5.8564515	6.1770935	5.8987856	6.1280527	5.67326	5.5510488	5.8859825	5.602237	5.927485	6.002147	5.7143393	5.4079847	5.455566	5.859659	5.483765	6.118008	4.6489425	5.905145	5.055486	5.645653
GTF2H1_8768	0.82794285	2.0108764	1.7150645	2.772437	1.378004	2.7981038	1.4367893	1.7740742	3.1224968	2.7340357	2.2954342	2.005652	0.6754261	1.5349256	0.0	2.2778819	1.6738088	2.6532135	0.7591854	3.1826167	2.5884998	2.5090513	0.762748	1.8147258	3.0677857	2.0790224	1.956095	2.1964145	1.5584922	0.7513195	2.68465	3.0354702	0.6687916	2.2511144	1.9312637	2.2485998	1.3388488	2.7085912	1.9770699	0.7486822	2.78017	2.148466	2.5474026	2.038229	1.4963619	0.8003294	2.0907738	2.3587961	1.9488086	2.7667742	0.0
GTPBP8_8770	6.391309	6.844714	6.4327664	6.9344964	6.481387	6.5373135	6.777292	6.257572	6.9903455	6.5920877	7.075574	6.515243	6.252299	6.9059854	7.2067857	6.637366	6.6896634	6.8171806	7.138446	7.2461967	6.6139946	6.9659567	6.3420343	6.632256	6.696503	6.4205785	6.3914065	6.4916525	6.6376376	6.7767587	6.4572654	6.4385433	7.09424	6.3615384	7.003699	6.728764	6.6824517	6.6828437	6.1356883	6.638614	6.82338	6.6019893	7.1613207	6.4493303	6.6948814	7.1410165	6.0906663	6.1538086	6.5584836	6.194767	6.220977
