Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Lung-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.40
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: lung
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
BST1_32671	81506	bst1	0.03133788670148654	0.1934461769365463	1.1273776	1.1273776	1.1209385	1.0095856	1.0715319	1.1200682	1.0607973	1.0313568	1.0446705	1.0624053	1.1273776	0.047142394	0.8607582	0.19526112	0.043985568	0.33617342	0.6679134	0.547777	0.37159222	0.06656955			
BUB1_8163	296137	bub1	0.006211180124223602	0.17103827908982522	2.7940202	2.7940202	2.4117994	-1.3332468	2.0221996	1.5833542	1.8028806	2.3815136	2.7940202	2.5564494	1.9278436	0.016597888	0.51094157	0.051378347	0.35412785	0.08134824	0.051293515	6.3000387E-4	0.003890195	0.06760986	0.0	0.01	
C1S_8172	192262	c1s	0.02550308826459454	0.1905360020154676	-1.0908768	1.0908768	1.0802903	1.0756454	1.0368595	1.0302556	1.024354	1.0065018	1.0591891	-1.0051471	-1.0908768	0.09470927	0.008023435	0.5627156	0.2895331	0.5718223	0.8952548	0.20148678	0.9160757	0.2239574			
C3_8175	24232	c3	0.013809429867824028	0.18439770110839415	-1.1368475	1.1368475	1.0141507	-1.0539736	1.0123839	1.0046391	-1.0002918	-1.0276394	-1.0891465	-1.0918828	-1.1368475	0.73239505	0.4848088	0.7849743	0.91297346	0.9956399	0.57581687	0.14016795	0.050518278	0.0057477164			
C4BPA_32954	24235	c4bpa	0.0028039254956939716	0.14182646402638113	-1.146236	1.146236	-1.0467595	-1.0832366	-1.0280473	-1.0663695	-1.0435923	-1.080069	-1.0975199	-1.146236	-1.0985944	0.06645794	0.05995824	0.28717214	0.009200062	0.32442492	0.025013912	0.16072789	0.010340247	0.008193392			
C7_8179	117517	c7	0.007934933544931562	0.18439770110839415	-1.0885291	1.0885291	1.0563567	1.0235646	1.0457976	1.0629927	-1.0225226	1.0041225	-1.0077239	1.0071934	-1.0885291	0.11202744	0.55665916	0.3466363	0.03592334	0.5554146	0.9271222	0.8880785	0.8792003	0.008487888			
CALR_8190	64202	calr	0.012617664730622872	0.18439770110839415	1.0344291	1.0344291	1.0102967	1.0045512	1.0059673	1.0322847	1.0182792	1.010857	1.0189539	1.0068431	1.0344291	0.40962833	0.6677707	0.71631324	0.0031895703	0.10505321	0.40636075	0.11745046	0.48633587	0.042813193			
CAMSAP2_8192	289400	camsap2	0.026470588235294117	0.1905360020154676	-1.0851902	1.0851902	1.0450912	-1.0022084	1.0226883	1.0351222	-1.0100148	-1.0136379	-1.051574	-1.0062594	-1.0851902	0.27026674	0.96239036	0.60600793	0.39863577	0.78468144	0.74288917	0.28237084	0.87420744	0.018900793			
CAR9_32677	313495	car9	0.010962241169305725	0.18439770110839415	2.2034972	2.2034972	1.2719688	2.1942847	1.7152247	1.4925511	2.1237614	1.6754459	1.0858998	1.6997918	2.2034972	0.54501575	0.0015008539	0.13717897	0.31922436	0.03623335	0.093765855	0.88076663	0.12142383	0.027944675	0.01	0.1	
CASC3_8197	259170	casc3	0.03444802578565673	0.19760306508636127	-1.1947594	1.1947594	1.0781891	-1.0152516	-1.0008372	1.0434048	-1.0252393	-1.0146222	1.0308831	-1.0061576	-1.1947594	0.20085222	0.84316796	0.9912343	0.5074862	0.6868652	0.8418988	0.5017853	0.95143855	0.18815237			
