Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Liver-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.21
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 12 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: liver
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
SLC13A4_9836	503568	slc13a4	6.043513295729251E-4	0.10972334139135106	-1.237477	1.237477	1.0479513	-1.0432441	-1.1148821	-1.0235949	-1.0340528	1.0064788	-1.0230119	-1.0688708	-1.237477	0.3649646	0.36069766	0.079114914	0.45735613	0.4147031	0.8921051	0.61201835	0.056127757	0.009557582			
SLC25A4_9857	85333	slc25a4	0.04100137985412971	0.4962685531973922	1.2969333	1.2969333	-1.0941596	1.095893	1.2969333	1.2099835	-1.0659239	1.088856	1.0840639	1.2374835	1.2274386	0.5141784	0.2840542	0.0029637304	0.053477507	0.56297445	0.20340939	0.3417725	0.061594717	0.24495582			
SLC26A1_9859	64076	slc26a1	5.938242280285036E-4	0.10972334139135106	-1.2350421	1.2350421	-1.0309945	-1.03409	-1.0911118	-1.0343693	-1.0571324	-1.0464659	-1.0710579	-1.0585287	-1.2350421	0.42183933	0.4507778	0.11739959	0.6212059	0.22212468	0.28685808	0.19599123	0.16685356	0.0013043698			
SLC2A3_32965	25551	slc2a3	0.016878516357574494	0.3986176052043098	-1.3831418	1.3831418	1.0932044	1.1091986	1.0261563	1.0524116	-1.0031989	-1.022021	1.0920643	1.0338235	-1.3831418	0.36377642	0.18611723	0.74163485	0.5549331	0.9706601	0.834389	0.2633443	0.715184	0.28003803			
SLC35A3_9869	310808	slc35a3	0.03668105139270302	0.48568193767326256	-1.0344814	1.0344814	1.0101212	1.000561	1.0163181	1.0134122	1.018735	1.0103321	1.0052888	-1.0030439	-1.0344814	0.5760978	0.97221947	0.31772545	0.4232914	0.27287567	0.5895845	0.8058207	0.83684975	0.1582119			
SMC3_9899	29486	smc3	0.003381066030230708	0.23088303743599972	-1.0852448	1.0852448	1.0157858	1.0096164	1.02217	1.0216466	1.0237273	1.0135583	1.0292329	1.027848	-1.0852448	0.5601199	0.6998749	0.370825	0.5229515	0.40632027	0.6203784	0.24275848	0.39690042	0.013068053			
SMNDC1_9903	287768;120095301	smndc1;loc120095301	0.03977501004419445	0.488664409114389	1.0844506	1.0844506	-1.031079	1.0242084	1.0663978	1.0173086	1.0092809	-1.0105226	1.0202463	1.0165384	1.0844506	0.4332651	0.5048125	0.05265273	0.7349665	0.8048691	0.79930985	0.5970901	0.64563787	0.22976807			
SNX13_9912	362731	snx13	0.03745243340676948	0.48568193767326256	-1.0587851	1.0587851	1.0100316	-1.0025933	1.0456485	1.0305364	1.0189826	1.0226657	1.007745	1.0290782	-1.0587851	0.721782	0.91859996	0.06392842	0.15311997	0.5374246	0.46125636	0.76591617	0.17533329	0.21988083			
SOAT1_33217	81782	soat1	0.014780319902814336	0.3827066221765914	1.706866	1.706866	1.1721169	-1.1830215	1.1713649	1.4623926	1.1667321	-1.0650975	-1.0061512	-1.0646602	1.706866	0.38492393	0.48692313	0.5365351	0.047935247	0.46528915	0.79986244	0.98336166	0.81064165	0.010278036			
SOCS3_32863	89829	socs3	0.004560777315090224	0.2315658657829329	1.9114665	1.9114665	1.9114665	1.2604669	1.209972	1.2737678	1.7157167	1.0576975	1.2175087	1.1165106	1.9084306	0.0055064345	0.39616516	0.5395437	0.51017	0.026199661	0.8304538	0.4197123	0.7439579	0.0058663352			
SPINK1_32461	266602	spink1l	0.024809923969587835	0.42228558089902624	1.9900739	1.9900739	-1.1059101	-1.0997354	1.3616142	1.1007816	1.4416945	1.1895181	1.2619922	1.355284	1.9900739	0.8444301	0.76359946	0.27580228	0.7884377	0.15318595	0.6117457	0.22410406	0.25194997	0.19214074			
SPRED2_9931	305539	spred2	0.030425572886578087	0.47722856062336416	1.3499937	1.3499937	1.1228743	1.0962106	1.2000692	1.1577612	1.2611954	1.13562	1.1799178	1.3499937	1.2663978	0.48584133	0.6048052	0.23878235	0.290435	0.064223945	0.25540385	0.14205207	0.014709879	0.050558444			
ST6GALNAC2_9951	303692	st6galnac2	0.0025115110925073253	0.21817210761733094	-1.4813868	1.4813868	1.0009772	1.0282137	-1.0393581	1.1067626	1.0573106	-1.1376855	-1.1007924	-1.1295662	-1.4813868	0.9814886	0.30746692	0.3836251	0.05877675	0.4691169	0.08716509	0.0076278513	0.07018197	0.20239146			
STAT3_9959	25125	stat3	0.023423053215533184	0.4205853731228706	1.150886	1.150886	1.0717357	1.0054008	1.0198126	1.021094	1.0969856	-1.0054828	1.0175836	-1.0000064	1.150886	0.2600536	0.9086518	0.6515711	0.5747679	0.028599521	0.8849878	0.68421656	0.99984664	0.22478378			
SULT1B1_32942	64305	sult1b1	0.024795040991801638	0.42228558089902624	-1.0567242	1.0567242	1.0034839	-1.0014654	1.0345275	1.0428588	1.0173335	-1.0013545	1.0187953	1.0216228	-1.0567242	0.8487416	0.94114417	0.14977154	0.14411177	0.35630193	0.95021707	0.48973137	0.41536587	0.24552585			
TCFL5_9994	311715	tcfl5	0.04679552390640895	0.5048163756773029	-1.5239125	1.5239125	1.1265903	1.3549329	1.2042123	1.1991935	1.2639519	1.094881	1.0495098	-1.0498905	-1.5239125	0.67899	0.015975945	0.14521004	0.20822853	0.15944545	0.49753132	0.7447563	0.6872602	0.40742126			
TDO2_9997	64206	tdo2	0.005109058754175673	0.2315658657829329	1.0978329	1.0978329	1.0527096	-1.0015005	1.0327452	1.0276111	1.0398054	1.0456272	-1.001403	1.0151496	1.0978329	0.20188485	0.959604	0.21387213	0.47214392	0.061426084	0.05588064	0.9506888	0.54879725	0.0014812615			
TERF2IP_9998	307861	terf2ip	0.033326836873903726	0.4819119597518468	1.1656839	1.1656839	1.1429442	1.0868614	1.1387652	1.0606526	1.0949606	1.0696186	1.0779216	1.1067712	1.1656839	0.05239404	0.18802239	0.019789016	0.24648502	0.14963605	0.21999002	0.46926692	0.14665155	0.15736735			
TOMM70A_10058	304017	tomm70	0.041641398827572264	0.5003091594430373	-1.0490373	1.0490373	1.018615	1.0145499	1.0360895	1.0459323	1.0006905	1.0194565	1.0086416	1.0322589	-1.0490373	0.42404136	0.5729548	0.14409448	0.068922184	0.9820726	0.57639605	0.7798152	0.21187466	0.11704353			
Topbp1_34126	315969	topbp1	0.00939334637964775	0.3336679996596613	1.1735883	1.1735883	1.0506971	-1.0746915	1.0751603	1.0839453	1.1578447	1.0300915	1.0588757	1.0416799	1.1735883	0.4433992	0.41969973	0.1273682	0.1207456	0.003861133	0.5209182	0.21869327	0.4021626	0.0274613			
TTC17_32457	311224	ttc17	0.029827315541601257	0.47722856062336416	1.1205043	1.1205043	1.1033565	1.0925133	1.0029252	1.0874304	1.1180842	1.0408213	1.0721437	1.0924178	1.1205043	0.08388728	0.12276695	0.96510255	0.1366844	0.05348936	0.45365304	0.34418154	0.124510154	0.10419932			
TUBB2A_10104	498736	tubb2a	0.005344295991778006	0.2315658657829329	-1.2239336	1.2239336	-1.0148339	1.0526937	-1.0422989	-1.0338936	-1.1007115	-1.0886116	-1.0346079	-1.0453928	-1.2239336	0.7520775	0.19860962	0.37561432	0.3979731	0.26581416	0.09048536	0.44079724	0.5569515	6.072242E-4			
UGDH_10131	83472	ugdh	0.0159007174713981	0.3936632173979469	-1.0848885	1.0848885	1.003774	-1.0163497	-1.0109884	1.0294927	1.0214528	-1.0323217	-1.0095942	1.0059721	-1.0848885	0.8727526	0.5942002	0.6592372	0.38787165	0.5392768	0.34758198	0.68774486	0.8263718	0.06585058			
UNG_32960	304577	ung	0.01826209110977323	0.41082694951875853	1.4613469	1.4613469	1.1579661	-1.0800257	-1.1718433	1.0987865	1.2922133	1.1421927	1.1978309	-1.1190917	1.4613469	0.2870427	0.75191087	0.30665916	0.59306467	0.08593683	0.44947562	0.20300564	0.37340847	0.034826066			
VDAC1_32318	83529	vdac1	0.010593643813711773	0.34990898939994186	-1.093784	1.093784	-1.0254086	-1.093784	-1.066741	-1.0259404	1.0019412	-1.044976	-1.0261059	-1.0145704	1.078555	0.3189741	0.08694943	0.024454145	0.44183928	0.93696445	0.07066009	0.54746825	0.70825124	0.18913437			
VEGFB_32839	89811	vegfb	0.044558359621451105	0.504467291759264	1.2369038	1.2369038	1.1854728	1.1294601	1.1139997	1.0527225	1.1869141	1.1565574	1.0708021	1.0281136	1.2369038	0.123918965	0.23808774	0.2601865	0.66746044	0.04081919	0.08730693	0.44833758	0.78554785	0.06600283			
VNN1_10157	29142	vnn1	2.046245140167792E-4	0.08693339008299639	1.5567677	1.5567677	1.1215552	-1.1019498	1.0732512	1.0170447	1.1627482	-1.0256792	1.0247749	1.3468015	1.5567677	0.22978415	0.38049063	0.31767023	0.85056585	0.1317877	0.76775986	0.84388477	0.002340553	0.0017721781			
