Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Spleen-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.26
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 14 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: spleen
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CYBB_32987	66021	cybb	0.01904384050783575	0.297155275926289	1.0995061	1.0995061	1.0568783	1.095784	1.0299029	1.0406331	1.0659285	1.0870049	1.0425026	1.0770117	1.0995061	0.12703514	0.04080764	0.25352862	0.18449149	0.10694663	0.03795293	0.45298287	0.012379002	0.087991126			
CYP4A2_32530	24306;298423	cyp4a2;cyp4a3	0.019792083166733306	0.297155275926289	1.8120557	1.8120557	-1.3213238	1.0104719	-1.0684009	1.1711779	1.2725552	1.1155506	1.1415184	1.8120557	1.5818331	0.43043658	0.9485404	0.8302154	0.46451727	0.4806245	0.592576	0.47109592	0.10259009	0.011097431			
DCN_8441	29139	dcn	0.0346406529962174	0.3709090909090909	-1.4810091	1.4810091	-1.0331515	-1.1082987	-1.4810091	-1.2622638	-1.0915347	-1.0207052	-1.0620954	1.3919582	1.1187536	0.8673776	0.49813962	0.040807813	0.32323876	0.6864783	0.90162843	0.74819624	0.021075023	0.46574512			
DHRS7_8469	299135;299131	dhrs7;dhrs7l1	0.04269392663860493	0.39240584501957204	2.329646	2.329646	1.1376352	1.3017277	1.0801966	1.1384217	1.3316163	1.3882117	1.3392786	1.9435556	2.329646	0.72277725	0.45451918	0.82358783	0.8181254	0.729649	0.5267345	0.48382652	0.11011145	0.021170579	100.0	300.0	
DLGAP5_8475	289997	dlgap5	0.0069472012703453755	0.2043145048560211	-1.1522726	1.1522726	1.0444728	-1.0705699	1.0065199	1.0624254	-1.0616049	1.0179665	1.0054892	-1.0845726	-1.1522726	0.3264838	0.21990624	0.91885287	0.22860329	0.28097567	0.77643645	0.9493242	0.11919539	0.016201077			
DNMT1_8488	84350	dnmt1	0.018697225572979495	0.2944046748007673	1.1179492	1.1179492	1.1179492	1.0303891	1.0501755	1.0534786	1.0288457	1.0394723	1.0287575	-1.0170337	-1.0662233	0.022046054	0.52590483	0.39327392	0.17422976	0.46507198	0.38132194	0.4833867	0.7294226	0.222575			
DSCC1_8498	299933	dscc1	0.00406421459053038	0.18771615731191915	-1.9094827	1.9094827	1.1135048	-1.0458528	-1.3696655	-1.371813	-1.0838716	-1.0284425	-1.0851645	-1.1900028	-1.9094827	0.16142859	0.5839742	0.23254539	0.23976158	0.3323147	0.7420208	0.4000844	0.07188134	0.07137915			
ECT2_8523	361921	ect2	0.019603960396039604	0.297155275926289	-1.1494852	1.1494852	1.0952036	-1.021567	-1.0200577	1.0320655	-1.0422765	-1.0010629	1.027473	-1.0789942	-1.1494852	0.1248214	0.7030226	0.82425314	0.5498119	0.5253228	0.9889437	0.7894741	0.20570698	0.042866714			
EMP1_32450	25314	emp1	0.03744715119790618	0.3709090909090909	-1.1890019	1.1890019	-1.0020897	1.0054002	-1.0029728	-1.0085834	-1.0206195	-1.1466672	-1.0688885	-1.0260094	-1.1890019	0.9814683	0.9277247	0.96248764	0.8958305	0.71325654	0.113756955	0.44162747	0.7361013	0.07722159			
EXT1_8582	299907	ext1	0.032667876588021776	0.3709090909090909	1.1077057	1.1077057	1.0589216	1.0755482	1.0098513	1.0308634	1.0623392	1.046209	1.0498403	1.0881394	1.1077057	0.1669781	0.08866219	0.7495774	0.55572414	0.15817043	0.36918932	0.36353272	0.01003006	0.10850954			
FCGR3A_8626	304966	fcgr3a	0.012913324202700058	0.24806495793386812	1.2347038	1.2347038	1.1565684	1.2267174	1.1542176	1.1750231	1.2044588	1.1914232	1.1773245	1.2347038	1.2328181	0.21244729	0.02207934	0.14573415	0.10047682	0.056775562	0.057153963	0.06729912	0.018176433	0.055468164			
FCNB_8627	114091	fcnb	0.049901768172888016	0.41723089103222627	1.1864498	1.1864498	1.1189177	1.1455003	1.1864498	1.0207018	1.1088524	1.1148508	1.10003	1.0869812	1.1793802	0.17410207	0.090321034	0.04779111	0.7854202	0.3025861	0.30470568	0.21940958	0.26753446	0.1068518			
FOLR2_32628	293154	folr2	0.018631104138066287	0.2944046748007673	1.2620952	1.2620952	1.0909283	1.2289993	1.0019592	1.0090034	1.0837605	1.1762556	-1.0136317	1.1959606	1.2620952	0.4247759	0.020504735	0.9838508	0.9329634	0.3776218	0.14796206	0.91136587	0.015435838	0.028046664			
FSTL1_32837	79210	fstl1	0.0032025620496397116	0.17577490563879675	1.5779678	1.5779678	1.0409032	1.2720462	1.3043659	1.3534921	1.2191454	1.2542231	1.2187657	1.1681851	1.5779678	0.7756901	0.11698757	0.065582	0.069091484	0.34401283	0.16695648	0.30385342	0.20689937	0.0027777683			
FSTL1_34093	79210	fstl1	0.0351666325904723	0.3709090909090909	-1.0811362	1.0811362	1.0554305	-1.0163852	1.0041592	1.0095489	1.0076078	-1.0678352	-1.0199702	1.0144019	-1.0811362	0.20020801	0.6587296	0.92827106	0.786211	0.8825031	0.18583345	0.568093	0.7771754	0.11744246			
FZD1_8671	58868	fzd1	0.009953280520008125	0.23508375938213857	-1.2713377	1.2713377	-1.0053684	-1.0407989	-1.0434401	1.0293326	1.0883842	-1.080311	-1.0490589	1.0067555	-1.2713377	0.9510935	0.6794278	0.671842	0.75617075	0.29952207	0.41803357	0.60933256	0.9371867	0.07317948			
G0S2_32729	289388	g0s2	0.012305830139197095	0.24806495793386812	-1.1128666	1.1128666	1.0275598	1.0168257	-1.0146307	1.0149744	-1.0258667	-1.0428935	-1.0238775	-1.042292	-1.1128666	0.62589824	0.5739376	0.66972876	0.66753095	0.5053229	0.37944338	0.5159144	0.39404005	0.01091364			
GADD45A_8678	25112	gadd45a	0.04042005151575193	0.37692679107650223	-1.1030184	1.1030184	1.0228422	-1.0203089	1.001052	1.0106864	-1.0699013	-1.027708	-1.0184753	-1.0552843	-1.1030184	0.53954357	0.6161405	0.9845746	0.8096342	0.30843288	0.5540211	0.73563546	0.23838094	0.052503534			
GAR1_8683	499709	gar1	0.004682410423452769	0.18771615731191915	1.7187246	1.7187246	1.0801176	1.2761953	1.7187246	1.3162799	-1.1484932	-1.0176165	1.0168302	1.015858	1.5653045	0.55158997	0.24319048	0.0043524895	0.15611427	0.4894878	0.90810853	0.9317189	0.92465675	0.0047598025			
GHR_8706	25235	ghr	0.011964107676969093	0.24806495793386812	-1.2916242	1.2916242	1.0027511	-1.0948769	-1.0620162	-1.0342114	-1.0651567	-1.0708836	-1.0391796	-1.0676168	-1.2916242	0.97793484	0.033558756	0.54977036	0.31652287	0.3010364	0.24928275	0.73919016	0.5173547	0.01191336			
GJA1_8709	24392	gja1	0.0020185708518368995	0.17577490563879675	-1.6635765	1.6635765	1.0928199	1.0556248	-1.0822735	-1.0285773	1.1631882	-1.0494787	1.306619	1.135204	-1.6635765	0.3678835	0.74816513	0.5227733	0.8663945	0.27565292	0.73955154	0.052577354	0.23835814	0.0033682717			
GMNN_8719	291137	gmnn	5.965400676078744E-4	0.08917877535861846	-1.0826472	1.0826472	1.016279	-1.0052594	1.0092326	1.0098238	-1.0170268	-1.0335385	-1.0148689	-1.0826472	-1.0600876	0.4687098	0.8362251	0.75318676	0.63165116	0.49838126	0.14774038	0.62376803	0.0052722897	0.023922823			
GRB14_32726	58844	grb14	0.0283987915407855	0.35202536700772435	-2.2621465	2.2621465	-1.2129731	1.0615879	-2.2621465	1.4872854	1.3490635	1.2545136	1.0495204	1.3527187	1.7384714	0.67336327	0.7979973	0.08558556	0.12452255	0.55934584	0.4814349	0.911529	0.25479814	0.028244328			
GRIK2_32967	54257	grik2	0.003375694996028594	0.1801308357603036	2.069828	2.069828	-1.1565021	1.1347588	1.2693099	1.1645151	1.2213849	1.5780381	1.2105143	1.4259632	2.069828	0.64287007	0.6558659	0.3935909	0.5015651	0.6528453	0.07173114	0.6800127	0.28445962	0.0038880163	100.0	300.0	
GRIK4_32724	24406	grik4	0.00848293549023476	0.21573671674223274	2.8520505	2.8520505	1.5075517	2.4119391	1.4189694	1.3101816	1.8637003	1.5860068	2.0539887	2.8352828	2.8520505	0.292781	0.01266784	0.51345956	0.5904458	0.4230113	0.41245484	0.13082092	0.0022332247	0.0119366	0.01	0.1	
GRN_8752	29143	grn	0.04560844453296156	0.3989828251897218	1.1657938	1.1657938	1.1031706	1.1254395	1.0350246	1.0923263	1.0693413	1.1356286	1.0410717	1.1657938	1.1484796	0.108045205	0.13754515	0.4842908	0.10186179	0.41370684	0.04188753	0.6578979	0.0071672914	0.11677779			
GSTA4_8757	300850	gsta4	0.04476709013914096	0.39448431264811823	-1.1086015	1.1086015	1.030385	-1.0665848	-1.0078459	1.0325093	-1.0272317	-1.0089402	-1.0155085	-1.1055877	-1.1086015	0.35484666	0.3405251	0.86914426	0.4137816	0.53555197	0.8401446	0.7785145	0.12534006	0.07147744			
H2AFZ_33045	58940	h2az1	0.02702702702702703	0.3438339001252909	1.0326544	1.0326544	1.0226402	1.0326544	1.0089529	1.0111854	1.0096437	-1.0041406	-1.0143198	-1.005939	-1.0262975	0.15414585	0.12051754	0.6353508	0.28574008	0.5971799	0.7336174	0.5454589	0.729871	0.13167687			
HBA2_32600	360504	hba-a2	0.03730886850152905	0.3709090909090909	-1.0279536	1.0279536	1.0079719	-1.0111865	-1.0074362	-1.0033002	-1.0044848	-1.0031515	1.0141705	-1.0109786	-1.0279536	0.46606135	0.32570437	0.45065928	0.6847139	0.59445053	0.81158406	0.09863989	0.4347254	0.23881169			
HEXA_8797	300757	hexa	0.00293140512018761	0.17577490563879675	1.1962155	1.1962155	1.1309236	1.1863849	1.1404673	1.0954297	1.1495179	1.150309	1.1325854	1.1962155	1.1944784	0.05376658	0.017794004	0.032517046	0.07855434	0.060627017	0.047992088	0.02175072	0.008649518	0.014572098			
HGF_32812	24446	hgf	0.011487303506650543	0.24519011151417439	-1.1130934	1.1130934	1.0639186	-1.0200768	-1.0240731	-1.0332139	1.0005946	-1.0409238	1.0346264	-1.0061275	-1.1130934	0.22246298	0.67356646	0.660856	0.40406868	0.99020326	0.34996414	0.5375299	0.9101112	0.07903818			
HMGB2_8808	29395	hmgb2	0.0055361902809103955	0.18771615731191915	1.1063724	1.1063724	1.0636133	1.0855191	1.1063724	1.0669823	-1.0227726	1.0354484	1.0195447	-1.0372741	1.090509	0.04027453	0.012739922	0.0074217147	0.20524937	0.51405597	0.19294937	0.612234	0.20372787	0.017027894			
HMGCS2_8812	24450	hmgcs2	0.027661691542288556	0.34959282534694947	-1.1593361	1.1593361	1.0195044	-1.0831976	1.0136081	1.0148706	-1.1049625	-1.1593361	-1.0454651	-1.0121063	-1.1282605	0.7068495	0.07368506	0.7825978	0.73803	0.09199614	0.01912542	0.3517677	0.8558415	0.023494957			
HRAS_33089	293621	hras	0.038485033598045205	0.3709090909090909	1.1464276	1.1464276	1.0614944	1.041314	-1.0154303	1.0407928	1.0977116	1.0337765	1.0620549	1.0857501	1.1464276	0.10686293	0.25076944	0.6582376	0.24945177	0.43160096	0.4670754	0.17717813	0.116387956	0.023765601			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	2.050020500205002E-4	0.03580081255358008	2.6230848	2.6230848	1.0471743	-1.0739185	1.0689086	1.1558489	1.1898638	-1.0967195	1.0098991	1.1574749	2.6230848	0.74599266	0.687353	0.7253634	0.39979604	0.32698575	0.6039057	0.9430652	0.43615994	7.4064E-7	100.0	300.0	
HSPA2_32402	60460	hspa2	8.025682182985554E-4	0.10363476970800459	1.8758681	1.8758681	1.2513613	1.3550664	1.2521293	1.4888508	1.4471879	-1.0341938	1.2931612	1.5070531	1.8758681	0.3783221	0.22879106	0.20412752	0.020621667	0.113817364	0.89367306	0.40359008	0.03191636	0.0020017023			
HTRA1_8856	65164	htra1	0.044761140104375756	0.39448431264811823	-1.064669	1.064669	1.0145464	-1.0066881	-1.0044374	1.0122098	1.0302094	-1.0401716	-1.0170666	-1.0169803	-1.064669	0.6758907	0.8360992	0.8817427	0.6720844	0.2894286	0.16976577	0.6368525	0.653087	0.09973064			
IDH2_33002	361596	idh2	0.04418466415692491	0.39295712891413315	1.1098788	1.1098788	1.1059642	1.0658398	1.0279232	1.0671891	1.0727965	1.0823929	1.0594301	1.1033846	1.1098788	0.08565595	0.1869924	0.54925865	0.046460476	0.22123927	0.08194808	0.28599313	0.022766111	0.08840608			
IGF1_8876	24482	igf1	0.024108589951377633	0.32982164564003597	-1.2940854	1.2940854	1.0464171	1.026201	1.016273	1.1011528	-1.0081257	-1.1040939	1.0602564	-1.2940854	-1.146309	0.59960914	0.6407381	0.80886227	0.16130583	0.9307652	0.1345192	0.49727502	0.063971706	0.2695551			
IGFBP3_8881	24484	igfbp3	0.03666599879783611	0.3709090909090909	-1.1270322	1.1270322	1.0782608	1.0650212	1.010714	1.0247937	1.0973327	-1.1044022	1.0264689	-1.0077102	-1.1270322	0.31430772	0.3660786	0.9004076	0.7364449	0.20774089	0.19624507	0.7717538	0.9294681	0.12080762			
IGFBP7_32929	289560	igfbp7	0.0010154346060113728	0.12191561738424045	-1.0758132	1.0758132	1.0063999	1.0009701	-1.0058662	1.001456	-1.0055475	-1.0306585	-1.015711	-1.0039976	-1.0758132	0.7566372	0.9595407	0.76170856	0.9367851	0.7926609	0.16403356	0.44783112	0.87631583	0.007210913			
IGSF6_8886	171064	igsf6	0.03752978554408261	0.3709090909090909	1.1637759	1.1637759	1.0970128	1.1430494	-1.0314922	1.0503149	1.0735384	1.1392428	1.0913125	1.0601926	1.1637759	0.14963205	0.06228224	0.6907117	0.46482125	0.43016797	0.09099656	0.21096013	0.4172012	0.0364092			
IL36B_33203	362076	il36b	0.010307194826192401	0.23508375938213857	2.681852	2.681852	1.126632	1.6061403	1.3415728	1.8428552	2.369992	1.579526	1.7210131	1.995783	2.681852	0.8144085	0.253643	0.43760255	0.083100416	0.20285319	0.19531839	0.3223138	0.053687662	7.457714E-4	100.0	300.0	
INHBA_33300	29200	inhba	2.034587995930824E-4	0.03580081255358008	3.0365982	3.0365982	1.5139377	1.5022238	1.511875	1.0914716	1.4501665	1.15192	-1.0755917	1.578449	3.0365982	0.16216	0.14002873	0.149022	0.75754404	0.31017625	0.6178668	0.8672788	0.21564639	4.337909E-5	100.0	300.0	
IRF7_8913	293624	irf7	0.025275827482447343	0.3303052013182405	1.3183987	1.3183987	1.1345286	1.2028207	1.0455652	1.1019032	1.3183987	1.1928599	1.1312195	1.2807978	1.2021565	0.038216397	0.04093922	0.67562866	0.098802455	0.019826718	0.02095269	0.27141908	0.033357468	0.16470416			
ITPKC_32806	308451	itpkc	0.01039623381718321	0.23508375938213857	1.8354782	1.8354782	1.4004737	1.1247993	1.1011536	1.5567111	1.4525247	-1.0435047	1.1610888	1.3930007	1.8354782	0.30811954	0.71513575	0.8234995	0.104633205	0.23267674	0.90081954	0.69096196	0.24425508	0.024671303			
KDM5A_8953	312678	kdm5a	0.002196047115192653	0.17577490563879675	1.9188068	1.9188068	1.5555716	1.4615375	1.2783886	1.2976733	1.5095525	1.654961	1.3417627	1.7267262	1.9188068	0.03437911	0.010486211	0.20370619	0.15459482	0.28101724	0.003643177	0.3727352	0.00776424	8.434064E-6			
KIF18B_32882	303575	kif18b	0.023576423576423578	0.32982164564003597	-1.1549315	1.1549315	1.1006858	-1.018753	1.0256325	1.0584025	-1.0429324	-1.0258816	-1.0793055	-1.0146624	-1.1549315	0.023081807	0.7170931	0.7201287	0.41737792	0.48040828	0.74924827	0.50960225	0.79570323	0.0591625			
KIF20A_8961	361308	kif20a	0.0029850746268656717	0.17577490563879675	-1.2339182	1.2339182	1.1117827	1.0298156	1.0190895	1.098813	1.0184689	1.0467325	1.0289729	-1.1183007	-1.2339182	0.08942409	0.6141911	0.8688483	0.2602866	0.76674384	0.4304466	0.71800566	0.20247564	0.026951307			
KIF22_8963	293502	kif22	0.014425966740132239	0.26686733040055566	-1.1614364	1.1614364	1.1337215	1.0059767	1.0303777	1.0287513	-1.014974	-1.0252154	-1.0051069	-1.054433	-1.1614364	0.037595358	0.9187481	0.7136908	0.62929606	0.7740823	0.8150389	0.9619523	0.3751641	0.054440215			
KIFC1_8966	294286	kifc1	0.02376276512175962	0.32982164564003597	-1.3111973	1.3111973	1.0983748	-1.1990335	-1.0055242	1.1149722	-1.0230666	-1.0198054	-1.0224534	-1.3004498	-1.3111973	0.40177572	0.16297303	0.96687496	0.045599047	0.8107076	0.85813093	0.8103998	0.0025584868	0.090917654			
KLHDC2_8970	299113	klhdc2	0.019788127123725765	0.297155275926289	-1.0617611	1.0617611	1.0078355	1.0091199	-1.0161757	-1.0251004	-1.0118903	-1.0617611	-1.0179001	-1.0291342	-1.0578886	0.6408251	0.5099043	0.471972	0.26072824	0.34904334	0.068868205	0.5916965	0.31348592	0.012070393			
KNTC1_8976	304477	kntc1	0.010135135135135136	0.23508375938213857	-1.1653551	1.1653551	-1.0004685	-1.0821048	-1.083412	-1.0364285	-1.0661632	-1.0399319	-1.081925	-1.1047482	-1.1653551	0.9912441	0.20375118	0.3175703	0.55296665	0.17827341	0.49240237	0.14500414	0.04203434	0.01505469			
KRT19_33154	360626	krt19	0.046475600309837335	0.40035707710850904	1.5365036	1.5365036	-1.1999027	1.1612316	-1.0696837	-1.0978099	1.1524677	1.2104223	1.5365036	1.485362	1.2954068	0.47561562	0.45453605	0.81478804	0.77038574	0.5457913	0.15954956	0.039254084	0.008462922	0.09456228			
KRT8_8978	25626	krt8	0.03574936161854252	0.3709090909090909	1.7083833	1.7083833	1.1744188	1.2264167	1.39315	1.3981423	1.4511209	1.1420412	1.3367397	1.7083833	1.1955404	0.38678783	0.32362494	0.07545822	0.09160851	0.06320332	0.46185836	0.12354846	0.0019100077	0.37007958			
LIG1_8999	81513	lig1	0.0027821939586645467	0.17577490563879675	-1.2740229	1.2740229	1.083346	1.0126897	1.0103886	1.0121208	-1.0603642	-1.0513579	-1.0304012	-1.0587909	-1.2740229	0.099638455	0.8206504	0.9102194	0.8114785	0.40913305	0.5571385	0.80018795	0.44403568	0.003801022			
LILRA3_32676	361493	pira2	0.01717171717171717	0.2944046748007673	4.318661	4.318661	2.0704336	1.2763901	1.7487777	2.817626	3.9300478	3.367433	3.0253932	2.6170886	4.318661	0.49173793	0.8309876	0.5091047	0.22884631	0.05152935	0.041375156	0.16817954	0.19589207	0.010212452	3.0	10.0	
LILRB4_9000	292594	lilrb4	0.010646687697160883	0.23508375938213857	1.2288092	1.2288092	-1.0297898	1.2095746	1.1681195	1.0670371	1.2221584	1.1940606	1.0950876	1.1001984	1.2288092	0.76017743	0.06013312	0.17322476	0.35535207	0.033265065	0.022547614	0.30962658	0.204546	0.022625964			
LOC100360856_32354	108351885	spetex2el3	0.018253968253968255	0.2944046748007673	1.568281	1.568281	1.01788	1.1360837	-1.3301162	1.1022042	1.2250375	1.1266901	1.1731534	1.568281	1.4135007	0.84929514	0.26306537	0.10521936	0.54199374	0.55088574	0.4782021	0.3039184	0.0014075233	0.0022050277			
LOC100909675_9046	100909675	loc100909675	0.031426269137792104	0.3667086875090045	1.1532807	1.1532807	1.0281972	1.0557132	1.0030853	1.0652001	1.1196791	1.0211623	1.0492685	1.0731031	1.1532807	0.52970785	0.22935209	0.9405959	0.15567027	0.320963	0.6920572	0.44810903	0.23136143	0.017755684			
LOC100910229_32519	54262	kcnn2	0.025702331141661684	0.33184295868832636	1.430971	1.430971	-1.0125754	-1.3877817	-1.2147284	-1.0680252	1.1715648	-1.3479519	-1.2543688	1.0706943	1.430971	0.95915574	0.19602999	0.47978282	0.71223265	0.49869722	0.3276351	0.19113584	0.70754826	0.035710167			
LOC100910978_33295	100361383	ecm2	6.035003017501509E-4	0.08917877535861846	1.2970164	1.2970164	1.10913	1.2388589	1.2468841	1.1438859	-1.1628174	1.0596861	-1.0075829	1.0192554	1.2970164	0.2009901	0.019505905	0.00493633	0.19390358	0.113090076	0.44290036	0.89532745	0.83711326	6.5690384E-4			
LOC102553917_33088	102548633;102551714	znf431l;zfp120l2	0.023597065238945072	0.32982164564003597	1.0542836	1.0542836	1.0300351	1.0245125	1.0155758	1.012781	1.0182236	1.0053278	1.0061214	1.0133756	1.0542836	0.19061746	0.2175022	0.40165904	0.5457874	0.29536256	0.8246844	0.88873154	0.4788851	0.041021045			
LOXL1_9149	315714	loxl1	0.010230692076228686	0.23508375938213857	-1.1026167	1.1026167	1.0506039	-1.0039493	1.0131742	1.0219615	1.0173687	-1.0737299	1.0203221	-1.010298	-1.1026167	0.3094568	0.9169277	0.7690624	0.46586272	0.6378172	0.09724661	0.7004603	0.8332912	0.015709734			
LOXL2_9150	290350	loxl2	0.04024266936299292	0.37692679107650223	-1.4230958	1.4230958	1.0177974	1.0017134	1.0582894	-1.1649829	-1.021131	-1.3976899	-1.1636958	-1.217434	-1.4230958	0.87617975	0.9827827	0.666425	0.08199219	0.9006941	0.070472635	0.19546507	0.37936762	0.0040694913			
LPAR2_9151	498609	lpar2	0.047910094637223975	0.41087183838440744	-1.5060301	1.5060301	1.3614231	1.0363693	-1.2381094	-1.5060301	1.1471334	-1.0998342	-1.2941307	1.4049377	1.4539357	0.07422787	0.85185236	0.34989408	0.14531356	0.6264173	0.63612986	0.33549014	0.0140956845	0.03427363			
LPGAT1_9154	679692	lpgat1	0.03436563436563437	0.3709090909090909	1.1822549	1.1822549	1.133505	1.1256378	1.061948	1.1091335	1.1822549	1.1237098	1.0894667	1.1485692	1.1331108	0.12697782	0.04988526	0.13944136	0.0121281305	0.0268714	0.03471081	0.17250799	0.013567021	0.11918032			
LSM3_33166	297455	lsm3	0.018083182640144666	0.2944046748007673	-1.0335412	1.0335412	1.0237867	-1.0064665	1.0051268	1.0040579	1.0082911	1.0208216	1.0108856	-1.0211279	-1.0335412	0.1672883	0.6209461	0.7656378	0.77565765	0.5858084	0.28247073	0.5882809	0.31987846	0.0072527584			
LSR_9162	64355	lsr	0.033001366920523335	0.3709090909090909	1.3611935	1.3611935	1.2209996	1.2431773	1.1173161	1.2616354	1.1200967	-1.0345939	1.2119094	1.3611935	1.3195503	0.2149238	0.1318103	0.47076496	0.12948623	0.44714236	0.8694732	0.3745461	0.042679306	0.10434932			
LTBP1_33264	59107	ltbp1	0.021412847708625175	0.31886884068425553	-1.1153765	1.1153765	1.0823575	1.0217222	1.0267869	1.0455617	1.0037802	-1.0250163	1.0384511	1.003639	-1.1153765	0.22241092	0.59294033	0.66694236	0.3199333	0.940799	0.5764974	0.53169626	0.9608715	0.03291452			
MAP1LC3A_33215	362245	map1lc3a	0.03812375249500998	0.3709090909090909	1.1369077	1.1369077	1.0502603	1.0376834	1.0317503	1.0568182	-1.0029769	1.0372406	1.0833591	1.067725	1.1369077	0.32906646	0.4511034	0.65299875	0.33774543	0.9535289	0.6569128	0.18825944	0.23533182	0.11291731			
MCM10_32579	307126	mcm10	0.013913734843967402	0.26463648153724134	-1.2238107	1.2238107	1.0658823	1.0034032	-1.0254855	1.0000585	-1.0785713	-1.183468	-1.019897	-1.0782917	-1.2238107	0.2439419	0.9559282	0.78285617	0.9992279	0.39964887	0.17195196	0.8546668	0.027241692	0.0030492535			
MCM4_9208	29728	mcm4	0.006178991429140921	0.19854304194172168	-1.0769334	1.0769334	1.0618806	-1.0077672	1.019803	1.0212073	-1.0089827	-1.0068436	1.0433873	-1.0261378	-1.0769334	0.030794317	0.7462506	0.69607157	0.4747012	0.7433559	0.82038885	0.3118431	0.4063696	0.0043850527			
MCM6_9210	29685	mcm6	0.02313060817547358	0.32982164564003597	-1.1036397	1.1036397	1.097647	-1.025052	1.0170125	1.0196633	-1.0098295	-1.0505459	1.0279429	-1.1036397	-1.0985317	0.014437029	0.5600793	0.7981857	0.6283295	0.7812268	0.48851433	0.5761318	0.0967135	0.16427222			
METRN_9221	287151	metrn	0.02946518668012109	0.3559913434749221	-2.282992	2.282992	1.2531909	1.3087562	1.1966523	1.3627499	1.3084161	1.0221149	-2.282992	1.0686693	-1.0060853	0.06760404	0.008299889	0.29277742	0.013256061	0.011544178	0.8232484	0.021566773	0.71526957	0.9710382	10.0	30.0	
MFAP4_32762	287382	mfap4	0.04034351907329738	0.37692679107650223	-1.1256512	1.1256512	1.0506456	-1.0184327	1.0398388	1.048007	1.0320762	-1.0958277	-1.0049812	-1.0417553	-1.1256512	0.50800544	0.71115017	0.46359897	0.30982032	0.47137633	0.13339037	0.9455261	0.612636	0.0627123			
MFAP5_32434	362429	mfap5	0.01854464825639992	0.2944046748007673	1.8402714	1.8402714	-1.2038983	-1.1185691	1.0498762	1.0664908	1.4643891	1.1273499	1.3758799	1.5033978	1.8402714	0.51140165	0.6311578	0.86352956	0.8402103	0.43532473	0.7049099	0.28378183	0.032050643	0.005865863			
MGC109340_32287	100360464;317409	arxes2;arxes1	0.048422306013097834	0.4122634069400631	1.6648846	1.6648846	1.086879	1.1732366	-1.0319215	1.2805429	1.3023019	-1.0192615	1.0746423	1.4842715	1.6648846	0.6588767	0.45042586	0.922545	0.2463978	0.55387634	0.94699526	0.75822765	0.016293332	0.01722854			
MGC112830_9226	361178	tfdp1	0.02853207398661944	0.35202536700772435	-1.0729258	1.0729258	1.0494921	1.0124567	1.0255928	1.0420579	-1.005305	-1.0246184	1.0228149	-1.0158913	-1.0729258	0.23583864	0.7176052	0.3504426	0.15608804	0.8523663	0.51166165	0.61663365	0.691034	0.08291126			
MKI67_9232	291234	mki67	0.022261975750347843	0.32645233142303975	-1.1062295	1.1062295	1.0595032	-1.0009769	-1.0146642	1.0269852	-1.0253549	1.0154984	1.0083578	-1.0563679	-1.1062295	0.18240745	0.98419005	0.8145533	0.6558119	0.57792574	0.7699026	0.89204884	0.28387466	0.0729076			
MLF1_32449	310483	mlf1	0.03475728155339806	0.3709090909090909	1.2616166	1.2616166	1.1120133	1.1514745	1.2080477	1.1427195	1.1507236	1.212769	1.2448575	1.0743546	1.2616166	0.44065768	0.29716942	0.16556655	0.3388859	0.4141074	0.18034588	0.26890317	0.6052156	0.09186318			
