Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_testes_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.38
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: testes
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
LOC100912409_9106	25618	acadsb	0.027622097678142513	0.3702078545953646	1.0864311	1.0864311	1.0864311	-1.075728	-1.0389532	-1.0276439	-1.0763915	-1.0499696	-1.0808938	-1.0560575	-1.0527709	0.045940023	0.04699945	0.35210803	0.35746497	0.038285445	0.08445478	0.2096001	0.16983764	0.421978			
LOC500013_9124	103692066	samd9l-ps1	0.012305168170631665	0.2522799588365408	1.4270239	1.4270239	1.3767115	1.0857053	1.0718092	1.1850648	1.251993	1.24381	1.1320695	1.0063436	1.4270239	0.06425685	0.5695262	0.6314355	0.27235976	0.13847381	0.19626062	0.40098152	0.97822094	0.025297517			
LOC606294_9128	606294	kifbp	0.021319388576025743	0.32119137241545354	-1.0409255	1.0409255	1.0085881	-1.0271827	-1.015315	-1.0032727	-1.0192069	-1.001504	1.0131028	-1.0074459	-1.0409255	0.25171202	0.028877005	0.3204477	0.842882	0.28916103	0.9283984	0.5283741	0.6553352	0.072415724			
LOC684193_9138	120102230	samd9l2	0.04620661824051655	0.41829149144046557	-1.8341264	1.8341264	1.4656626	-1.0734035	-1.8341264	1.028542	1.1248406	1.1169306	1.1595172	1.2737129	1.7142154	0.22975674	0.8510569	0.16809294	0.9134606	0.7077659	0.785856	0.6886173	0.4525809	0.018463628			
LOC689660_33277			6.030150753768845E-4	0.05012750455373407	2.1902888	2.1902888	1.0459772	1.0291189	-1.0886862	1.0180169	1.3793098	1.0630691	1.1697798	1.3377678	2.1902888	0.91013247	0.9098059	0.8006076	0.9329733	0.12784702	0.83261603	0.7261185	0.15221815	0.003802377	100.0	300.0	
LPAR2_9151	498609	lpar2	0.0314072881014697	0.37353686707171074	-1.0535613	1.0535613	-1.0274317	-1.0535613	-1.0490224	-1.0522778	-1.034818	-1.0208485	-1.0189806	-1.0224339	-1.0463679	0.121908985	0.098214135	0.025987143	0.022352474	0.16923848	0.32229704	0.33549473	0.21446903	0.035686176			
LTBP1_33264	59107	ltbp1	0.006896551724137931	0.2189920424403183	-1.1120178	1.1120178	-1.0050219	-1.0285381	-1.0217106	-1.0096339	-1.0739195	1.007491	-1.0646654	-1.1120178	-1.0961552	0.8891237	0.18593615	0.49812913	0.6970286	0.060149208	0.78826326	0.31986085	0.00891825	0.01158459			
MAK16_9175	306526	mak16	0.005006007208650381	0.18127015576586641	1.0863376	1.0863376	1.0115808	1.0105755	1.0070298	-1.0207931	1.0215632	1.003592	1.0395031	-1.0063187	1.0863376	0.47700378	0.6542407	0.7677942	0.5235387	0.47088474	0.9211489	0.1673107	0.7667561	0.0054846965			
MAOA_32516	29253	maoa	0.03265470671235638	0.37353686707171074	-1.1084405	1.1084405	1.0113933	-1.0137237	-1.0604353	-1.0326744	-1.0766999	-1.0113803	-1.0154178	-1.1084405	-1.0505396	0.6553661	0.50655544	0.17095184	0.38056082	0.1130982	0.56354266	0.5455992	0.014538484	0.072906315			
MAOB_9179	25750	maob	0.030514559234144395	0.37353686707171074	-1.0900586	1.0900586	-1.0251129	-1.0365131	-1.0419593	-1.0900586	-1.0689377	-1.0108052	-1.0703526	-1.0140482	-1.0777066	0.5680192	0.04256517	0.15001978	0.0010011899	0.0031682295	0.6661532	0.00855887	0.5267664	0.14756201			
MAP1LC3A_33215	362245	map1lc3a	1.9884668920262477E-4	0.032211245844842924	1.0561765	1.0561765	1.0014557	1.0178196	1.015747	1.0040282	1.0154581	1.0192515	1.0146265	1.004474	1.0561765	0.94662267	0.1289173	0.26791775	0.75250244	0.19039083	0.10041979	0.40625638	0.76148516	0.0010792285			
MCM2_9206	312538	mcm2	0.008282828282828282	0.22676075358033057	-1.0646479	1.0646479	1.0200654	-1.0201448	-1.0154947	-1.0077498	-1.0182866	-1.0102569	-1.0646479	-1.0535649	-1.0542213	0.49963096	0.30661705	0.51127136	0.6560225	0.40554035	0.6243491	0.06972048	0.06225081	0.070426			
ME1_9215	24552	me1	0.012903225806451613	0.2545247581104155	-1.0417598	1.0417598	1.020857	-1.0038544	-1.0054365	-1.0148607	-1.013376	1.0019143	1.015572	1.0272702	-1.0417598	0.04750578	0.77829134	0.7065616	0.36760315	0.57252395	0.85522777	0.44674972	0.076873384	0.14232665			
MIS18A_32385	288272	mis18a	0.032525252525252527	0.37353686707171074	1.0833236	1.0833236	1.0694394	-1.0256727	1.0069779	1.0269549	-1.0142939	1.0833236	1.080989	1.0771449	1.0744262	0.06599986	0.55262375	0.83763945	0.4531893	0.7211237	0.04940591	0.12190513	0.1448281	0.055215504			
MMRN2_32997	306288	mmrn2	0.03762805358550039	0.38741737232379214	-2.285216	2.285216	-1.0988946	-1.1988002	-1.5598397	-1.0667933	-1.5896065	-1.1482791	-2.285216	-1.341347	-1.1579094	0.43608335	0.10160443	0.043600786	0.6548853	0.0018888965	0.45679832	0.0043609794	0.036406506	0.2973425	10.0	30.0	
MRPL19_9246	297372	mrpl19	0.0430756843800322	0.40432416745265903	1.0469656	1.0469656	1.0016983	-1.0056695	1.0111678	-1.0064234	1.0115393	1.0087746	1.0241613	1.0175309	1.0469656	0.91102207	0.7404502	0.46196437	0.6143897	0.60541916	0.8190678	0.121629894	0.2872061	0.029030552			
MS4A1_34110	309217	ms4a1	0.04707050645481629	0.4190582819138492	1.1549642	1.1549642	1.0910109	1.0307018	-1.0317237	1.0052333	1.0520988	1.0156695	1.0615375	-1.0693519	1.1549642	0.116131954	0.56646156	0.4649714	0.95556754	0.5056454	0.79353577	0.52371716	0.4175182	0.0027799061			
MX2_9268	286918	mx2	2.016942315449778E-4	0.032211245844842924	1.3794086	1.3794086	-1.0333214	-1.0428758	-1.2125571	-1.1698503	1.0057266	1.0031295	-1.0036321	1.119451	1.3794086	0.7038364	0.604086	0.09082168	0.026672965	0.9299594	0.9544251	0.97761047	0.1607075	5.49456E-4			
MYCBP2_9273	290447	mycbp2	0.03227771010962241	0.37353686707171074	-1.0419447	1.0419447	-1.0174099	-1.0012728	-1.0204082	-1.0172209	-1.0090504	-1.0196809	1.0066587	-1.0293568	-1.0419447	0.24141367	0.8885343	0.19381888	0.23863496	0.41502348	0.31710503	0.7567775	0.078190744	0.10750725			
MYL2_32406	363925	myl2	4.12796697626419E-4	0.04260061919504644	4.6504807	4.6504807	1.5059781	-1.1863731	1.171299	1.5649637	-1.1958683	1.6562232	-3.0046322	-1.1829517	4.6504807	0.53932273	0.7997017	0.8085174	0.5735412	0.8018304	0.350035	0.12447685	0.6944272	3.4143828E-5	100.0	300.0	
MYLK_9277	288057	mylk	0.020424671385237615	0.31696632886564235	-1.0664946	1.0664946	-1.0062864	-1.0632849	-1.0657672	-1.0493528	-1.0590336	-1.0188656	-1.0369945	-1.0455408	-1.0664946	0.8626775	0.007221644	0.0034309244	0.01864328	0.049167264	0.38846835	0.1293107	0.057712857	0.06494615			
MYLPF_32295	24584	myl11	0.004198320671731308	0.16664103589333498	-1.0721312	1.0721312	-1.0721312	1.01166	1.0092573	-1.0093244	-1.0065039	1.031484	1.0108517	-1.0021969	1.0561898	0.0774357	0.7289331	0.6880695	0.76619375	0.8345103	0.35602552	0.74228805	0.9346746	0.058101833			
MYPN_32601	309760	mypn	0.03818327974276527	0.38741737232379214	-1.2397304	1.2397304	1.0418639	1.0561379	1.09137	1.1034454	1.002437	-1.0367483	1.0139788	-1.2397304	-1.000519	0.6645014	0.3754707	0.14207207	0.16613534	0.96541154	0.5935414	0.83375436	0.009201348	0.9947997			
NARFL_9282	360496	ciao3	0.014042126379137413	0.26836063746795946	-1.2807362	1.2807362	-1.033441	-1.0875052	-1.0398868	-1.0360664	-1.1042227	-1.1705686	-1.2807362	-1.2157897	-1.2099503	0.51167786	0.080602154	0.42802915	0.4825724	0.2924141	0.0719536	0.16168948	0.010602527	0.008731452			
NAT2_33165	116632	nat2	0.009493031710765503	0.22676075358033057	-1.1608857	1.1608857	-1.0301735	-1.1500719	-1.1517751	-1.1608857	-1.1059027	-1.0266855	1.0103701	1.0307158	1.1606959	0.7193026	0.19163229	0.22535753	0.13763086	0.19290283	0.73899955	0.9341279	0.70050794	0.116484955			
NDUFAF4_9292	362495	ndufaf4	0.015634517766497463	0.27473871031354763	-1.2086676	1.2086676	-1.0333282	-1.2086676	-1.022635	-1.11025	-1.012585	1.0467051	-1.0049332	1.0284015	1.1734734	0.7339635	0.025749315	0.73588717	0.26750365	0.91275865	0.60423195	0.95987785	0.78288096	0.12050824			
NFATC3_9299	361400	nfatc3	0.029512146155390485	0.37104624029715705	-1.0460337	1.0460337	-1.0024855	-1.0264722	-1.0139837	-1.0143868	-1.012287	-1.008982	-1.0048352	-1.0314934	-1.0460337	0.8769073	0.11416822	0.42596585	0.4977216	0.36260715	0.69762796	0.880139	0.060932226	0.012913731			
NFKBIB_9308	81525	nfkbib	0.04066985645933014	0.3971408540860183	1.0742683	1.0742683	-1.0206391	1.0165756	-1.019271	-1.033989	1.0160667	1.0433542	1.0453684	1.0465664	1.0742683	0.546661	0.57429856	0.5038916	0.24480064	0.7613767	0.25422066	0.44983563	0.12722015	0.040947083			
NID2_32818	302248	nid2	0.03636363636363636	0.38741737232379214	-1.1107821	1.1107821	1.070562	-1.1107821	-1.0242573	-1.0691885	-1.0355943	-1.0378947	-1.0609064	-1.0993891	-1.07138	0.15089695	0.028566655	0.5902699	0.12509133	0.5936841	0.37176135	0.40398416	0.10523339	0.21545142			
NOC2L_9327	313777	noc2l	0.04856860809476802	0.4197087866108787	-1.0430694	1.0430694	-1.0168908	-1.0293154	-1.0211322	-1.0129017	-1.0123947	-1.0110226	-1.0263139	-1.0430694	-1.0015143	0.1607763	0.042414308	0.101770125	0.15144847	0.22914016	0.3482132	0.042515937	0.0045700395	0.8618002			
NPC1_9351	266732	npc1	0.00865713710489229	0.22676075358033057	-1.1398827	1.1398827	-1.0066303	-1.0545989	-1.0545775	-1.0547712	-1.0477203	-1.0378178	-1.0359092	-1.1008476	-1.1398827	0.86053514	0.18383673	0.18997955	0.14351535	0.331894	0.2752479	0.500706	0.06076357	0.07852228			
NPEPL1_9353	311671	npepl1	0.020145044319097503	0.31499523844407007	-1.1758363	1.1758363	1.0320596	-1.0231093	1.0020728	-1.0076685	-1.1132131	-1.0501564	-1.1160744	-1.1758363	-1.1111375	0.44746307	0.3864213	0.95842886	0.782798	0.030932749	0.22837014	0.32945874	0.016680697	0.17889358			
NSG1_32675	25247	nsg1	0.005957108816521049	0.20026261829142866	-1.0686405	1.0686405	-1.0193269	-1.0203552	-1.0478909	-1.0260713	-1.0234061	-1.0243896	-1.0378056	-1.0374701	-1.0686405	0.35058832	0.23129296	0.065558314	0.15110667	0.10972196	0.073050074	0.051444	0.31124246	0.011320051			
NUP133_9378	292085	nup133	0.009123363744545815	0.22676075358033057	1.0379248	1.0379248	-1.0043386	-1.0014447	1.0136561	-1.0134687	1.0137341	1.0060658	1.022307	1.013552	1.0379248	0.75359315	0.8722951	0.3599773	0.14813814	0.23512463	0.44802958	0.25701714	0.10278916	0.073896706			
NUP85_9382	287830	nup85	0.03728679095596985	0.38741737232379214	-1.0197672	1.0197672	1.000273	-1.0162047	-1.003097	-1.0115565	-1.0023501	1.0009785	-1.0197672	-1.0177197	1.014264	0.97452474	0.28965288	0.7669104	0.23385432	0.83779114	0.9047085	0.062782146	0.15866421	0.09805184			
NUSAP1_9385	311336	nusap1	0.044079342817070724	0.4096863834855101	1.0538995	1.0538995	1.0298437	1.0208385	1.0471518	-1.0035686	-1.0009382	-1.0004935	-1.0263762	-1.042727	1.0538995	0.22263433	0.3983255	0.07848081	0.9163598	0.9755264	0.9846387	0.3332579	0.1458502	0.032460313			
OXA1L_9402	691393	oxa1l	0.012012012012012012	0.2522799588365408	1.0480076	1.0480076	-1.0104443	1.0081993	1.0146528	-1.003316	-1.0088503	-1.0093033	-1.0196035	-1.0125206	1.0480076	0.5332781	0.652306	0.46728495	0.88515943	0.73842466	0.6483936	0.36838058	0.5830386	0.02945784			
PAF1_9412	361531	paf1	0.004783735299980068	0.17631481534212248	1.0341662	1.0341662	1.0022069	1.0104983	1.0082684	1.0078932	1.0008936	1.0093623	1.005328	-1.0029632	1.0341662	0.828383	0.37955162	0.37605032	0.5417838	0.9344123	0.42990252	0.6702129	0.7640724	0.005056353			
PARP1_9425	25591	parp1	0.04025208375686115	0.3956204803531496	-1.0518332	1.0518332	-1.0138828	-1.0016773	1.0022846	-1.0110499	-1.0246242	-1.0193188	-1.0384188	-1.0518332	-1.0273995	0.1075273	0.7695064	0.8086442	0.03807951	0.100624554	0.25396687	0.35398358	0.014282731	0.102817394			
PCK1_9439	362282	pck1	0.030990480048612518	0.37353686707171074	-1.8478951	1.8478951	1.006913	-1.2783034	-1.8478951	1.2714744	1.6143602	1.0950373	1.4773154	1.082106	1.7993537	0.9865295	0.5286485	0.31680712	0.55879813	0.13740261	0.8544112	0.2814435	0.8786426	0.044874445			
PDLIM1_9452	54133	pdlim1	0.0019413706076490001	0.11448539811964388	-1.1521797	1.1521797	-1.0387646	-1.0944102	-1.0636756	-1.0434172	-1.0894734	-1.0521704	-1.0651183	-1.1521797	-1.1148032	0.3498845	0.031099051	0.0182956	0.1987019	0.024338963	0.06783036	0.152619	0.030951401	6.308851E-4			
PDS5A_9454	305343	pds5a	0.027568425228084094	0.3702078545953646	-1.0946288	1.0946288	-1.0004421	-1.0498307	-1.0345054	-1.0231657	-1.0905224	1.0226572	-1.0237625	-1.0609902	-1.0946288	0.98711085	0.050924085	0.15927912	0.51589316	0.044594474	0.34313056	0.6554995	0.17359476	0.10075433			
PELI1_32584	305549	peli1	0.015139598898938261	0.27172288806442235	-1.0979719	1.0979719	-1.0238451	-1.0471014	-1.0478375	-1.0397334	-1.0717492	-1.0224487	-1.004593	-1.0780827	-1.0979719	0.6171671	0.13046534	0.22733854	0.20268786	0.048007995	0.46237236	0.86968774	0.048118852	0.04596253			
PLA1A_9490	85311	pla1a	0.023543260741612712	0.3374534039631156	-1.0625147	1.0625147	1.0315689	-1.015172	-1.0180475	1.0061884	-1.0199829	-1.0012224	-1.0123292	-1.0542924	-1.0625147	0.34971216	0.61403084	0.4650525	0.82131463	0.43246642	0.96065533	0.7738137	0.19652075	0.050025083			
PLAU_33051	25619	plau	0.021170361493908527	0.32119137241545354	-1.0712149	1.0712149	1.0076318	-1.0447358	-1.0237714	-1.0118463	-1.0187122	1.0080645	-1.0170605	-1.0712149	-1.0513836	0.7603785	0.18182163	0.35581684	0.6064372	0.46102276	0.7150622	0.63070107	0.07856205	0.12292101			
PLEKHJ1_9499	314634	plekhj1	0.009424503709645078	0.22676075358033057	1.1688209	1.1688209	1.0372013	-1.0793278	-1.1680439	-1.0725206	-1.0324627	-1.0483415	1.0599746	-1.0212443	1.1688209	0.7270282	0.2361285	0.08076049	0.41127884	0.65153015	0.6213295	0.316516	0.6942594	0.04411491			
PLOD1_33035	116552	plod1	0.0298	0.37104624029715705	-1.1880832	1.1880832	1.0602282	1.0296302	1.0052074	1.054648	-1.0150855	1.0190039	-1.1504077	-1.1880832	-1.0942984	0.29015464	0.46847874	0.90179163	0.23922524	0.7667991	0.6879436	0.1450622	0.013180617	0.35804766			
PNKD_34104	100188944	pnkd	0.019908421262193908	0.31499523844407007	-1.2818052	1.2818052	-1.0605154	-1.0999575	-1.0740281	-1.184376	-1.045178	-1.0678341	-1.0186958	-1.0709708	-1.2818052	0.5580223	0.25452873	0.4057693	0.057374593	0.6316228	0.49605358	0.8372585	0.5056354	0.04507283			
PRC1_9556	308761	prc1	0.0029545006893834944	0.14828864557289423	1.0292646	1.0292646	-1.0028161	1.0078335	1.0194483	1.0024477	1.0063283	1.004528	1.0027696	-1.0113807	1.0292646	0.8458233	0.37430406	0.049995486	0.76811534	0.5525652	0.63632536	0.83833486	0.35799083	0.005819342			
PRMT5_9573	364382	prmt5	0.033406243786040964	0.37686990817281835	1.0260892	1.0260892	-1.0231519	-1.0086483	1.0238893	1.0082647	1.0016277	1.0045929	1.0260892	1.0035613	1.0214342	0.12971093	0.46936965	0.102720626	0.6024639	0.92436916	0.73205227	0.24973843	0.79362977	0.14056475			
PRPF4_9578	298095	prpf4	0.01586671955573185	0.27473871031354763	-1.0433409	1.0433409	-1.0060467	-1.0063025	-1.0077438	-1.000403	-1.0137186	-1.0118319	1.0008022	-1.0433409	-1.0140705	0.60373765	0.5820497	0.37673622	0.9687346	0.11318926	0.23188162	0.949962	0.0010878637	0.33994943			
PSMD4_9599	83499	psmd4	0.00819672131147541	0.22676075358033057	-1.0147973	1.0147973	-1.0147973	-1.0019971	-1.0046657	-1.0049263	-1.0013198	-1.0014105	1.0012794	1.0015757	1.0133194	0.055505328	0.7886105	0.24722925	0.20282719	0.8607336	0.81341726	0.916836	0.8287108	0.01181237			
PSMG1_9606	288236	psmg1	0.0015955325089748703	0.09740213775040701	-1.033394	1.033394	-1.0151106	-1.0095428	-1.0029157	-1.0100824	-1.0204829	-1.0144194	-1.0207345	-1.033394	-1.0146594	0.06690417	0.09061226	0.6071969	0.05574749	0.02209606	0.04864418	0.09055313	0.0010095807	0.04750807			
PWP1_9626	362856	pwp1	0.016996600679864027	0.2899254859771847	-1.0783157	1.0783157	1.0013987	-1.0387222	-1.023355	-1.0134956	-1.0305649	-1.039262	-1.0783157	-1.0672073	-1.0432351	0.9449661	0.068519905	0.06290874	0.4440191	0.11816134	0.15125673	0.19098325	4.720782E-4	0.003855304			
RAC1_9645	363875	rac1	0.005227181342983514	0.1860155567572064	-1.0691658	1.0691658	1.0026711	-1.0270711	-1.0062877	-1.0061618	-1.0364279	-1.0049745	-1.0343481	-1.0432812	-1.0691658	0.9151046	0.10005247	0.6601805	0.7437151	0.17102195	0.7173261	0.20753059	0.053069804	0.04224479			
RACGAP1_9647	315298	racgap1	0.02760427160991336	0.3702078545953646	-1.0246552	1.0246552	-1.0204425	1.0013895	1.0076994	-1.00071	-1.0038482	-1.0031677	1.012807	-1.0246552	1.0221565	0.18612403	0.8454199	0.48953968	0.94394493	0.8333141	0.66910124	0.5189467	0.010718107	0.031879615			
RASA1_9661	25676	rasa1	0.02188183807439825	0.3249216819104891	-1.0329372	1.0329372	-1.0035114	-1.0139033	-1.0071535	-1.0094391	-1.0105234	-1.0220381	-1.0061029	-1.019287	-1.0329372	0.6096581	0.0898767	0.6426194	0.349436	0.40467235	0.13712922	0.762467	0.05353935	0.018144779			
RFNG_9680	60433	rfng	0.032039800995024875	0.37353686707171074	1.0318642	1.0318642	-1.0118351	1.0269612	1.0297877	-1.0091034	-1.0008192	1.00156	1.016714	-1.009773	1.0318642	0.4732381	0.056031793	0.077458866	0.33075312	0.96076906	0.8876572	0.56622803	0.38102448	0.038635127			
RGD1304728_9682	360560	4933427d14rikl	0.0074823053589484325	0.22381852551984877	1.04588	1.04588	1.0181867	-1.0135602	-1.016232	-1.0347699	-1.017446	-1.0132011	1.0015011	-1.0217159	1.04588	0.24502403	0.56947416	0.39688492	0.109669864	0.4543052	0.45897433	0.917742	0.15261346	0.024875846			
RHOV_32970	171581	rhov	0.014495671431447555	0.26860254083484575	1.0891068	1.0891068	1.0891068	1.010812	1.030047	1.0214804	1.0077057	1.0124563	1.0355846	-1.0072247	1.0873324	0.022879098	0.8003473	0.22143105	0.40049687	0.7855691	0.62113094	0.27477288	0.8807866	0.0042788694			
RNF167_9717	360554	rnf167	0.02802623732856291	0.37104624029715705	1.0173106	1.0173106	1.0079215	1.0105573	1.0173106	1.0076206	1.0021074	1.010873	1.0027564	-1.0003207	1.0135872	0.31850272	0.06653229	0.018180504	0.24420217	0.64895236	0.07573196	0.6650777	0.9618742	0.014036907			
RNPS1_9720	287113	rnps1	0.023181454836131096	0.33479178290216083	1.0303336	1.0303336	-1.013699	-1.0059495	-1.0002162	-1.0091445	-1.0070125	1.0120226	1.0088015	-1.013247	1.0303336	0.26876345	0.74926525	0.9858443	0.41560096	0.7452005	0.40704003	0.70728105	0.29906687	0.035263903			
RPS6_32332	29304	rps6	0.0015961691939345571	0.09740213775040701	-1.0190185	1.0190185	1.0047671	-1.0059551	-1.0047282	-1.0032345	-1.0113186	-1.0087931	-1.0075102	1.0021178	-1.0190185	0.42735887	0.5064647	0.3306442	0.6305425	0.061720066	0.07752203	0.22375193	0.6777493	0.024405565			
RT1-N2_32930	360323	rt1-n2	0.003225156218504334	0.15128914624983966	-1.3566164	1.3566164	-1.1230978	-1.2572646	-1.2640916	-1.2812686	-1.2355458	-1.1743375	-1.3218974	-1.067755	-1.3566164	0.15956363	0.0075981915	0.008024802	0.0831453	0.026248952	0.045670286	0.0062543983	0.19199681	0.050269764			
RXRA_32828	25271	rxra	0.029841897233201582	0.37104624029715705	-1.0955925	1.0955925	1.0015657	-1.055964	-1.0458024	-1.0313485	-1.0786086	-1.0067589	-1.0697858	-1.0105214	-1.0955925	0.97594106	0.12962805	0.30260384	0.34721506	0.052736577	0.86073387	0.096291475	0.8262785	0.088044524			
S100A11_9770	445415	s100a11	0.00781563126252505	0.22404809619238478	1.0987529	1.0987529	1.0424877	1.0079031	-1.0362802	-1.0197281	-1.0163736	1.043696	1.040897	1.0254029	1.0987529	0.39862177	0.8179928	0.3405483	0.5009596	0.72596765	0.13878828	0.19492787	0.51438993	0.008478387			
S1PR3_32754	306792	s1pr3	0.031043460845183255	0.37353686707171074	-1.3950176	1.3950176	-1.0275934	-1.2309093	-1.3950176	-1.1753675	-1.1284362	-1.1162219	-1.3777099	-1.1312871	-1.2826259	0.7013736	0.009395181	0.057367906	0.13815573	0.22460166	0.35392562	0.02473698	0.0980812	0.024935527			
SARS_9779	266975	sars1	0.02947708459519483	0.37104624029715705	-1.1432219	1.1432219	-1.029282	-1.0205863	-1.0126292	-1.0103587	-1.0703944	-1.0511597	-1.1408498	-1.1432219	-1.1097136	0.36610314	0.3535831	0.7997448	0.77980995	0.17615497	0.25060993	0.072740965	0.008773698	0.18458216			
SATB1_9780	316164	satb1	0.047712546632633024	0.4190582819138492	-1.365701	1.365701	1.1363333	-1.0785022	-1.365701	-1.0292643	-1.0431577	1.0365542	-1.1589259	-1.0418863	-1.1792737	0.44124493	0.42641377	0.005442008	0.79053146	0.5218061	0.6495339	0.02825828	0.5011472	0.053682186			
SCN7A_32495	64155	scn7a	2.0092425155716296E-4	0.032211245844842924	2.870761	2.870761	-1.1665058	1.0300124	-1.0775604	-1.1070695	1.2458271	1.3597313	1.2303917	2.0745041	2.870761	0.5718436	0.9346601	0.8260892	0.76698464	0.17779726	0.22895272	0.47633067	0.0012042377	1.5937036E-4	30.0	100.0	
SHCBP1_9826	364648	shcbp1	0.033972821742605915	0.37900023059776067	1.0887303	1.0887303	-1.0207276	-1.0528578	-1.0383492	-1.0288703	-1.0293622	-1.0093898	1.0887303	-1.0620745	1.0885612	0.5710558	0.36419564	0.42109427	0.65974635	0.6050031	0.88492155	0.033846576	0.25596336	0.05700438			
SLCO1A1_9885	50572	slco1a1	0.04748201438848921	0.4190582819138492	-2.173178	2.173178	1.0670863	-2.173178	-1.201258	1.1101042	1.6098785	1.4781154	1.6139573	1.2343228	1.8778694	0.8875569	0.22447969	0.7260114	0.8496172	0.22883074	0.4106152	0.2237026	0.6591077	0.08117148			
SLFN2_32654	114247;501712;303380	slfn4;slfn3;slfn2	0.02460492098419684	0.3478394308998786	-1.1351198	1.1351198	-1.0067514	-1.0896333	-1.0734522	-1.1351198	-1.0440404	-1.0407294	1.0156387	-1.0277296	1.0695034	0.91283107	0.2311531	0.22768043	0.058410797	0.48039746	0.5587115	0.7851915	0.66067696	0.22494747			
SMN1_9902	64301	smn1	5.990415335463259E-4	0.05012750455373407	1.043976	1.043976	1.0140128	-1.0266287	1.0107915	1.0008792	1.0025008	1.0138013	1.0023656	-1.004427	1.043976	0.28257823	0.0525381	0.34849817	0.93695337	0.84945995	0.36029992	0.8521841	0.73015517	0.0057033794			
SNAP25_9907	25012	snap25	3.835826620636747E-4	0.04260061919504644	-1.3222481	1.3222481	1.0149752	-1.0379086	1.017586	1.0201055	-1.0343131	1.1531336	-1.0520928	-1.1167605	-1.3222481	0.6085782	0.43718314	0.60673463	0.47810465	0.35351723	0.35719478	0.1167875	0.014626246	2.9910493E-4			
SPC25_9925	295661	spc25	0.00902346099859635	0.22676075358033057	1.2696766	1.2696766	-1.0072737	-1.0998621	1.1018174	-1.0554959	-1.0902463	1.030279	1.1165984	-1.1277795	1.2696766	0.9297974	0.30764347	0.22775716	0.6718621	0.279439	0.77379686	0.2938225	0.37234202	0.07688684			
SPTAN1_9932	64159	sptan1	0.03706672009617311	0.38741737232379214	1.0225842	1.0225842	1.0086465	-1.0101372	1.0050832	1.006991	-1.0042369	1.0225842	1.0203587	1.0148455	-1.0133711	0.28020957	0.32033432	0.5404321	0.51053697	0.523793	0.005464887	0.014311429	0.037931006	0.33046356			
ST3GAL5_9948	83505	st3gal5	0.004287464271131074	0.16677685221913705	-1.1043967	1.1043967	-1.0036957	-1.0362233	-1.0327666	-1.011656	-1.0652993	-1.0218905	-1.0690688	-1.0272163	-1.1043967	0.86106044	0.18186134	0.08804123	0.512488	0.020683752	0.290624	0.217979	0.1965574	0.07655604			
STAMBP_9954	171565	stambp	0.03408195429472025	0.37900023059776067	-1.0580108	1.0580108	-1.0519295	-1.0559002	-1.0345529	-1.0580108	1.0032154	1.0213071	1.0491517	1.0415535	1.0479646	0.32194957	0.05177044	0.22608407	0.09710265	0.9258024	0.5147767	0.27478	0.35321343	0.12484304			
STK3_33031	65189	stk3	0.009491114701130857	0.22676075358033057	-1.4985226	1.4985226	-1.0386797	-1.1542125	-1.0393854	-1.1610368	-1.3893145	-1.0603937	-1.170669	-1.0496757	-1.4985226	0.6905952	0.14158294	0.70037663	0.25537163	0.03314115	0.5503895	0.19397305	0.6950473	0.091783896			
