Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Brain_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:34.39
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: brain
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
FYN_8670	25150	fyn	0.027744025921425677	0.743875161719419	1.049856	1.049856	-1.0073643	1.024369	1.0140239	1.0165305	1.0240695	1.0211258	1.0230464	1.0021738	1.049856	0.6833602	0.27659288	0.54088634	0.3443388	0.45974553	0.267871	0.16433144	0.9274321	0.016387014			
GAR1_8683	499709	gar1	0.0027349091619456923	0.31529778955919446	1.9262855	1.9262855	1.2512187	1.5440112	1.9262855	1.1857558	1.1561325	1.1181878	1.1714522	1.220081	-1.031062	0.080779746	4.964322E-4	1.1407991E-4	0.34272504	0.22858848	0.11229984	0.18933089	0.24283077	0.66186714			
GCDH_8693	364975	gcdh	0.007847082494969819	0.4835341365461847	1.034032	1.034032	-1.0187585	1.0155814	1.0057935	-1.0165093	-1.0105163	-1.0051041	1.0091218	-1.0011461	1.034032	0.0970896	0.22679543	0.6140471	0.31132492	0.5643124	0.5227367	0.6792885	0.93502676	7.56826E-4			
HDAC2_8785	84577	hdac2	0.04646544876886418	0.7822193115645805	-1.0436747	1.0436747	-1.0108277	1.005442	1.0272269	-1.0359155	-1.018308	-1.0436747	-1.010663	-1.0189178	-1.0313171	0.116536304	0.6109762	0.19644533	0.0033334836	0.2859438	0.0023602496	0.6519396	0.15541798	0.1468373			
HOMER2_8820	29547	homer2	0.003737541528239203	0.375	1.230201	1.230201	-1.0594045	1.0940057	1.1269993	1.008127	1.1046379	1.0583626	1.0983438	1.0331688	1.230201	0.203476	0.19974321	0.20902802	0.82468003	0.29644603	0.09240733	0.1694341	0.52525324	7.310589E-4			
HSD17B10_8831	63864	hsd17b10	0.009140767824497258	0.49383584118501855	1.0394294	1.0394294	-1.008079	1.0253813	1.0287073	1.0180875	1.0296389	1.0115631	1.0136863	1.0225343	1.0394294	0.5103344	0.11294495	0.012420593	0.31664428	0.03353633	0.15461296	0.33092904	0.16783616	0.07558737			
HSPB1_8847	24471	hspb1	0.0399518169042361	0.7562932097320412	1.4679691	1.4679691	1.1497374	1.2755464	1.3723469	1.0054919	1.1847546	1.4679691	1.3035713	1.3682249	1.2785401	0.29816297	0.059388768	0.00911768	0.9601736	0.31308398	0.004110459	0.19783199	0.15204053	0.14893962			
IGFBP3_8881	24484	igfbp3	0.031044407894736843	0.743875161719419	1.1695523	1.1695523	-1.1613185	-1.00941	-1.0010861	-1.0106608	-1.0021867	-1.0595931	1.1366895	1.0356678	1.1695523	0.061434317	0.845985	0.9928188	0.83947355	0.9842395	0.6078971	0.18977483	0.37674052	0.11444702			
IGG-2A_33162			0.003075661267172442	0.32402091449661674	-2.9098616	2.9098616	-1.017628	-1.4000503	-2.5614223	-2.9098616	-2.1698031	-1.4973913	-1.1878037	-1.04904	2.542629	0.98378843	0.40647793	0.050312158	0.025875472	0.028748922	0.2964971	0.6762196	0.86961424	0.041725125	0.3	1.0	
IGH-6_32666	299357	igh-6	0.002041649652919559	0.3104372937293729	2.3832908	2.3832908	1.0073771	-1.1629968	-1.0768051	-2.0382242	-1.3422643	-1.5186343	-1.3660711	-1.0266837	2.3832908	0.9906758	0.61346895	0.7994129	0.08316521	0.48893502	0.22975506	0.35498634	0.92674464	0.07075496			
IGJ_32511	360922	jchain	0.02977667493796526	0.743875161719419	1.2009546	1.2009546	1.0343775	-1.0015441	1.0171813	-1.1226882	-1.0772077	-1.1139826	1.0282782	-1.0332589	1.2009546	0.787064	0.98107505	0.8466439	0.008117281	0.14172158	0.010534831	0.71502846	0.33295104	0.1976219			
IL13RA1_8891	252963	il13ra1	0.02092645266151971	0.6715842232697413	1.1777924	1.1777924	-1.0694962	1.058529	1.1109017	-1.047081	1.0164082	-1.0293685	1.0039458	1.0139099	1.1777924	0.42439222	0.30560377	0.110695645	0.62056863	0.8383017	0.46617904	0.9674	0.8176389	0.054037996			
KCNK3_33037	29553	kcnk3	0.02720677146311971	0.743875161719419	-1.540668	1.540668	1.1129708	1.1203166	-1.0604966	1.0615011	-1.0968333	-1.0168022	-1.1113567	-1.540668	-1.398552	0.18481393	0.3668865	0.61149365	0.6332525	0.31646127	0.92525494	0.52899855	0.15191267	0.04951429			
KLRA17_33064	494206;120093104;497796;690045	ly49si1;ly49si3l1;klra17;loc690045	2.0234722784297855E-4	0.14234562896905825	2.7446775	2.7446775	-1.187015	1.3236258	1.7166078	1.1905771	1.3247937	1.5069714	2.0885987	2.4784765	2.7446775	0.77737856	0.26759374	0.03318027	0.6934296	0.5935327	0.09166877	0.0046115383	0.005722218	3.7721006E-4	10.0	30.0	
LAMP3_32979	303801	lamp3	0.0016067483430407712	0.3104372937293729	-2.0159137	2.0159137	-1.1566476	1.0405865	1.0074508	-1.1336751	1.142069	1.0366902	1.0075457	-1.2297341	-2.0159137	0.28519657	0.6940254	0.9295564	0.41920817	0.120714165	0.7754876	0.9533785	0.270186	2.035297E-5	100.0	300.0	
LOC100362453_9031	24672;100362453	ppp2ca;ppp2cal1	0.04996066089693155	0.7822193115645805	-1.0371253	1.0371253	-1.0138313	1.0008775	-1.0371253	-1.0115573	-1.007211	-1.0132549	-1.0054818	-1.0266744	1.0129764	0.012370602	0.8713948	0.09175283	0.21762536	0.45054805	0.41461882	0.37400004	0.07461374	0.005101485			
LOC100909675_9046	100909675	loc100909675	0.009787928221859706	0.4994903160040775	1.1883171	1.1883171	-1.0068574	1.0517907	1.1079432	-1.0348085	1.0570673	-1.0165642	1.0862732	1.0746808	1.1883171	0.9276421	0.27431098	0.046905495	0.67460394	0.49180326	0.5852623	0.085967846	0.1712567	0.007903773			
LOC100910978_33295	100361383	ecm2	0.01935611297649615	0.6601480398428219	1.1975983	1.1975983	1.0486785	1.1036607	1.1975983	-1.0151665	-1.0268207	-1.0097319	1.0048416	1.0373666	-1.0424827	0.19816498	0.04330728	1.943357E-4	0.83056325	0.58841205	0.7864598	0.9405238	0.2589492	0.1803663			
LOC100911668_32482	100911668	hoxa10	0.010024549918166939	0.4994903160040775	-Infinity	Infinity	1.2673267	-1.1902487	-Infinity	-2.677239	1.203187	-1.0976453	-Infinity	1.6170129	3.9510906	0.85733896	0.851434	0.17675337	0.42645893	0.8502029	0.938753	0.17675337	0.5365515	0.0149469	100.0	300.0	
LOC500183_9125	102551491	igkv8-30l1	0.0020627062706270625	0.3104372937293729	2.0575159	2.0575159	1.13715	1.041643	1.0603311	-1.3205724	-1.1214955	-1.1370561	1.0883142	1.1287675	2.0575159	0.74269146	0.76746213	0.67369646	0.25864205	0.48604113	0.36532596	0.5228137	0.5002191	0.0756156			
LOC502894_33269	502894	tigar	0.002544031311154599	0.31529778955919446	1.1827832	1.1827832	1.088322	1.1427695	1.0551357	1.1454573	1.0675209	1.1321948	1.0727708	1.0076162	1.1827832	0.13095984	0.030106109	0.53230625	0.030037522	0.25249752	0.02142419	0.24837127	0.91331935	0.005739769			
LOC680329_9133	680329	igll2	0.03273254609488295	0.7507595736146316	2.5596292	2.5596292	1.6941344	1.0003268	1.2899225	-1.9754629	-1.0383408	-2.0100272	1.0955563	1.3616074	2.5596292	0.47649768	0.99924076	0.5901658	0.272151	0.90527606	0.2580679	0.78792095	0.47615588	0.10395378			
LOC684193_9138	120102230	samd9l2	0.03893237005819787	0.7562932097320412	1.627039	1.627039	1.0876287	1.2751812	1.5998912	1.4381787	1.3432302	1.299793	1.3527977	1.627039	1.4204099	0.65205103	0.07275899	0.048356835	0.19439718	0.112427115	0.05366253	0.2521326	0.0017294906	0.011046468			
LYZ2_32611	25211	lyz2	0.02329253849190683	0.6912306845415167	-1.1046785	1.1046785	-1.0250582	-1.007732	1.0279075	-1.0294985	1.0158501	1.0211855	1.0446112	1.0158935	-1.1046785	0.5973367	0.72845405	0.51225805	0.16959588	0.68099725	0.38203895	0.31057617	0.74744296	0.0032790678			
MARCKSL1_32320	103689966;81520	loc103689966;marcksl1	0.029925687889134363	0.743875161719419	1.0823416	1.0823416	-1.0164094	1.0305667	1.0108821	-1.0487974	1.051115	1.0236176	1.0402895	-1.0337566	1.0823416	0.45159355	0.37261322	0.8525619	0.17864071	0.19776116	0.11624988	0.11234501	0.18410794	0.029967094			
MFAP5_32434	362429	mfap5	0.041996348143639686	0.7562932097320412	1.8542352	1.8542352	1.0930971	1.4476347	1.3992231	1.2465001	1.2218612	1.50816	1.680235	1.8542352	1.7754811	0.8141177	0.061698306	0.38065368	0.43402523	0.56386876	0.04281006	0.08468487	0.01102461	3.0482977E-5			
MPZL1_9243	360871	mpzl1	0.048163756773028296	0.7822193115645805	1.2073051	1.2073051	-1.0070369	1.1146448	1.2073051	1.0372908	1.1596503	1.0608774	1.0732297	1.1140313	1.1251289	0.9101365	0.05898782	0.0021655976	0.61392856	0.022988195	0.2511278	0.37309414	0.06522344	0.039164003			
MRPS2_9250	362094	mrps2	0.018592562974810076	0.6601480398428219	1.0643253	1.0643253	-1.0571457	1.0015755	1.0129361	-1.0076579	1.0097715	1.0238497	1.0643253	1.0209866	1.063219	0.19810276	0.94462997	0.6753017	0.81682175	0.7495596	0.5162989	0.04002573	0.57196337	0.04194428			
MS4A1_34110	309217	ms4a1	0.018767849857201143	0.6601480398428219	-2.848827	2.848827	1.2945675	-1.2476428	1.31187	-2.848827	1.1703782	-1.0120646	1.1504154	1.0388552	2.1583495	0.6619995	0.46835878	0.45714694	0.060782913	0.34450427	0.96450025	0.79402745	0.8856566	8.1155496E-4	100.0	300.0	
MSRA_9254	29447	msra	0.02847334410339257	0.743875161719419	1.076107	1.076107	1.008963	1.024422	1.0220797	1.0322254	1.0184562	1.0024108	1.0142554	1.046409	1.076107	0.7638258	0.3738111	0.36012542	0.44719973	0.56815624	0.93368536	0.7043448	0.211827	0.00767082			
MUT_9264	688517	mmut	0.01942533387292594	0.6601480398428219	1.0804363	1.0804363	-1.0290738	-1.0124032	-1.0435406	1.0075742	1.0217253	-1.0167929	1.0658135	-1.0021204	1.0804363	0.52777046	0.73687047	0.41843525	0.8143934	0.46628195	0.6501304	0.057878498	0.9565715	0.0069069513			
MYL2_32406	363925	myl2	0.0016313213703099511	0.3104372937293729	2.312689	2.312689	-1.5096164	1.3003724	-1.1383901	-1.2116799	-1.2618694	-1.3434958	-1.5516915	1.2088926	2.312689	0.40936843	0.5595668	0.7429668	0.5716472	0.6061773	0.39299798	0.34278646	0.69210756	0.0020983384	100.0	300.0	
NALCN_32735	266760	nalcn	0.04086587092858588	0.7562932097320412	-1.0517242	1.0517242	-1.0437927	1.0076245	1.0005368	-1.0064689	1.004537	-1.0177909	1.0074883	-1.0517242	1.0346638	0.028622529	0.6461805	0.9750253	0.7184943	0.76808006	0.5636752	0.6258305	0.16500703	0.06939969			
NCOA3_9290	84584	ncoa3	0.00205761316872428	0.3104372937293729	1.1000026	1.1000026	-1.0228974	1.0476373	1.0597985	-1.0058463	1.0355119	1.036222	1.0443958	1.0104498	1.1000026	0.21607576	0.03266675	0.0774128	0.8104447	0.47253442	0.021782959	0.18581234	0.5261988	0.0033471347			
NOS1_32409	24598	nos1	0.04792983887415868	0.7822193115645805	-1.2382509	1.2382509	-1.0976727	1.086266	1.0541996	-1.0940168	1.0835414	-1.0628603	1.0237838	-1.2382509	1.1107157	0.20219436	0.1829485	0.450762	0.3023363	0.13126314	0.23777226	0.68203145	0.0064527653	0.23089454			
NR2F2_32621	113984	nr2f2	0.0016498247061249743	0.3104372937293729	1.397493	1.397493	-1.2642353	1.0769424	-1.0128305	-1.1308508	1.1042371	1.0396036	1.2190456	1.038271	1.397493	0.030162593	0.33718982	0.9452994	0.29176426	0.37236983	0.7104589	0.18530977	0.6622842	0.09066913			
NSG1_32675	25247	nsg1	0.04865737936604078	0.7822193115645805	-1.0866385	1.0866385	-1.0282931	-1.008028	-1.0329714	-1.013873	-1.023762	-1.0451851	-1.0182312	-1.0866385	-1.0340953	0.29549083	0.63939816	0.38223198	0.56768274	0.27812648	0.18678513	0.34102726	0.009368097	0.08090962			
OAS1A_9388	192281	oas1a	0.037987679671457907	0.7562932097320412	1.4557327	1.4557327	-1.1204059	1.2233633	1.4557327	-1.0109771	1.2649246	1.1816518	1.2086483	1.2810876	1.3868603	0.5955301	0.13802116	0.08732105	0.9449605	0.29597554	0.22737706	0.28636214	0.10093073	0.024028663			
OXCT1_9403	690163	oxct1	0.010739614994934144	0.51428110896196	1.0380766	1.0380766	-1.024371	1.0200456	1.019701	-1.0061848	1.0000925	1.0045309	1.0367355	-1.0027975	1.0380766	0.032267373	0.14018841	0.09605883	0.73075706	0.9939561	0.6588289	0.12258537	0.8924934	0.10780936			
PAK1IP1_9417	361232	pak1ip1	0.02577527184857028	0.7241133037991677	-1.2338504	1.2338504	1.0244619	1.0395515	1.0382445	1.1238393	1.1833179	1.0090082	1.076683	1.0117714	-1.2338504	0.80919147	0.7141742	0.7052559	0.20907041	0.18941042	0.93626	0.37701035	0.910679	0.10753004			
PARP2_9428	290027	parp2	0.01369047619047619	0.6009548611111112	1.1280501	1.1280501	1.0443864	1.0925266	1.0983933	1.018564	1.0170017	1.0964106	1.0730482	1.0807729	1.1280501	0.26139876	0.04276547	0.0015813332	0.77864736	0.8177691	0.0021893496	0.14201778	0.06866021	0.0133213755			
PGM1_9466	24645	pgm1	0.02043678621518734	0.6715842232697413	1.0558538	1.0558538	-1.0383092	1.0159216	1.017991	-1.0298777	-1.0135872	-1.000807	1.0150006	1.0015994	1.0558538	0.13088933	0.5081889	0.28060892	0.3209734	0.5301915	0.9711742	0.7288711	0.9579111	0.06677132			
POLB_9518	29240	polb	0.026938775510204082	0.743875161719419	1.0566005	1.0566005	-1.021156	1.01248	1.0566005	-1.0103612	1.0158253	-1.0190113	1.0031003	-1.0238625	1.0391023	0.16053495	0.6040855	0.023154946	0.66811424	0.47722	0.22623862	0.83662283	0.1866374	0.03929551			
PPARGC1A_33189	83516	ppargc1a	0.01899620075984803	0.6601480398428219	-1.1490122	1.1490122	-1.0858612	-1.0214283	-1.1490122	-1.0387332	-1.0107775	-1.1223904	-1.0484419	1.038677	1.1257344	0.19861224	0.69951844	0.033147234	0.4527483	0.88307554	0.13980436	0.1813283	0.34342504	0.25715792			
PPP1R3B_9545	192280	ppp1r3b	0.04944048830111902	0.7822193115645805	1.4442219	1.4442219	1.0548079	1.0696858	1.3059424	1.025322	1.2282666	1.1479918	1.2114176	1.3971182	1.4442219	0.81373316	0.6591193	0.05826859	0.8740863	0.41723642	0.35976383	0.32480922	0.06957276	0.0052529173			
PRSS23_9581	308807	prss23	0.01569599339116068	0.6571106419729393	1.5140233	1.5140233	1.1113638	1.2701705	1.5137012	1.1887302	1.5140233	1.3883148	1.26903	1.0583065	1.4514664	0.28393567	0.048524074	0.05466425	0.22887173	0.02773015	0.019591691	0.025738861	0.6392309	0.033420067			
PSME1_9603	29630	psme1	0.02550499897980004	0.7241133037991677	1.114998	1.114998	-1.0288274	1.0349492	1.0925057	-1.0538822	1.0633506	1.0567348	1.0635964	1.0135285	1.114998	0.61404955	0.389333	0.19783102	0.20567533	0.18041219	0.16370082	0.2719164	0.8369687	0.049694516			
PTGDR_33049	498475	ptgdrl1	0.032925115438666934	0.7507595736146316	1.4325051	1.4325051	-1.1271448	1.2694057	1.2195961	-1.2013282	1.0961462	1.1119326	1.2745256	1.2900281	1.4325051	0.46039554	0.07515467	0.3080587	0.54391414	0.76626325	0.48827565	0.14891103	0.08074741	0.030538581			
RAD51_32943	499870	rad51	0.006281661600810537	0.4618714892451021	1.9314144	1.9314144	1.2914054	1.3327518	1.1733619	1.0783437	1.718381	1.0928111	1.6829534	1.7390331	1.9314144	0.5402536	0.20528144	0.6794461	0.7522033	0.041067846	0.7410629	0.09252524	0.03310282	0.013249628			
RCN3_32684	494125	rcn3	0.041811136039159695	0.7562932097320412	1.1609728	1.1609728	-1.0872856	1.0836899	1.1071366	-1.0059597	1.1062722	1.0442886	1.1283256	1.1609728	1.1552241	0.17322381	0.09640643	0.42624277	0.93187255	0.079174675	0.43259236	0.28441468	0.02693612	0.01670221			
RFNG_9680	60433	rfng	0.008032128514056224	0.4835341365461847	1.0380987	1.0380987	-1.0201604	1.0124748	-1.0323625	-1.0126648	-1.011409	-1.0076067	1.0129588	-1.0227325	1.0380987	0.28572172	0.2975167	0.13523519	0.2973693	0.55365217	0.517035	0.55456597	0.30937997	0.036618643			
RGN_9699	25106	rgn	0.04128622469233823	0.7562932097320412	2.3828864	2.3828864	1.2753146	-1.4979433	-1.1413075	-1.3246125	-1.4801109	1.0901997	1.2427351	1.5750935	2.3828864	0.6897427	0.45727435	0.8126883	0.71165454	0.55707866	0.88471764	0.6845678	0.4585577	0.018959435	100.0	300.0	
RHOV_32970	171581	rhov	0.012548067192875935	0.5747560342475999	1.1492913	1.1492913	-1.0097007	-1.0790232	-1.1038592	-1.1200866	-1.0552378	-1.0013433	1.056009	-1.07426	1.1492913	0.8798222	0.367161	0.40506208	0.17778024	0.5066813	0.98656446	0.4714679	0.3713515	0.058887757			
RIOK3_9709	361293	riok3	0.03008130081300813	0.743875161719419	1.0368162	1.0368162	-1.0252388	1.0368162	1.0069319	1.0065266	1.0057033	-1.0027156	1.0122803	-1.0048453	1.025238	0.020721212	2.3972921E-4	0.63265646	0.6879288	0.6994584	0.8353423	0.3862645	0.7817908	0.07661028			
RNF167_9717	360554	rnf167	0.019242333132892364	0.6601480398428219	1.0187266	1.0187266	-1.0170518	1.0056524	1.0168171	1.0007416	1.0045289	1.0066055	1.0028154	-1.0037875	1.0187266	0.02752597	0.50204575	0.06625676	0.95501196	0.661668	0.3371023	0.7523772	0.7811853	0.04424572			
RNPS1_9720	287113	rnps1	0.011336515513126491	0.5308008485812782	1.0488503	1.0488503	1.0039061	1.0274146	1.0302341	1.0208228	1.0329621	1.030195	1.0252461	-1.0134596	1.0488503	0.7492285	0.0642064	0.16412237	0.32524157	0.11744347	0.060538337	0.08489083	0.5745763	0.031159872			
RRM2B_33011	299976	rrm2b	0.008914100486223663	0.49383584118501855	1.0271617	1.0271617	-1.021344	-1.0100193	-1.0224677	-1.0128253	-1.000287	1.002907	-1.0104018	1.0131245	1.0271617	0.15047431	0.43217382	0.14254636	0.4153205	0.98805845	0.8253392	0.46282762	0.42051336	0.08064682			
RRP12_9752	679127	rrp12	0.031068350370815796	0.743875161719419	1.1191028	1.1191028	1.0893406	1.0466539	1.0547599	1.0731138	1.1191028	1.0462196	-1.0023811	-1.0139456	1.1182369	0.13802142	0.3752783	0.26466635	0.11264265	0.0077904416	0.17993042	0.9509501	0.8305183	0.011371206			
RRS1_9755	297784	rrs1	0.007790651218537755	0.4835341365461847	1.0747031	1.0747031	1.0227702	1.0105454	1.0578929	1.0033716	1.0098171	1.0347683	1.0310556	-1.0115968	1.0747031	0.16569227	0.5324512	0.05266267	0.8611429	0.6017039	0.20851487	0.2788958	0.77859586	0.0022199305			
S100A6_9773	85247	s100a6	0.03347022587268994	0.7507595736146316	1.0975076	1.0975076	-1.0460639	1.0335156	1.0614183	-1.0013207	1.0533909	1.0825113	1.0949897	1.0975076	1.0331657	0.1982285	0.21063283	0.1785557	0.96418893	0.1563388	0.012357328	0.10680265	0.09759775	0.19182956			
SCN7A_32495	64155	scn7a	0.002443991853360489	0.31529778955919446	2.185147	2.185147	-1.2384897	1.3341926	1.6042503	-1.4145744	1.3567711	1.1006275	1.3935347	1.3359618	2.185147	0.5323936	0.16125011	0.17373358	0.35428965	0.5285329	0.7410314	0.23453438	0.21003431	0.0032087395	100.0	300.0	
SDPR_32765	316384	cavin2	0.04082457558609539	0.7562932097320412	-1.154152	1.154152	-1.154152	-1.0362726	1.043555	-1.0843909	-1.0425533	1.0853169	1.0599964	1.0656326	1.0178747	0.0033413938	0.37990448	0.35422295	0.046587907	0.2751814	0.03681662	0.5457248	0.22844604	0.5828316			
SLC35A1_9868	313139	slc35a1	0.006576243321002877	0.4618714892451021	1.0370425	1.0370425	-1.0291706	1.0097556	1.0261993	-1.0040594	1.0083168	-1.0105747	1.0080167	-1.0000942	1.0370425	0.030688899	0.44535884	0.15761812	0.8131784	0.67949265	0.45893973	0.547933	0.9949154	0.03152645			
SLC35A3_9869	310808	slc35a3	0.030879345603271983	0.743875161719419	1.0452515	1.0452515	-1.0283464	1.0072292	1.0452515	-1.0131949	1.0221473	-1.0028272	-1.0038936	-1.0011765	1.0422755	0.17197156	0.65632325	0.03454663	0.6548703	0.31795508	0.8323112	0.83396304	0.96149415	0.030186491			
SLC7A1_9883	25648	slc7a1	0.0024140012070006035	0.31529778955919446	-1.3044951	1.3044951	-1.0311946	-1.069205	-1.1176865	-1.0066321	-1.0762635	-1.0201377	-1.0402166	-1.0957955	-1.3044951	0.62165457	0.22337553	0.28435695	0.9321534	0.33535036	0.76438034	0.54604745	0.27406776	0.0026411095			
SORL1_32956	300652	sorl1	0.04150715293169454	0.7562932097320412	-1.1148438	1.1148438	1.0265217	-1.0074672	-1.0694581	1.0744519	-1.0188924	1.0043616	-1.0087729	1.0108615	-1.1148438	0.6039846	0.869361	0.21115598	0.036356125	0.6894375	0.92887694	0.8881518	0.78337735	0.103617			
SPINK1_32461	266602	spink1l	0.021563885530028214	0.6715842232697413	-3.3403556	3.3403556	-3.3403556	-1.2561016	1.1395236	1.9177134	-1.5909786	-1.1951811	2.088813	2.9719038	3.0874739	0.11198044	0.8176771	0.8755786	0.32161894	0.6071117	0.793183	0.16301331	0.00516213	0.10656214	30.0	100.0	
ST6GAL1_9950	25197	st6gal1	0.00471408075425292	0.4128	1.1623857	1.1623857	-1.0175687	1.02125	1.0507013	-1.0272799	1.0598582	-1.0334846	1.0283763	1.0782129	1.1623857	0.75941545	0.5484987	0.44199732	0.4261611	0.31303793	0.36352155	0.5161027	0.13210918	0.012239642			
SULT1C2_33309	171072;316153	sult1c2;sult1c2a	0.004602761656994196	0.4128	1.9026899	1.9026899	-1.1115724	-1.3427747	-1.4584402	-1.0752928	-1.1646168	1.1097878	1.62006	1.9026899	1.849083	0.7937128	0.31522992	0.1737613	0.8495296	0.72167426	0.6672343	0.05507134	0.0036303804	7.722186E-4			
SULT2A2_33196	361510	sult2a2	0.001199040767386091	0.3104372937293729	4.877918	4.877918	1.0465136	2.3324084	2.0856993	1.825952	2.0313177	1.7500869	3.1942825	3.9067454	4.877918	0.9469556	0.18597971	0.1870939	0.4756285	0.3383854	0.42349708	0.09528503	0.04864935	0.011882285	30.0	100.0	
TGFB3_10006	25717	tgfb3	0.016406724731618392	0.6601480398428219	1.2698363	1.2698363	-1.0642469	1.0865376	1.0436103	-1.074555	1.050467	-1.0226454	1.1969767	1.0474652	1.2698363	0.56524104	0.13876311	0.6999856	0.5456775	0.4834924	0.8392364	0.20760925	0.6146003	0.036364585			
TIAM1_10014	304109	tiam1	0.005639476334340383	0.45701448601750716	1.124156	1.124156	-1.0168983	1.1082599	1.03741	1.0502328	1.0509725	1.0040911	1.042982	-1.0383403	1.124156	0.6821696	0.0109593095	0.42229232	0.22986738	0.3139589	0.9307612	0.1984737	0.5301021	0.008101943			
TM9SF2_10032	306197	tm9sf2	0.004897959183673469	0.4128	-1.0428745	1.0428745	-1.0428745	-1.0066937	1.0099431	-1.0147506	1.0006709	1.004666	1.0023084	-1.0131307	1.0182863	3.7397468E-4	0.35349005	0.21951263	0.33124018	0.956325	0.7204254	0.78266037	0.4247927	0.0919115			
TMEM38A_33190	306327	tmem38a	0.04189833200953137	0.7562932097320412	-1.0422341	1.0422341	-1.0345095	-1.00207	-1.005553	1.013458	-1.0057746	1.004072	1.0203491	-1.0422341	1.0276359	0.19681177	0.86088103	0.73590124	0.46042454	0.72296846	0.7887558	0.18309437	0.13865195	0.09552572			
TMEM5_10045	299841	rxylt1	0.035758323057953144	0.7562932097320412	1.0446373	1.0446373	-1.0125464	1.0096102	-1.0110202	-1.0036833	1.0182376	-1.0215077	1.0025648	1.013366	1.0446373	0.5087496	0.7118433	0.628604	0.83849394	0.4325205	0.40981427	0.9219192	0.43372223	0.071122915			
TMEM50A_10046	298552	tmem50a	0.024634488283597034	0.7195279053367464	1.0308206	1.0308206	1.004346	1.0267928	1.0308206	1.0021194	1.0087384	1.0147207	1.0096779	1.028053	1.0279812	0.31797847	0.0029881883	2.5743622E-4	0.8783958	0.36166415	0.16472937	0.3492594	0.11481323	0.007347138			
TRAPPC6A_10076	680465	trappc6a	0.04887369267900241	0.7822193115645805	1.086557	1.086557	-1.0422126	1.0367917	1.0503865	1.0046235	1.0683888	1.0525982	1.016451	1.0593035	1.086557	0.19332132	0.36094692	0.3787586	0.9286608	0.051229626	0.21254148	0.84312946	0.13398485	0.02254749			
TSEN2_10093	312649	tsen2	0.04080808080808081	0.7562932097320412	1.123924	1.123924	-1.00296	1.0376834	1.04984	1.012386	-1.0175712	-1.0555525	1.0109042	-1.0218334	1.123924	0.95679	0.4841167	0.3767991	0.8208079	0.7950549	0.29015967	0.8310316	0.6298095	0.0065689893			
TSPAN3_10095	300733	tspan3	0.03317437279701431	0.7507595736146316	-1.0262367	1.0262367	-1.0262367	-1.0019346	1.0151961	-1.0122819	1.0079178	-1.0079181	1.0082326	1.0009325	1.0158374	0.03390766	0.84763634	0.34048253	0.26294923	0.44237733	0.38593945	0.45678234	0.92048347	0.3002449			
TSPAN8_33212	171048	tspan8	0.017213446739570676	0.6601480398428219	1.167668	1.167668	-1.1212218	1.1020117	1.1394169	-1.0500237	1.0544574	1.1278148	1.0519902	1.0661451	1.167668	0.21238707	0.08094194	0.04307552	0.5101879	0.537359	0.036201734	0.58052176	0.47045508	0.041798417			
TYMS_32803	29261	tyms	0.04929433421967683	0.7822193115645805	1.1318724	1.1318724	-1.0264482	1.0577617	1.0684658	1.0068727	1.0226407	-1.0460023	-1.0279337	-1.0102706	1.1318724	0.73351103	0.22345598	0.16325742	0.9327573	0.68504804	0.2939401	0.68327117	0.79474133	0.11264498			
