Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Thymus_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:30.15
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: thymus
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CEBPZ_8284	362686	cebpz	0.022175732217573223	0.20122809273208514	1.2024218	1.2024218	1.071121	1.0418001	1.0373135	1.0027989	1.1148514	1.0179787	1.0541027	1.2024218	1.1722509	0.17158994	0.09883686	0.38950616	0.90367615	0.1524581	0.65085304	0.1738204	0.008457158	1.9741085E-4			
CENPF_8287	257649	cenpf	0.015400624349635796	0.18178708379482003	-1.161959	1.161959	1.0280803	-1.0013617	1.0135943	1.0087651	1.0389049	1.005885	1.0303092	1.0364722	-1.161959	0.38320252	0.9423498	0.47423986	0.49929065	0.045917455	0.8151211	0.02612202	0.320157	0.42296845			
CENPW_32846	689399	cenpw	0.009170398805715504	0.15440229739964656	-1.1424485	1.1424485	1.0174857	1.0259894	1.0210841	1.0156564	1.0185008	1.0256928	1.0311776	-1.0165786	-1.1424485	0.17947304	0.023303635	0.21851258	0.23957157	0.39590752	0.07842755	0.17186886	0.32835773	0.40222088			
CH25H_32637	309527	ch25h	0.04959349593495935	0.24992177215736205	1.4049953	1.4049953	1.2126975	1.0714577	-1.079333	1.0142171	1.1170139	1.0487252	-1.0268332	1.275576	1.4049953	0.04543763	0.4397612	0.6017717	0.87067765	0.42254347	0.644676	0.78488207	0.07980796	0.3923823			
CHEK1_8304	140583	chek1	0.0134	0.16908363636363638	-1.2108172	1.2108172	1.0617576	1.0085671	1.057198	1.0228508	1.0706245	1.0484748	1.0894355	1.0890839	-1.2108172	0.24438365	0.7955128	0.19639574	0.4044721	0.2619743	0.2111685	0.03641023	0.3311752	0.2957889			
CIDEC_32477	500292	cidec	0.016590953979853842	0.18705408576351087	2.1508934	2.1508934	1.1229051	-1.1173531	-1.3264499	1.2332581	-1.0043315	1.5254266	-1.2132914	1.626797	2.1508934	0.7404714	0.7950763	0.46036062	0.4998977	0.9885733	0.14523296	0.580032	0.052119885	0.056312688			
CISD1_8322	294362	cisd1	0.013245033112582781	0.16908363636363638	1.03155	1.03155	-1.0040193	1.0093203	-1.0081438	-1.0020475	-1.0129442	-1.0034873	1.0024875	-1.0099646	1.03155	0.7104009	0.33274385	0.49574912	0.8155996	0.4475791	0.72754437	0.78265715	0.5181206	0.004703942			
CKAP2_8324	306575	ckap2	0.03974940591920501	0.23123030479124343	-1.1075904	1.1075904	1.0078616	-1.0169637	1.0163841	1.0030012	1.0164536	-1.0108504	1.0212846	-1.0032096	-1.1075904	0.6167936	0.42323124	0.18878143	0.8419903	0.24604504	0.6189803	0.10765077	0.8004633	0.4923252			
CNDP2_8341	291394	cndp2	0.0194	0.19487235486361898	1.3199843	1.3199843	1.2221833	1.077862	1.1614406	1.0884577	1.1452001	1.1402962	1.0982095	1.2867975	1.3199843	0.07920752	0.4536716	0.20201002	0.31401274	0.23055467	0.098549485	0.250759	0.011799588	0.010197819			
CNN1_32759	65204	cnn1	0.0037848605577689245	0.13006719235895156	-1.9065974	1.9065974	-1.4629827	-1.1772776	-1.9065974	-1.2748277	-1.0506753	1.2367834	-1.0077192	1.1855823	1.6965008	0.26020634	0.43782267	0.04628859	0.22697102	0.77020395	0.4099616	0.965087	0.53512406	0.0731004			
CNN2_32878	690976	cnn2	0.0028621752531924264	0.11688224198329292	1.1043273	1.1043273	-1.0051589	1.0044894	-1.0101035	1.006008	-1.0017524	1.0106899	-1.0058196	1.0397015	1.1043273	0.5898905	0.6253839	0.42327964	0.56427395	0.8638349	0.42688093	0.64903843	0.114433296	0.0449289			
COASY_8346	287711	coasy	0.04308435675458023	0.23528759540580851	1.3643333	1.3643333	1.2084838	1.066257	1.0596113	1.0673674	1.0834608	1.1701978	1.1423596	1.3643333	1.2763145	0.065382496	0.16667062	0.61760956	0.26814562	0.6251722	0.06374966	0.17963415	0.003537099	0.09829664			
COL4A2_8356	306628	col4a2	0.012976799056232795	0.16908363636363638	1.1939266	1.1939266	1.0306454	1.091096	1.0483928	-1.0302875	1.017414	1.0256666	1.028854	1.0884814	1.1939266	0.5273221	0.09942826	0.36910048	0.6165508	0.7579099	0.7426529	0.49022144	0.12035654	5.2146363E-4			
COPA_8359	304978	copa	0.0398406374501992	0.23123030479124343	1.0907782	1.0907782	1.0524681	1.0257536	1.0400691	1.0178938	1.0587208	1.0262505	1.0502827	1.0907782	1.0749931	0.11662008	0.0419488	0.049468987	0.11510448	0.115439065	0.21165575	0.039584775	0.027015284	0.0116319815			
CORO1A_8364	155151	coro1a	0.03955527047252512	0.23123030479124343	1.0716834	1.0716834	1.0296386	1.0132172	1.0125732	1.0088068	1.0395088	1.0092254	1.0134462	1.0716834	1.0338144	0.17495811	0.121179625	0.4083918	0.28295812	0.13685384	0.39134336	0.37404358	0.0130633125	0.08752295			
CRISPLD2_32789	171547	crispld2	0.003770589402659258	0.13006719235895156	1.7786584	1.7786584	1.3935773	1.136871	1.3812342	1.1479306	1.4019084	1.2513621	1.3683712	1.7786584	1.5023314	0.15320751	0.5244912	0.021087388	0.34915304	0.040364273	0.053722568	0.09532123	4.225625E-5	0.2189414			
CSF1R_33318	307403	csf1r	0.034854771784232366	0.22533476644722109	1.2299216	1.2299216	1.1213282	1.1201806	1.1340134	1.0410348	1.0780405	1.0685204	1.0208683	1.1419193	1.2299216	0.1348398	0.0514989	0.06653591	0.44375226	0.17654513	0.29271653	0.6499324	0.05858995	0.33087438			
CTSC_32456	25423	ctsc	0.0328158773825899	0.2249386488864194	1.0693438	1.0693438	-1.0110761	1.0187024	1.0032802	1.0104407	-1.0278878	1.0241387	1.0026926	-1.0113846	1.0693438	0.7131926	0.2512401	0.8358087	0.5518266	0.23369585	0.2200861	0.857405	0.72591996	0.42616555			
CTSS_8404	50654	ctss	0.015531914893617021	0.18178708379482003	1.1494666	1.1494666	1.017438	1.0418285	1.0284961	1.0245543	-1.0048658	1.0258473	1.0085552	1.0015471	1.1494666	0.57386017	0.014941655	0.19055529	0.25628978	0.8400862	0.34200564	0.5202676	0.95306516	0.3914432			
CTTN_8406	60465	cttn	0.02084988085782367	0.19856956350002564	1.1595733	1.1595733	1.0143042	1.0306944	1.0577276	1.0169723	1.0584317	1.001692	1.083697	1.0593928	1.1595733	0.7297062	0.42621607	0.3910258	0.6154988	0.23930277	0.967935	0.1278444	0.09093973	0.12689467			
CXCL10_8408	245920	cxcl10	0.009636619152780567	0.15440229739964656	1.2832588	1.2832588	-1.0456219	1.0365281	-1.0298457	-1.0678399	-1.2576827	1.0328785	-1.0720307	-1.0291836	1.2832588	0.7309301	0.52981657	0.7255831	0.35383147	0.024420911	0.5983071	0.21068503	0.79621005	0.1872555			
CXCL12_8410	24772	cxcl12	0.04779189352692075	0.24787578013384465	1.1145695	1.1145695	1.0032982	1.0288051	1.0062746	-1.0172995	-1.0197777	-1.033824	1.0214075	1.0748905	1.1145695	0.9379563	0.4658652	0.8929585	0.68629485	0.6049331	0.5449771	0.62540895	0.09240046	0.080699705			
CXCL16_32294	497942	cxcl16	0.04590495449949444	0.24310708303345668	1.1465623	1.1465623	1.0193709	1.0134729	1.0359908	-1.0224082	1.0213678	-1.0126384	1.0597545	1.0657423	1.1465623	0.7415556	0.7693812	0.50141644	0.67717564	0.6752391	0.79896903	0.25624618	0.21615154	0.41323388			
CYB561_8412	303601	cyb561	0.014316115302766493	0.17636776367076826	1.4953128	1.4953128	1.1126236	1.3293276	1.2323568	1.1214743	1.2525141	1.1847769	1.1303005	1.2259486	1.4953128	0.56861603	0.07878062	0.22062396	0.50227666	0.1657883	0.32349798	0.54624826	0.25576597	0.08569169			
CYBA_32388	79129	cyba	0.04679474985733308	0.24526152328636308	-1.0577565	1.0577565	-1.0358652	1.0165049	-1.0130905	1.0196013	-1.0429138	1.0131123	-1.0090337	-1.0577565	1.0556799	0.41596487	0.075538725	0.35633516	0.05526809	0.25568828	0.3120104	0.5114245	0.18804404	0.43309173			
CYP11A1_32785	29680	cyp11a1	0.006805614632071459	0.14368530020703935	-1.6031791	1.6031791	-1.1622295	-1.173493	-1.1762043	-1.1366031	-1.0857173	-1.1667783	-1.137625	-1.405965	-1.6031791	0.0076306076	0.0022015544	0.007422226	0.0089502055	0.09634221	0.01271592	0.012833122	0.09314357	0.033526845			
CYP11B3_34118	353498;500892	cyp11b3;cyp11b1	2.039983680130559E-4	0.0634581974458228	-1.5105242	1.5105242	-1.1211666	-1.1437757	-1.1960615	-1.1419781	-1.0464048	-1.1531316	-1.0876595	-1.3738322	-1.5105242	0.039050415	0.014237129	0.01944063	0.039182115	0.49607536	0.023567008	0.07662646	0.00939155	2.9460884E-5			
CYP2E1_8421	25086	cyp2e1	0.04015412695193673	0.2322247008720341	-1.6008668	1.6008668	-1.1071354	-1.236954	-1.3941844	-1.3718977	-1.6008668	-1.0898242	-1.2253748	1.133036	1.3585523	0.53457797	0.12800626	0.16217574	0.03858463	0.011093794	0.6330357	0.39782202	0.4317304	0.5336464			
DAG1_8435	114489	dag1	0.02074688796680498	0.19856956350002564	1.4327793	1.4327793	1.1526465	1.1236057	1.0381805	-1.0654571	1.2655185	1.0013757	1.1488366	1.4327793	1.3983618	0.4175749	0.26800108	0.7121919	0.7542885	0.08816768	0.9939917	0.13483614	8.117575E-5	0.010262555			
DDIT4_8450	140942	ddit4	0.004445385266723116	0.13221845893310755	1.2137485	1.2137485	1.0568008	1.0078503	1.032149	-1.0094552	1.1258184	1.0278891	1.0499344	1.1143382	1.2137485	0.13682736	0.80562174	0.35189602	0.64765733	0.05524557	0.4244855	0.22799951	0.033722248	0.24227837			
DDX10_8452	300710	ddx10	0.022284644194756554	0.20122809273208514	1.090993	1.090993	1.0304103	1.0184467	-1.0246786	1.0145432	1.0262921	1.0360773	-1.0596935	1.0568312	1.090993	0.2781551	0.5141226	0.40269524	0.48273608	0.39953178	0.081143975	0.37891096	0.039505992	0.0016184801			
DEFA5_32324	286995	defa5	0.031231350706186593	0.2196745681428395	1.8589841	1.8589841	1.014008	1.0862656	1.0186762	1.1191761	1.1046696	1.2806686	-1.1009111	1.3731583	1.8589841	0.9494401	0.77087605	0.9392963	0.64083123	0.7027134	0.367649	0.81977904	0.09084521	0.08616247			
DENND2D_8461	310772	dennd2d	0.03868312757201646	0.23123030479124343	1.0829542	1.0829542	-1.0083916	1.0281105	-1.0008332	1.0214857	-1.0197692	1.0106672	-1.0126253	-1.0239199	1.0829542	0.77007747	0.23822895	0.9739282	0.24010016	0.46085104	0.690632	0.42958477	0.38325262	0.44925523			
DHRS3_8468	313689	dhrs3	0.010063141278610892	0.15440229739964656	1.1538118	1.1538118	1.037448	1.048441	1.0383661	1.0065756	-1.0120167	-1.0332246	1.0658504	1.0290577	1.1538118	0.31563815	0.3995066	0.38862324	0.8793383	0.8153331	0.5300399	0.09002817	0.4973084	0.11863423			
DLGAP5_8475	289997	dlgap5	0.02923853596970972	0.2165402517846807	-1.0857905	1.0857905	1.0250361	1.0133727	1.011735	1.0155702	1.0201424	1.0184234	1.0331305	1.0223336	-1.0857905	0.008488764	0.3093417	0.42079926	0.13620266	0.093279086	0.33445275	0.011332201	0.15965927	0.52235097			
DRAM2_33198	362011	dram2	0.005486689697216013	0.14368530020703935	1.0503352	1.0503352	1.0153153	1.0148329	1.0168786	1.0100911	1.0157648	1.0114175	1.0052273	1.0045626	1.0503352	0.19061051	0.10994472	0.22486433	0.3448187	0.14510871	0.32695165	0.57710993	0.67569554	0.24895765			
DRAP1_8496	293674	drap1	4.171011470281543E-4	0.07236704900938477	1.2625722	1.2625722	1.0437365	1.0166901	1.0297842	1.0166731	1.0473658	1.0165333	1.0728538	1.1885829	1.2625722	0.28815416	0.6701883	0.52681434	0.67591375	0.27369675	0.6536936	0.06458837	0.008681031	3.584669E-5			
DSG2_8499	307562	dsg2	0.041371158392434985	0.23286682155536906	1.1485194	1.1485194	1.0943801	1.1182842	1.0878959	1.0220014	-1.0107626	1.0101156	1.0984592	1.1485194	1.1472001	0.057273746	0.049110163	0.25830916	0.6354641	0.8039032	0.8739432	0.098439455	0.008724896	0.116347715			
DUSP11_8501	297412	dusp11	0.002694300518134715	0.11688224198329292	1.1017523	1.1017523	1.03619	1.0297781	1.023582	1.0136476	1.043439	1.0127853	1.0406808	1.0921813	1.1017523	0.19031028	0.018393423	0.3360146	0.09678731	0.22714604	0.4294115	0.038947213	0.0013386406	0.017769996			
E2F1_8509	399489	e2f1	0.039096267190569745	0.23123030479124343	-1.1835489	1.1835489	1.0266012	-1.1030384	-1.0207782	-1.0128351	1.0668935	-1.0110279	-1.0208254	1.0626523	-1.1835489	0.7138996	0.037183493	0.5298269	0.76171124	0.29210842	0.8011454	0.69469917	0.45411316	0.31797555			
ECHS1_8519	140547	echs1	3.8160656363289447E-4	0.07236704900938477	1.0574889	1.0574889	1.0455365	1.0329162	1.0314227	1.0289274	1.0426747	1.0352032	1.0334653	1.0444285	1.0574889	0.0076977196	0.016421448	0.11172371	0.047115874	0.007663964	0.020022668	0.034817725	0.0053476673	0.03830502			
ECI1_8520	29740	eci1	0.0028322880841594174	0.11688224198329292	1.2091855	1.2091855	1.0459421	1.0070802	-1.0163337	-1.0163702	1.0056443	-1.0114648	1.0336072	1.1100127	1.2091855	0.20186087	0.8145403	0.7388428	0.7044458	0.9021014	0.81669956	0.40827033	0.010158303	0.21669126			
ECT2_8523	361921	ect2	0.049506943046890725	0.24992177215736205	-1.1354424	1.1354424	1.0462352	1.0012352	1.0481955	1.0091468	1.0415318	-1.0003433	1.0381538	1.0760928	-1.1354424	0.3369492	0.96074826	0.26802567	0.58366966	0.38449508	0.9933791	0.15640706	0.13042139	0.4993333			
EDN1_8525	24323	edn1	0.014982790038469326	0.1813614468610066	1.919155	1.919155	1.2875582	1.1867179	1.1825168	-1.0157719	1.2576423	1.2579434	1.2837187	1.5629112	1.919155	0.07610412	0.33532023	0.47827163	0.951875	0.29247615	0.37444273	0.17973061	0.12226527	0.1593194			
EED_8526	293104	eed	0.03497547451482192	0.22533476644722109	1.3096871	1.3096871	1.1541697	1.0411885	1.0671173	1.0640072	1.1548953	1.0782053	1.0848793	1.3096871	1.2210706	0.119674556	0.37259978	0.34985858	0.07097937	0.20779164	0.19283573	0.22011429	0.008403996	1.4802912E-5			
EIF4EBP1_8550	116636	eif4ebp1	0.03772430668841762	0.23055836751164496	1.0744885	1.0744885	1.0148793	1.0255508	-1.0078636	-1.0136782	-1.0042213	1.0154648	1.0124006	1.0294812	1.0744885	0.5851533	0.24467684	0.7878934	0.50553095	0.83382267	0.5270825	0.5833435	0.2305785	0.3001789			
EMILIN1_33056	298845	emilin1	0.03776196124950573	0.23055836751164496	1.5780107	1.5780107	1.2534292	-1.0855622	1.2494456	1.1370636	1.2832675	1.1189835	1.2946773	1.5780107	1.4808238	0.003135575	0.6981883	0.14597158	0.35594696	0.20315292	0.47735643	0.09172944	0.011664615	0.36326066			
ENO3_33181	25438	eno3	0.01779064956557716	0.19105390062842928	1.1178843	1.1178843	1.0115244	1.0200211	1.0032312	1.0144943	1.0145495	1.0386891	-1.0010816	1.0327017	1.1178843	0.71444726	0.53510386	0.93724406	0.6489392	0.6805467	0.25190035	0.9757507	0.34283283	0.04454798			
EPHA3_8565	29210	epha3	0.018142378229146126	0.19271648710756242	1.4671595	1.4671595	1.0563751	1.032598	1.0777822	1.010719	1.0133538	-1.0094928	1.0664878	1.3103181	1.4671595	0.7370832	0.82109207	0.605402	0.94075847	0.9479712	0.95389205	0.65847266	0.058012914	0.008211392			
EPHX1_8567	25315	ephx1	0.01808986578486676	0.19271648710756242	1.3330923	1.3330923	1.1324984	1.036205	1.0634848	-1.0249999	1.1293238	1.0293088	1.0981717	1.2095976	1.3330923	0.2785001	0.75298774	0.64418864	0.81362337	0.2582644	0.7784989	0.38774925	0.044375613	0.25434366			
ESCO2_32645	691979	esco2	0.0014453850918851952	0.11110221724165532	-1.2340592	1.2340592	1.0353518	1.0219352	-1.0100716	-1.003151	1.0093101	1.009745	1.0303693	-1.0335871	-1.2340592	0.32834515	0.52519304	0.7736355	0.9158849	0.78305364	0.74738896	0.30714932	0.26144034	0.12182657			
ETFB_8574	292845	etfb	0.006140165149269532	0.14368530020703935	1.1312847	1.1312847	1.0057625	1.0219998	-1.0086908	1.0361009	1.0135173	1.0382794	1.0063941	1.0696901	1.1312847	0.7696546	0.23800099	0.7285293	0.07776477	0.5391841	0.18003465	0.779751	0.15247063	0.22136407			
EVI2A_32378	685433	evi2a	0.012296790329303876	0.1684336675369123	1.2140769	1.2140769	1.0059899	1.0521923	-1.0177932	1.0191904	-1.0055468	1.0043123	-1.0481517	1.0461161	1.2140769	0.7775073	0.17570314	0.4555839	0.65733844	0.8084804	0.8733237	0.18325588	0.41944453	0.33919466			
EVI2B_32891	100910940	evi2b	0.0030120481927710845	0.11688224198329292	1.1276906	1.1276906	1.0179367	1.0249223	1.0306009	1.0213504	1.0280365	1.0101314	-1.0068029	1.0906358	1.1276906	0.60748047	0.2487776	0.3400864	0.3167744	0.20746769	0.7429131	0.76295763	0.0039669303	0.14884765			
EXT1_8582	299907	ext1	0.043265465935787	0.23528759540580851	1.1435977	1.1435977	1.0498015	1.0613843	1.0663669	-1.0019885	1.0342396	1.039309	1.0256916	1.1186732	1.1435977	0.2962584	0.11373013	0.26638728	0.9762745	0.46299395	0.48700634	0.5156414	0.007042831	0.30010614			
F10_8585	29243	f10	0.0035949670461354103	0.1290469205181711	1.382067	1.382067	-1.1395016	-1.034843	-1.0268636	1.055154	-1.1672033	1.1069069	-1.055952	1.1551853	1.382067	0.45004517	0.66071355	0.7012005	0.47158316	0.03134555	0.07735975	0.49704722	0.039998736	0.3108694			
FAIM_8596	140930	faim	3.9952057530962844E-4	0.07236704900938477	1.0829014	1.0829014	1.0189712	1.0292224	1.0339814	1.0400267	1.0360969	1.0307068	1.0053756	1.0055853	1.0829014	0.30794284	0.057873208	0.05583712	0.031277906	0.08046688	0.06666417	0.6792025	0.74729764	2.2143172E-4			
FAM129B_32749	362115	niban2	0.041017550778939066	0.23286682155536906	1.2382994	1.2382994	1.049953	1.0929987	1.1852847	-1.1424649	1.0820892	-1.0718842	-1.0225389	1.2382994	1.2075791	0.23888141	0.18053839	0.0031674705	0.16232511	0.07895418	0.5227038	0.82228065	0.019643664	0.28087324			
FASTKD5_8612	366192	fastkd5	0.04170194750211685	0.2333963836005572	1.3087298	1.3087298	1.1434207	1.0549722	1.0802507	1.0281204	1.1516864	1.0564018	1.0924779	1.3087298	1.1889421	0.16920236	0.16116926	0.3542729	0.41178492	0.23518282	0.32546988	0.12815617	0.0062525864	1.4339174E-4			
FCER1G_8623	25441	fcer1g	0.02748189177673626	0.2119474106001863	1.0803195	1.0803195	1.0199779	1.0153964	1.0277026	1.0155848	1.0139984	1.0282974	1.0132344	-1.0041027	1.0803195	0.22574334	0.2014241	0.13529971	0.2287959	0.4734985	0.064740665	0.12459531	0.8176105	0.44149613			
FCGR2A_8624	103693683;116591	fcgr2a-ps1;fcgr2a	0.04862204724409449	0.24872506722900425	1.1590996	1.1590996	-1.0526471	1.020768	1.0120457	1.0147395	-1.0911617	1.0424721	-1.022477	-1.1078632	1.1590996	0.52400655	0.72155917	0.8193322	0.72724324	0.25862166	0.43954492	0.5807101	0.26556095	0.40001813			
FCN1_32819	83517	fcna	0.041989400733795354	0.23437515369373169	1.1312671	1.1312671	1.0725056	1.0219613	1.0597814	1.04144	1.0244919	1.0447356	1.0521407	1.0355958	1.1312671	0.09171026	0.58403915	0.19803548	0.22466521	0.5088008	0.16033377	0.04086494	0.3361395	0.45281816			
FGFR2_8637	25022	fgfr2	5.88235294117647E-4	0.07401526283357823	1.4598509	1.4598509	1.2911434	1.1963357	1.1902704	1.1565955	1.2670202	1.1310986	1.2691222	1.4191517	1.4598509	0.025992513	0.14823897	0.124800436	0.16674557	0.064616285	0.40228376	0.014389355	9.2816923E-4	6.4170634E-4			
FILIP1L_32649	304020	filip1l	0.007246376811594203	0.14368530020703935	1.3130711	1.3130711	1.1021024	1.0335804	1.0188289	1.0299515	1.0414535	1.0553639	1.0885401	1.2562724	1.3130711	0.17818525	0.48401958	0.756042	0.5980343	0.610696	0.19192463	0.08820424	0.008243087	0.227826			
FIS1_8645	288584	fis1	0.030866807610993658	0.21869519698650816	1.1226267	1.1226267	1.0561864	1.0283812	1.0191934	1.0171663	1.055262	1.02102	1.0305189	1.1226267	1.0957451	0.09971055	0.09573062	0.4977905	0.14211291	0.25715503	0.23615932	0.12322073	0.021204637	0.078007594			
FITM1_32465	290223	fitm1	0.029779630732578916	0.21674510139471206	-1.8039743	1.8039743	1.0274119	-1.3119171	-1.4959347	1.0693328	-1.3261846	-1.3281919	-1.8039743	1.1650761	1.4585506	0.84635264	0.36447474	0.043880943	0.69444734	0.45147446	0.2049831	0.014178336	0.31266883	0.15690683			
FKBP14_8647	362366	fkbp14	0.009994121105232217	0.15440229739964656	1.2176601	1.2176601	1.085222	1.0868154	1.1161315	1.0596606	1.0550925	1.0682327	1.0908749	1.071332	1.2176601	0.2779535	0.11584004	0.061517067	0.30658862	0.4956793	0.27484778	0.12251571	0.19542006	0.16585648			
FLNA_8651	293860	flna	0.024369747899159664	0.2045858731651997	1.0402156	1.0402156	-1.0121735	-1.0032452	1.0062282	1.0051745	1.0073466	1.0021969	-1.0047714	1.0065147	1.0402156	0.16332473	0.6777076	0.6942083	0.5104047	0.5339416	0.87727726	0.68111	0.3680036	0.3412793			
FOS_8657	314322	fos	0.00979412352588447	0.15440229739964656	1.3358036	1.3358036	-1.0763164	1.0570915	1.1159359	1.0598463	1.0244119	1.0310423	-1.0222659	1.2273779	1.3358036	0.44689095	0.474564	0.13391326	0.53296846	0.84965104	0.7379371	0.8381802	0.013276953	0.19147947			
FUCA1_33043	24375	fuca1	0.029890744176458463	0.21674510139471206	1.13135	1.13135	1.0635356	1.0308013	1.059254	1.0117786	1.0756226	1.0367516	1.0747582	1.100411	1.13135	0.16593793	0.11687689	0.12036861	0.22447304	0.12441739	0.395369	0.056904282	0.040022135	0.26856664			
FXYD5_32701	60338	fxyd5	0.00650887573964497	0.14368530020703935	1.1324244	1.1324244	-1.0364833	1.027668	-1.0573982	1.0188679	-1.0989257	1.0054164	-1.0707281	-1.0352678	1.1324244	0.45402905	0.25508362	0.2737255	0.59231794	0.09854218	0.86290157	0.13846378	0.50103366	0.008818913			
G0S2_32729	289388	g0s2	0.026539498237611446	0.21121517790114577	1.2777169	1.2777169	1.0310829	1.0197588	-1.0154732	-1.0295013	1.0049816	1.0517302	1.0082805	1.1332822	1.2777169	0.5471238	0.8431691	0.70718455	0.5803644	0.9570004	0.30338022	0.8587123	0.013975452	0.3866461			
GADD45B_8679	299626	gadd45b	0.002578853402102757	0.11688224198329292	1.5190992	1.5190992	1.1394258	1.1562493	1.0071543	-1.0089672	-1.0765971	1.0952935	1.0358176	1.2099353	1.5190992	0.1304393	0.21349683	0.92845154	0.90306026	0.6309816	0.26019475	0.66814995	0.08288169	0.20525214			
GAMT_8681	25257	gamt	0.009308774014656367	0.15440229739964656	1.1789407	1.1789407	-1.1227981	-1.0907835	-1.1611046	-1.0388206	-1.0223875	1.014008	-1.0404581	-1.0417856	1.1789407	0.24814676	0.2047187	0.0035419269	0.36705753	0.6575436	0.75615287	0.3656652	0.61008054	0.31058824			
GAP43_32848	29423	gap43	0.01388038375178608	0.17409011428444948	-1.8837379	1.8837379	-1.0021826	-1.2453431	-1.1868309	-1.1482028	-1.3022714	-1.1343609	-1.0283445	-1.0118238	-1.8837379	0.9884757	0.16052505	0.269098	0.3421031	0.15817103	0.33302227	0.84252286	0.92592955	0.29155913			
GAS2L3_32431	680280	gas2l3	0.04839685420447671	0.24872506722900425	-1.182908	1.182908	1.0569719	-1.0063999	1.0652099	1.0184754	1.0843635	1.0293916	1.1058795	1.0720494	-1.182908	0.49751744	0.80066663	0.24259321	0.529753	0.20991117	0.6542323	0.043767095	0.26762938	0.46542686			
GBE1_32816	288333	gbe1	0.013049588436057016	0.16908363636363638	1.1346893	1.1346893	1.0497291	1.0155432	1.0773358	1.0141225	1.0244602	-1.0640138	1.0762709	-1.0120125	1.1346893	0.16942042	0.6545239	0.17760384	0.59461474	0.47660714	0.055297084	0.026939275	0.7724215	0.02238185			
GBP2_8691	171164	gbp2	0.003939334252511325	0.13006719235895156	1.081914	1.081914	1.0271837	1.0411241	1.0323628	1.0371275	1.0297422	1.0458342	1.0306917	1.0121197	1.081914	0.1603732	0.037520736	0.11037125	0.093008004	0.122468345	0.043102738	0.11339198	0.6136389	0.28266323			
GBP4_8692	310917	gbp4	0.013373860182370821	0.16908363636363638	1.2737373	1.2737373	1.021348	1.0071434	1.024247	-1.0033928	-1.0035788	1.0428797	1.0167196	1.1678166	1.2737373	0.74281186	0.9158931	0.7012862	0.9631044	0.96156687	0.4092351	0.7846699	0.067144275	0.25908			
GFPT1_8705	297417	gfpt1	0.022114997989545637	0.20122809273208514	1.2614355	1.2614355	1.1433605	1.061399	1.0614489	1.075892	1.041235	1.0383277	1.1391515	1.2614355	1.1681732	0.05819271	0.24117419	0.38330027	0.2070108	0.70096	0.60496277	0.10995057	6.223117E-4	0.30157056			
GFPT2_32470	360518	gfpt2	0.020927936821322803	0.19856956350002564	1.684617	1.684617	1.4618435	1.1834831	1.3352245	1.2689909	1.2946168	1.1749934	1.1845742	1.684617	1.6398578	0.016163927	0.21808863	0.029874502	0.14887063	0.2476571	0.40909404	0.3922486	0.018544203	0.07418303			
GLOD4_8714	363644	glod4	0.038461538461538464	0.23123030479124343	-1.4635193	1.4635193	-1.4635193	1.0087793	1.0135657	1.0195646	-1.015572	1.0267425	1.0188571	-1.0199813	1.0354837	0.15146053	0.7707174	0.17326258	0.0778674	0.6182789	0.024301339	0.08936992	0.63913745	0.20836894			
