Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: In Vivo
Test Article: Perfluoro 3 Methoxypropanoic Acid
Species: Rat
Strain: Sprague-Dawley
Sex: Male
Organ: Liver
Chip File Creation Date: 10/31/24
Log Transformation: BASE2
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/04/2025 07:38.05

Something	A36	A38	A20	A18	A33	A45	A44	A16	A15	A46	A41	A37	A30	A29	A8	A26	A40	A35	A1	A3	A12	A17	A42	A24	A4	A7	A11	A51	A32	A22	A2	A14	A39	A5	A6	A9	A31	A48	A21	A49	A47	A34	A13	A27	A28	A50	A25	A10	A23	A43	A19
LRPAP1_9158	7.390249	6.96705	6.363101	6.629934	6.712359	7.2079654	6.507925	6.5777	6.6004305	6.873935	6.481571	7.4484344	7.488093	6.540827	7.57358	6.1710877	6.731728	6.7549667	7.41788	6.9772315	7.267871	6.625861	7.4955244	7.0726295	7.321782	7.760748	7.1445	7.369012	6.108486	7.201299	6.869137	6.2875323	6.5994883	6.417086	6.9802485	6.365275	6.69739	6.954759	7.014027	6.8762956	7.2010813	6.839962	6.2182565	7.0549326	6.7253103	6.7636228	7.259622	7.127951	6.028335	7.3300996	6.95473
LRRC41_9160	4.9043345	3.8308609	2.3701787	4.1969485	3.5377576	5.191657	4.131929	3.8750339	4.603037	4.02099	3.2578542	5.3251815	5.553862	3.4488056	5.581279	2.2599542	3.546998	3.9781444	5.252226	4.5272	5.0150394	3.787982	5.1910257	4.3466787	5.63009	5.5439353	5.486098	5.176898	3.6075757	4.9305177	4.30899	3.537568	3.7763257	3.2723231	4.9428797	3.5225942	3.5959105	3.6479805	4.6109753	4.1869826	3.3909214	4.612261	2.99374	5.267545	3.840789	3.2451882	4.47233	4.518974	3.1230586	4.8957973	2.838406
LSM3_33166	2.8664734	3.5496664	4.581067	4.1969485	4.3723383	3.1950624	3.3483052	4.794435	4.1077867	3.8281465	3.3878083	3.4922628	3.0294778	4.5651484	3.1575243	3.9271011	4.090219	4.9022617	2.8044732	4.616394	3.8610783	3.9295027	2.930607	4.5087037	3.7834342	3.340682	3.65531	3.474912	3.798159	3.437199	4.0746455	4.5192814	4.6836143	4.195664	4.3970637	3.9532046	4.624199	4.383164	3.7408574	4.919528	5.000007	3.6083453	4.126278	3.2341504	4.1174774	4.3162427	3.5753076	4.2126923	4.247581	3.2776825	4.0871205
LSM6_32830	5.493443	6.0693126	5.768599	5.8994265	5.776807	5.6591215	5.28402	5.5475993	5.791102	4.8544893	4.8997808	5.858812	5.8056216	5.9526296	6.2777753	5.7049217	5.047234	5.877936	5.8695235	6.302658	5.892334	5.555596	5.3271003	5.8077517	5.553705	5.8515406	5.6616545	5.7549553	5.296559	6.098276	5.6590714	5.73751	5.572113	6.105435	6.3324356	5.374005	5.701008	6.523633	5.9587436	6.1729584	6.3460236	5.5499954	5.4192753	5.8561707	5.610596	6.1325927	5.797008	5.7836275	5.9404783	5.29047	6.075635
LSP1_32853	3.6955848	4.3146935	3.7559724	3.77313	4.4742694	3.7265353	3.7926803	3.8750339	3.7772083	4.02099	3.448644	4.1425314	4.097743	3.1364734	3.6116695	4.014271	4.483924	4.2816463	3.4823647	4.7003927	2.7435865	3.8838544	3.326703	3.8379865	4.1375628	3.4306927	3.3250897	4.234818	3.4460533	1.8567106	4.5415487	3.8522093	4.3257575	3.1603029	3.8226066	3.5839908	3.5048723	4.1940618	3.4283133	4.0437536	4.817839	4.041002	3.837692	4.6401196	4.4727483	4.794461	4.0924416	3.6661186	4.247581	2.9431233	3.6655471
LSR_9162	6.972664	6.3287616	5.3439584	5.9313107	5.9460244	6.7104697	6.0688534	6.0528893	6.0124	5.513738	5.69885	7.041421	6.800416	5.3461456	6.98239	5.153059	5.433592	6.048487	6.971652	6.2478795	6.514835	5.3015795	6.657738	6.20061	6.5382657	6.6458006	6.674893	6.6682444	6.144039	6.941507	5.806799	5.5757246	6.2032847	5.8037276	6.381161	5.553551	6.077851	6.4086246	6.3295584	6.6311083	6.2652636	6.4578385	5.7429986	6.867838	5.592596	6.53911	6.758524	6.0294333	5.878786	6.3917203	6.035604
LSS_9163	2.736285	3.8933594	2.1619017	2.1159258	1.7112163	3.661585	2.0220141	2.5249715	1.2703954	2.3398588	2.5750768	3.0088224	0.67545027	2.7372885	3.446748	0.96157944	2.072621	3.3539796	3.4029472	3.0622413	2.581391	1.7539579	3.0402825	2.8167326	3.4029047	3.141831	2.621851	3.1225834	1.1960433	3.6778624	3.3096738	1.2719984	2.7323515	2.4144073	3.7502577	2.1691005	3.8389206	3.49237	3.1395056	3.1752434	2.7428484	2.9874854	1.5358759	3.2341504	1.7753943	1.8519349	2.7615314	2.6126575	2.6186037	2.506785	2.2300112
LTBP1_33264	2.2557068	3.5496664	2.1619017	2.8078547	2.2602103	3.788687	3.1634846	3.4732275	4.221371	2.9263053	2.2036915	3.3178172	2.6721666	4.225969	3.68756	3.5723524	2.399263	3.1690745	3.2296562	4.3303432	2.889376	3.7375457	3.8924718	3.7105362	3.0042105	2.911122	3.0159018	3.3441162	2.5195544	3.437199	4.379347	4.223962	3.8487759	3.1603029	3.3214288	2.6995428	3.1911995	3.8538375	4.055234	3.0805616	4.2740407	4.2167525	3.3920732	2.6264875	2.8193185	3.031582	4.7033043	3.965136	3.2257414	2.506785	3.7990685
LY86_9165	2.736285	5.1810994	4.581067	4.985458	4.204518	2.9986892	4.60095	3.8750339	5.263986	4.6064157	4.2841916	2.8891323	3.3996527	5.7008123	3.8938673	4.510401	4.5837555	4.570107	3.318902	5.4232535	3.5462768	4.419964	2.8119028	4.6192975	3.1146789	2.6363633	3.2292056	3.273985	4.1171956	2.6423824	4.446431	5.0980964	4.9036446	4.7922235	4.910049	4.3565435	4.748459	4.769558	4.2651753	4.4744816	5.3300095	4.3733993	4.0729947	2.9009168	5.2230263	5.350499	4.3413115	3.965136	5.440215	2.506785	5.2907276
LY96_9166	1.1754036	3.3854282	2.552146	1.8748931	2.2602103	1.9685107	3.0613632	1.9899611	2.1797314	3.1072266	1.70226	1.5471903	1.7605959	3.1364734	2.1047523	2.6348078	2.399263	2.2295449	1.7631619	3.400333	3.0217755	2.1116846	2.2057867	2.38735	1.1871207	1.2043949	1.1946218	2.2793913	2.5195544	1.5686922	1.9897953	3.013425	2.3879235	2.7601511	3.4179986	2.4585645	3.5048723	3.719913	3.4283133	3.5731628	3.8990247	1.8741015	3.772339	2.0821931	2.3897877	3.2451882	2.4585013	2.9218345	3.2257414	0.0	2.838406
LYN_9167	6.729142	7.125152	5.7868752	6.9663625	6.437425	6.3677535	6.0422916	6.1526985	7.024844	6.221749	5.8530827	6.9841523	6.8234167	6.518701	6.8482833	5.756401	5.9272966	6.598966	6.748882	7.3851795	6.6539674	6.1830764	6.352196	6.863838	6.359102	6.5882893	6.53151	6.8954372	6.144039	6.4623003	6.911303	5.847955	6.24415	6.262895	7.206651	5.881601	6.401823	6.8057013	6.9006896	6.9179664	6.39022	7.074888	5.9929557	6.851767	6.317553	6.789381	6.605148	6.670501	6.379636	6.663361	6.9900703
LYPLA1_9168	7.022395	5.592454	4.402944	5.7993145	5.070358	6.742228	4.982539	5.5475993	6.118846	5.2115946	4.94271	7.1560555	6.792667	5.7773542	6.9208302	5.0119224	5.137614	4.6069818	7.432952	6.6370025	6.7236743	5.58442	6.9939475	6.51861	7.2868156	7.206972	7.06341	7.6611342	4.8566833	7.101546	5.8814254	4.9408307	4.8339643	4.9688754	5.9518595	4.45842	5.2184687	5.635367	6.5052643	5.497702	5.4392233	6.199828	5.0012403	7.047897	4.881369	5.7154636	6.3899665	5.5334306	5.5029	6.6149426	5.7850323
LYRM1_9169	3.548161	4.403265	3.8283436	4.4816837	4.0807066	3.5935724	4.2293363	3.7531235	4.047455	4.413638	4.4421306	4.1425314	4.1950135	3.2482674	4.016648	3.971344	3.4086447	4.2352924	4.5328355	4.616394	3.7885811	3.574707	4.3413258	3.6423242	4.1889715	3.4306927	3.65531	3.651246	3.8421152	3.602016	3.6313283	4.0500264	3.9835975	3.9482906	4.0201387	3.6994612	3.6815434	4.383164	3.9375708	4.1408014	4.320462	4.041002	4.0176687	3.8664052	4.0662227	4.724974	4.5535	4.0942173	4.3420444	3.7774107	4.0871205
LYZ2_32611	2.98588	4.526692	3.4235945	3.8418446	3.4403665	3.1002145	3.2588525	3.393861	3.7772083	3.3420844	2.7783492	4.0892115	3.8809977	3.854183	3.8283224	3.3220272	3.546998	2.7081409	3.6291769	5.0275335	3.8610783	3.254318	3.1422062	4.010254	2.884577	3.743284	3.1264923	4.7559257	2.1515164	2.3023815	4.446431	3.537568	3.1313257	3.3762684	3.8915	3.320974	3.9808064	5.205123	4.215484	4.973223	5.824609	4.2972007	4.126278	5.3838687	3.047878	5.76823	3.9794827	3.7468808	4.3420444	2.1194797	4.2822084
MAD2L1_9171	2.736285	3.200062	3.8283436	2.9391065	2.967741	2.1687598	3.0613632	3.023864	2.8787735	2.6036353	2.6802902	3.1193392	2.6721666	3.1364734	2.7953992	3.100898	2.7821121	3.2644873	3.0326717	3.2961977	3.1430392	2.7430372	2.5404441	2.6873035	1.5437274	3.4306927	2.765496	4.1195726	2.6239645	2.9173408	2.159341	3.3501055	3.0101936	2.597612	3.3214288	2.8064463	3.1911995	3.49237	2.778033	3.5731628	4.1250777	3.1694758	3.772339	2.2872965	3.1498733	3.142335	2.7615314	3.7468808	2.4591324	2.9431233	3.5183966
MAN2B1_9177	6.594707	6.294434	5.1876664	5.183789	5.5150447	7.120046	6.0688534	5.413177	5.414885	6.0107136	5.6216946	6.666891	7.0805125	5.599045	6.4401584	5.3163295	5.989293	5.5583673	6.992148	6.788622	5.7468586	5.6403956	7.2436743	6.0242286	6.857086	6.8715005	6.4055696	6.9186068	5.682379	5.7039113	6.1055155	4.9408307	5.2893295	5.84054	6.29478	5.0433664	5.8563857	6.611356	6.169143	6.4055705	6.2533484	5.9979987	4.882382	6.586381	5.7306747	6.4875917	6.201352	6.253282	5.440215	6.9476733	5.122574
MAOA_32516	5.344994	4.4455914	3.326985	4.298234	4.14394	5.0965776	4.131929	4.280068	4.8348827	3.7756202	3.5070176	4.959713	5.155082	3.1364734	5.2216306	3.4526122	4.3766675	3.7985182	5.252226	4.994639	4.8819904	3.7375457	5.3271003	5.2200937	5.45216	5.349945	5.262155	5.767771	3.5019276	5.049507	3.8453023	3.537568	3.8487759	3.6495402	4.6565795	3.458468	3.8389206	3.9763792	4.8249087	4.649599	4.0164742	4.817136	4.4102645	4.9121966	3.7784617	4.614036	4.513486	4.7714825	3.7922184	5.019991	4.3271203
MAOB_9179	9.047031	8.53208	8.004294	8.341915	8.648497	9.15269	8.242528	8.243088	8.230754	7.5996914	7.5202837	9.043733	9.1458025	8.208206	9.160159	7.7804337	7.8370705	8.533723	9.020676	8.63145	8.627681	8.210328	8.704344	8.746973	8.936882	8.939005	8.886803	8.669566	8.191598	8.718173	8.236721	7.7315655	8.083599	8.085806	8.647458	7.9733586	7.9147673	8.4094925	8.40185	8.217503	8.086279	8.770104	8.287905	8.834212	8.270348	7.8938656	8.19924	8.822397	8.0224	8.6834955	8.485621
MAP1LC3A_33215	4.009233	4.1707234	2.3701787	3.7009778	4.7831573	3.2840576	2.951459	3.6199527	3.1321692	3.4125795	3.115025	3.8537283	2.919921	3.1364734	3.68756	2.9320772	3.2556021	3.6650012	3.318902	3.1839569	2.581391	3.8838544	3.7053368	3.0452297	3.2172866	4.057699	3.5795677	3.3441162	3.198022	3.0373778	2.6889215	2.8811386	3.619502	3.3762684	3.2179284	3.320974	2.7898166	3.719913	3.1395056	3.7680426	3.3909214	3.6083453	2.99374	3.8009534	3.4186301	3.8779073	3.011828	3.176305	3.2257414	3.629271	3.4387813
MAP2K5_9180	4.169169	4.220327	3.326985	4.0880117	2.8206856	3.7265353	3.2588525	3.2206914	4.047455	3.4125795	3.324294	4.5102053	4.9192286	4.225969	3.8938673	3.513724	3.0843768	3.2644873	4.375311	3.9731874	3.8610783	3.9295027	3.8924718	4.010254	3.9713368	4.00006	3.9838378	4.306832	3.0559347	3.6778624	3.9414568	3.3501055	3.1313257	3.6495402	4.532649	2.9990726	3.5048723	3.916409	3.9976015	3.8275614	4.717334	4.174781	2.8742359	3.9290164	3.4186301	3.7438102	4.0924416	4.03112	2.4591324	4.3507204	4.0339284
MAP3K4_9182	3.548161	3.097608	1.9183995	2.9391065	2.6569214	3.2840576	2.0220141	1.9899611	2.8787735	3.3420844	2.4615827	3.1193392	3.6939778	2.1835182	4.2844353	1.7521499	2.8900583	2.7081409	3.7624195	3.0622413	2.581391	2.5224707	4.297816	3.3317733	3.4029047	4.1664968	3.2292056	3.5948293	1.8408495	3.7499197	2.6889215	2.5734606	3.4435291	2.597612	3.5936723	2.4585645	3.1911995	3.0089254	3.4283133	2.8702326	3.4754093	3.331059	3.2066107	3.6604056	2.0104735	2.297121	3.4953897	2.2186248	2.4591324	3.9744961	2.5660443
MAP7_9184	6.3495755	5.2543645	4.9488516	5.183789	5.0037384	6.4565835	4.8961816	5.148863	5.2902575	4.576022	4.9637046	5.9058294	6.44264	5.419629	6.4939904	4.4175134	5.180765	5.4810195	5.8091955	5.733466	6.0401726	5.266436	6.159035	5.660333	6.3364825	6.272541	6.193289	6.055942	4.9993916	6.0562634	5.7281003	4.0500264	5.1812468	4.7150254	5.9356394	4.905866	4.968852	5.9514785	5.712333	6.028258	5.8084135	5.533484	4.2752476	6.160117	5.126247	5.0713763	5.6009226	6.12318	4.704046	6.380178	5.070697
MAPK1_9185	5.628032	4.6403866	3.9630284	4.346329	4.204518	5.191657	4.181454	4.406767	5.0954394	4.413638	4.1068125	5.205009	5.248683	4.279584	5.4348235	4.2480316	4.483924	4.6429377	5.3186493	4.994639	5.1368475	4.419964	5.5287514	4.878458	5.53396	5.2545776	5.333061	5.439691	4.493033	5.2615604	4.5719104	3.8522093	4.6434445	4.195664	5.181664	4.168924	3.9808064	4.8991494	4.857672	4.973223	4.5714116	4.6738243	4.0729947	5.361342	4.306021	4.7601357	4.9330125	5.2021847	2.762189	5.518157	4.842241
MAPK10_32770	2.4342844	2.594546	1.2570211	3.6250265	2.011671	3.2840576	2.8324869	3.1256318	2.8787735	2.3398588	0.92724514	3.2219887	2.372859	3.1364734	3.3566325	1.9419785	2.2451668	2.4073083	3.1345234	1.6806879	3.2548962	1.5351875	2.930607	3.415899	3.1146789	1.5639434	3.65531	1.769436	2.1515164	2.3023815	2.3110406	3.4468794	2.570392	3.2723231	2.7084813	1.9992051	2.6266706	2.2765746	3.242334	1.7203709	1.1797101	2.2424579	1.5358759	2.4668374	1.4944088	1.2047167	2.279205	1.2997124	2.6186037	2.3260906	2.708643
MAPK12_9186	1.8143951	2.987318	2.3701787	2.1159258	2.8206856	1.1146706	2.0220141	2.1911569	3.243922	2.9263053	1.70226	3.1193392	2.8013556	2.1835182	2.3107724	2.109709	2.072621	1.7907331	2.375796	2.7828603	1.9443585	1.7539579	2.5404441	3.2424362	1.1871207	2.6363633	2.077968	2.5406258	2.6239645	2.9173408	2.3110406	2.7354863	1.2698381	2.4144073	1.6211139	1.3212922	1.3096737	2.6151845	2.4743395	2.1514747	2.0577211	2.2424579	2.2628205	2.6264875	1.7753943	2.476957	3.122376	2.4290519	1.1924393	1.8782536	2.9574547
MAPK14_9188	7.300955	6.416499	4.581067	6.3986073	5.337082	6.9331875	5.762088	6.0911317	6.6004305	5.396883	4.921405	7.1625233	6.9190555	6.048407	6.745505	5.36689	4.999828	5.735333	7.334726	7.2799034	6.9231033	6.2110715	6.9383616	6.9439464	7.050162	6.964844	7.1961336	7.255312	5.6331873	7.1556044	6.5487647	5.5100503	6.1894016	5.4217744	7.034566	5.780319	5.5268536	5.8589272	6.220428	6.527237	6.5052114	6.805995	5.188244	7.130145	5.43989	5.4399524	6.4964423	6.3339243	5.4614143	7.008913	6.127338
MAPK1IP1L_9189	6.026503	5.4747577	4.494753	5.492423	4.9692383	6.183398	5.1903563	5.413177	5.7538285	4.7764435	4.5571055	5.7078004	6.019906	5.7395906	5.9787283	4.5691614	4.764815	5.22047	6.15049	6.101078	5.627237	5.266436	5.5474486	5.760267	5.7717032	5.991215	5.715727	6.232729	4.9600377	5.922344	5.793977	4.2775726	5.1240087	5.4928746	5.8688707	4.6428385	4.934379	5.653849	5.521059	5.7947087	5.0282516	5.80514	4.972431	6.2609177	4.939491	5.6606936	5.9843163	5.258363	5.2090974	5.8038497	4.746293
MAPK3_9190	3.1985953	3.200062	1.2570211	2.3223944	2.8206856	3.522194	2.0220141	1.9899611	2.3886938	2.1873605	2.0551069	3.2219887	2.919921	3.0152833	3.531564	3.178435	1.6496927	1.5083932	3.4823647	2.9293032	3.1430392	2.636965	2.2057867	2.9355001	3.3130789	3.595438	2.077968	3.3441162	2.6239645	3.437199	2.895092	1.9373132	2.1789894	1.9587818	2.3652024	2.6995428	2.7898166	4.469166	2.4743395	3.7059622	3.6308496	2.7791781	2.8742359	3.0207527	2.2125611	4.1670337	3.122376	2.4290519	2.075009	2.6673462	2.708643
MAPK9_9192	8.23743	8.011448	6.9299273	7.5423217	7.662922	7.927273	7.3456044	7.691259	8.121597	6.584386	6.8060904	7.996657	7.854736	7.4536486	8.123937	7.2713265	6.7886267	7.4616294	7.7936654	8.029482	7.682235	7.5175357	7.538216	7.868869	8.212475	8.078737	7.9680457	7.657696	7.1249332	7.95481	7.8002195	6.762041	7.1439323	7.29385	8.163967	6.9589505	7.2879868	7.8482094	7.696083	7.6528964	7.590174	7.757498	7.0031095	7.7094426	7.199719	7.596009	7.265657	7.6424456	7.420499	7.4836044	7.487169
MAPKAPK2_9193	5.552668	4.8119817	3.5993342	4.6823845	4.204518	5.463422	3.8550549	3.9874403	5.153837	3.4125795	3.9045265	4.6270533	5.1790576	4.170284	5.456678	3.971344	3.546998	3.6650012	5.5389676	5.7728004	4.9829097	3.8367145	4.464495	4.848497	5.3876147	4.450914	4.9675345	5.4072967	3.1287267	5.333679	4.7148147	4.168281	3.7763257	4.547009	5.5011415	3.320974	3.9808064	4.469166	5.011177	4.511247	3.7711594	5.412288	4.2752476	5.5524373	3.7133195	4.113659	4.7727504	4.518974	3.4960926	5.049438	4.60755
MAPKAPK5_9195	3.8918242	2.8678937	1.9183995	2.5029805	1.3312725	2.1687598	2.2245977	0.6730612	2.7331607	1.59992	1.8894439	3.5721645	3.2264056	2.3926249	3.1575243	2.109709	1.3803144	2.0267587	3.4823647	3.0622413	3.1430392	2.1116846	4.0049734	3.2424362	3.9113815	4.00006	3.4149964	3.7055392	1.1960433	3.0373778	2.895092	2.5734606	2.1789894	1.9587818	2.157111	1.3212922	2.7898166	2.6151845	2.2945795	2.1514747	2.992627	2.6625395	0.0	3.5846395	2.0104735	1.5643196	3.3209047	2.2186248	2.075009	3.5490766	2.027206
MAPT_32343	2.5931726	2.594546	2.3701787	2.5029805	2.011671	2.9986892	2.4022055	1.4768263	2.5711837	1.3353969	2.0551069	2.7586064	3.315628	2.1835182	2.4910152	1.9419785	1.0488179	2.4073083	1.483266	1.9785899	2.581391	1.7539579	2.2057867	2.8167326	2.0677924	1.851524	2.765496	1.2901436	0.8958736	2.482375	3.07545	1.9373132	0.0	2.7601511	2.5470278	2.1691005	1.3096737	2.6151845	2.9088483	0.6542548	0.70722115	2.5356345	1.5358759	2.4668374	2.6898494	2.7807593	2.8921008	2.4290519	2.075009	2.1194797	2.4077895
MARC1_9196	8.790364	9.036611	8.065461	7.26424	6.437425	8.017634	7.9634404	6.5040216	8.309931	6.9705663	7.972724	8.2115	8.046136	8.235595	8.508334	7.4771223	6.284589	6.3714175	8.159544	8.531792	7.6772237	6.3602	8.569058	8.848854	8.299834	9.320816	8.740148	9.101543	8.008426	8.792563	8.695495	6.6748214	8.068509	7.9825377	7.3420362	7.929682	6.601779	7.54577	6.892808	7.7406635	8.199279	8.996299	7.810731	7.853601	6.911072	8.313316	7.0657296	6.4709907	6.943826	7.7125354	8.0394
MARCKSL1_32320	2.98588	3.7655318	3.5141387	3.6250265	2.6569214	2.5012665	2.5603254	3.5484548	3.849662	3.2679667	2.4615827	3.2219887	2.372859	3.352018	3.1575243	3.3220272	2.9904869	2.0267587	2.8044732	3.7548423	2.7435865	4.058373	3.410797	3.1471999	3.4029047	3.4306927	2.282898	1.769436	2.6239645	2.482375	3.379998	2.3909085	3.0101936	3.8066347	3.1064248	2.905972	2.7898166	3.9763792	3.242334	3.6410902	3.6308496	3.1694758	3.104098	2.7702174	2.6898494	3.031582	3.2250526	3.288475	3.4960926	2.1194797	3.9212723
MAT2A_9199	4.3131304	4.4455914	2.552146	3.9701722	2.967741	3.522194	3.2588525	3.309873	5.182173	3.3420844	2.5750768	3.7883198	4.602095	3.2482674	4.5914803	2.109709	3.2556021	3.066902	3.5576375	4.5724864	4.5722427	3.574707	4.252953	4.010254	4.0842543	3.6712542	4.1501555	4.234818	3.0559347	4.3225136	4.379347	2.8811386	3.1313257	4.1376824	4.2474017	3.0865276	2.2317815	3.3179228	4.110652	4.231731	3.3909214	4.335803	4.22728	4.816079	2.5476058	3.812416	4.0924416	4.03112	3.0125036	3.5490766	3.9212723
MBL_34098	6.9870486	5.5734925	5.3439584	5.8334627	4.9692383	6.326447	4.982539	4.9130416	5.8274364	4.665346	5.1214943	6.4827485	6.7770424	5.2419558	6.806345	4.757803	4.7361727	5.3992887	6.886626	6.176345	5.9599166	4.80994	6.464676	5.9272313	6.857086	6.942068	6.4273376	6.5765357	4.520345	6.752732	5.4624186	4.5631175	5.2363	5.8037276	5.4334445	4.8063326	5.572402	5.478313	5.765097	5.3431377	4.7851095	5.777362	4.4937305	6.320519	4.9107227	5.4826813	6.45479	5.14373	5.3060308	6.0422115	6.062414
MBL1_9200	8.061698	7.470859	7.4999037	6.8544073	7.7518697	7.9375973	7.528964	7.3617196	7.327214	7.151503	7.53789	8.223922	7.869545	7.459468	7.7826853	7.2263947	7.5175605	7.8971252	7.923836	7.3269095	7.313799	7.4328976	7.6677685	7.3542757	8.267318	8.116521	7.9568634	7.9039507	7.1730533	7.892502	7.408522	7.3171897	7.3006663	7.58711	7.590179	7.486786	7.560826	7.579998	7.5976906	7.4874597	7.7428493	7.3541145	6.837255	7.9993176	7.4749393	7.500475	7.408867	7.5666018	7.2903137	7.4727774	7.4419436
MBL2_32353	6.8908772	6.3174095	2.713711	6.497763	4.6148157	7.711609	4.636899	3.9323316	7.639702	3.0196002	2.5750768	7.0058956	7.2314496	5.5778008	7.7826853	3.6829114	2.9904869	3.7985182	6.74083	7.1289315	7.164236	6.9082828	6.3837523	7.4817357	7.943569	7.515421	6.6929774	6.675063	2.5195544	7.5977025	7.229642	3.9870539	3.9835975	5.4217744	7.378494	4.0433984	5.5946484	4.8030634	6.207777	4.582081	4.717334	7.4407816	4.4102645	7.2636786	3.900535	4.362736	6.595597	6.4945707	3.5760143	6.3685427	5.5399957
MBNL1_9201	7.3956504	6.8615804	6.399189	6.759911	6.969612	7.224924	6.6641607	7.028908	6.9024506	6.489733	6.1745195	6.8859515	7.0352583	6.8104124	7.4262996	6.566764	6.3522105	6.4946012	6.9508605	7.188322	6.633416	6.7645574	6.959458	6.863838	7.1113987	6.918927	6.947673	7.0238485	6.429832	6.7350864	6.869137	6.6136003	6.795519	6.9423966	6.7305083	6.2468815	6.601779	7.0415373	7.235863	7.3622403	6.883149	6.9119887	6.565533	7.1565514	6.6047654	7.500475	6.7923603	6.7800994	6.7847395	6.8589854	6.8813415
MBNL2_9202	7.2240996	7.423995	7.078275	7.289061	7.478977	7.607688	7.0109015	7.213583	7.2886395	6.6146054	6.328126	7.394508	7.5491586	7.098409	7.3755774	6.9834027	6.641938	7.0375476	7.274644	7.547073	7.052577	7.187277	7.2493954	7.677638	7.3782406	7.2934856	7.2150292	7.2090793	6.9799924	6.8945923	6.8444767	6.9717317	7.3071094	7.0166574	7.158544	6.8191285	7.386907	7.6507187	7.204367	7.445333	7.6952	7.2417192	7.3937654	7.5934253	7.094929	7.4475327	7.472865	7.351024	6.7847395	7.0748363	7.4672437
MBOAT7_33082	4.709909	2.987318	3.5993342	2.9391065	2.6569214	3.8482714	2.8324869	3.1256318	3.6203768	3.189834	3.3878083	4.3830523	4.831187	3.2482674	4.1297936	2.6348078	3.7893128	2.9569383	4.5696683	3.4974551	3.6316473	3.391122	4.109333	3.4953887	4.4216714	4.984295	3.9838378	4.7299657	2.5195544	4.1198797	3.7422786	0.0	3.2430704	3.038847	3.8226066	2.8064463	2.2317815	3.0089254	3.8094523	3.7680426	3.2054758	3.9935026	1.5358759	4.523225	3.4186301	3.940554	3.8569224	3.6661186	2.6186037	3.7774107	3.3545144
MBTPS1_9203	5.2287517	4.8119817	4.1440635	4.5241194	4.204518	5.501035	3.587535	3.815366	4.761664	4.3066416	3.9473164	5.558861	5.002205	4.5213094	5.059707	3.513724	3.8440266	4.1873994	4.8939905	5.059695	4.8105626	4.7602787	5.509808	5.12332	5.7375817	5.3728333	5.025772	5.322979	3.752821	4.3690176	4.7942214	3.6228914	4.5595846	3.8792007	5.235658	3.458468	4.046838	4.550328	4.721904	4.775837	3.8365083	5.0203977	4.0729947	4.972892	4.586254	4.4077783	5.2083473	4.9526534	4.0377917	5.4969387	4.2358537
MCCC1_32646	4.0645385	3.3854282	3.9630284	4.24848	3.628988	4.885265	3.7274868	3.4732275	4.9710355	3.4125795	3.324294	4.6270533	4.6713443	3.539506	4.424094	2.5203478	3.0843768	3.4382432	4.978596	4.740627	4.4364834	3.180722	4.503321	4.654355	4.8939457	5.070825	3.9238462	5.2334256	2.8983095	4.7664943	3.9414568	3.013425	3.7000437	3.6495402	4.138241	2.8064463	3.303507	4.469166	3.5130224	4.4744816	4.1250777	4.514691	3.5563867	4.9121966	3.573486	3.5959594	3.4107835	3.580566	3.980205	5.019991	3.7990685
MCCC2_9204	4.709909	4.1707234	3.4235945	3.6250265	3.628988	4.6034255	3.512115	3.7531235	4.3765597	3.4125795	3.9045265	4.5891457	4.831187	3.539506	4.810965	3.5723524	4.044227	3.6650012	4.8939905	4.855005	5.0772285	3.685282	5.214615	4.3031607	3.9713368	4.4933076	4.517932	4.5926595	3.0559347	4.0644393	3.8941805	3.3501055	3.4435291	3.6495402	4.3488812	2.4585645	3.5959105	4.291709	4.215484	3.7680426	4.2740407	4.445774	2.99374	4.439678	4.3917923	3.3411944	4.0924416	4.3221717	3.4960926	5.518157	3.733852
MCL1_9205	7.056896	7.766327	6.7271895	7.500426	7.2394385	7.0771084	7.3126435	7.402842	7.8037024	7.251049	6.8852496	7.1364765	7.142795	7.527529	7.453727	6.988794	6.908993	7.2908397	7.2119503	7.829488	7.135295	7.064778	6.8507485	7.8576317	6.6707454	6.863442	7.2212734	7.3478312	6.8406796	7.0525236	7.3571477	7.133126	7.3822613	7.3004713	7.8152003	6.917812	6.7676067	7.5157714	7.4226265	7.756063	7.978222	7.3256273	7.2511353	7.5492644	7.0093236	7.648557	7.241364	7.456846	7.33694	7.4563828	7.698476
